trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,amount,combo_id,block_trade_id,combo_trade_id,liquidation
209,215250713,2022-05-21 13:53:16,1,0.16,0.16055004,70.79,BTC-30DEC22-35000-C,29316.73,sell,0.1,,,,
210,215281221,2022-05-22 08:11:43,0,0.1615,0.16208966,71.11,BTC-30DEC22-35000-C,29408.21,sell,0.3,,,,
211,215281222,2022-05-22 08:11:43,1,0.1615,0.16208966,71.11,BTC-30DEC22-35000-C,29408.21,sell,0.2,,,,
212,215281223,2022-05-22 08:11:43,1,0.1615,0.16208966,71.11,BTC-30DEC22-35000-C,29408.21,sell,0.2,,,,
213,215281224,2022-05-22 08:11:43,1,0.1615,0.16208966,71.11,BTC-30DEC22-35000-C,29408.21,sell,0.1,,,,
214,215281225,2022-05-22 08:11:43,1,0.1615,0.16208966,71.11,BTC-30DEC22-35000-C,29408.21,sell,0.1,,,,
215,215281226,2022-05-22 08:11:43,1,0.1615,0.16208966,71.11,BTC-30DEC22-35000-C,29408.21,sell,0.1,,,,
216,215281227,2022-05-22 08:11:43,1,0.1615,0.16208966,71.11,BTC-30DEC22-35000-C,29408.21,sell,0.1,,,,
217,215281981,2022-05-22 08:22:11,2,0.161,0.16230381,70.93,BTC-30DEC22-35000-C,29412.82,sell,0.1,,,,
218,215281982,2022-05-22 08:22:11,3,0.161,0.16230381,70.93,BTC-30DEC22-35000-C,29412.82,sell,0.1,,,,
219,215281987,2022-05-22 08:22:13,3,0.161,0.16223719,70.95,BTC-30DEC22-35000-C,29406.49,sell,0.1,,,,
220,215281988,2022-05-22 08:22:13,3,0.161,0.16223719,70.96,BTC-30DEC22-35000-C,29405.72,sell,0.1,,,,
221,215281989,2022-05-22 08:22:13,3,0.161,0.16223719,70.96,BTC-30DEC22-35000-C,29405.72,sell,0.1,,,,
222,215281991,2022-05-22 08:22:20,3,0.161,0.16226433,70.95,BTC-30DEC22-35000-C,29405.0,sell,0.1,,,,
223,215281996,2022-05-22 08:22:29,3,0.161,0.16228407,70.94,BTC-30DEC22-35000-C,29403.8,sell,0.1,,,,
224,215281997,2022-05-22 08:22:29,3,0.161,0.16228407,70.94,BTC-30DEC22-35000-C,29403.8,sell,0.1,,,,
225,215281998,2022-05-22 08:22:29,3,0.161,0.16228407,70.94,BTC-30DEC22-35000-C,29403.8,sell,0.1,,,,
226,215282007,2022-05-22 08:23:15,3,0.161,0.16233121,70.93,BTC-30DEC22-35000-C,29403.13,sell,0.1,,,,
227,215282008,2022-05-22 08:23:20,3,0.161,0.16233875,70.93,BTC-30DEC22-35000-C,29403.3,sell,0.1,,,,
228,215282014,2022-05-22 08:23:39,3,0.161,0.16236807,70.93,BTC-30DEC22-35000-C,29403.8,sell,0.1,,,,
229,215282017,2022-05-22 08:23:48,3,0.161,0.16236873,70.93,BTC-30DEC22-35000-C,29403.52,sell,0.1,,,,
230,215282021,2022-05-22 08:23:53,3,0.161,0.16236601,70.93,BTC-30DEC22-35000-C,29403.31,sell,0.1,,,,
231,215282022,2022-05-22 08:23:53,3,0.161,0.16236601,70.93,BTC-30DEC22-35000-C,29403.31,sell,0.1,,,,
232,215282026,2022-05-22 08:23:55,3,0.161,0.1623406,70.94,BTC-30DEC22-35000-C,29400.93,sell,0.1,,,,
233,215282027,2022-05-22 08:23:55,3,0.161,0.1623406,70.94,BTC-30DEC22-35000-C,29400.93,sell,0.1,,,,
234,215282028,2022-05-22 08:23:56,3,0.161,0.16234012,70.94,BTC-30DEC22-35000-C,29400.65,sell,0.1,,,,
235,215282029,2022-05-22 08:23:56,3,0.161,0.16234012,70.94,BTC-30DEC22-35000-C,29400.65,sell,0.1,,,,
236,215314084,2022-05-22 14:56:49,0,0.1655,0.16682804,70.37,BTC-30DEC22-35000-C,29921.4,buy,8.2,,,,
237,215314085,2022-05-22 14:56:49,1,0.1655,0.16682804,70.37,BTC-30DEC22-35000-C,29921.4,buy,0.5,,,,
238,215314086,2022-05-22 14:56:49,1,0.1655,0.16682419,70.37,BTC-30DEC22-35000-C,29921.4,buy,0.3,,,,
239,215314093,2022-05-22 14:56:52,1,0.1655,0.16678731,70.38,BTC-30DEC22-35000-C,29919.81,buy,0.3,,,,
240,215314095,2022-05-22 14:56:52,1,0.1655,0.16678731,70.38,BTC-30DEC22-35000-C,29919.81,buy,0.2,,,,
241,215314096,2022-05-22 14:56:52,1,0.1655,0.16678731,70.38,BTC-30DEC22-35000-C,29919.81,buy,0.2,,,,
242,215314097,2022-05-22 14:56:52,1,0.1655,0.16678731,70.38,BTC-30DEC22-35000-C,29919.81,buy,0.2,,,,
243,215314098,2022-05-22 14:56:52,1,0.1655,0.16678731,70.38,BTC-30DEC22-35000-C,29919.81,buy,0.1,,,,
244,215314105,2022-05-22 14:56:57,2,0.165,0.16677065,70.22,BTC-30DEC22-35000-C,29920.47,buy,13.8,,,,
245,215314106,2022-05-22 14:56:57,3,0.165,0.16677065,70.22,BTC-30DEC22-35000-C,29920.47,buy,0.7,,,,
246,215314107,2022-05-22 14:56:58,3,0.165,0.16677065,70.22,BTC-30DEC22-35000-C,29920.47,buy,1.2,,,,
247,215314108,2022-05-22 14:56:58,3,0.165,0.16676859,70.22,BTC-30DEC22-35000-C,29920.49,buy,0.3,,,,
248,215314109,2022-05-22 14:57:01,3,0.165,0.16675169,70.22,BTC-30DEC22-35000-C,29920.29,buy,0.6,,,,
249,215314113,2022-05-22 14:57:02,3,0.165,0.16674791,70.22,BTC-30DEC22-35000-C,29920.34,buy,0.7,,,,
250,215314114,2022-05-22 14:57:02,3,0.165,0.16674791,70.22,BTC-30DEC22-35000-C,29920.34,buy,0.5,,,,
251,215314115,2022-05-22 14:57:02,3,0.165,0.16674791,70.22,BTC-30DEC22-35000-C,29920.34,buy,0.3,,,,
252,215314116,2022-05-22 14:57:02,3,0.165,0.16674791,70.22,BTC-30DEC22-35000-C,29920.34,buy,0.2,,,,
253,215314117,2022-05-22 14:57:02,3,0.165,0.16674791,70.22,BTC-30DEC22-35000-C,29920.34,buy,0.2,,,,
254,215314120,2022-05-22 14:57:03,3,0.165,0.16674619,70.22,BTC-30DEC22-35000-C,29920.53,buy,0.2,,,,
255,215314121,2022-05-22 14:57:03,3,0.165,0.16674619,70.22,BTC-30DEC22-35000-C,29920.53,buy,0.2,,,,
256,215314126,2022-05-22 14:57:03,3,0.165,0.16674619,70.22,BTC-30DEC22-35000-C,29920.53,buy,0.2,,,,
257,215314128,2022-05-22 14:57:03,3,0.165,0.16674619,70.22,BTC-30DEC22-35000-C,29920.53,buy,0.1,,,,
258,215314134,2022-05-22 14:57:04,3,0.165,0.16674619,70.22,BTC-30DEC22-35000-C,29920.53,buy,0.2,,,,
259,215314136,2022-05-22 14:57:04,3,0.165,0.16674619,70.22,BTC-30DEC22-35000-C,29920.53,buy,0.2,,,,
260,215314140,2022-05-22 14:57:04,3,0.165,0.1667461,70.22,BTC-30DEC22-35000-C,29920.85,buy,0.2,,,,
261,215314141,2022-05-22 14:57:06,3,0.165,0.16674179,70.22,BTC-30DEC22-35000-C,29920.8,buy,0.1,,,,
262,215314142,2022-05-22 14:57:06,3,0.165,0.16674179,70.22,BTC-30DEC22-35000-C,29920.8,buy,0.3,,,,
263,215314143,2022-05-22 14:57:06,3,0.165,0.16674179,70.22,BTC-30DEC22-35000-C,29920.8,buy,0.1,,,,
264,215314144,2022-05-22 14:57:06,3,0.165,0.16674179,70.22,BTC-30DEC22-35000-C,29920.8,buy,0.1,,,,
265,215314145,2022-05-22 14:57:06,3,0.165,0.16674179,70.22,BTC-30DEC22-35000-C,29920.8,buy,0.1,,,,
266,215314146,2022-05-22 14:57:07,3,0.165,0.1667396,70.22,BTC-30DEC22-35000-C,29920.82,buy,0.1,,,,
267,215314147,2022-05-22 14:57:07,3,0.165,0.1667396,70.22,BTC-30DEC22-35000-C,29920.82,buy,0.1,,,,
268,215314148,2022-05-22 14:57:07,3,0.165,0.1667396,70.22,BTC-30DEC22-35000-C,29920.82,buy,0.1,,,,
269,215314157,2022-05-22 14:57:15,3,0.165,0.16673556,70.22,BTC-30DEC22-35000-C,29922.59,buy,0.1,,,,
270,215314158,2022-05-22 14:57:15,3,0.165,0.16673556,70.22,BTC-30DEC22-35000-C,29922.59,buy,0.1,,,,
271,215418215,2022-05-23 18:06:45,2,0.1635,0.1639702,69.44,BTC-30DEC22-35000-C,30073.08,buy,1.0,,,,
272,215438966,2022-05-23 20:05:53,2,0.157,0.15510587,70.87,BTC-30DEC22-35000-C,29139.84,buy,1.1,,,,
273,215438967,2022-05-23 20:05:53,3,0.157,0.15510587,70.87,BTC-30DEC22-35000-C,29139.84,buy,1.4,,,,
274,215462962,2022-05-24 02:23:36,2,0.1525,0.15197284,69.08,BTC-30DEC22-35000-C,29225.34,buy,0.1,,,,
275,215462965,2022-05-24 02:23:36,3,0.1525,0.15197284,69.08,BTC-30DEC22-35000-C,29225.34,buy,0.1,,,,
276,215462968,2022-05-24 02:23:36,3,0.1525,0.15197284,69.08,BTC-30DEC22-35000-C,29225.34,buy,0.1,,,,
277,215462969,2022-05-24 02:23:36,3,0.1525,0.15197284,69.08,BTC-30DEC22-35000-C,29225.34,buy,0.1,,,,
278,215462970,2022-05-24 02:23:36,3,0.1525,0.15197284,69.08,BTC-30DEC22-35000-C,29225.34,buy,0.1,,,,
279,215462971,2022-05-24 02:23:36,3,0.1525,0.15197284,69.08,BTC-30DEC22-35000-C,29225.34,buy,0.1,,,,
280,215462972,2022-05-24 02:23:36,3,0.1525,0.15197284,69.08,BTC-30DEC22-35000-C,29225.34,buy,0.1,,,,
281,215462973,2022-05-24 02:23:36,3,0.1525,0.15197284,69.08,BTC-30DEC22-35000-C,29225.34,buy,0.1,,,,
282,215462983,2022-05-24 02:23:37,3,0.1525,0.15205959,69.06,BTC-30DEC22-35000-C,29233.87,buy,0.1,,,,
283,215463003,2022-05-24 02:23:37,3,0.1525,0.15205959,69.06,BTC-30DEC22-35000-C,29233.87,buy,0.1,,,,
284,215463004,2022-05-24 02:23:37,3,0.1525,0.15205959,69.06,BTC-30DEC22-35000-C,29233.87,buy,0.1,,,,
285,215463005,2022-05-24 02:23:37,3,0.1525,0.15205959,69.06,BTC-30DEC22-35000-C,29233.87,buy,0.1,,,,
286,215463006,2022-05-24 02:23:37,3,0.1525,0.15205959,69.06,BTC-30DEC22-35000-C,29233.87,buy,0.1,,,,
287,215463007,2022-05-24 02:23:37,3,0.1525,0.15205959,69.06,BTC-30DEC22-35000-C,29233.87,buy,0.1,,,,
288,215463008,2022-05-24 02:23:37,3,0.1525,0.15205959,69.06,BTC-30DEC22-35000-C,29233.87,buy,0.1,,,,
289,215463010,2022-05-24 02:23:37,3,0.1525,0.15205959,69.06,BTC-30DEC22-35000-C,29233.87,buy,0.1,,,,
290,215463038,2022-05-24 02:23:38,3,0.1525,0.15216075,69.02,BTC-30DEC22-35000-C,29242.59,buy,0.1,,,,
291,215463039,2022-05-24 02:23:38,3,0.1525,0.15216075,69.02,BTC-30DEC22-35000-C,29242.59,buy,7.1,,,,
292,215463041,2022-05-24 02:23:39,3,0.1525,0.15216075,69.02,BTC-30DEC22-35000-C,29242.59,buy,0.1,,,,
293,215463042,2022-05-24 02:23:39,3,0.1525,0.15216075,69.02,BTC-30DEC22-35000-C,29242.59,buy,0.1,,,,
294,215463043,2022-05-24 02:23:39,3,0.1525,0.15216075,69.02,BTC-30DEC22-35000-C,29242.59,buy,0.1,,,,
295,215463092,2022-05-24 02:24:07,3,0.1525,0.15209275,69.03,BTC-30DEC22-35000-C,29251.71,buy,0.1,,,,
296,215463093,2022-05-24 02:24:08,3,0.1525,0.15209275,69.03,BTC-30DEC22-35000-C,29251.71,buy,0.1,,,,
297,215463094,2022-05-24 02:24:08,3,0.1525,0.15211516,69.03,BTC-30DEC22-35000-C,29253.6,buy,0.1,,,,
298,215464481,2022-05-24 02:37:20,2,0.1515,0.15157307,68.82,BTC-30DEC22-35000-C,29195.63,buy,0.1,,,,
299,215464482,2022-05-24 02:37:22,3,0.1515,0.15156941,68.82,BTC-30DEC22-35000-C,29195.54,buy,0.1,,,,
300,215464483,2022-05-24 02:37:23,3,0.1515,0.15156954,68.82,BTC-30DEC22-35000-C,29195.66,buy,0.1,,,,
301,215464484,2022-05-24 02:37:24,3,0.1515,0.15156954,68.82,BTC-30DEC22-35000-C,29195.71,buy,0.1,,,,
302,215464485,2022-05-24 02:37:24,3,0.1515,0.15156954,68.82,BTC-30DEC22-35000-C,29195.71,buy,0.1,,,,
303,215464486,2022-05-24 02:37:24,3,0.1515,0.15156954,68.82,BTC-30DEC22-35000-C,29195.71,buy,0.1,,,,
304,215464499,2022-05-24 02:37:38,3,0.1515,0.15157921,68.81,BTC-30DEC22-35000-C,29198.74,buy,0.1,,,,
305,215464500,2022-05-24 02:37:38,3,0.1515,0.15157921,68.81,BTC-30DEC22-35000-C,29198.74,buy,0.1,,,,
306,215464501,2022-05-24 02:37:38,3,0.1515,0.15157921,68.81,BTC-30DEC22-35000-C,29198.74,buy,0.1,,,,
307,215464503,2022-05-24 02:37:38,3,0.1515,0.15157921,68.81,BTC-30DEC22-35000-C,29198.74,buy,0.1,,,,
308,215464504,2022-05-24 02:37:38,3,0.1515,0.15157921,68.81,BTC-30DEC22-35000-C,29198.74,buy,0.1,,,,
309,215464505,2022-05-24 02:37:38,3,0.1515,0.15157518,68.81,BTC-30DEC22-35000-C,29198.74,buy,0.1,,,,
310,215464506,2022-05-24 02:37:38,3,0.1515,0.15157518,68.81,BTC-30DEC22-35000-C,29198.74,buy,0.1,,,,
311,215464507,2022-05-24 02:37:38,3,0.1515,0.15157518,68.81,BTC-30DEC22-35000-C,29198.74,buy,0.1,,,,
312,215464508,2022-05-24 02:37:39,3,0.1515,0.15157518,68.78,BTC-30DEC22-35000-C,29206.75,buy,0.1,,,,
313,215464511,2022-05-24 02:37:52,3,0.1515,0.1516923,68.77,BTC-30DEC22-35000-C,29208.79,buy,0.1,,,,
314,215464512,2022-05-24 02:37:52,3,0.1515,0.1516923,68.77,BTC-30DEC22-35000-C,29208.79,buy,0.1,,,,
315,215464513,2022-05-24 02:37:52,3,0.1515,0.1516923,68.77,BTC-30DEC22-35000-C,29208.79,buy,0.1,,,,
316,215464517,2022-05-24 02:37:56,3,0.1515,0.1517084,68.76,BTC-30DEC22-35000-C,29211.07,buy,0.1,,,,
317,215464638,2022-05-24 02:39:44,0,0.152,0.15173887,68.89,BTC-30DEC22-35000-C,29211.09,buy,5.7,,,,
318,215464640,2022-05-24 02:39:52,1,0.152,0.15173811,68.89,BTC-30DEC22-35000-C,29211.16,buy,6.1,,,,
319,215470637,2022-05-24 04:25:11,1,0.152,0.15221326,68.56,BTC-30DEC22-35000-C,29337.33,buy,0.1,,,,
320,215470756,2022-05-24 04:27:11,1,0.152,0.15208889,68.58,BTC-30DEC22-35000-C,29351.26,buy,0.1,,,,
321,215470757,2022-05-24 04:27:11,1,0.152,0.15208889,68.58,BTC-30DEC22-35000-C,29351.26,buy,6.7,,,,
322,215484599,2022-05-24 09:09:13,2,0.1505,0.15013358,68.92,BTC-30DEC22-35000-C,29110.91,sell,0.5,,,,
323,215508349,2022-05-24 14:31:18,3,0.1505,0.14984913,69.3,BTC-30DEC22-35000-C,29003.68,buy,1.1,,,,
324,215508350,2022-05-24 14:31:18,3,0.1505,0.14984913,69.3,BTC-30DEC22-35000-C,29003.68,buy,8.0,,,,
325,215508351,2022-05-24 14:31:18,0,0.151,0.14984913,69.46,BTC-30DEC22-35000-C,29003.68,buy,2.3,,,,
326,215508352,2022-05-24 14:31:18,1,0.151,0.14984913,69.46,BTC-30DEC22-35000-C,29003.68,buy,1.2,,,,
327,215508353,2022-05-24 14:31:18,1,0.151,0.14984913,69.46,BTC-30DEC22-35000-C,29003.68,sell,18.0,,,,
328,215508354,2022-05-24 14:31:18,1,0.151,0.14984913,69.46,BTC-30DEC22-35000-C,29003.68,sell,1.1,,,,
329,215508355,2022-05-24 14:31:18,1,0.151,0.14984913,69.44,BTC-30DEC22-35000-C,29008.86,sell,1.3,,,,
330,215508356,2022-05-24 14:31:18,1,0.151,0.14984913,69.44,BTC-30DEC22-35000-C,29008.86,sell,0.8,,,,
331,215508357,2022-05-24 14:31:18,1,0.151,0.14984913,69.44,BTC-30DEC22-35000-C,29008.86,sell,0.6,,,,
332,215508358,2022-05-24 14:31:18,1,0.151,0.14984913,69.44,BTC-30DEC22-35000-C,29008.86,sell,0.4,,,,
333,215508359,2022-05-24 14:31:18,1,0.151,0.14984913,69.44,BTC-30DEC22-35000-C,29008.86,sell,0.3,,,,
334,215508360,2022-05-24 14:31:18,1,0.151,0.14984913,69.44,BTC-30DEC22-35000-C,29008.86,sell,0.2,,,,
335,215508361,2022-05-24 14:31:18,1,0.151,0.14984913,69.44,BTC-30DEC22-35000-C,29008.86,sell,0.2,,,,
336,215508362,2022-05-24 14:31:18,1,0.151,0.14984913,69.44,BTC-30DEC22-35000-C,29008.86,sell,0.1,,,,
337,215508363,2022-05-24 14:31:18,1,0.151,0.14984913,69.44,BTC-30DEC22-35000-C,29008.86,sell,0.2,,,,
338,215508364,2022-05-24 14:31:18,1,0.151,0.14984913,69.44,BTC-30DEC22-35000-C,29008.86,sell,0.1,,,,
339,215508365,2022-05-24 14:31:18,1,0.151,0.14984913,69.44,BTC-30DEC22-35000-C,29008.86,sell,0.1,,,,
340,215508366,2022-05-24 14:31:19,1,0.151,0.14984913,69.44,BTC-30DEC22-35000-C,29008.86,sell,0.1,,,,
341,215508367,2022-05-24 14:31:19,1,0.151,0.14984913,69.44,BTC-30DEC22-35000-C,29008.86,sell,0.1,,,,
342,215508368,2022-05-24 14:31:19,1,0.151,0.14984913,69.44,BTC-30DEC22-35000-C,29008.86,sell,0.1,,,,
343,215508754,2022-05-24 14:32:15,0,0.152,0.14975188,69.82,BTC-30DEC22-35000-C,29022.54,buy,19.0,,,,
344,215508755,2022-05-24 14:32:15,1,0.152,0.14975188,69.82,BTC-30DEC22-35000-C,29022.54,buy,6.0,,,,
345,215512739,2022-05-24 15:08:53,0,0.153,0.15318673,70.06,BTC-30DEC22-35000-C,29039.13,buy,5.2,,,,
346,215513474,2022-05-24 15:21:07,2,0.152,0.15247611,69.93,BTC-30DEC22-35000-C,28958.91,sell,0.9,,,,
347,215513475,2022-05-24 15:21:07,3,0.152,0.15247611,69.93,BTC-30DEC22-35000-C,28958.91,buy,3.8,,,,
348,215589937,2022-05-25 08:50:40,0,0.16,0.1604324,69.39,BTC-30DEC22-35000-C,29885.21,buy,0.1,,,,
349,215590018,2022-05-25 08:50:42,1,0.16,0.16050232,69.37,BTC-30DEC22-35000-C,29889.8,buy,0.1,,,,
350,215836949,2022-05-27 05:19:52,2,0.147,0.14630966,68.67,BTC-30DEC22-35000-C,28974.08,sell,0.2,,,,
351,215935301,2022-05-27 18:28:05,2,0.137,0.13616712,68.16,BTC-30DEC22-35000-C,28272.82,sell,3.0,,,,
352,215986704,2022-05-28 12:18:37,0,0.1415,0.14132069,67.79,BTC-30DEC22-35000-C,28780.16,sell,5.0,,,,
353,215986811,2022-05-28 12:21:33,0,0.142,0.141449,67.93,BTC-30DEC22-35000-C,28813.05,sell,0.4,,,,
354,215986815,2022-05-28 12:21:36,1,0.142,0.14144114,67.93,BTC-30DEC22-35000-C,28812.91,sell,0.3,,,,
355,215986816,2022-05-28 12:21:36,1,0.142,0.14144114,67.93,BTC-30DEC22-35000-C,28813.02,sell,0.2,,,,
356,215986817,2022-05-28 12:21:36,1,0.142,0.14144114,67.93,BTC-30DEC22-35000-C,28813.02,sell,0.2,,,,
357,215986818,2022-05-28 12:21:36,1,0.142,0.14144114,67.93,BTC-30DEC22-35000-C,28813.02,sell,0.1,,,,
358,215986819,2022-05-28 12:21:36,1,0.142,0.14144114,67.93,BTC-30DEC22-35000-C,28813.02,sell,0.1,,,,
359,215986820,2022-05-28 12:21:36,1,0.142,0.14144114,67.93,BTC-30DEC22-35000-C,28813.02,sell,0.1,,,,
360,215986821,2022-05-28 12:21:36,1,0.142,0.14144114,67.93,BTC-30DEC22-35000-C,28813.02,sell,0.1,,,,
361,215986827,2022-05-28 12:21:39,1,0.142,0.1414408,67.93,BTC-30DEC22-35000-C,28812.99,sell,0.1,,,,
362,215986828,2022-05-28 12:21:39,1,0.142,0.1414408,67.93,BTC-30DEC22-35000-C,28812.99,sell,0.1,,,,
363,215986829,2022-05-28 12:21:39,1,0.142,0.1414408,67.93,BTC-30DEC22-35000-C,28812.99,sell,0.1,,,,
364,215986890,2022-05-28 12:22:04,0,0.1425,0.14159235,68.05,BTC-30DEC22-35000-C,28828.15,sell,1.2,,,,
365,216152855,2022-05-30 13:08:30,0,0.1505,0.15186856,65.01,BTC-30DEC22-35000-C,30429.89,sell,0.1,,,,
366,216152856,2022-05-30 13:08:32,1,0.1505,0.15188007,65.01,BTC-30DEC22-35000-C,30430.04,sell,0.1,,,,
367,216154068,2022-05-30 13:19:25,2,0.15,0.1506322,65.15,BTC-30DEC22-35000-C,30308.55,sell,0.1,,,,
368,216202032,2022-05-30 20:33:38,0,0.157,0.15915873,64.11,BTC-30DEC22-35000-C,31229.56,buy,0.1,,,,
369,216202043,2022-05-30 20:33:40,1,0.157,0.15904113,64.14,BTC-30DEC22-35000-C,31219.29,buy,0.1,,,,
370,216249686,2022-05-31 00:09:20,0,0.165,0.16630874,64.81,BTC-30DEC22-35000-C,31769.58,sell,0.7,,,,
371,216249687,2022-05-31 00:09:20,2,0.164,0.16630874,64.48,BTC-30DEC22-35000-C,31769.58,sell,0.7,,,,
372,216249688,2022-05-31 00:09:20,3,0.164,0.16630874,64.48,BTC-30DEC22-35000-C,31769.58,sell,0.6,,,,
373,216316293,2022-05-31 08:54:21,2,0.1625,0.16163307,63.98,BTC-30DEC22-35000-C,31675.19,buy,1.0,,,,
374,216332451,2022-05-31 11:36:47,2,0.1615,0.16211543,63.35,BTC-30DEC22-35000-C,31804.88,sell,0.8,,,,
375,216454242,2022-06-01 14:35:04,2,0.158,0.15739459,64.43,BTC-30DEC22-35000-C,31248.34,sell,0.1,,,,
376,216496329,2022-06-01 17:31:50,2,0.1475,0.14656754,65.67,BTC-30DEC22-35000-C,30003.34,sell,2.0,,,,
377,216501777,2022-06-01 18:24:12,0,0.149,0.14854698,65.12,BTC-30DEC22-35000-C,30331.38,buy,1.2,,,,
378,216527926,2022-06-01 21:08:16,2,0.1435,0.14314046,65.59,BTC-30DEC22-35000-C,29716.7,buy,30.0,,40520,,
379,216623312,2022-06-02 20:09:51,0,0.1445,0.14440099,63.84,BTC-30DEC22-35000-C,30351.66,buy,1.0,,,,
380,216795968,2022-06-05 11:16:37,2,0.1365,0.13373838,64.7,BTC-30DEC22-35000-C,29576.13,buy,1.0,,,,
381,216795969,2022-06-05 11:16:37,3,0.1365,0.13373838,64.7,BTC-30DEC22-35000-C,29576.13,sell,14.0,,,,
382,216795970,2022-06-05 11:16:37,3,0.1365,0.13373838,64.7,BTC-30DEC22-35000-C,29576.13,sell,0.5,,,,
383,216795971,2022-06-05 11:16:37,3,0.1365,0.13373838,64.7,BTC-30DEC22-35000-C,29576.13,sell,11.0,,,,
384,216795972,2022-06-05 11:16:37,3,0.1365,0.13373838,64.7,BTC-30DEC22-35000-C,29576.13,sell,4.5,,,,
385,217052042,2022-06-07 18:10:07,2,0.135,0.13525005,62.99,BTC-30DEC22-35000-C,29988.87,buy,1.0,,,,
386,217213687,2022-06-08 14:13:30,0,0.1445,0.14534847,63.94,BTC-30DEC22-35000-C,30603.98,sell,2.1,,,,
387,217226560,2022-06-08 17:24:21,2,0.141,0.14129547,63.76,BTC-30DEC22-35000-C,30395.71,buy,1.0,,,,
388,217248325,2022-06-09 02:27:07,2,0.138,0.1373782,63.68,BTC-30DEC22-35000-C,30155.87,buy,0.1,,,,
389,217248329,2022-06-09 02:27:15,3,0.138,0.13737852,63.68,BTC-30DEC22-35000-C,30156.12,buy,0.1,,,,
390,217248336,2022-06-09 02:27:23,3,0.138,0.13733775,63.69,BTC-30DEC22-35000-C,30152.64,buy,0.1,,,,
391,217248340,2022-06-09 02:27:27,3,0.138,0.13734013,63.69,BTC-30DEC22-35000-C,30152.38,buy,0.1,,,,
392,217248609,2022-06-09 02:37:55,2,0.136,0.1372905,63.01,BTC-30DEC22-35000-C,30142.91,sell,0.2,,,,
393,217248611,2022-06-09 02:37:58,3,0.136,0.13729144,63.01,BTC-30DEC22-35000-C,30141.88,sell,0.2,,,,
394,217257006,2022-06-09 07:46:38,0,0.14,0.1401284,63.46,BTC-30DEC22-35000-C,30411.66,buy,0.1,,,,
395,217257023,2022-06-09 07:46:39,1,0.14,0.14014036,63.44,BTC-30DEC22-35000-C,30416.39,buy,0.1,,,,
396,217257024,2022-06-09 07:46:39,1,0.14,0.14014036,63.44,BTC-30DEC22-35000-C,30416.39,buy,0.2,,,,
397,217292590,2022-06-09 15:10:00,2,0.137,0.1365057,63.89,BTC-30DEC22-35000-C,30072.97,buy,0.1,,,,
398,217292605,2022-06-09 15:10:05,3,0.137,0.13648747,63.9,BTC-30DEC22-35000-C,30068.75,buy,0.1,,,,
399,217292621,2022-06-09 15:10:12,3,0.137,0.1364667,63.9,BTC-30DEC22-35000-C,30064.05,buy,0.1,,,,
400,217292637,2022-06-09 15:10:23,3,0.137,0.13653359,63.88,BTC-30DEC22-35000-C,30068.6,buy,0.1,,,,
401,217292808,2022-06-09 15:12:29,2,0.1355,0.13691257,63.25,BTC-30DEC22-35000-C,30095.61,sell,0.2,,,,
402,217292814,2022-06-09 15:12:37,3,0.1355,0.13690274,63.26,BTC-30DEC22-35000-C,30093.51,sell,0.2,,,,
403,217294567,2022-06-09 15:37:19,0,0.137,0.13758854,63.36,BTC-30DEC22-35000-C,30197.29,buy,0.6,,,,
404,217299490,2022-06-09 16:42:27,0,0.138,0.13855611,63.36,BTC-30DEC22-35000-C,30281.69,buy,1.0,,,,
405,217437645,2022-06-10 13:27:19,2,0.1315,0.13132366,64.69,BTC-30DEC22-35000-C,29306.09,sell,0.2,,,,
406,217437707,2022-06-10 13:27:20,3,0.1315,0.13127926,64.79,BTC-30DEC22-35000-C,29305.96,sell,0.8,,,,
407,217460210,2022-06-10 14:35:54,0,0.134,0.13433519,64.66,BTC-30DEC22-35000-C,29559.33,buy,0.5,,,,
408,217462853,2022-06-10 14:48:59,2,0.1333,0.13403558,64.35,BTC-30DEC22-35000-C,29565.86,buy,2.1,,41290,,
409,217503831,2022-06-10 17:55:37,2,0.13,0.1309846,65.03,BTC-30DEC22-35000-C,29092.82,sell,1.0,,,,
410,217503832,2022-06-10 17:55:37,3,0.13,0.1309846,65.03,BTC-30DEC22-35000-C,29092.82,sell,0.7,,,,
411,217598203,2022-06-11 12:47:42,2,0.121,0.12077446,64.01,BTC-30DEC22-35000-C,28584.87,sell,5.0,,,,
412,217709327,2022-06-12 05:14:52,2,0.1065,0.10609155,63.99,BTC-30DEC22-35000-C,27369.54,buy,1.1,,,,
413,217714880,2022-06-12 05:46:31,3,0.1065,0.10585537,63.88,BTC-30DEC22-35000-C,27396.41,buy,0.7,,,,
414,217754836,2022-06-12 14:09:16,2,0.106,0.10614796,64.24,BTC-30DEC22-35000-C,27273.05,sell,1.0,,,,
415,217778371,2022-06-12 15:07:33,0,0.113,0.11152028,64.52,BTC-30DEC22-35000-C,27816.16,sell,1.0,,,,
416,217813747,2022-06-12 19:19:34,2,0.108,0.10788362,63.86,BTC-30DEC22-35000-C,27565.97,sell,3.0,,,,
417,217826849,2022-06-12 21:34:37,2,0.1075,0.10673864,64.32,BTC-30DEC22-35000-C,27386.22,sell,1.0,,,,
