trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_id,combo_id,liquidation,combo_trade_id
1010,279662900,2024-01-11 17:36:33,2,0.245,0.24727791,58.81,BTC-28JUN24-40000-C,45836.17,buy,1.7,1.7,,,,
1011,279662901,2024-01-11 17:36:33,3,0.245,0.24727791,58.81,BTC-28JUN24-40000-C,45836.17,buy,8.3,8.3,,,,
1012,279699440,2024-01-11 20:39:22,0,0.2495,0.25085172,58.15,BTC-28JUN24-40000-C,46447.57,sell,80.0,80.0,121408,,,
1013,280007065,2024-01-12 22:21:31,2,0.1915,0.19392335,57.11,BTC-28JUN24-40000-C,41800.05,buy,0.5,0.5,,,M,
1014,280064660,2024-01-13 06:21:27,0,0.209,0.21091433,57.32,BTC-28JUN24-40000-C,43134.32,buy,1.0,1.0,,,,
1015,280118471,2024-01-13 15:30:42,2,0.207,0.2068927,56.84,BTC-28JUN24-40000-C,43105.43,buy,1.0,1.0,,,,
1016,280118807,2024-01-13 15:33:28,0,0.2075,0.20755498,56.83,BTC-28JUN24-40000-C,43158.7,buy,3.0,3.0,,,,
1017,280119987,2024-01-13 15:38:51,2,0.206,0.20663966,56.46,BTC-28JUN24-40000-C,43114.24,buy,4.0,4.0,,,,
1018,280236975,2024-01-15 00:32:56,2,0.1935,0.19313035,57.07,BTC-28JUN24-40000-C,42045.99,sell,0.2,0.2,,,,
1019,280403872,2024-01-16 09:24:34,0,0.205,0.20563852,56.57,BTC-28JUN24-40000-C,43091.77,buy,0.2,0.2,,,,
1020,280453648,2024-01-16 15:45:32,0,0.2065,0.20685964,56.84,BTC-28JUN24-40000-C,43122.24,buy,0.1,0.1,,,,
1021,280560315,2024-01-17 14:29:23,2,0.196,0.19603827,55.78,BTC-28JUN24-40000-C,42500.31,buy,0.4,0.4,,,,
1022,280779931,2024-01-18 22:41:00,2,0.173,0.17180336,53.35,BTC-28JUN24-40000-C,41253.48,buy,0.7,0.7,,,,
1023,280883981,2024-01-19 16:34:16,2,0.16,0.16013687,52.16,BTC-28JUN24-40000-C,40454.04,sell,2.0,2.0,,,,
1024,280888531,2024-01-19 16:45:33,2,0.158,0.15805739,51.75,BTC-28JUN24-40000-C,40376.9,buy,0.1,0.1,,,,
1025,281469008,2024-01-24 18:54:48,2,0.149,0.1492224,51.87,BTC-28JUN24-40000-C,39762.29,buy,0.1,0.1,,,,
1026,281485566,2024-01-24 22:29:45,0,0.1505,0.15098106,52.19,BTC-28JUN24-40000-C,39821.33,buy,1.0,1.0,,,,
1027,281492893,2024-01-25 01:28:44,0,0.152,0.15142877,51.56,BTC-28JUN24-40000-C,40087.06,sell,10.0,10.0,,,,
1028,282599358,2024-02-04 20:52:46,0,0.1755,0.17506959,50.42,BTC-28JUN24-40000-C,42798.92,sell,0.4,0.4,,,,
1029,282600050,2024-02-04 20:53:51,0,0.176,0.17605927,50.21,BTC-28JUN24-40000-C,42875.57,sell,0.4,0.4,,,,
1030,282600090,2024-02-04 20:54:08,1,0.176,0.17587132,50.29,BTC-28JUN24-40000-C,42864.32,sell,1.2,1.2,,,,
1031,282781272,2024-02-06 18:35:34,2,0.1745,0.1752556,49.13,BTC-28JUN24-40000-C,43016.86,buy,4.0,4.0,,,,
1032,282781282,2024-02-06 18:35:34,3,0.1745,0.1752556,49.13,BTC-28JUN24-40000-C,43016.86,buy,4.0,4.0,,,,
1033,282781283,2024-02-06 18:35:34,3,0.1745,0.1752556,49.13,BTC-28JUN24-40000-C,43016.86,buy,2.0,2.0,,,,
1034,282781325,2024-02-06 18:35:51,3,0.1745,0.17523405,49.14,BTC-28JUN24-40000-C,43014.56,buy,2.6,2.6,,,,
1035,282781326,2024-02-06 18:35:51,3,0.1745,0.17523405,49.14,BTC-28JUN24-40000-C,43014.56,buy,0.5,0.5,,,,
1036,282781327,2024-02-06 18:35:51,3,0.1745,0.17523405,49.14,BTC-28JUN24-40000-C,43014.56,buy,0.5,0.5,,,,
1037,282781331,2024-02-06 18:35:54,3,0.1745,0.17535731,49.08,BTC-28JUN24-40000-C,43023.64,buy,2.0,2.0,,,,
1038,282781332,2024-02-06 18:35:55,3,0.1745,0.17535356,49.08,BTC-28JUN24-40000-C,43023.62,buy,2.5,2.5,,,,
1039,282781334,2024-02-06 18:35:58,3,0.1745,0.17535595,49.08,BTC-28JUN24-40000-C,43024.45,buy,1.9,1.9,,,,
1040,282797130,2024-02-07 02:24:34,0,0.1755,0.17536277,49.45,BTC-28JUN24-40000-C,43040.42,sell,0.1,0.1,,,,
1041,282911311,2024-02-08 00:49:38,0,0.195,0.19493894,50.21,BTC-28JUN24-40000-C,44532.0,buy,2.4,2.4,,,,
1042,282911312,2024-02-08 00:49:38,1,0.195,0.19493894,50.21,BTC-28JUN24-40000-C,44532.0,buy,0.4,0.4,,,,
1043,282911324,2024-02-08 00:49:44,1,0.195,0.19513742,50.16,BTC-28JUN24-40000-C,44540.24,buy,2.6,2.6,,,,
1044,282911325,2024-02-08 00:49:44,1,0.195,0.19513742,50.16,BTC-28JUN24-40000-C,44540.24,buy,0.1,0.1,,,,
1045,282911326,2024-02-08 00:49:44,1,0.195,0.19513742,50.16,BTC-28JUN24-40000-C,44540.24,buy,0.3,0.3,,,,
1046,282911941,2024-02-08 00:54:38,1,0.195,0.19525254,50.06,BTC-28JUN24-40000-C,44556.56,buy,2.6,2.6,,,,
1047,282911946,2024-02-08 00:54:38,1,0.195,0.19525254,50.06,BTC-28JUN24-40000-C,44556.56,buy,1.6,1.6,,,,
1048,282968404,2024-02-08 11:38:54,0,0.1975,0.19730001,50.0,BTC-28JUN24-40000-C,44786.95,sell,2.2,2.2,,,,
1049,282968408,2024-02-08 11:39:18,1,0.1975,0.19726625,50.01,BTC-28JUN24-40000-C,44785.63,sell,2.5,2.5,,,,
1050,282968412,2024-02-08 11:39:22,1,0.1975,0.19726523,50.01,BTC-28JUN24-40000-C,44785.63,sell,2.6,2.6,,,,
1051,282968413,2024-02-08 11:39:22,1,0.1975,0.19726523,50.01,BTC-28JUN24-40000-C,44785.63,sell,0.5,0.5,,,,
1052,282978581,2024-02-08 13:57:18,0,0.1995,0.19900125,50.24,BTC-28JUN24-40000-C,44929.17,buy,1.0,1.0,,,,
1053,283144007,2024-02-09 09:41:49,0,0.222,0.22193243,51.4,BTC-28JUN24-40000-C,46578.6,buy,0.1,0.1,,,,
1054,283144902,2024-02-09 09:49:29,1,0.222,0.22214135,51.29,BTC-28JUN24-40000-C,46605.41,buy,0.1,0.1,,,,
1055,283155634,2024-02-09 11:30:37,0,0.224,0.22647902,50.73,BTC-28JUN24-40000-C,46845.94,sell,430.0,430.0,125184,,,
1056,283190729,2024-02-09 13:50:41,0,0.234,0.23504316,52.27,BTC-28JUN24-40000-C,47471.85,buy,0.1,0.1,,,,
1057,283190967,2024-02-09 13:53:23,1,0.234,0.23478745,52.38,BTC-28JUN24-40000-C,47450.13,buy,0.1,0.1,,,,
1058,283298378,2024-02-10 04:34:53,1,0.234,0.23569944,53.57,BTC-28JUN24-40000-C,47400.06,buy,0.3,0.3,,,,
1059,283298397,2024-02-10 04:35:48,0,0.2345,0.23593646,53.75,BTC-28JUN24-40000-C,47413.46,buy,0.3,0.3,,,,
1060,283298399,2024-02-10 04:35:49,0,0.236,0.23593776,54.58,BTC-28JUN24-40000-C,47413.46,sell,0.6,0.6,,,M,
1061,283364538,2024-02-11 03:14:08,0,0.244,0.24426421,55.37,BTC-28JUN24-40000-C,47939.12,sell,0.1,0.1,,,,
1062,283595534,2024-02-12 17:16:46,0,0.2735,0.27378582,58.13,BTC-28JUN24-40000-C,49877.09,buy,0.1,0.1,,,,
1063,283595539,2024-02-12 17:16:46,0,0.274,0.27378582,58.44,BTC-28JUN24-40000-C,49877.09,buy,0.1,0.1,,,,
1064,283620798,2024-02-12 18:48:02,2,0.2715,0.27276372,57.72,BTC-28JUN24-40000-C,49761.39,buy,0.2,0.2,,,,
1065,283622253,2024-02-12 19:06:20,0,0.274,0.27379143,59.2,BTC-28JUN24-40000-C,49765.66,buy,0.1,0.1,,,,
1066,283776988,2024-02-13 18:14:48,2,0.2575,0.2588221,56.0,BTC-28JUN24-40000-C,48991.22,buy,0.1,0.1,,,,
1067,283821633,2024-02-14 05:05:11,0,0.264,0.26482782,56.33,BTC-28JUN24-40000-C,49453.71,buy,0.5,0.5,,,,
1068,283861855,2024-02-14 09:19:40,0,0.2875,0.28720635,58.51,BTC-28JUN24-40000-C,51148.15,sell,0.1,0.1,,,,
1069,283863166,2024-02-14 09:21:51,0,0.2885,0.28809454,58.73,BTC-28JUN24-40000-C,51196.98,sell,0.1,0.1,,,,
1070,283865413,2024-02-14 09:27:23,2,0.288,0.28773654,58.74,BTC-28JUN24-40000-C,51145.77,sell,0.1,0.1,,,,
1071,284125906,2024-02-15 10:48:55,0,0.304,0.30466033,60.32,BTC-28JUN24-40000-C,52354.3,buy,0.1,0.1,,,,
1072,284156208,2024-02-15 13:43:51,1,0.304,0.3035319,61.77,BTC-28JUN24-40000-C,52254.63,sell,0.1,0.1,,,,
1073,284207114,2024-02-15 16:06:10,2,0.3005,0.30019298,61.35,BTC-28JUN24-40000-C,52002.67,sell,0.2,0.2,,,,
1074,284207751,2024-02-15 16:08:15,2,0.2995,0.29910407,61.33,BTC-28JUN24-40000-C,51905.41,sell,0.2,0.2,,,,
1075,284208380,2024-02-15 16:10:52,2,0.2985,0.2979336,61.37,BTC-28JUN24-40000-C,51804.85,sell,0.6,0.6,,,,
1076,284701390,2024-02-19 11:18:21,0,0.305,0.30610401,59.81,BTC-28JUN24-40000-C,52318.86,buy,0.5,0.5,,,,
1077,284727236,2024-02-19 15:18:03,1,0.305,0.30536024,60.91,BTC-28JUN24-40000-C,52188.79,buy,0.5,0.5,,,,
1078,285758662,2024-02-26 21:51:52,0,0.332,0.33220634,63.86,BTC-28JUN24-40000-C,54643.52,sell,0.2,0.2,,,,
1079,285931052,2024-02-27 10:31:49,0,0.354,0.3532142,65.54,BTC-28JUN24-40000-C,56704.56,sell,1.2,1.2,,,,
1080,286127525,2024-02-28 08:04:20,0,0.37,0.36929209,63.76,BTC-28JUN24-40000-C,58668.35,buy,1.5,1.5,,,,
1081,286159866,2024-02-28 09:16:00,0,0.376,0.3761274,64.23,BTC-28JUN24-40000-C,59245.02,sell,2.6,2.6,,,,
1082,286159867,2024-02-28 09:16:00,1,0.376,0.3761274,64.23,BTC-28JUN24-40000-C,59245.02,sell,0.2,0.2,,,,
1083,286162374,2024-02-28 09:21:55,2,0.3735,0.37325515,64.39,BTC-28JUN24-40000-C,58995.6,sell,2.5,2.5,,,,
1084,286162375,2024-02-28 09:21:55,3,0.3735,0.37325515,64.39,BTC-28JUN24-40000-C,58995.6,sell,0.3,0.3,,,,
1085,286162910,2024-02-28 09:24:06,0,0.374,0.37376039,64.39,BTC-28JUN24-40000-C,59043.49,sell,2.5,2.5,,,,
1086,286162911,2024-02-28 09:24:06,1,0.374,0.37376039,64.39,BTC-28JUN24-40000-C,59043.49,sell,0.2,0.2,,,,
1087,286200324,2024-02-28 11:56:44,2,0.372,0.37218573,63.73,BTC-28JUN24-40000-C,58928.4,buy,0.1,0.1,,,,
1088,286200353,2024-02-28 11:57:03,3,0.372,0.37243071,63.52,BTC-28JUN24-40000-C,58952.47,buy,0.1,0.1,,,,
1089,286212567,2024-02-28 13:06:39,0,0.38,0.3797951,63.91,BTC-28JUN24-40000-C,59783.39,buy,1.0,1.0,,,,
1090,286224299,2024-02-28 13:23:22,0,0.3845,0.38378628,64.89,BTC-28JUN24-40000-C,60169.74,buy,4.1,4.1,,,,
1091,286224300,2024-02-28 13:23:22,1,0.3845,0.38378628,64.89,BTC-28JUN24-40000-C,60169.74,buy,0.3,0.3,,,,
1092,286224301,2024-02-28 13:23:22,1,0.3845,0.38378628,64.89,BTC-28JUN24-40000-C,60169.74,buy,0.8,0.8,,,,
1093,286226918,2024-02-28 13:25:07,0,0.3875,0.38688159,65.37,BTC-28JUN24-40000-C,60441.16,buy,0.2,0.2,,,,
1094,286227104,2024-02-28 13:25:09,0,0.388,0.38754375,65.04,BTC-28JUN24-40000-C,60467.09,buy,0.6,0.6,,,,
1095,286227107,2024-02-28 13:25:09,1,0.388,0.38754375,65.04,BTC-28JUN24-40000-C,60467.09,buy,0.4,0.4,,,,
1096,286227121,2024-02-28 13:25:09,1,0.388,0.38754375,65.04,BTC-28JUN24-40000-C,60467.09,buy,0.5,0.5,,,,
1097,286227131,2024-02-28 13:25:09,1,0.388,0.38754375,65.04,BTC-28JUN24-40000-C,60467.09,buy,0.5,0.5,,,,
1098,286227133,2024-02-28 13:25:09,1,0.388,0.38754375,65.04,BTC-28JUN24-40000-C,60467.09,buy,3.0,3.0,,,,
1099,286227134,2024-02-28 13:25:09,1,0.388,0.38754375,65.04,BTC-28JUN24-40000-C,60467.09,buy,3.4,3.4,,,,
1100,286372656,2024-02-28 17:07:04,0,0.4095,0.40951028,68.35,BTC-28JUN24-40000-C,62810.23,buy,0.1,0.1,,,,
1101,286379149,2024-02-28 17:12:58,0,0.414,0.41232788,70.59,BTC-28JUN24-40000-C,63139.62,buy,0.1,0.1,,,,
1102,286382495,2024-02-28 17:14:13,0,0.4155,0.41398955,70.54,BTC-28JUN24-40000-C,63282.16,buy,0.2,0.2,,,,
1103,286396220,2024-02-28 17:18:44,0,0.418,0.41710023,70.2,BTC-28JUN24-40000-C,63558.96,buy,24.8,24.8,,,,
1104,286486267,2024-02-28 18:07:41,2,0.392,0.39244652,68.71,BTC-28JUN24-40000-C,61036.16,sell,0.1,0.1,,,,
1105,286486316,2024-02-28 18:07:47,3,0.392,0.39212824,69.06,BTC-28JUN24-40000-C,61015.02,sell,0.1,0.1,,,,
1106,286486398,2024-02-28 18:07:49,3,0.392,0.39208227,68.82,BTC-28JUN24-40000-C,61041.67,sell,0.8,0.8,,,,
1107,286486399,2024-02-28 18:07:49,3,0.392,0.39208227,68.82,BTC-28JUN24-40000-C,61041.67,sell,1.0,1.0,,,,
1108,286486400,2024-02-28 18:07:49,3,0.392,0.39208227,68.82,BTC-28JUN24-40000-C,61041.67,buy,0.1,0.1,,,,
1109,286486401,2024-02-28 18:07:50,3,0.392,0.39208227,68.82,BTC-28JUN24-40000-C,61041.67,buy,0.1,0.1,,,,
1110,286487850,2024-02-28 18:09:01,0,0.393,0.39227758,69.99,BTC-28JUN24-40000-C,61051.54,buy,1.0,1.0,,,,
1111,286487869,2024-02-28 18:09:02,1,0.393,0.39238809,69.86,BTC-28JUN24-40000-C,61057.43,buy,0.3,0.3,,,,
1112,286489299,2024-02-28 18:10:20,2,0.39,0.38960501,69.64,BTC-28JUN24-40000-C,60721.83,buy,0.2,0.2,,,,
1113,286491939,2024-02-28 18:12:09,2,0.3865,0.38756413,68.53,BTC-28JUN24-40000-C,60398.11,sell,0.1,0.1,,,,
1114,286494856,2024-02-28 18:15:21,0,0.3885,0.38915132,68.19,BTC-28JUN24-40000-C,60641.66,sell,0.1,0.1,,,,
1115,286494913,2024-02-28 18:15:24,1,0.3885,0.38880531,68.7,BTC-28JUN24-40000-C,60588.95,sell,0.1,0.1,,,,
1116,286494956,2024-02-28 18:15:27,1,0.3885,0.38862704,68.67,BTC-28JUN24-40000-C,60595.05,sell,0.1,0.1,,,,
1117,286494998,2024-02-28 18:15:30,1,0.3885,0.38890141,68.24,BTC-28JUN24-40000-C,60640.56,sell,0.1,0.1,,,,
1118,286495010,2024-02-28 18:15:33,1,0.3885,0.38891057,68.67,BTC-28JUN24-40000-C,60595.52,sell,0.1,0.1,,,,
1119,286495032,2024-02-28 18:15:36,1,0.3885,0.38870443,68.55,BTC-28JUN24-40000-C,60608.29,sell,0.1,0.1,,,,
1120,286495038,2024-02-28 18:15:39,1,0.3885,0.38897368,68.44,BTC-28JUN24-40000-C,60620.67,sell,0.1,0.1,,,,
1121,286495053,2024-02-28 18:15:42,1,0.3885,0.38899849,68.46,BTC-28JUN24-40000-C,60618.59,sell,0.1,0.1,,,,
1122,286495064,2024-02-28 18:15:45,1,0.3885,0.38896748,68.6,BTC-28JUN24-40000-C,60603.96,sell,0.1,0.1,,,,
1123,286495079,2024-02-28 18:15:48,1,0.3885,0.38883778,68.62,BTC-28JUN24-40000-C,60605.04,sell,0.5,0.5,,,,
1124,286496089,2024-02-28 18:18:11,1,0.3885,0.38932754,67.88,BTC-28JUN24-40000-C,60656.75,sell,0.1,0.1,,,,
1125,286496090,2024-02-28 18:18:11,1,0.3885,0.38930861,67.88,BTC-28JUN24-40000-C,60656.75,sell,0.9,0.9,,,,
1126,286497213,2024-02-28 18:19:36,2,0.385,0.3858291,66.92,BTC-28JUN24-40000-C,60374.5,sell,1.0,1.0,,,,
1127,286504221,2024-02-28 18:23:18,2,0.379,0.37866473,67.64,BTC-28JUN24-40000-C,59583.58,sell,2.0,2.0,,,,
1128,286506328,2024-02-28 18:24:04,2,0.375,0.37690087,65.06,BTC-28JUN24-40000-C,59311.76,sell,0.1,0.1,,,,
1129,286515197,2024-02-28 18:32:46,0,0.385,0.38494723,67.0,BTC-28JUN24-40000-C,60269.16,sell,0.1,0.1,,,,
1130,286542056,2024-02-28 19:37:26,0,0.3905,0.39093999,66.02,BTC-28JUN24-40000-C,60999.92,sell,1.0,1.0,,,,
1131,286757707,2024-02-29 10:15:40,0,0.406,0.40617116,69.04,BTC-28JUN24-40000-C,62345.64,sell,0.1,0.1,,,,
1132,286757724,2024-02-29 10:15:46,1,0.406,0.4059153,69.35,BTC-28JUN24-40000-C,62316.07,sell,0.2,0.2,,,,
1133,287298362,2024-03-02 23:36:06,2,0.4025,0.40135835,69.62,BTC-28JUN24-40000-C,62028.9,sell,0.4,0.4,,,,
1134,287308383,2024-03-03 03:19:25,2,0.4005,0.40058851,67.21,BTC-28JUN24-40000-C,61975.02,buy,0.1,0.1,,,,
1135,287353895,2024-03-03 11:26:00,0,0.401,0.4011175,69.32,BTC-28JUN24-40000-C,61770.11,buy,0.1,0.1,,,,
1136,287354314,2024-03-03 11:36:11,0,0.4015,0.40113965,69.57,BTC-28JUN24-40000-C,61813.08,buy,0.1,0.1,,,,
1137,287355023,2024-03-03 11:52:19,2,0.401,0.40115375,68.66,BTC-28JUN24-40000-C,61821.25,buy,0.1,0.1,,,,
1138,287355301,2024-03-03 11:59:37,0,0.4015,0.40152956,68.79,BTC-28JUN24-40000-C,61856.4,buy,0.1,0.1,,,,
1139,287355375,2024-03-03 12:01:45,0,0.402,0.40146523,69.46,BTC-28JUN24-40000-C,61853.54,buy,0.1,0.1,,,,
1140,287355711,2024-03-03 12:05:33,1,0.402,0.40206846,68.7,BTC-28JUN24-40000-C,61917.5,buy,0.1,0.1,,,,
1141,287355873,2024-03-03 12:07:40,0,0.4025,0.40251895,68.74,BTC-28JUN24-40000-C,61966.91,buy,0.1,0.1,,,,
1142,287356050,2024-03-03 12:09:23,0,0.403,0.40298806,68.77,BTC-28JUN24-40000-C,62021.34,buy,0.1,0.1,,,,
1143,287356238,2024-03-03 12:09:41,0,0.4035,0.40327033,68.88,BTC-28JUN24-40000-C,62086.97,buy,0.1,0.1,,,,
1144,287356317,2024-03-03 12:09:50,0,0.404,0.40376075,69.03,BTC-28JUN24-40000-C,62116.86,buy,0.1,0.1,,,,
1145,287356527,2024-03-03 12:10:04,0,0.4045,0.40413047,69.22,BTC-28JUN24-40000-C,62163.99,buy,0.1,0.1,,,,
1146,287356845,2024-03-03 12:10:37,0,0.405,0.40459837,69.3,BTC-28JUN24-40000-C,62197.65,buy,0.1,0.1,,,,
1147,287359585,2024-03-03 12:23:02,0,0.4065,0.40642664,69.05,BTC-28JUN24-40000-C,62368.67,buy,0.1,0.1,,,,
1148,287360040,2024-03-03 12:24:59,0,0.407,0.40686547,69.11,BTC-28JUN24-40000-C,62410.17,buy,0.1,0.1,,,,
1149,287526697,2024-03-04 07:37:13,0,0.421,0.42130595,70.29,BTC-28JUN24-40000-C,63851.27,buy,1.0,1.0,,,,
1150,287530202,2024-03-04 07:46:26,0,0.425,0.42494799,70.86,BTC-28JUN24-40000-C,64255.61,buy,1.0,1.0,,,,
1151,287542397,2024-03-04 08:11:14,0,0.43,0.4296202,72.09,BTC-28JUN24-40000-C,64815.37,buy,0.1,0.1,,,,
1152,287643915,2024-03-04 12:48:03,0,0.4345,0.43398249,75.13,BTC-28JUN24-40000-C,65026.0,buy,0.1,0.1,,,,
1153,287643924,2024-03-04 12:48:03,1,0.4345,0.43398249,75.13,BTC-28JUN24-40000-C,65026.0,buy,0.3,0.3,,,,
1154,287646110,2024-03-04 12:57:55,0,0.4355,0.43512898,75.16,BTC-28JUN24-40000-C,65141.97,buy,0.2,0.2,,,,
1155,287646130,2024-03-04 12:58:01,1,0.4355,0.43517324,75.1,BTC-28JUN24-40000-C,65153.79,buy,0.9,0.9,,,,
1156,287646131,2024-03-04 12:58:01,1,0.4355,0.43517324,75.1,BTC-28JUN24-40000-C,65153.79,buy,0.2,0.2,,,,
1157,287646410,2024-03-04 12:59:12,1,0.4355,0.43518941,75.08,BTC-28JUN24-40000-C,65156.16,buy,0.1,0.1,,,,
1158,287649880,2024-03-04 13:12:19,0,0.437,0.43684553,75.1,BTC-28JUN24-40000-C,65344.05,buy,0.1,0.1,,,,
1159,287649881,2024-03-04 13:12:19,1,0.437,0.43684553,75.1,BTC-28JUN24-40000-C,65344.05,buy,0.2,0.2,,,,
1160,287649883,2024-03-04 13:12:19,1,0.437,0.43684553,75.1,BTC-28JUN24-40000-C,65346.01,buy,0.1,0.1,,,,
1161,287649887,2024-03-04 13:12:20,1,0.437,0.43684553,75.1,BTC-28JUN24-40000-C,65346.01,buy,0.1,0.1,,,,
1162,287649894,2024-03-04 13:12:20,1,0.437,0.43684553,75.1,BTC-28JUN24-40000-C,65346.01,buy,0.3,0.3,,,,
1163,287649907,2024-03-04 13:12:20,1,0.437,0.43684626,75.08,BTC-28JUN24-40000-C,65348.94,buy,0.1,0.1,,,,
1164,287649909,2024-03-04 13:12:21,1,0.437,0.43686109,75.05,BTC-28JUN24-40000-C,65348.94,buy,2.2,2.2,,,,
1165,287649910,2024-03-04 13:12:21,1,0.437,0.43686109,75.05,BTC-28JUN24-40000-C,65348.94,buy,0.2,0.2,,,,
1166,287649914,2024-03-04 13:12:21,1,0.437,0.43686109,75.05,BTC-28JUN24-40000-C,65348.94,buy,0.4,0.4,,,,
1167,287649922,2024-03-04 13:12:21,1,0.437,0.43686109,75.05,BTC-28JUN24-40000-C,65359.29,buy,2.1,2.1,,,,
1168,287649927,2024-03-04 13:12:22,1,0.437,0.43686109,75.05,BTC-28JUN24-40000-C,65359.29,buy,0.5,0.5,,,,
1169,287649930,2024-03-04 13:12:22,1,0.437,0.43688433,75.05,BTC-28JUN24-40000-C,65359.29,buy,0.1,0.1,,,,
1170,287649931,2024-03-04 13:12:22,1,0.437,0.43688433,75.05,BTC-28JUN24-40000-C,65359.29,buy,0.1,0.1,,,,
1171,287652033,2024-03-04 13:17:56,1,0.437,0.43695591,75.09,BTC-28JUN24-40000-C,65359.07,buy,2.1,2.1,,,,
1172,287652034,2024-03-04 13:17:56,1,0.437,0.43695591,75.09,BTC-28JUN24-40000-C,65359.07,buy,0.4,0.4,,,,
1173,287656314,2024-03-04 13:34:49,0,0.438,0.43800345,75.05,BTC-28JUN24-40000-C,65434.79,buy,0.2,0.2,,,,
1174,287657054,2024-03-04 13:37:35,0,0.4385,0.43833792,75.32,BTC-28JUN24-40000-C,65471.77,buy,0.1,0.1,,,,
1175,287657545,2024-03-04 13:39:03,0,0.439,0.43884198,75.31,BTC-28JUN24-40000-C,65537.26,buy,0.1,0.1,,,,
1176,287657680,2024-03-04 13:39:20,1,0.439,0.4390858,75.07,BTC-28JUN24-40000-C,65557.57,buy,0.2,0.2,,,,
1177,287657693,2024-03-04 13:39:29,1,0.439,0.43912299,75.01,BTC-28JUN24-40000-C,65563.84,buy,0.1,0.1,,,,
1178,287658318,2024-03-04 13:40:38,1,0.439,0.4387961,75.39,BTC-28JUN24-40000-C,65542.73,buy,0.1,0.1,,,,
1179,287658563,2024-03-04 13:41:26,1,0.439,0.43908154,74.98,BTC-28JUN24-40000-C,65577.79,buy,2.2,2.2,,,,
1180,287658986,2024-03-04 13:42:13,0,0.4395,0.43959017,74.98,BTC-28JUN24-40000-C,65646.24,buy,0.1,0.1,,,,
1181,287659662,2024-03-04 13:43:13,2,0.439,0.43904318,75.03,BTC-28JUN24-40000-C,65581.42,buy,0.1,0.1,,,,
1182,287660056,2024-03-04 13:44:06,0,0.4395,0.4395162,75.1,BTC-28JUN24-40000-C,65638.7,buy,0.1,0.1,,,,
1183,287660066,2024-03-04 13:44:12,1,0.4395,0.43953031,75.14,BTC-28JUN24-40000-C,65639.09,buy,0.1,0.1,,,,
1184,287661008,2024-03-04 13:46:10,2,0.4385,0.4385459,75.12,BTC-28JUN24-40000-C,65537.63,buy,0.1,0.1,,,,
1185,287661592,2024-03-04 13:48:06,2,0.438,0.43806689,75.02,BTC-28JUN24-40000-C,65484.02,buy,0.3,0.3,,,,
1186,287661594,2024-03-04 13:48:06,3,0.438,0.43806689,75.02,BTC-28JUN24-40000-C,65484.02,buy,0.1,0.1,,,,
1187,287661595,2024-03-04 13:48:06,3,0.438,0.43806689,75.02,BTC-28JUN24-40000-C,65484.02,buy,0.1,0.1,,,,
1188,287661879,2024-03-04 13:49:01,3,0.438,0.43793567,75.17,BTC-28JUN24-40000-C,65485.88,buy,0.1,0.1,,,,
1189,287661882,2024-03-04 13:49:01,3,0.438,0.43793567,75.17,BTC-28JUN24-40000-C,65485.88,buy,0.1,0.1,,,,
1190,287661918,2024-03-04 13:49:02,3,0.438,0.43793567,75.17,BTC-28JUN24-40000-C,65485.88,buy,0.1,0.1,,,,
1191,287661922,2024-03-04 13:49:02,3,0.438,0.43793567,75.11,BTC-28JUN24-40000-C,65491.65,buy,0.3,0.3,,,,
1192,287662486,2024-03-04 13:50:05,2,0.4375,0.43747292,75.1,BTC-28JUN24-40000-C,65427.26,buy,0.1,0.1,,,,
1193,287662490,2024-03-04 13:50:05,3,0.4375,0.43747308,75.1,BTC-28JUN24-40000-C,65427.26,buy,0.1,0.1,,,,
1194,287662651,2024-03-04 13:50:47,0,0.438,0.43788468,75.25,BTC-28JUN24-40000-C,65477.83,buy,0.1,0.1,,,,
1195,287662665,2024-03-04 13:50:48,1,0.438,0.43787697,75.25,BTC-28JUN24-40000-C,65478.01,buy,0.2,0.2,,,,
1196,287662682,2024-03-04 13:50:50,1,0.438,0.4378781,75.25,BTC-28JUN24-40000-C,65481.23,buy,0.1,0.1,,,,
1197,287662689,2024-03-04 13:50:50,1,0.438,0.4378781,75.22,BTC-28JUN24-40000-C,65483.99,buy,0.7,0.7,,,,
1198,287662710,2024-03-04 13:50:54,1,0.438,0.43793663,75.17,BTC-28JUN24-40000-C,65486.28,buy,0.2,0.2,,,,
1199,287663252,2024-03-04 13:53:10,1,0.438,0.43788235,75.19,BTC-28JUN24-40000-C,65485.62,buy,0.1,0.1,,,,
1200,287663263,2024-03-04 13:53:18,1,0.438,0.43791956,75.16,BTC-28JUN24-40000-C,65490.01,buy,0.2,0.2,,,,
1201,287663269,2024-03-04 13:53:18,1,0.438,0.43791956,75.16,BTC-28JUN24-40000-C,65490.01,buy,0.1,0.1,,,,
1202,287663272,2024-03-04 13:53:18,1,0.438,0.43791956,75.16,BTC-28JUN24-40000-C,65490.01,buy,0.1,0.1,,,,
1203,287663278,2024-03-04 13:53:19,1,0.438,0.43792023,75.16,BTC-28JUN24-40000-C,65492.88,buy,0.3,0.3,,,,
