trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,amount,combo_id,block_trade_id
428,239358510,2023-01-16 15:03:04,3,0.0115,0.01173269,72.89,BTC-30JUN23-50000-C,20844.86,buy,0.1,,
429,239358531,2023-01-16 15:03:18,3,0.0115,0.01173667,72.89,BTC-30JUN23-50000-C,20850.24,buy,0.2,,
430,239392521,2023-01-16 20:51:16,0,0.0125,0.01295388,72.68,BTC-30JUN23-50000-C,21290.61,buy,4.0,,
431,239394276,2023-01-16 21:15:22,0,0.013,0.01230644,73.36,BTC-30JUN23-50000-C,21245.14,buy,2.1,,
432,239394277,2023-01-16 21:15:22,1,0.013,0.01230644,73.36,BTC-30JUN23-50000-C,21245.14,sell,2.2,,
433,239394278,2023-01-16 21:15:22,1,0.013,0.01230644,73.36,BTC-30JUN23-50000-C,21245.23,sell,0.7,,
434,239403283,2023-01-17 00:02:03,1,0.013,0.01290201,73.79,BTC-30JUN23-50000-C,21112.06,sell,0.5,,
435,239421503,2023-01-17 05:35:56,0,0.0146,0.01260372,75.43,BTC-30JUN23-50000-C,21150.63,buy,150.0,,61479
436,239421538,2023-01-17 05:36:29,2,0.0135,0.0126372,74.26,BTC-30JUN23-50000-C,21156.82,buy,1.6,,
437,239421539,2023-01-17 05:36:29,3,0.0135,0.0126372,74.26,BTC-30JUN23-50000-C,21156.82,buy,0.9,,
438,239421542,2023-01-17 05:36:36,3,0.0135,0.01264513,74.26,BTC-30JUN23-50000-C,21158.03,buy,0.9,,
439,239421961,2023-01-17 06:10:13,0,0.014,0.01321993,74.84,BTC-30JUN23-50000-C,21154.28,buy,1.3,,
440,239421962,2023-01-17 06:10:13,1,0.014,0.01321993,74.84,BTC-30JUN23-50000-C,21154.28,buy,0.9,,
441,239432098,2023-01-17 09:18:01,2,0.0125,0.01323501,73.2,BTC-30JUN23-50000-C,21184.76,sell,0.9,,
442,239432099,2023-01-17 09:18:01,3,0.0125,0.01323501,73.2,BTC-30JUN23-50000-C,21184.76,sell,0.1,,
443,239433417,2023-01-17 10:07:47,3,0.0125,0.01311157,73.31,BTC-30JUN23-50000-C,21146.78,sell,1.0,,
444,239433418,2023-01-17 10:07:47,3,0.0125,0.01311157,73.31,BTC-30JUN23-50000-C,21146.78,sell,2.0,,
445,239434257,2023-01-17 10:36:40,3,0.0125,0.01292395,73.46,BTC-30JUN23-50000-C,21094.01,sell,2.5,,
446,239435777,2023-01-17 11:42:34,3,0.0125,0.0132165,73.22,BTC-30JUN23-50000-C,21173.7,sell,0.9,,
447,239435778,2023-01-17 11:42:34,3,0.0125,0.0132165,73.22,BTC-30JUN23-50000-C,21173.7,sell,2.6,,
448,239500745,2023-01-18 08:18:53,2,0.0125,0.01303803,73.09,BTC-30JUN23-50000-C,21276.69,buy,1.0,,
449,239552934,2023-01-18 16:53:27,2,0.011,0.01134388,73.63,BTC-30JUN23-50000-C,20547.38,sell,4.0,,
450,239645292,2023-01-19 23:29:42,2,0.01,0.0095395,71.18,BTC-30JUN23-50000-C,21066.87,buy,1.3,,
451,239645293,2023-01-19 23:29:42,3,0.01,0.0095395,71.18,BTC-30JUN23-50000-C,21066.87,buy,3.3,,
452,239645294,2023-01-19 23:29:42,3,0.01,0.0095395,71.18,BTC-30JUN23-50000-C,21066.87,sell,0.4,,
453,239677667,2023-01-20 11:56:25,2,0.009,0.00925592,70.26,BTC-30JUN23-50000-C,20969.86,sell,0.5,,
454,239718174,2023-01-20 20:41:36,0,0.0105,0.01118091,68.7,BTC-30JUN23-50000-C,22144.64,sell,0.5,,
455,239760943,2023-01-21 04:35:24,0,0.0125,0.01208816,69.61,BTC-30JUN23-50000-C,22617.0,buy,1.0,,
456,239764734,2023-01-21 05:59:56,0,0.0145,0.01369532,71.75,BTC-30JUN23-50000-C,22578.42,buy,1.0,,
457,239772242,2023-01-21 08:18:10,2,0.0135,0.01405746,70.26,BTC-30JUN23-50000-C,22743.09,sell,0.1,,
458,239797695,2023-01-21 10:39:05,0,0.0145,0.01487428,71.23,BTC-30JUN23-50000-C,22808.12,buy,1.0,,
459,239797696,2023-01-21 10:39:05,1,0.0145,0.01487428,71.23,BTC-30JUN23-50000-C,22808.12,buy,1.1,,
460,239800414,2023-01-21 11:03:48,2,0.014,0.01490723,70.79,BTC-30JUN23-50000-C,22790.89,buy,2.8,,
461,239802297,2023-01-21 11:27:49,2,0.0135,0.01449223,70.26,BTC-30JUN23-50000-C,22804.42,sell,1.2,,
462,239830965,2023-01-21 17:05:39,0,0.0155,0.01511673,71.04,BTC-30JUN23-50000-C,23245.18,buy,8.0,,
463,239855622,2023-01-22 01:25:05,2,0.014,0.01497289,70.8,BTC-30JUN23-50000-C,22848.53,sell,1.0,,
464,239880019,2023-01-22 13:47:14,0,0.015,0.01425023,71.84,BTC-30JUN23-50000-C,22927.07,buy,3.3,,
465,239906006,2023-01-22 21:01:10,2,0.0135,0.0138539,71.72,BTC-30JUN23-50000-C,22422.85,sell,10.0,,
466,239915081,2023-01-23 00:15:49,2,0.013,0.01353021,70.44,BTC-30JUN23-50000-C,22678.18,sell,25.0,,62128
467,239916926,2023-01-23 01:23:37,0,0.014,0.01370203,71.19,BTC-30JUN23-50000-C,22781.45,buy,1.0,,
468,239916927,2023-01-23 01:23:37,1,0.014,0.01370203,71.19,BTC-30JUN23-50000-C,22781.45,sell,4.0,,
469,239934599,2023-01-23 10:22:00,2,0.0135,0.01403854,70.44,BTC-30JUN23-50000-C,22908.03,sell,0.2,,
470,239971129,2023-01-23 17:32:37,0,0.014,0.01373091,71.06,BTC-30JUN23-50000-C,22891.75,sell,1.0,,
471,239971130,2023-01-23 17:32:37,1,0.014,0.01373091,71.06,BTC-30JUN23-50000-C,22891.75,sell,2.0,,
472,239975674,2023-01-23 18:17:17,0,0.016,0.01489497,72.43,BTC-30JUN23-50000-C,23098.91,buy,0.1,,
473,239975675,2023-01-23 18:17:17,1,0.016,0.01489497,72.43,BTC-30JUN23-50000-C,23098.91,buy,8.0,,
474,239975676,2023-01-23 18:17:17,1,0.016,0.01489497,72.43,BTC-30JUN23-50000-C,23098.91,buy,1.9,,
475,240032798,2023-01-24 14:19:35,2,0.013,0.01338451,70.26,BTC-30JUN23-50000-C,22864.63,sell,2.0,,
476,240039613,2023-01-24 15:04:07,3,0.013,0.0133473,70.31,BTC-30JUN23-50000-C,22832.45,sell,2.2,,
477,240040135,2023-01-24 15:08:10,3,0.013,0.01326047,70.39,BTC-30JUN23-50000-C,22803.26,buy,1.0,,
478,240040710,2023-01-24 15:15:04,3,0.013,0.01344248,70.12,BTC-30JUN23-50000-C,22900.91,buy,0.3,,
479,240040939,2023-01-24 15:17:26,3,0.013,0.01331767,70.19,BTC-30JUN23-50000-C,22875.02,buy,0.7,,
480,240041141,2023-01-24 15:21:01,3,0.013,0.01326294,70.18,BTC-30JUN23-50000-C,22882.21,buy,0.4,,
481,240041212,2023-01-24 15:23:20,3,0.013,0.01325059,70.18,BTC-30JUN23-50000-C,22872.59,buy,0.1,,
482,240052957,2023-01-24 20:28:27,0,0.0135,0.01299463,70.48,BTC-30JUN23-50000-C,22984.12,buy,0.1,,
483,240081060,2023-01-25 03:10:35,2,0.0125,0.01202051,70.67,BTC-30JUN23-50000-C,22572.83,buy,0.6,,
484,240083319,2023-01-25 05:03:14,3,0.0125,0.01197354,70.55,BTC-30JUN23-50000-C,22630.84,buy,0.1,,
485,240110822,2023-01-25 15:27:20,2,0.0105,0.01134661,68.63,BTC-30JUN23-50000-C,22526.66,sell,1.2,,
486,240110908,2023-01-25 15:28:31,0,0.011,0.01130849,69.23,BTC-30JUN23-50000-C,22529.52,sell,0.2,,
487,240111160,2023-01-25 15:31:17,0,0.0115,0.01131653,69.69,BTC-30JUN23-50000-C,22568.51,buy,0.1,,
488,240113805,2023-01-25 16:18:56,2,0.011,0.01102557,69.01,BTC-30JUN23-50000-C,22602.91,sell,0.3,,
489,240123177,2023-01-25 20:00:19,2,0.0105,0.01098923,67.95,BTC-30JUN23-50000-C,22763.85,sell,8.0,,
490,240123178,2023-01-25 20:00:19,3,0.0105,0.01098923,67.95,BTC-30JUN23-50000-C,22763.85,buy,2.0,,
491,240155984,2023-01-25 22:47:32,0,0.013,0.01270579,69.16,BTC-30JUN23-50000-C,23308.64,sell,1.0,,
492,240171909,2023-01-26 01:15:00,2,0.012,0.0124147,68.45,BTC-30JUN23-50000-C,23193.94,sell,0.3,,
493,240172055,2023-01-26 01:19:12,3,0.012,0.01252072,68.32,BTC-30JUN23-50000-C,23237.15,sell,1.4,,
494,240213604,2023-01-26 16:04:13,2,0.011,0.01086016,68.05,BTC-30JUN23-50000-C,22997.14,sell,0.9,,
495,240248462,2023-01-27 03:15:37,0,0.0117,0.01069607,69.53,BTC-30JUN23-50000-C,22812.94,buy,200.0,,62753
496,240278282,2023-01-27 09:35:24,2,0.0115,0.01075153,68.91,BTC-30JUN23-50000-C,22950.47,buy,0.1,,
497,240282690,2023-01-27 11:43:40,2,0.0113,0.01049029,68.73,BTC-30JUN23-50000-C,22946.56,buy,150.0,,62816
498,240290894,2023-01-27 14:24:15,3,0.0113,0.01042999,68.97,BTC-30JUN23-50000-C,22866.23,buy,150.0,,62835
499,240329291,2023-01-28 00:07:22,2,0.0105,0.01047813,67.42,BTC-30JUN23-50000-C,23088.21,sell,0.1,,
500,240332975,2023-01-28 02:36:23,0,0.0113,0.01026275,68.35,BTC-30JUN23-50000-C,23108.63,buy,150.0,,62895
501,240332976,2023-01-28 02:36:26,2,0.011,0.01026179,68.0,BTC-30JUN23-50000-C,23108.23,buy,1.7,,
502,240332977,2023-01-28 02:36:26,3,0.011,0.01026179,68.0,BTC-30JUN23-50000-C,23108.23,buy,23.3,,
503,240332978,2023-01-28 02:37:37,3,0.011,0.01027626,67.99,BTC-30JUN23-50000-C,23111.91,buy,1.5,,
504,240332979,2023-01-28 02:37:37,3,0.011,0.01027655,67.99,BTC-30JUN23-50000-C,23111.91,sell,4.2,,
505,240334161,2023-01-28 04:26:27,0,0.0118,0.01148749,68.94,BTC-30JUN23-50000-C,23119.98,buy,25.0,,62897
506,240343626,2023-01-28 10:09:57,1,0.0118,0.01126042,69.29,BTC-30JUN23-50000-C,23009.46,buy,125.0,,62905
507,240352111,2023-01-28 17:24:50,2,0.011,0.01122872,68.44,BTC-30JUN23-50000-C,23003.27,sell,3.0,,
508,240352113,2023-01-28 17:24:57,3,0.011,0.01122324,68.44,BTC-30JUN23-50000-C,23001.93,sell,1.3,,
509,240383042,2023-01-29 10:42:07,3,0.011,0.0116634,67.37,BTC-30JUN23-50000-C,23447.11,buy,0.1,,
510,240392529,2023-01-29 13:10:14,0,0.0115,0.01203888,67.34,BTC-30JUN23-50000-C,23654.28,buy,0.1,,
511,240402255,2023-01-29 16:43:58,0,0.012,0.01207668,68.22,BTC-30JUN23-50000-C,23552.01,buy,0.1,,
512,240455733,2023-01-30 10:03:58,2,0.0095,0.00968874,66.51,BTC-30JUN23-50000-C,23144.49,sell,5.0,,
513,240509901,2023-01-31 02:23:18,2,0.009,0.00870858,66.84,BTC-30JUN23-50000-C,22867.95,buy,3.0,,
514,240509903,2023-01-31 02:23:53,3,0.009,0.00871498,66.84,BTC-30JUN23-50000-C,22868.75,buy,1.3,,
515,240513319,2023-01-31 05:18:22,2,0.0085,0.00869641,66.19,BTC-30JUN23-50000-C,22865.95,sell,4.0,,
516,240525283,2023-01-31 10:54:59,0,0.009,0.00849875,66.99,BTC-30JUN23-50000-C,22845.19,buy,0.3,,
517,240525476,2023-01-31 10:58:28,1,0.009,0.00849606,67.05,BTC-30JUN23-50000-C,22823.59,buy,0.1,,
518,240525482,2023-01-31 10:58:45,1,0.009,0.00850134,67.05,BTC-30JUN23-50000-C,22822.63,buy,0.1,,
519,240529411,2023-01-31 13:19:45,0,0.0095,0.00924796,67.39,BTC-30JUN23-50000-C,22951.39,buy,2.0,,
520,240582497,2023-02-01 10:10:18,1,0.0095,0.0097887,67.47,BTC-30JUN23-50000-C,22996.04,sell,0.2,,
521,240584642,2023-02-01 11:32:21,0,0.01,0.00982094,67.83,BTC-30JUN23-50000-C,23080.57,buy,2.9,,
522,240652082,2023-02-01 22:02:36,0,0.012,0.01199506,68.39,BTC-30JUN23-50000-C,23701.62,buy,1.0,,
523,240653343,2023-02-01 22:21:55,0,0.0125,0.01259372,68.69,BTC-30JUN23-50000-C,23799.57,buy,0.1,,
524,240678755,2023-02-02 02:34:37,0,0.013,0.01317951,68.92,BTC-30JUN23-50000-C,23891.66,sell,23.0,,
525,240680620,2023-02-02 03:21:31,1,0.013,0.0130441,69.0,BTC-30JUN23-50000-C,23869.62,sell,0.9,,
526,240784541,2023-02-03 04:25:14,2,0.011,0.0110294,67.91,BTC-30JUN23-50000-C,23549.46,buy,0.5,,
527,240786324,2023-02-03 06:15:35,2,0.0105,0.01100288,67.34,BTC-30JUN23-50000-C,23543.93,sell,0.1,,
528,240817966,2023-02-03 14:09:33,2,0.0095,0.00971769,66.79,BTC-30JUN23-50000-C,23331.28,buy,2.6,,
529,240818328,2023-02-03 14:14:10,2,0.009,0.00950309,66.14,BTC-30JUN23-50000-C,23331.71,sell,3.4,,
530,240831602,2023-02-03 16:28:07,0,0.01,0.01027399,66.55,BTC-30JUN23-50000-C,23654.31,sell,5.3,,
531,240834469,2023-02-03 17:27:38,1,0.01,0.01028353,66.77,BTC-30JUN23-50000-C,23575.86,sell,6.4,,
532,240845312,2023-02-03 20:11:16,2,0.0095,0.00976673,66.94,BTC-30JUN23-50000-C,23305.79,sell,4.2,,
533,240871220,2023-02-04 08:49:26,3,0.0095,0.0092317,67.04,BTC-30JUN23-50000-C,23313.68,sell,5.0,,
534,240889283,2023-02-04 21:25:33,2,0.0085,0.00904014,65.53,BTC-30JUN23-50000-C,23408.57,sell,1.0,,
535,240957458,2023-02-06 03:07:04,3,0.0085,0.00846301,67.42,BTC-30JUN23-50000-C,22891.39,buy,0.3,,
536,241015678,2023-02-06 22:27:31,0,0.009,0.00843771,68.39,BTC-30JUN23-50000-C,22881.77,buy,0.2,,
537,241015679,2023-02-06 22:27:31,1,0.009,0.00843771,68.39,BTC-30JUN23-50000-C,22881.77,buy,0.3,,
538,241015680,2023-02-06 22:27:31,1,0.009,0.00843771,68.39,BTC-30JUN23-50000-C,22881.77,buy,0.5,,
539,241235055,2023-02-09 17:23:10,2,0.007,0.00708009,67.05,BTC-30JUN23-50000-C,22558.37,buy,1.0,,
540,241298481,2023-02-10 02:02:19,2,0.006,0.00651134,67.4,BTC-30JUN23-50000-C,21899.92,sell,2.2,,
541,241298482,2023-02-10 02:02:19,3,0.006,0.00651134,67.4,BTC-30JUN23-50000-C,21899.92,sell,2.0,,
542,241298486,2023-02-10 02:02:33,3,0.006,0.0065133,67.39,BTC-30JUN23-50000-C,21904.2,sell,2.1,,
543,241406943,2023-02-11 08:51:43,3,0.006,0.00541733,68.48,BTC-30JUN23-50000-C,21701.03,buy,1.0,,
544,241544239,2023-02-13 18:15:13,2,0.0055,0.00542851,68.57,BTC-30JUN23-50000-C,21567.12,buy,0.2,,
545,241544240,2023-02-13 18:15:13,3,0.0055,0.00542851,68.57,BTC-30JUN23-50000-C,21567.12,buy,3.7,,
546,241672401,2023-02-15 06:31:31,2,0.0045,0.00497511,65.09,BTC-30JUN23-50000-C,22141.91,sell,1.0,,
547,241701555,2023-02-15 12:33:50,0,0.005,0.00493497,64.29,BTC-30JUN23-50000-C,22820.16,buy,1.0,,
548,241737026,2023-02-15 19:04:13,0,0.0055,0.00550919,64.88,BTC-30JUN23-50000-C,22960.02,buy,0.5,,
549,241753946,2023-02-15 20:20:26,0,0.006,0.00613859,63.53,BTC-30JUN23-50000-C,23766.87,buy,0.1,,
550,241756105,2023-02-15 20:27:02,0,0.0065,0.00620148,64.2,BTC-30JUN23-50000-C,23822.18,buy,5.0,,
551,241756106,2023-02-15 20:27:02,1,0.0065,0.00620148,64.2,BTC-30JUN23-50000-C,23822.18,buy,1.7,,
552,241788992,2023-02-15 23:19:28,0,0.0075,0.00733702,64.48,BTC-30JUN23-50000-C,24278.47,buy,1.0,,
553,241788993,2023-02-15 23:19:28,1,0.0075,0.00733702,64.48,BTC-30JUN23-50000-C,24278.47,buy,2.1,,
554,241790555,2023-02-15 23:37:06,1,0.0075,0.00760126,64.44,BTC-30JUN23-50000-C,24305.8,sell,2.0,,
555,241843222,2023-02-16 08:39:04,0,0.008,0.00821347,64.24,BTC-30JUN23-50000-C,24638.56,sell,2.1,,
556,241885183,2023-02-16 15:53:27,0,0.0085,0.00847023,63.95,BTC-30JUN23-50000-C,24995.99,buy,0.7,,
557,241886740,2023-02-16 15:57:49,1,0.0085,0.00841278,63.98,BTC-30JUN23-50000-C,24977.75,buy,0.3,,
558,241886741,2023-02-16 15:57:49,1,0.0085,0.00841278,63.98,BTC-30JUN23-50000-C,24977.75,buy,0.1,,
559,241886742,2023-02-16 15:57:49,1,0.0085,0.00841278,63.98,BTC-30JUN23-50000-C,24977.75,buy,2.8,,
560,241890677,2023-02-16 16:04:42,0,0.009,0.00886737,63.96,BTC-30JUN23-50000-C,25212.61,buy,0.6,,
561,241890678,2023-02-16 16:04:42,1,0.009,0.00886737,63.96,BTC-30JUN23-50000-C,25212.61,buy,0.1,,
562,241890771,2023-02-16 16:04:44,1,0.009,0.00891117,63.91,BTC-30JUN23-50000-C,25229.57,buy,0.3,,
563,241901546,2023-02-16 16:23:10,0,0.0095,0.00944442,65.84,BTC-30JUN23-50000-C,24804.11,buy,0.6,,
564,241901547,2023-02-16 16:23:10,1,0.0095,0.00944442,65.82,BTC-30JUN23-50000-C,24809.87,buy,0.1,,
565,241914486,2023-02-16 17:30:41,0,0.0105,0.01025113,66.98,BTC-30JUN23-50000-C,24848.89,buy,0.6,,
566,241914543,2023-02-16 17:32:09,1,0.0105,0.01027531,66.99,BTC-30JUN23-50000-C,24841.81,buy,0.4,,
567,241961359,2023-02-16 23:05:04,2,0.0085,0.00887478,66.77,BTC-30JUN23-50000-C,24003.43,sell,2.7,,
568,241987750,2023-02-17 00:57:24,2,0.0075,0.00745814,66.13,BTC-30JUN23-50000-C,23702.39,buy,0.3,,
569,242003199,2023-02-17 05:51:40,3,0.0075,0.00744519,66.12,BTC-30JUN23-50000-C,23743.36,buy,0.3,,
570,242038739,2023-02-17 13:02:40,0,0.008,0.00793204,66.6,BTC-30JUN23-50000-C,23864.83,sell,15.0,,
571,242074771,2023-02-17 16:14:39,0,0.0095,0.00916532,67.6,BTC-30JUN23-50000-C,24258.08,buy,1.7,,
572,242074772,2023-02-17 16:14:39,1,0.0095,0.00916532,67.6,BTC-30JUN23-50000-C,24258.08,buy,2.0,,
573,242104475,2023-02-17 19:39:05,0,0.011,0.01100174,68.77,BTC-30JUN23-50000-C,24518.44,buy,0.6,,
574,242104516,2023-02-17 19:39:12,1,0.011,0.01099735,68.78,BTC-30JUN23-50000-C,24515.33,buy,0.4,,
575,242153698,2023-02-18 03:38:15,1,0.011,0.01133592,68.48,BTC-30JUN23-50000-C,24604.12,sell,1.0,,
576,242156606,2023-02-18 05:09:50,1,0.011,0.01124454,68.43,BTC-30JUN23-50000-C,24637.25,sell,1.0,,
577,242234795,2023-02-19 14:28:50,2,0.01,0.01034518,67.22,BTC-30JUN23-50000-C,24740.79,sell,10.0,,
578,242243376,2023-02-19 15:53:37,0,0.0105,0.01082385,67.36,BTC-30JUN23-50000-C,24912.24,sell,4.2,,
579,242243379,2023-02-19 15:53:40,1,0.0105,0.01082226,67.37,BTC-30JUN23-50000-C,24912.1,sell,4.2,,
580,242243383,2023-02-19 15:53:42,1,0.0105,0.01081972,67.37,BTC-30JUN23-50000-C,24911.38,sell,1.6,,
581,242331013,2023-02-20 09:54:53,0,0.0115,0.01154264,68.81,BTC-30JUN23-50000-C,24914.22,buy,2.0,,
582,242377848,2023-02-20 18:36:08,2,0.011,0.01170345,68.67,BTC-30JUN23-50000-C,24782.48,sell,2.6,,
583,242377849,2023-02-20 18:36:08,3,0.011,0.01170345,68.67,BTC-30JUN23-50000-C,24782.48,sell,17.4,,
584,242403520,2023-02-21 03:36:20,3,0.011,0.01112909,68.07,BTC-30JUN23-50000-C,24981.16,buy,1.0,,
585,242403903,2023-02-21 03:41:20,3,0.011,0.01100986,68.21,BTC-30JUN23-50000-C,24935.46,sell,1.0,,
586,242411322,2023-02-21 06:52:29,3,0.011,0.01128833,68.16,BTC-30JUN23-50000-C,24985.93,sell,2.6,,
587,242475356,2023-02-21 16:43:51,2,0.01,0.00959078,68.8,BTC-30JUN23-50000-C,24417.51,buy,3.2,,
588,242475357,2023-02-21 16:43:51,3,0.01,0.00959078,68.8,BTC-30JUN23-50000-C,24417.51,buy,1.8,,
589,242475359,2023-02-21 16:43:57,3,0.01,0.00959326,68.8,BTC-30JUN23-50000-C,24416.62,buy,0.2,,
590,242476254,2023-02-21 16:50:51,0,0.0115,0.0109821,70.66,BTC-30JUN23-50000-C,24428.1,sell,4.8,,
591,242477470,2023-02-21 17:07:46,0,0.012,0.01223548,71.25,BTC-30JUN23-50000-C,24436.59,sell,0.2,,
592,242477602,2023-02-21 17:09:51,1,0.012,0.01225926,71.22,BTC-30JUN23-50000-C,24443.57,buy,0.2,,
593,242581254,2023-02-22 13:30:35,2,0.01,0.01025949,69.98,BTC-30JUN23-50000-C,24083.32,sell,2.0,,
594,242600836,2023-02-22 15:43:46,0,0.0105,0.00998792,71.74,BTC-30JUN23-50000-C,23744.2,buy,0.1,,
595,242665640,2023-02-23 04:02:15,1,0.0105,0.01032015,69.58,BTC-30JUN23-50000-C,24472.23,buy,0.9,,
596,242665641,2023-02-23 04:02:15,1,0.0105,0.01032015,69.58,BTC-30JUN23-50000-C,24472.23,buy,0.1,,
597,242680664,2023-02-23 08:18:52,2,0.01,0.01057936,69.1,BTC-30JUN23-50000-C,24456.02,sell,3.0,,
598,242680665,2023-02-23 08:18:52,3,0.01,0.01057936,69.1,BTC-30JUN23-50000-C,24456.02,sell,2.0,,
599,242681385,2023-02-23 08:25:49,3,0.01,0.01039509,69.27,BTC-30JUN23-50000-C,24397.3,sell,4.0,,
600,242691777,2023-02-23 11:16:58,3,0.01,0.00943442,69.86,BTC-30JUN23-50000-C,24214.77,buy,0.1,,
601,242708884,2023-02-23 12:30:31,2,0.0085,0.00873586,68.99,BTC-30JUN23-50000-C,23827.28,sell,1.0,,
602,242728936,2023-02-23 15:07:23,3,0.0085,0.00856407,68.83,BTC-30JUN23-50000-C,23890.24,buy,0.7,,
603,242735206,2023-02-23 16:44:01,2,0.008,0.00842873,68.13,BTC-30JUN23-50000-C,23879.16,sell,0.1,,
604,242745988,2023-02-23 19:11:19,0,0.0085,0.00838164,68.69,BTC-30JUN23-50000-C,23947.93,buy,4.0,,
605,242791029,2023-02-24 08:03:24,1,0.0085,0.0085135,69.23,BTC-30JUN23-50000-C,23828.18,sell,2.5,,
606,242802480,2023-02-24 10:36:40,2,0.008,0.00824952,68.44,BTC-30JUN23-50000-C,23850.43,sell,2.0,,
607,242803604,2023-02-24 11:17:01,0,0.0085,0.00816714,69.1,BTC-30JUN23-50000-C,23886.41,buy,3.1,,
608,242803605,2023-02-24 11:17:01,1,0.0085,0.00816714,69.1,BTC-30JUN23-50000-C,23886.41,buy,4.0,,
609,242803606,2023-02-24 11:17:01,1,0.0085,0.00816714,69.1,BTC-30JUN23-50000-C,23886.41,buy,2.5,,
610,242803607,2023-02-24 11:17:01,1,0.0085,0.00816714,69.1,BTC-30JUN23-50000-C,23886.41,sell,2.9,,
611,242894367,2023-02-25 05:59:53,2,0.006,0.0067158,67.73,BTC-30JUN23-50000-C,23044.55,sell,0.1,,
612,242902889,2023-02-25 09:43:59,0,0.0065,0.00671587,68.69,BTC-30JUN23-50000-C,23051.9,buy,1.0,,
613,242990119,2023-02-27 04:32:07,1,0.0065,0.00697586,67.77,BTC-30JUN23-50000-C,23503.72,sell,3.1,,
614,242990120,2023-02-27 04:32:07,1,0.0065,0.00697586,67.77,BTC-30JUN23-50000-C,23503.72,sell,7.0,,
615,242991438,2023-02-27 05:21:01,1,0.0065,0.00644973,67.87,BTC-30JUN23-50000-C,23478.57,buy,1.7,,
616,243000784,2023-02-27 09:14:52,1,0.0065,0.00611733,68.23,BTC-30JUN23-50000-C,23379.02,buy,1.0,,
617,243001646,2023-02-27 09:45:41,2,0.006,0.00598317,67.2,BTC-30JUN23-50000-C,23410.57,buy,0.5,,
618,243001967,2023-02-27 09:57:35,3,0.006,0.00597999,67.25,BTC-30JUN23-50000-C,23393.02,buy,0.5,,
619,243002006,2023-02-27 10:02:14,3,0.006,0.00597682,67.26,BTC-30JUN23-50000-C,23388.62,buy,1.0,,
620,243013278,2023-02-27 14:04:21,0,0.0065,0.00672362,67.2,BTC-30JUN23-50000-C,23725.21,sell,1.0,,
621,243013305,2023-02-27 14:04:57,1,0.0065,0.0067153,67.2,BTC-30JUN23-50000-C,23725.97,sell,1.0,,
622,243065158,2023-02-28 01:13:23,2,0.0055,0.00600195,66.35,BTC-30JUN23-50000-C,23455.04,sell,1.0,,
623,243065234,2023-02-28 01:16:19,3,0.0055,0.00595994,66.34,BTC-30JUN23-50000-C,23453.79,sell,1.0,,
624,243065263,2023-02-28 01:17:39,3,0.0055,0.00593968,66.36,BTC-30JUN23-50000-C,23447.75,sell,1.0,,
625,243085690,2023-02-28 10:42:08,3,0.0055,0.00552581,66.84,BTC-30JUN23-50000-C,23337.26,buy,1.0,,
626,243159875,2023-03-01 08:10:50,0,0.0065,0.0060294,67.69,BTC-30JUN23-50000-C,23751.76,buy,3.1,,
627,243159876,2023-03-01 08:10:50,1,0.0065,0.0060294,67.69,BTC-30JUN23-50000-C,23751.76,buy,2.3,,
628,243159877,2023-03-01 08:10:50,1,0.0065,0.0060294,67.69,BTC-30JUN23-50000-C,23751.76,sell,6.6,,
629,243377490,2023-03-03 10:54:10,2,0.0055,0.00572972,70.83,BTC-30JUN23-50000-C,22360.01,sell,2.0,,
630,243453983,2023-03-05 01:19:49,2,0.005,0.00496085,69.48,BTC-30JUN23-50000-C,22600.85,buy,0.1,,
631,243526331,2023-03-06 16:46:24,2,0.0045,0.00447813,69.21,BTC-30JUN23-50000-C,22499.95,buy,5.0,,
632,243601004,2023-03-07 16:23:21,2,0.004,0.00446278,68.9,BTC-30JUN23-50000-C,22299.26,sell,0.1,,
633,243705900,2023-03-08 19:59:42,2,0.0035,0.00372518,68.87,BTC-30JUN23-50000-C,21996.2,sell,1.0,,
634,243958026,2023-03-10 09:53:33,2,0.0025,0.0027444,72.87,BTC-30JUN23-50000-C,19882.18,sell,1.0,,
635,244242407,2023-03-11 17:12:38,0,0.0038,0.00246677,77.13,BTC-30JUN23-50000-C,20314.57,buy,100.0,,67511
636,244242553,2023-03-11 17:13:26,2,0.0037,0.00246823,76.86,BTC-30JUN23-50000-C,20308.37,buy,100.0,,67513
637,244242559,2023-03-11 17:13:33,2,0.0035,0.00246932,76.26,BTC-30JUN23-50000-C,20306.72,buy,1.7,,
638,244242560,2023-03-11 17:13:33,3,0.0035,0.00246932,76.26,BTC-30JUN23-50000-C,20306.72,buy,13.3,,
639,244242561,2023-03-11 17:13:33,3,0.0035,0.00246932,76.26,BTC-30JUN23-50000-C,20306.72,sell,7.4,,
640,244242562,2023-03-11 17:13:33,3,0.0035,0.00246932,76.26,BTC-30JUN23-50000-C,20306.72,sell,4.9,,
641,244242563,2023-03-11 17:13:33,3,0.0035,0.00246932,76.26,BTC-30JUN23-50000-C,20306.72,sell,22.7,,
642,244725647,2023-03-13 14:05:29,3,0.0035,0.0037688,68.95,BTC-30JUN23-50000-C,22591.27,sell,1.0,,
