trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,amount,block_trade_id,combo_id,liquidation,combo_trade_id
1146,238320387,2022-12-28 00:04:21,1,0.0475,0.04779866,56.29,BTC-31MAR23-20000-C,16699.58,buy,0.8,,,,
1147,238320572,2022-12-28 00:34:47,1,0.0475,0.04818226,56.38,BTC-31MAR23-20000-C,16694.54,buy,2.0,,,,
1148,238320573,2022-12-28 00:34:47,1,0.0475,0.04818226,56.38,BTC-31MAR23-20000-C,16694.54,buy,2.2,,,,
1149,238320597,2022-12-28 00:36:58,1,0.0475,0.04826979,56.34,BTC-31MAR23-20000-C,16697.81,buy,16.8,,,,
1150,238323044,2022-12-28 02:59:13,2,0.047,0.04747702,56.18,BTC-31MAR23-20000-C,16679.39,buy,25.0,59700,,,
1151,238327629,2022-12-28 06:11:48,2,0.046,0.0474069,56.24,BTC-31MAR23-20000-C,16610.54,sell,1.8,,,,
1152,238332006,2022-12-28 09:50:38,2,0.046,0.04701819,55.82,BTC-31MAR23-20000-C,16659.29,buy,1.0,,,,
1153,238333565,2022-12-28 11:20:21,3,0.046,0.04740085,55.87,BTC-31MAR23-20000-C,16660.07,buy,0.8,,,,
1154,238333843,2022-12-28 11:44:04,3,0.046,0.04751558,55.75,BTC-31MAR23-20000-C,16673.38,buy,0.4,,,,
1155,238333844,2022-12-28 11:44:04,3,0.046,0.04751558,55.75,BTC-31MAR23-20000-C,16673.38,buy,0.6,,,,
1156,238333985,2022-12-28 11:53:31,3,0.046,0.04741494,55.77,BTC-31MAR23-20000-C,16670.57,buy,0.4,,,,
1157,238341233,2022-12-28 15:32:52,0,0.0465,0.04795035,56.13,BTC-31MAR23-20000-C,16660.72,sell,0.1,,,,
1158,238341234,2022-12-28 15:32:53,1,0.0465,0.04795035,56.13,BTC-31MAR23-20000-C,16660.72,sell,0.6,,,,
1159,238341236,2022-12-28 15:32:53,1,0.0465,0.04795058,56.13,BTC-31MAR23-20000-C,16660.72,sell,0.3,,,,
1160,238345539,2022-12-28 16:07:02,1,0.0465,0.04703082,56.87,BTC-31MAR23-20000-C,16579.56,sell,0.9,,,,
1161,238346107,2022-12-28 16:15:00,2,0.046,0.04687128,56.63,BTC-31MAR23-20000-C,16574.08,buy,0.1,,,,
1162,238346108,2022-12-28 16:15:00,3,0.046,0.04687128,56.63,BTC-31MAR23-20000-C,16574.08,buy,0.1,,,,
1163,238346123,2022-12-28 16:15:02,3,0.046,0.04690586,56.61,BTC-31MAR23-20000-C,16576.02,buy,0.1,,,,
1164,238346220,2022-12-28 16:17:07,3,0.046,0.04692156,56.6,BTC-31MAR23-20000-C,16577.81,buy,0.1,,,,
1165,238363879,2022-12-29 02:13:33,2,0.0445,0.0462849,56.33,BTC-31MAR23-20000-C,16521.46,sell,6.0,,,,
1166,238366244,2022-12-29 04:27:38,2,0.044,0.04541518,55.76,BTC-31MAR23-20000-C,16558.33,sell,1.2,,,,
1167,238366245,2022-12-29 04:27:38,3,0.044,0.04541518,55.76,BTC-31MAR23-20000-C,16558.33,sell,0.8,,,,
1168,238366339,2022-12-29 04:42:23,2,0.0435,0.04523754,55.52,BTC-31MAR23-20000-C,16554.13,sell,2.0,,,,
1169,238366821,2022-12-29 05:54:33,3,0.0435,0.04522432,55.38,BTC-31MAR23-20000-C,16564.75,sell,0.1,,,,
1170,238373726,2022-12-29 10:10:07,0,0.044,0.04561038,55.42,BTC-31MAR23-20000-C,16589.2,sell,1.0,,,,
1171,238373988,2022-12-29 10:23:31,1,0.044,0.04556983,55.44,BTC-31MAR23-20000-C,16592.01,sell,1.9,,,,
1172,238374024,2022-12-29 10:23:44,2,0.0435,0.04548783,55.2,BTC-31MAR23-20000-C,16586.0,sell,0.1,,,,
1173,238374302,2022-12-29 10:29:48,0,0.0445,0.04533918,55.88,BTC-31MAR23-20000-C,16577.93,sell,0.5,,,,
1174,238374317,2022-12-29 10:30:11,2,0.0435,0.04536699,55.29,BTC-31MAR23-20000-C,16579.76,sell,1.0,,,,
1175,238376118,2022-12-29 12:11:01,0,0.0445,0.04535145,55.72,BTC-31MAR23-20000-C,16592.92,buy,1.0,,,,
1176,238376126,2022-12-29 12:12:52,1,0.0445,0.04535298,55.71,BTC-31MAR23-20000-C,16595.65,sell,1.0,,,,
1177,238380380,2022-12-29 13:53:34,1,0.0445,0.0464491,55.57,BTC-31MAR23-20000-C,16618.3,sell,0.1,,,,
1178,238387340,2022-12-29 17:34:44,0,0.045,0.04582652,56.03,BTC-31MAR23-20000-C,16612.87,sell,0.1,,,,
1179,238407686,2022-12-30 07:25:12,2,0.041,0.04211939,54.96,BTC-31MAR23-20000-C,16466.43,sell,0.2,,,,
1180,238407688,2022-12-30 07:25:12,3,0.041,0.04211939,54.96,BTC-31MAR23-20000-C,16466.43,sell,0.1,,,,
1181,238407709,2022-12-30 07:25:12,3,0.041,0.04211939,54.96,BTC-31MAR23-20000-C,16466.43,sell,0.2,,,,
1182,238407711,2022-12-30 07:25:12,3,0.041,0.04211939,54.96,BTC-31MAR23-20000-C,16466.43,sell,0.1,,,,
1183,238407714,2022-12-30 07:25:12,3,0.041,0.04211939,54.96,BTC-31MAR23-20000-C,16466.43,sell,0.1,,,,
1184,238407722,2022-12-30 07:25:12,3,0.041,0.04205922,55.03,BTC-31MAR23-20000-C,16458.86,sell,0.2,,,,
1185,238415823,2022-12-30 08:18:38,2,0.0395,0.04061024,54.1,BTC-31MAR23-20000-C,16466.28,sell,0.1,,,,
1186,238417378,2022-12-30 08:52:59,2,0.0375,0.03947371,52.69,BTC-31MAR23-20000-C,16495.3,sell,0.5,,,,
1187,238417545,2022-12-30 08:56:35,3,0.0375,0.03936224,52.68,BTC-31MAR23-20000-C,16493.5,sell,0.1,,,,
1188,238418003,2022-12-30 09:15:17,0,0.038,0.03901517,52.87,BTC-31MAR23-20000-C,16501.36,sell,0.8,,,,
1189,238418753,2022-12-30 09:32:40,1,0.038,0.03929721,52.75,BTC-31MAR23-20000-C,16512.35,sell,0.1,,,,
1190,238418814,2022-12-30 09:35:47,1,0.038,0.03926657,52.76,BTC-31MAR23-20000-C,16513.55,sell,0.2,,,,
1191,238419408,2022-12-30 09:53:33,2,0.0375,0.03920254,52.45,BTC-31MAR23-20000-C,16510.9,sell,0.3,,,,
1192,238424888,2022-12-30 12:53:01,3,0.0375,0.03806155,52.59,BTC-31MAR23-20000-C,16495.18,sell,1.0,,,,
1193,238425185,2022-12-30 13:13:04,2,0.037,0.03796926,52.32,BTC-31MAR23-20000-C,16494.05,sell,0.1,,,,
1194,238433299,2022-12-30 15:19:30,0,0.038,0.03925222,52.84,BTC-31MAR23-20000-C,16498.41,sell,0.1,,,,
1195,238433599,2022-12-30 15:25:55,0,0.0395,0.03962852,53.55,BTC-31MAR23-20000-C,16516.29,buy,1.0,,,,
1196,238433888,2022-12-30 15:33:42,1,0.0395,0.03982952,53.66,BTC-31MAR23-20000-C,16509.44,buy,1.2,,,,
1197,238433891,2022-12-30 15:34:02,1,0.0395,0.03986945,53.64,BTC-31MAR23-20000-C,16508.54,sell,7.8,,,,
1198,238434980,2022-12-30 15:50:11,0,0.0405,0.0410035,53.89,BTC-31MAR23-20000-C,16552.56,buy,3.0,,,,
1199,238435086,2022-12-30 15:51:30,2,0.04,0.0408595,53.69,BTC-31MAR23-20000-C,16537.95,sell,0.2,,,,
1200,238435507,2022-12-30 16:02:24,0,0.041,0.04190547,54.03,BTC-31MAR23-20000-C,16560.14,sell,0.1,,,,
1201,238435915,2022-12-30 16:12:43,1,0.041,0.04174751,54.21,BTC-31MAR23-20000-C,16539.23,sell,1.9,,,,
1202,238436459,2022-12-30 16:39:56,2,0.04,0.04119607,53.73,BTC-31MAR23-20000-C,16527.13,sell,0.1,,,,
1203,238437365,2022-12-30 17:23:55,0,0.0405,0.04146795,54.01,BTC-31MAR23-20000-C,16521.4,sell,15.0,,,,
1204,238437366,2022-12-30 17:24:05,1,0.0405,0.04145004,54.02,BTC-31MAR23-20000-C,16521.01,buy,2.5,,,,
1205,238437744,2022-12-30 17:35:46,2,0.04,0.04160467,53.59,BTC-31MAR23-20000-C,16532.96,sell,0.1,,,,
1206,238438099,2022-12-30 17:58:14,3,0.04,0.04123354,53.73,BTC-31MAR23-20000-C,16518.17,sell,0.1,,,,
1207,238438100,2022-12-30 17:58:14,3,0.04,0.04123149,53.72,BTC-31MAR23-20000-C,16518.22,sell,0.4,,,,
1208,238438101,2022-12-30 17:58:15,3,0.04,0.04123149,53.72,BTC-31MAR23-20000-C,16518.22,sell,0.5,,,,
1209,238438107,2022-12-30 17:58:29,3,0.04,0.04124279,53.72,BTC-31MAR23-20000-C,16517.94,sell,0.5,,,,
1210,238441864,2022-12-30 20:52:57,3,0.04,0.04139522,53.63,BTC-31MAR23-20000-C,16549.32,sell,0.6,,,,
1211,238441865,2022-12-30 20:52:57,3,0.04,0.04139522,53.63,BTC-31MAR23-20000-C,16549.32,sell,0.5,,,,
1212,238441866,2022-12-30 20:52:57,3,0.04,0.04139522,53.63,BTC-31MAR23-20000-C,16549.32,buy,0.1,,,,
1213,238441867,2022-12-30 20:52:57,2,0.0395,0.04139522,53.33,BTC-31MAR23-20000-C,16549.32,sell,0.6,,,,
1214,238441868,2022-12-30 20:52:58,0,0.04,0.04139613,53.63,BTC-31MAR23-20000-C,16549.5,sell,0.6,,,,
1215,238441869,2022-12-30 20:52:58,1,0.04,0.04139613,53.63,BTC-31MAR23-20000-C,16549.5,sell,0.6,,,,
1216,238441915,2022-12-30 20:58:32,1,0.04,0.04143432,53.59,BTC-31MAR23-20000-C,16552.17,sell,0.1,,,,
1217,238441931,2022-12-30 20:59:17,1,0.04,0.04142845,53.59,BTC-31MAR23-20000-C,16552.16,sell,0.6,,,,
1218,238441932,2022-12-30 20:59:18,1,0.04,0.04142845,53.59,BTC-31MAR23-20000-C,16552.16,sell,0.3,,,,
1219,238441969,2022-12-30 20:59:48,1,0.04,0.0415035,53.54,BTC-31MAR23-20000-C,16559.68,sell,0.1,,,,
1220,238446025,2022-12-30 23:08:07,1,0.04,0.04173824,53.31,BTC-31MAR23-20000-C,16583.43,sell,0.1,,,,
1221,238446026,2022-12-30 23:08:07,1,0.04,0.04173824,53.31,BTC-31MAR23-20000-C,16583.44,sell,0.1,,,,
1222,238446030,2022-12-30 23:08:23,1,0.04,0.04175,53.3,BTC-31MAR23-20000-C,16584.37,sell,0.6,,,,
1223,238446031,2022-12-30 23:08:23,1,0.04,0.04175,53.3,BTC-31MAR23-20000-C,16584.37,sell,0.2,,,,
1224,238448217,2022-12-31 03:03:23,2,0.039,0.04109374,52.84,BTC-31MAR23-20000-C,16567.39,sell,0.1,,,,
1225,238451512,2022-12-31 08:15:30,2,0.038,0.04025077,52.49,BTC-31MAR23-20000-C,16550.67,sell,1.0,,,,
1226,238451514,2022-12-31 08:15:51,3,0.038,0.04024637,52.48,BTC-31MAR23-20000-C,16550.62,sell,1.0,,,,
1227,238453084,2022-12-31 10:26:43,2,0.036,0.0386628,51.3,BTC-31MAR23-20000-C,16549.37,sell,8.1,,,,
1228,238453085,2022-12-31 10:26:43,3,0.036,0.0386628,51.3,BTC-31MAR23-20000-C,16549.37,sell,12.3,,,,
1229,238453086,2022-12-31 10:26:43,2,0.0355,0.0386628,50.99,BTC-31MAR23-20000-C,16549.37,sell,1.5,,,,
1230,238453087,2022-12-31 10:26:43,2,0.0345,0.0386628,50.37,BTC-31MAR23-20000-C,16549.37,sell,1.6,,,,
1231,238453088,2022-12-31 10:26:43,3,0.0345,0.0386628,50.37,BTC-31MAR23-20000-C,16549.37,sell,11.5,,,,
1232,238454012,2022-12-31 12:08:19,0,0.036,0.03808143,51.23,BTC-31MAR23-20000-C,16562.36,sell,0.1,,,,
1233,238454066,2022-12-31 12:24:04,0,0.038,0.03806136,52.47,BTC-31MAR23-20000-C,16558.97,buy,0.2,,,,
1234,238454087,2022-12-31 12:29:05,1,0.038,0.03807262,52.49,BTC-31MAR23-20000-C,16558.6,buy,0.1,,,,
1235,238454772,2022-12-31 13:18:32,2,0.036,0.03809625,51.15,BTC-31MAR23-20000-C,16570.32,sell,0.6,,,,
1236,238454773,2022-12-31 13:18:33,3,0.036,0.03809625,51.15,BTC-31MAR23-20000-C,16570.3,sell,0.4,,,,
1237,238454792,2022-12-31 13:19:19,2,0.0355,0.03809371,50.84,BTC-31MAR23-20000-C,16571.0,sell,0.1,,,,
1238,238455403,2022-12-31 14:06:10,0,0.0375,0.03826758,51.9,BTC-31MAR23-20000-C,16586.14,buy,0.1,,,,
1239,238456384,2022-12-31 14:32:03,2,0.037,0.0393404,51.25,BTC-31MAR23-20000-C,16616.94,sell,0.1,,,,
1240,238456651,2022-12-31 14:44:05,2,0.0365,0.03921795,51.05,BTC-31MAR23-20000-C,16598.82,sell,0.5,,,,
1241,238457820,2022-12-31 15:27:31,0,0.0375,0.03894035,51.71,BTC-31MAR23-20000-C,16600.4,sell,1.4,,,,
1242,238459294,2022-12-31 17:37:54,2,0.036,0.03821212,50.97,BTC-31MAR23-20000-C,16569.75,buy,0.9,,,,
1243,238466976,2023-01-01 07:35:45,2,0.0355,0.03739506,51.59,BTC-31MAR23-20000-C,16498.72,sell,0.2,,,,
1244,238469873,2023-01-01 12:06:53,2,0.035,0.0367904,50.91,BTC-31MAR23-20000-C,16547.25,buy,2.0,,,,
1245,238475111,2023-01-01 19:28:09,0,0.038,0.03754548,52.41,BTC-31MAR23-20000-C,16605.84,buy,0.4,,,,
1246,238475114,2023-01-01 19:28:24,1,0.038,0.03752433,52.42,BTC-31MAR23-20000-C,16605.51,buy,0.1,,,,
1247,238479400,2023-01-02 02:38:23,2,0.0365,0.03705121,51.74,BTC-31MAR23-20000-C,16571.82,sell,1.0,,,,
1248,238487921,2023-01-02 08:06:48,0,0.037,0.03863423,50.76,BTC-31MAR23-20000-C,16721.38,buy,50.0,,,,
1249,238492692,2023-01-02 10:09:07,1,0.037,0.03836758,50.73,BTC-31MAR23-20000-C,16726.45,sell,0.6,,,,
1250,238492693,2023-01-02 10:09:07,1,0.037,0.03836758,50.73,BTC-31MAR23-20000-C,16726.45,sell,0.3,,,,
1251,238493625,2023-01-02 10:43:11,0,0.038,0.03864595,51.41,BTC-31MAR23-20000-C,16721.64,buy,0.5,,,,
1252,238493713,2023-01-02 10:51:01,1,0.038,0.0386766,51.39,BTC-31MAR23-20000-C,16723.96,buy,0.1,,,,
1253,238494852,2023-01-02 13:08:33,2,0.036,0.03777283,50.19,BTC-31MAR23-20000-C,16717.23,sell,0.4,,,,
1254,238494892,2023-01-02 13:08:49,3,0.036,0.03773695,50.22,BTC-31MAR23-20000-C,16714.49,sell,0.1,,,,
1255,238505331,2023-01-02 18:54:04,0,0.039,0.03948417,51.99,BTC-31MAR23-20000-C,16721.22,buy,5.1,,,,
1256,238505332,2023-01-02 18:54:04,1,0.039,0.03948417,51.99,BTC-31MAR23-20000-C,16721.19,buy,2.5,,,,
1257,238505333,2023-01-02 18:54:05,1,0.039,0.03948417,51.99,BTC-31MAR23-20000-C,16721.19,buy,6.1,,,,
1258,238505631,2023-01-02 19:44:34,0,0.0395,0.03976715,52.35,BTC-31MAR23-20000-C,16713.44,buy,4.9,,,,
1259,238506347,2023-01-02 20:39:00,2,0.039,0.03993032,52.01,BTC-31MAR23-20000-C,16721.37,sell,0.1,,,,
1260,238506348,2023-01-02 20:39:00,3,0.039,0.03993032,52.01,BTC-31MAR23-20000-C,16721.37,sell,0.4,,,,
1261,238507878,2023-01-02 22:23:45,0,0.04,0.04046059,52.51,BTC-31MAR23-20000-C,16737.29,buy,0.1,,,,
1262,238507879,2023-01-02 22:23:45,1,0.04,0.04046059,52.51,BTC-31MAR23-20000-C,16737.29,buy,3.1,,,,
1263,238507888,2023-01-02 22:23:46,1,0.04,0.04046059,52.51,BTC-31MAR23-20000-C,16737.29,buy,5.2,,,,
1264,238507889,2023-01-02 22:23:46,1,0.04,0.04046059,52.51,BTC-31MAR23-20000-C,16737.29,buy,7.2,,,,
1265,238507892,2023-01-02 22:23:46,1,0.04,0.04046221,52.51,BTC-31MAR23-20000-C,16737.29,buy,2.7,,,,
1266,238507893,2023-01-02 22:23:46,1,0.04,0.04046221,52.51,BTC-31MAR23-20000-C,16737.33,buy,1.5,,,,
1267,238507905,2023-01-02 22:25:35,1,0.04,0.04058624,52.51,BTC-31MAR23-20000-C,16736.23,sell,0.6,,,,
1268,238507958,2023-01-02 22:27:25,1,0.04,0.0406597,52.53,BTC-31MAR23-20000-C,16734.57,sell,0.1,,,,
1269,238507962,2023-01-02 22:27:25,1,0.04,0.0406597,52.53,BTC-31MAR23-20000-C,16734.55,sell,0.1,,,,
1270,238507975,2023-01-02 22:27:26,1,0.04,0.04066007,52.54,BTC-31MAR23-20000-C,16733.86,sell,0.1,,,,
1271,238507983,2023-01-02 22:27:27,1,0.04,0.04065078,52.54,BTC-31MAR23-20000-C,16733.01,sell,0.1,,,,
1272,238507991,2023-01-02 22:27:41,1,0.04,0.04058684,52.58,BTC-31MAR23-20000-C,16729.0,sell,0.1,,,,
1273,238508007,2023-01-02 22:27:43,1,0.04,0.04058886,52.58,BTC-31MAR23-20000-C,16728.79,sell,0.3,,,,
1274,238508010,2023-01-02 22:27:45,1,0.04,0.04058766,52.58,BTC-31MAR23-20000-C,16728.74,sell,0.2,,,,
1275,238508018,2023-01-02 22:27:46,1,0.04,0.04057097,52.59,BTC-31MAR23-20000-C,16727.57,sell,0.1,,,,
1276,238508045,2023-01-02 22:29:10,1,0.04,0.04060219,52.61,BTC-31MAR23-20000-C,16727.25,sell,1.2,,,,
1277,238509857,2023-01-02 23:55:22,2,0.039,0.03958244,52.43,BTC-31MAR23-20000-C,16676.18,sell,3.0,,,,
1278,238510107,2023-01-03 00:00:28,3,0.039,0.03943436,52.51,BTC-31MAR23-20000-C,16664.0,sell,0.4,,,,
1279,238510110,2023-01-03 00:00:28,3,0.039,0.03943436,52.51,BTC-31MAR23-20000-C,16664.0,sell,0.1,,,,
1280,238510299,2023-01-03 00:01:38,3,0.039,0.03932143,52.6,BTC-31MAR23-20000-C,16653.17,sell,0.1,,,,
1281,238510866,2023-01-03 00:08:56,0,0.0395,0.03961564,52.76,BTC-31MAR23-20000-C,16668.86,buy,2.1,,,,
1282,238512178,2023-01-03 01:24:18,1,0.0395,0.03968924,52.92,BTC-31MAR23-20000-C,16652.89,sell,2.5,,,,
1283,238512814,2023-01-03 02:31:17,2,0.039,0.03994081,52.43,BTC-31MAR23-20000-C,16671.18,buy,4.9,,,,
1284,238512815,2023-01-03 02:31:17,3,0.039,0.03994081,52.43,BTC-31MAR23-20000-C,16671.18,buy,5.1,,,,
1285,238513279,2023-01-03 03:37:57,3,0.039,0.04011666,52.29,BTC-31MAR23-20000-C,16690.23,sell,0.1,,,,
1286,238515824,2023-01-03 06:45:27,0,0.0395,0.04001623,52.35,BTC-31MAR23-20000-C,16729.16,sell,0.9,,,,
1287,238516021,2023-01-03 07:03:32,0,0.04,0.03990531,52.73,BTC-31MAR23-20000-C,16720.29,sell,1.0,,,,
1288,238520057,2023-01-03 10:17:09,2,0.0394,0.04014988,52.3,BTC-31MAR23-20000-C,16732.12,sell,25.0,60055,BTC-CDIAG-31MAR23_24FEB23-20000_19000,,
1289,238520341,2023-01-03 10:58:11,2,0.039,0.03980663,52.17,BTC-31MAR23-20000-C,16721.93,buy,0.4,,,,
1290,238520555,2023-01-03 11:19:55,0,0.0394,0.03969424,52.45,BTC-31MAR23-20000-C,16720.92,sell,25.0,60056,BTC-CDIAG-31MAR23_24FEB23-20000_19000,,
1291,238520579,2023-01-03 11:25:04,0,0.04,0.03968784,52.82,BTC-31MAR23-20000-C,16720.18,buy,3.0,,,,
1292,238520637,2023-01-03 11:34:12,1,0.04,0.03972398,52.77,BTC-31MAR23-20000-C,16728.19,buy,0.5,,,,
1293,238521873,2023-01-03 13:07:22,2,0.039,0.03985862,52.17,BTC-31MAR23-20000-C,16726.73,sell,1.1,,,,
1294,238522732,2023-01-03 14:08:21,2,0.038,0.0391443,51.57,BTC-31MAR23-20000-C,16731.97,sell,0.2,,,,
1295,238522734,2023-01-03 14:08:25,3,0.038,0.03913812,51.58,BTC-31MAR23-20000-C,16731.97,sell,0.1,,,,
1296,238522736,2023-01-03 14:08:27,3,0.038,0.0391375,51.58,BTC-31MAR23-20000-C,16732.12,sell,0.1,,,,
1297,238523194,2023-01-03 14:29:11,0,0.0385,0.0391891,51.75,BTC-31MAR23-20000-C,16739.31,sell,0.7,,,,
1298,238523195,2023-01-03 14:29:38,1,0.0385,0.03921165,51.74,BTC-31MAR23-20000-C,16740.02,sell,0.3,,,,
1299,238524547,2023-01-03 14:49:59,0,0.039,0.03893091,52.19,BTC-31MAR23-20000-C,16719.51,buy,250.0,60077,BTC-CSR12-31MAR23-20000_23000,,
1300,238524613,2023-01-03 14:50:23,2,0.038,0.03891159,51.59,BTC-31MAR23-20000-C,16716.67,sell,0.2,,,,
1301,238524617,2023-01-03 14:50:23,3,0.038,0.03891159,51.59,BTC-31MAR23-20000-C,16716.67,sell,0.1,,,,
1302,238524624,2023-01-03 14:50:23,3,0.038,0.03890275,51.6,BTC-31MAR23-20000-C,16715.97,sell,0.2,,,,
1303,238524675,2023-01-03 14:51:41,3,0.038,0.03882365,51.63,BTC-31MAR23-20000-C,16713.06,sell,0.4,,,,
1304,238524688,2023-01-03 14:52:14,3,0.038,0.03880671,51.64,BTC-31MAR23-20000-C,16712.94,sell,0.1,,,,
1305,238530367,2023-01-03 17:52:26,2,0.036,0.03738949,51.28,BTC-31MAR23-20000-C,16617.84,sell,5.0,,,,
1306,238532138,2023-01-03 19:28:21,2,0.0355,0.03688338,50.95,BTC-31MAR23-20000-C,16626.27,sell,0.5,,,,
1307,238532139,2023-01-03 19:28:22,2,0.035,0.03688363,50.63,BTC-31MAR23-20000-C,16626.2,sell,0.1,,,,
1308,238534645,2023-01-03 21:55:39,3,0.035,0.03644626,50.31,BTC-31MAR23-20000-C,16665.25,sell,0.6,,,,
1309,238534646,2023-01-03 21:55:40,3,0.035,0.0364462,50.31,BTC-31MAR23-20000-C,16665.19,sell,0.4,,,,
1310,238534920,2023-01-03 22:37:21,3,0.035,0.03609982,50.41,BTC-31MAR23-20000-C,16655.68,buy,3.5,,,,
1311,238538741,2023-01-04 02:35:13,0,0.036,0.0368157,50.3,BTC-31MAR23-20000-C,16737.98,buy,0.1,,,,
1312,238539175,2023-01-04 02:47:45,1,0.036,0.03659793,50.41,BTC-31MAR23-20000-C,16728.39,buy,3.8,,,,
1313,238539176,2023-01-04 02:47:45,1,0.036,0.03659793,50.41,BTC-31MAR23-20000-C,16728.39,buy,3.8,,,,
1314,238542066,2023-01-04 03:36:28,0,0.037,0.03825405,50.44,BTC-31MAR23-20000-C,16810.21,sell,0.1,,,,
1315,238544442,2023-01-04 04:16:38,0,0.038,0.03901218,50.43,BTC-31MAR23-20000-C,16863.79,sell,1.0,,,,
1316,238545203,2023-01-04 04:45:25,1,0.038,0.03915024,50.38,BTC-31MAR23-20000-C,16868.45,sell,0.3,,,,
1317,238550327,2023-01-04 08:04:48,0,0.0375,0.03690961,50.03,BTC-31MAR23-20000-C,16871.5,buy,2.0,,,,
1318,238550370,2023-01-04 08:05:18,1,0.0375,0.03692882,50.04,BTC-31MAR23-20000-C,16869.86,buy,1.6,,,,
1319,238550371,2023-01-04 08:05:18,1,0.0375,0.03692882,50.04,BTC-31MAR23-20000-C,16869.86,sell,0.4,,,,
1320,238562533,2023-01-04 15:23:00,2,0.0345,0.0344274,48.88,BTC-31MAR23-20000-C,16797.48,sell,0.2,,,,
1321,238562534,2023-01-04 15:23:03,3,0.0345,0.03442392,48.88,BTC-31MAR23-20000-C,16797.33,sell,1.8,,,,
1322,238564255,2023-01-04 16:16:12,0,0.0353,0.03537139,48.65,BTC-31MAR23-20000-C,16880.96,buy,300.0,60175,BTC-CSR12-31MAR23-20000_23000,,
1323,238576957,2023-01-04 22:21:06,2,0.0352,0.0344944,49.15,BTC-31MAR23-20000-C,16815.2,buy,25.0,60187,BTC-STRG-31MAR23-14000_20000,,
1324,238577000,2023-01-04 22:26:06,2,0.0351,0.03442281,49.07,BTC-31MAR23-20000-C,16822.67,buy,100.0,60188,BTC-STRG-31MAR23-14000_20000,,
1325,238577010,2023-01-04 22:26:49,3,0.0351,0.03443532,49.07,BTC-31MAR23-20000-C,16823.54,buy,25.0,60189,BTC-STRG-31MAR23-14000_20000,,
1326,238577067,2023-01-04 22:35:12,2,0.034,0.03447168,48.39,BTC-31MAR23-20000-C,16820.78,sell,0.6,,,,
1327,238577132,2023-01-04 22:38:22,0,0.0352,0.03450559,49.13,BTC-31MAR23-20000-C,16826.17,buy,125.0,60190,BTC-STRG-31MAR23-14000_20000,,
1328,238577153,2023-01-04 22:38:53,1,0.0352,0.03454711,49.1,BTC-31MAR23-20000-C,16828.03,buy,25.0,60191,BTC-STRG-31MAR23-14000_20000,,
1329,238577346,2023-01-04 22:52:16,2,0.0345,0.03469705,48.68,BTC-31MAR23-20000-C,16828.43,sell,0.6,,,,
1330,238577352,2023-01-04 22:52:38,3,0.0345,0.03471031,48.67,BTC-31MAR23-20000-C,16829.16,sell,0.6,,,,
1331,238577353,2023-01-04 22:52:39,3,0.0345,0.03470978,48.68,BTC-31MAR23-20000-C,16829.15,sell,0.4,,,,
1332,238577547,2023-01-04 22:59:52,3,0.0345,0.03488654,48.75,BTC-31MAR23-20000-C,16825.06,sell,2.1,,,,
1333,238577548,2023-01-04 22:59:52,3,0.0345,0.03488654,48.75,BTC-31MAR23-20000-C,16825.06,sell,1.1,,,,
1334,238577549,2023-01-04 22:59:52,3,0.0345,0.03488654,48.75,BTC-31MAR23-20000-C,16825.06,buy,6.4,,,,
1335,238577552,2023-01-04 22:59:53,3,0.0345,0.03488654,48.75,BTC-31MAR23-20000-C,16825.06,buy,0.4,,,,
1336,238578070,2023-01-04 23:22:15,0,0.035,0.03577624,48.93,BTC-31MAR23-20000-C,16841.48,sell,0.6,,,,
1337,238578093,2023-01-04 23:22:59,1,0.035,0.0358267,48.91,BTC-31MAR23-20000-C,16844.12,sell,0.2,,,,
1338,238578157,2023-01-04 23:29:04,0,0.0355,0.0358307,49.24,BTC-31MAR23-20000-C,16838.89,sell,1.0,,,,
1339,238578160,2023-01-04 23:29:12,1,0.0355,0.03582287,49.25,BTC-31MAR23-20000-C,16838.26,sell,1.0,,,,
1340,238578161,2023-01-04 23:29:12,1,0.0355,0.03582287,49.25,BTC-31MAR23-20000-C,16838.26,sell,2.0,,,,
1341,238578260,2023-01-04 23:33:31,0,0.036,0.03617791,49.37,BTC-31MAR23-20000-C,16857.87,buy,0.1,,,,
1342,238578261,2023-01-04 23:33:31,1,0.036,0.03617791,49.37,BTC-31MAR23-20000-C,16857.87,buy,1.9,,,,
1343,238578801,2023-01-05 00:40:47,2,0.0355,0.0365201,49.05,BTC-31MAR23-20000-C,16858.55,sell,0.2,,,,
1344,238578829,2023-01-05 00:44:27,2,0.035,0.03642742,48.81,BTC-31MAR23-20000-C,16848.88,sell,0.1,,,,
1345,238578893,2023-01-05 00:55:46,0,0.0355,0.03623803,49.23,BTC-31MAR23-20000-C,16838.84,sell,0.1,,,,
1346,238578933,2023-01-05 00:59:27,1,0.0355,0.03614791,49.33,BTC-31MAR23-20000-C,16828.97,sell,0.1,,,,
1347,238578961,2023-01-05 01:00:38,1,0.0355,0.03607484,49.39,BTC-31MAR23-20000-C,16824.89,sell,0.2,,,,
1348,238579067,2023-01-05 01:07:15,1,0.0355,0.03614567,49.41,BTC-31MAR23-20000-C,16822.71,sell,0.1,,,,
