trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_id,block_trade_id
809,338453921,2025-01-03 13:27:10,1,0.067,0.06592772,63.3,BTC-28MAR25-115000-C,96557.33,buy,6.3,6.3,,
810,338453926,2025-01-03 13:27:12,1,0.067,0.06594528,63.32,BTC-28MAR25-115000-C,96548.05,buy,0.8,0.8,,
811,338453927,2025-01-03 13:27:12,1,0.067,0.06594528,63.32,BTC-28MAR25-115000-C,96548.05,buy,5.0,5.0,,
812,338453928,2025-01-03 13:27:12,1,0.067,0.06594528,63.32,BTC-28MAR25-115000-C,96548.05,buy,2.5,2.5,,
813,338453929,2025-01-03 13:27:12,1,0.067,0.06594528,63.32,BTC-28MAR25-115000-C,96548.05,buy,1.7,1.7,,
814,338454347,2025-01-03 13:30:38,1,0.067,0.0667319,63.36,BTC-28MAR25-115000-C,96511.21,buy,0.1,0.1,,
815,338454389,2025-01-03 13:31:13,0,0.0675,0.06677688,63.64,BTC-28MAR25-115000-C,96505.25,buy,0.1,0.1,,
816,338454390,2025-01-03 13:31:13,1,0.0675,0.06677688,63.64,BTC-28MAR25-115000-C,96505.25,sell,13.0,13.0,,
817,338454391,2025-01-03 13:31:13,1,0.0675,0.06677688,63.64,BTC-28MAR25-115000-C,96505.25,sell,11.9,11.9,,
818,338454427,2025-01-03 13:31:44,2,0.067,0.06690016,63.43,BTC-28MAR25-115000-C,96473.43,sell,0.1,0.1,,
819,338455223,2025-01-03 13:42:32,0,0.0675,0.06740555,63.66,BTC-28MAR25-115000-C,96496.84,buy,0.1,0.1,,
820,338455250,2025-01-03 13:42:38,1,0.0675,0.0675284,63.59,BTC-28MAR25-115000-C,96532.95,buy,0.1,0.1,,
821,338455870,2025-01-03 13:49:38,1,0.0675,0.06739421,63.65,BTC-28MAR25-115000-C,96512.45,buy,0.1,0.1,,
822,338455871,2025-01-03 13:49:38,0,0.068,0.06739421,63.92,BTC-28MAR25-115000-C,96512.45,buy,7.0,7.0,,
823,338455872,2025-01-03 13:49:38,1,0.068,0.06739421,63.92,BTC-28MAR25-115000-C,96512.45,buy,1.0,1.0,,
824,338455873,2025-01-03 13:49:38,1,0.068,0.06739421,63.92,BTC-28MAR25-115000-C,96512.45,buy,1.9,1.9,,
825,338455876,2025-01-03 13:49:40,1,0.068,0.06739464,63.93,BTC-28MAR25-115000-C,96509.65,buy,8.1,8.1,,
826,338455877,2025-01-03 13:49:40,1,0.068,0.06739464,63.93,BTC-28MAR25-115000-C,96509.65,buy,0.8,0.8,,
827,338455878,2025-01-03 13:49:40,1,0.068,0.06739464,63.93,BTC-28MAR25-115000-C,96509.65,buy,0.6,0.6,,
828,338455879,2025-01-03 13:49:40,1,0.068,0.06739464,63.93,BTC-28MAR25-115000-C,96509.65,buy,0.5,0.5,,
829,338455885,2025-01-03 13:49:42,1,0.068,0.06739301,63.92,BTC-28MAR25-115000-C,96513.89,buy,1.7,1.7,,
830,338455886,2025-01-03 13:49:42,1,0.068,0.06739301,63.92,BTC-28MAR25-115000-C,96513.89,buy,3.0,3.0,,
831,338455887,2025-01-03 13:49:42,1,0.068,0.06739301,63.92,BTC-28MAR25-115000-C,96513.89,buy,2.6,2.6,,
832,338455888,2025-01-03 13:49:42,1,0.068,0.06739301,63.92,BTC-28MAR25-115000-C,96513.89,buy,1.0,1.0,,
833,338455889,2025-01-03 13:49:42,1,0.068,0.06739301,63.92,BTC-28MAR25-115000-C,96513.89,buy,1.7,1.7,,
834,338455912,2025-01-03 13:49:45,1,0.068,0.06740654,63.92,BTC-28MAR25-115000-C,96512.35,buy,0.6,0.6,,
835,338455913,2025-01-03 13:49:45,1,0.068,0.06740654,63.92,BTC-28MAR25-115000-C,96512.35,buy,9.4,9.4,,
836,338455914,2025-01-03 13:49:45,2,0.0675,0.06740654,63.65,BTC-28MAR25-115000-C,96512.35,sell,0.1,0.1,,
837,338455947,2025-01-03 13:50:16,3,0.0675,0.06742014,63.64,BTC-28MAR25-115000-C,96506.6,buy,0.1,0.1,,
838,338455977,2025-01-03 13:50:19,0,0.068,0.06740939,63.92,BTC-28MAR25-115000-C,96504.48,buy,1.0,1.0,,
839,338455985,2025-01-03 13:50:20,1,0.068,0.06740939,63.92,BTC-28MAR25-115000-C,96504.48,buy,0.8,0.8,,
840,338456193,2025-01-03 13:51:13,1,0.068,0.06778838,63.91,BTC-28MAR25-115000-C,96506.33,sell,0.1,0.1,,
841,338456406,2025-01-03 13:53:14,1,0.068,0.06787293,63.94,BTC-28MAR25-115000-C,96487.99,buy,0.1,0.1,,
842,338456593,2025-01-03 13:55:43,0,0.0685,0.06790662,64.23,BTC-28MAR25-115000-C,96474.19,buy,0.2,0.2,,
843,338456594,2025-01-03 13:55:43,1,0.0685,0.06790662,64.23,BTC-28MAR25-115000-C,96474.19,buy,9.8,9.8,,
844,338456599,2025-01-03 13:55:44,1,0.0685,0.06790538,64.23,BTC-28MAR25-115000-C,96474.84,buy,0.2,0.2,,
845,338456600,2025-01-03 13:55:44,1,0.0685,0.06790538,64.23,BTC-28MAR25-115000-C,96474.84,buy,0.7,0.7,,
846,338456601,2025-01-03 13:55:44,1,0.0685,0.06790538,64.23,BTC-28MAR25-115000-C,96474.84,buy,9.1,9.1,,
847,338456604,2025-01-03 13:55:45,1,0.0685,0.0679077,64.23,BTC-28MAR25-115000-C,96474.87,buy,10.0,10.0,,
848,338456605,2025-01-03 13:55:47,1,0.0685,0.06790381,64.23,BTC-28MAR25-115000-C,96473.79,buy,9.4,9.4,,
849,338456606,2025-01-03 13:55:47,1,0.0685,0.06790381,64.23,BTC-28MAR25-115000-C,96473.79,buy,0.6,0.6,,
850,338456608,2025-01-03 13:55:48,1,0.0685,0.06790527,64.23,BTC-28MAR25-115000-C,96474.19,buy,1.1,1.1,,
851,338456609,2025-01-03 13:55:48,1,0.0685,0.06790527,64.23,BTC-28MAR25-115000-C,96474.19,sell,8.9,8.9,,
852,338456620,2025-01-03 13:55:50,1,0.0685,0.06790534,64.23,BTC-28MAR25-115000-C,96473.25,buy,0.9,0.9,,
853,338456621,2025-01-03 13:55:50,1,0.0685,0.06790534,64.23,BTC-28MAR25-115000-C,96473.25,sell,2.0,2.0,,
854,338456622,2025-01-03 13:55:50,1,0.0685,0.06790534,64.23,BTC-28MAR25-115000-C,96473.25,sell,7.1,7.1,,
855,338456639,2025-01-03 13:55:51,1,0.0685,0.06790534,64.23,BTC-28MAR25-115000-C,96473.25,sell,10.0,10.0,,
856,338456643,2025-01-03 13:55:52,1,0.0685,0.06790733,64.23,BTC-28MAR25-115000-C,96473.9,sell,7.2,7.2,,
857,338456646,2025-01-03 13:55:57,1,0.0685,0.06797825,64.23,BTC-28MAR25-115000-C,96475.19,sell,2.8,2.8,,
858,338456647,2025-01-03 13:55:57,1,0.0685,0.06797825,64.23,BTC-28MAR25-115000-C,96475.19,sell,7.2,7.2,,
859,338456648,2025-01-03 13:55:57,1,0.0685,0.06799304,64.23,BTC-28MAR25-115000-C,96473.79,sell,2.8,2.8,,
860,338456691,2025-01-03 13:56:48,0,0.069,0.06805046,64.51,BTC-28MAR25-115000-C,96467.46,buy,10.0,10.0,,
861,338456692,2025-01-03 13:56:49,1,0.069,0.06805189,64.51,BTC-28MAR25-115000-C,96467.61,buy,3.2,3.2,,
862,338456693,2025-01-03 13:56:49,1,0.069,0.06805189,64.51,BTC-28MAR25-115000-C,96467.61,buy,6.8,6.8,,
863,338456694,2025-01-03 13:56:50,1,0.069,0.06805355,64.51,BTC-28MAR25-115000-C,96465.87,buy,3.3,3.3,,
864,338456695,2025-01-03 13:56:50,1,0.069,0.06805355,64.51,BTC-28MAR25-115000-C,96465.87,buy,6.7,6.7,,
865,338456724,2025-01-03 13:56:51,1,0.069,0.06805065,64.51,BTC-28MAR25-115000-C,96467.32,buy,4.1,4.1,,
866,338456725,2025-01-03 13:56:51,1,0.069,0.06805065,64.51,BTC-28MAR25-115000-C,96467.32,buy,5.9,5.9,,
867,338456728,2025-01-03 13:56:53,1,0.069,0.06806452,64.51,BTC-28MAR25-115000-C,96467.66,buy,4.1,4.1,,
868,338456729,2025-01-03 13:56:53,1,0.069,0.06806452,64.51,BTC-28MAR25-115000-C,96467.66,buy,5.9,5.9,,
869,338456738,2025-01-03 13:56:54,1,0.069,0.06807444,64.51,BTC-28MAR25-115000-C,96467.36,buy,1.5,1.5,,
870,338456739,2025-01-03 13:56:54,1,0.069,0.06807444,64.51,BTC-28MAR25-115000-C,96467.36,buy,0.7,0.7,,
871,338456740,2025-01-03 13:56:54,1,0.069,0.06807444,64.51,BTC-28MAR25-115000-C,96467.36,sell,0.4,0.4,,
872,338456741,2025-01-03 13:56:54,1,0.069,0.06807444,64.51,BTC-28MAR25-115000-C,96467.36,sell,7.4,7.4,,
873,338456757,2025-01-03 13:56:55,1,0.069,0.06808222,64.51,BTC-28MAR25-115000-C,96468.14,buy,0.9,0.9,,
874,338456758,2025-01-03 13:56:55,1,0.069,0.06808222,64.51,BTC-28MAR25-115000-C,96468.14,buy,9.1,9.1,,
875,338456766,2025-01-03 13:56:56,1,0.069,0.06810113,64.51,BTC-28MAR25-115000-C,96468.79,buy,1.7,1.7,,
876,338456767,2025-01-03 13:56:56,1,0.069,0.06810113,64.51,BTC-28MAR25-115000-C,96468.79,buy,0.6,0.6,,
877,338456768,2025-01-03 13:56:56,1,0.069,0.06810113,64.51,BTC-28MAR25-115000-C,96468.79,sell,7.2,7.2,,
878,338456769,2025-01-03 13:56:56,1,0.069,0.06810113,64.51,BTC-28MAR25-115000-C,96468.79,sell,0.5,0.5,,
879,338456773,2025-01-03 13:56:58,1,0.069,0.06811215,64.51,BTC-28MAR25-115000-C,96469.05,sell,0.9,0.9,,
880,338456774,2025-01-03 13:56:58,1,0.069,0.06811215,64.51,BTC-28MAR25-115000-C,96469.05,sell,1.2,1.2,,
881,338456775,2025-01-03 13:56:58,1,0.069,0.06811215,64.51,BTC-28MAR25-115000-C,96469.05,sell,7.9,7.9,,
882,338456787,2025-01-03 13:56:59,1,0.069,0.06812567,64.51,BTC-28MAR25-115000-C,96468.99,buy,0.1,0.1,,
883,338456788,2025-01-03 13:56:59,1,0.069,0.06812567,64.51,BTC-28MAR25-115000-C,96468.99,sell,7.2,7.2,,
884,338456789,2025-01-03 13:56:59,1,0.069,0.06812567,64.51,BTC-28MAR25-115000-C,96468.99,sell,2.7,2.7,,
885,338456790,2025-01-03 13:57:00,1,0.069,0.06813765,64.51,BTC-28MAR25-115000-C,96469.05,sell,10.0,10.0,,
886,338456799,2025-01-03 13:57:03,1,0.069,0.06819236,64.5,BTC-28MAR25-115000-C,96470.31,sell,10.0,10.0,,
887,338456800,2025-01-03 13:57:03,1,0.069,0.06819236,64.5,BTC-28MAR25-115000-C,96470.31,sell,5.7,5.7,,
888,338456803,2025-01-03 13:57:06,1,0.069,0.06823513,64.51,BTC-28MAR25-115000-C,96469.1,sell,4.3,4.3,,
889,338456804,2025-01-03 13:57:06,1,0.069,0.06823513,64.51,BTC-28MAR25-115000-C,96469.1,sell,4.6,4.6,,
890,338456807,2025-01-03 13:57:08,1,0.069,0.06831079,64.51,BTC-28MAR25-115000-C,96468.47,sell,5.4,5.4,,
891,338456808,2025-01-03 13:57:08,1,0.069,0.06831079,64.51,BTC-28MAR25-115000-C,96468.47,sell,1.8,1.8,,
892,338456838,2025-01-03 13:57:51,1,0.069,0.06855972,64.5,BTC-28MAR25-115000-C,96474.12,sell,8.2,8.2,,
893,338456839,2025-01-03 13:57:51,1,0.069,0.06855972,64.5,BTC-28MAR25-115000-C,96474.12,sell,10.0,10.0,,
894,338457381,2025-01-03 14:02:39,0,0.07,0.06896224,64.95,BTC-28MAR25-115000-C,96515.9,buy,10.0,10.0,,
895,338457385,2025-01-03 14:02:40,1,0.07,0.06896224,64.95,BTC-28MAR25-115000-C,96515.65,buy,10.0,10.0,,
896,338457394,2025-01-03 14:02:42,1,0.07,0.06898702,64.95,BTC-28MAR25-115000-C,96515.35,buy,7.0,7.0,,
897,338457395,2025-01-03 14:02:42,1,0.07,0.06898702,64.95,BTC-28MAR25-115000-C,96515.35,buy,3.0,3.0,,
898,338457419,2025-01-03 14:02:44,1,0.07,0.06899681,64.95,BTC-28MAR25-115000-C,96515.61,buy,10.0,10.0,,
899,338457424,2025-01-03 14:02:45,1,0.07,0.06900676,64.95,BTC-28MAR25-115000-C,96515.64,buy,4.6,4.6,,
900,338457425,2025-01-03 14:02:45,1,0.07,0.06900676,64.95,BTC-28MAR25-115000-C,96515.64,buy,0.1,0.1,,
901,338457426,2025-01-03 14:02:45,1,0.07,0.06900676,64.95,BTC-28MAR25-115000-C,96515.64,buy,3.9,3.9,,
902,338457427,2025-01-03 14:02:45,1,0.07,0.06900676,64.95,BTC-28MAR25-115000-C,96515.64,buy,1.4,1.4,,
903,338457457,2025-01-03 14:02:47,1,0.07,0.0690281,64.94,BTC-28MAR25-115000-C,96520.06,buy,0.7,0.7,,
904,338457458,2025-01-03 14:02:47,1,0.07,0.0690281,64.94,BTC-28MAR25-115000-C,96520.06,buy,9.3,9.3,,
905,338457470,2025-01-03 14:02:48,1,0.07,0.0690615,64.94,BTC-28MAR25-115000-C,96520.99,buy,0.7,0.7,,
906,338457471,2025-01-03 14:02:48,1,0.07,0.0690615,64.94,BTC-28MAR25-115000-C,96520.99,buy,1.2,1.2,,
907,338457472,2025-01-03 14:02:48,1,0.07,0.0690615,64.94,BTC-28MAR25-115000-C,96520.99,sell,8.1,8.1,,
908,338457478,2025-01-03 14:02:51,1,0.07,0.06908302,64.94,BTC-28MAR25-115000-C,96520.19,buy,0.3,0.3,,
909,338457479,2025-01-03 14:02:51,1,0.07,0.06908302,64.94,BTC-28MAR25-115000-C,96520.19,sell,0.6,0.6,,
910,338457483,2025-01-03 14:02:51,1,0.07,0.06908302,64.94,BTC-28MAR25-115000-C,96520.19,sell,9.1,9.1,,
911,338457484,2025-01-03 14:02:52,1,0.07,0.06910374,64.94,BTC-28MAR25-115000-C,96520.3,buy,1.7,1.7,,
912,338457485,2025-01-03 14:02:52,1,0.07,0.06910374,64.94,BTC-28MAR25-115000-C,96520.3,sell,3.2,3.2,,
913,338457495,2025-01-03 14:02:55,1,0.07,0.06914927,64.94,BTC-28MAR25-115000-C,96520.46,sell,2.0,2.0,,
914,338457511,2025-01-03 14:03:01,1,0.07,0.06924154,64.94,BTC-28MAR25-115000-C,96520.33,sell,3.1,3.1,,
915,338457512,2025-01-03 14:03:01,1,0.07,0.06924154,64.94,BTC-28MAR25-115000-C,96520.33,sell,4.1,4.1,,
916,338457534,2025-01-03 14:03:07,1,0.07,0.06932544,64.93,BTC-28MAR25-115000-C,96521.17,sell,5.9,5.9,,
917,338457760,2025-01-03 14:04:49,2,0.0695,0.06980395,64.64,BTC-28MAR25-115000-C,96537.67,sell,1.0,1.0,,
918,338457761,2025-01-03 14:04:49,3,0.0695,0.06980395,64.64,BTC-28MAR25-115000-C,96537.67,sell,1.0,1.0,,
919,338460391,2025-01-03 14:21:17,3,0.0695,0.07005499,64.18,BTC-28MAR25-115000-C,96796.52,sell,5.0,5.0,,
920,338460392,2025-01-03 14:21:17,3,0.0695,0.07005499,64.18,BTC-28MAR25-115000-C,96796.52,buy,1.9,1.9,,
921,338460393,2025-01-03 14:21:17,3,0.0695,0.07005499,64.18,BTC-28MAR25-115000-C,96796.52,buy,0.9,0.9,,
922,338460394,2025-01-03 14:21:17,3,0.0695,0.07005499,64.18,BTC-28MAR25-115000-C,96796.52,buy,7.2,7.2,,
923,338461784,2025-01-03 14:28:24,0,0.0715,0.07083991,64.85,BTC-28MAR25-115000-C,97034.4,buy,0.1,0.1,,
924,338466454,2025-01-03 14:40:31,0,0.072,0.07255252,64.96,BTC-28MAR25-115000-C,97140.4,buy,0.3,0.3,,
925,338466456,2025-01-03 14:40:31,1,0.072,0.07255252,64.96,BTC-28MAR25-115000-C,97140.4,buy,0.2,0.2,,
926,338466457,2025-01-03 14:40:31,1,0.072,0.07255252,64.96,BTC-28MAR25-115000-C,97140.4,buy,2.5,2.5,,
927,338474419,2025-01-03 15:07:27,2,0.071,0.0713472,64.51,BTC-28MAR25-115000-C,97109.31,sell,2.7,2.7,,
928,338474420,2025-01-03 15:07:27,3,0.071,0.07135772,64.53,BTC-28MAR25-115000-C,97101.73,buy,1.8,1.8,,
929,338474421,2025-01-03 15:07:27,3,0.071,0.07135772,64.53,BTC-28MAR25-115000-C,97101.73,buy,0.2,0.2,,
930,338474422,2025-01-03 15:07:27,3,0.071,0.07135772,64.53,BTC-28MAR25-115000-C,97101.73,buy,0.3,0.3,,
931,338476055,2025-01-03 15:13:48,0,0.0715,0.07134841,64.73,BTC-28MAR25-115000-C,97117.61,buy,5.1,5.1,,
932,338476266,2025-01-03 15:14:53,1,0.0715,0.07132747,64.75,BTC-28MAR25-115000-C,97111.49,buy,5.1,5.1,,
933,338493615,2025-01-03 16:29:36,0,0.0725,0.07234479,63.91,BTC-28MAR25-115000-C,97994.83,sell,0.1,0.1,,
934,338495897,2025-01-03 16:41:49,1,0.0725,0.07259177,63.73,BTC-28MAR25-115000-C,98080.86,sell,0.1,0.1,,
935,338500595,2025-01-03 17:10:05,2,0.0715,0.07151825,63.58,BTC-28MAR25-115000-C,97876.28,sell,0.1,0.1,,
936,338500629,2025-01-03 17:10:10,3,0.0715,0.0713901,63.65,BTC-28MAR25-115000-C,97842.0,sell,0.1,0.1,,
937,338510937,2025-01-03 18:50:05,0,0.0735,0.0729649,63.55,BTC-28MAR25-115000-C,98573.89,buy,0.5,0.5,,
938,338511749,2025-01-03 18:54:33,2,0.072,0.07228998,63.08,BTC-28MAR25-115000-C,98388.33,buy,0.1,0.1,,
939,338511774,2025-01-03 18:54:33,3,0.072,0.07228998,63.08,BTC-28MAR25-115000-C,98388.33,buy,0.1,0.1,,
940,338511777,2025-01-03 18:54:33,3,0.072,0.07229243,63.08,BTC-28MAR25-115000-C,98388.04,buy,0.1,0.1,,
941,338511781,2025-01-03 18:54:40,3,0.072,0.07234084,63.05,BTC-28MAR25-115000-C,98403.91,buy,0.1,0.1,,
942,338512150,2025-01-03 18:58:57,3,0.072,0.07231924,63.01,BTC-28MAR25-115000-C,98429.89,buy,0.1,0.1,,
943,338512363,2025-01-03 19:00:03,0,0.0725,0.07245707,63.21,BTC-28MAR25-115000-C,98475.72,sell,0.2,0.2,,
944,338516294,2025-01-03 19:14:26,1,0.0725,0.07298931,62.57,BTC-28MAR25-115000-C,98803.83,buy,0.1,0.1,,
945,338555658,2025-01-04 05:32:55,2,0.0715,0.07094387,63.33,BTC-28MAR25-115000-C,98133.62,buy,7.1,7.1,,
946,338568930,2025-01-04 09:47:33,2,0.0705,0.07052231,63.59,BTC-28MAR25-115000-C,97727.68,sell,5.0,5.0,,
947,338570748,2025-01-04 10:10:47,2,0.0695,0.07015714,63.24,BTC-28MAR25-115000-C,97620.18,sell,0.1,0.1,,
948,338570751,2025-01-04 10:10:55,0,0.071,0.07016628,64.06,BTC-28MAR25-115000-C,97621.92,buy,0.1,0.1,,
949,338578250,2025-01-04 13:22:06,0,0.0715,0.07155823,64.05,BTC-28MAR25-115000-C,97804.46,buy,0.1,0.1,,
950,338583888,2025-01-04 15:18:58,0,0.0725,0.07208842,64.13,BTC-28MAR25-115000-C,98079.3,buy,0.1,0.1,,
951,338586251,2025-01-04 15:38:49,2,0.071,0.07114936,64.14,BTC-28MAR25-115000-C,97624.91,sell,0.4,0.4,,
952,338586336,2025-01-04 15:39:41,3,0.071,0.07125142,64.1,BTC-28MAR25-115000-C,97649.26,sell,7.2,7.2,,
953,338607108,2025-01-04 21:12:31,0,0.0725,0.07322617,63.83,BTC-28MAR25-115000-C,98556.38,sell,0.3,0.3,,
954,338607109,2025-01-04 21:12:31,1,0.0725,0.07322617,63.83,BTC-28MAR25-115000-C,98556.38,buy,2.4,2.4,,
955,338607110,2025-01-04 21:12:31,1,0.0725,0.07322617,63.83,BTC-28MAR25-115000-C,98556.38,buy,0.1,0.1,,
956,338607111,2025-01-04 21:12:31,1,0.0725,0.07322617,63.83,BTC-28MAR25-115000-C,98556.38,buy,0.1,0.1,,
957,338607112,2025-01-04 21:12:31,1,0.0725,0.07322617,63.83,BTC-28MAR25-115000-C,98556.38,buy,0.7,0.7,,
958,338607114,2025-01-04 21:12:33,1,0.0725,0.0732149,63.83,BTC-28MAR25-115000-C,98556.74,buy,1.3,1.3,,
959,338607115,2025-01-04 21:12:33,1,0.0725,0.0732149,63.83,BTC-28MAR25-115000-C,98556.74,buy,0.1,0.1,,
960,338624386,2025-01-05 04:48:42,1,0.0725,0.07218843,64.22,BTC-28MAR25-115000-C,98356.88,buy,0.1,0.1,,
961,338624387,2025-01-05 04:48:42,1,0.0725,0.07218843,64.22,BTC-28MAR25-115000-C,98356.88,sell,0.4,0.4,,
962,338626028,2025-01-05 05:29:11,0,0.073,0.07248108,64.48,BTC-28MAR25-115000-C,98396.5,buy,1.0,1.0,,
963,338648654,2025-01-05 12:49:46,2,0.0685,0.0693483,63.24,BTC-28MAR25-115000-C,97835.67,sell,0.2,0.2,,
964,338652120,2025-01-05 14:16:54,3,0.0685,0.06854242,63.83,BTC-28MAR25-115000-C,97513.41,sell,2.0,2.0,,
965,338661738,2025-01-05 15:37:32,0,0.07,0.07019026,63.5,BTC-28MAR25-115000-C,98184.35,buy,1.3,1.3,,
966,338683715,2025-01-05 22:00:52,2,0.0695,0.07022975,63.02,BTC-28MAR25-115000-C,98473.92,sell,2.8,2.8,,
967,338683716,2025-01-05 22:00:52,3,0.0695,0.07022975,63.02,BTC-28MAR25-115000-C,98473.92,buy,2.2,2.2,,
968,338705536,2025-01-06 02:05:54,0,0.0715,0.07098502,63.33,BTC-28MAR25-115000-C,98955.73,buy,0.1,0.1,,
969,338708873,2025-01-06 02:11:36,1,0.0715,0.07179006,63.03,BTC-28MAR25-115000-C,99157.77,sell,0.1,0.1,,
970,338726366,2025-01-06 04:55:02,0,0.0735,0.07330856,63.83,BTC-28MAR25-115000-C,99386.33,buy,0.1,0.1,,
971,338738127,2025-01-06 05:57:46,0,0.0745,0.07426837,63.94,BTC-28MAR25-115000-C,99615.27,sell,0.1,0.1,,
972,338743639,2025-01-06 06:39:07,2,0.074,0.07398273,63.65,BTC-28MAR25-115000-C,99622.58,buy,0.1,0.1,,
973,338788099,2025-01-06 13:45:45,2,0.071,0.0709024,62.87,BTC-28MAR25-115000-C,99196.45,sell,0.1,0.1,,
974,338788954,2025-01-06 13:57:21,0,0.0715,0.07166388,62.68,BTC-28MAR25-115000-C,99459.4,sell,0.6,0.6,,
975,338788955,2025-01-06 13:57:21,1,0.0715,0.07166388,62.68,BTC-28MAR25-115000-C,99459.4,sell,0.1,0.1,,
976,338789011,2025-01-06 13:57:45,1,0.0715,0.07172669,62.64,BTC-28MAR25-115000-C,99481.77,buy,0.3,0.3,,
977,338789267,2025-01-06 13:58:28,0,0.072,0.07179562,62.87,BTC-28MAR25-115000-C,99502.88,buy,10.5,10.5,,
978,338789268,2025-01-06 13:58:28,1,0.072,0.07179562,62.87,BTC-28MAR25-115000-C,99502.88,buy,1.9,1.9,,
979,338789269,2025-01-06 13:58:28,1,0.072,0.07179562,62.87,BTC-28MAR25-115000-C,99502.88,buy,0.1,0.1,,
980,338798176,2025-01-06 14:35:50,2,0.0695,0.06991231,62.36,BTC-28MAR25-115000-C,99059.19,sell,1.0,1.0,,
981,338798177,2025-01-06 14:35:50,3,0.0695,0.06991231,62.36,BTC-28MAR25-115000-C,99059.19,sell,0.1,0.1,,
982,338798772,2025-01-06 14:37:59,3,0.0695,0.06987489,62.29,BTC-28MAR25-115000-C,99091.74,buy,0.6,0.6,,
983,338798888,2025-01-06 14:38:51,0,0.07,0.06968287,62.63,BTC-28MAR25-115000-C,99065.77,buy,0.1,0.1,,
984,338798889,2025-01-06 14:38:51,1,0.07,0.06968287,62.63,BTC-28MAR25-115000-C,99065.77,buy,7.1,7.1,,
985,338808115,2025-01-06 14:51:04,0,0.074,0.07431856,62.26,BTC-28MAR25-115000-C,100433.41,sell,3.0,3.0,,
986,338814883,2025-01-06 14:57:59,0,0.077,0.07681293,62.64,BTC-28MAR25-115000-C,101092.01,sell,0.1,0.1,,
987,338814899,2025-01-06 14:58:01,1,0.077,0.07676902,62.74,BTC-28MAR25-115000-C,101039.76,sell,0.1,0.1,,
988,338825569,2025-01-06 15:16:34,1,0.077,0.07677976,62.69,BTC-28MAR25-115000-C,101041.17,sell,0.1,0.1,,
989,338825570,2025-01-06 15:16:34,1,0.077,0.07677976,62.69,BTC-28MAR25-115000-C,101041.17,sell,0.1,0.1,,
990,338828804,2025-01-06 15:24:18,0,0.0775,0.07742906,62.52,BTC-28MAR25-115000-C,101300.35,sell,0.1,0.1,,
991,338828805,2025-01-06 15:24:18,1,0.0775,0.07742906,62.52,BTC-28MAR25-115000-C,101300.35,sell,0.1,0.1,,
992,338828815,2025-01-06 15:24:19,1,0.0775,0.07741359,62.56,BTC-28MAR25-115000-C,101278.78,sell,0.1,0.1,,
993,338835505,2025-01-06 15:39:42,0,0.079,0.07875205,62.51,BTC-28MAR25-115000-C,101729.21,sell,0.1,0.1,,
994,338835506,2025-01-06 15:39:42,1,0.079,0.07875205,62.51,BTC-28MAR25-115000-C,101729.21,sell,0.1,0.1,,
995,338835507,2025-01-06 15:39:42,1,0.079,0.07875205,62.51,BTC-28MAR25-115000-C,101729.21,sell,0.1,0.1,,
996,338839334,2025-01-06 15:46:44,0,0.0805,0.08009676,62.64,BTC-28MAR25-115000-C,102088.7,buy,3.0,3.0,,
997,338844923,2025-01-06 15:56:59,0,0.0815,0.08109042,62.97,BTC-28MAR25-115000-C,102171.53,sell,0.1,0.1,,
998,338844924,2025-01-06 15:56:59,1,0.0815,0.08109042,62.97,BTC-28MAR25-115000-C,102171.53,sell,0.1,0.1,,
999,338854968,2025-01-06 16:12:18,0,0.082,0.08201481,62.91,BTC-28MAR25-115000-C,102296.95,sell,0.1,0.1,,
1000,338855267,2025-01-06 16:12:39,1,0.082,0.08160663,63.06,BTC-28MAR25-115000-C,102213.46,buy,3.0,3.0,,
1001,338865263,2025-01-06 16:44:43,2,0.081,0.08087366,63.07,BTC-28MAR25-115000-C,101928.61,sell,0.1,0.1,,
1002,338866745,2025-01-06 16:48:35,2,0.0805,0.08046652,63.05,BTC-28MAR25-115000-C,101810.53,sell,0.1,0.1,,
1003,338868137,2025-01-06 16:51:39,0,0.0815,0.08149134,62.99,BTC-28MAR25-115000-C,102125.4,buy,0.1,0.1,,
1004,338878913,2025-01-06 17:37:30,2,0.08,0.07978389,62.93,BTC-28MAR25-115000-C,101734.93,sell,0.1,0.1,,
1005,338879791,2025-01-06 17:39:48,2,0.0795,0.07940789,62.9,BTC-28MAR25-115000-C,101607.05,sell,0.1,0.1,,
1006,338884482,2025-01-06 17:53:19,3,0.0795,0.07943752,62.79,BTC-28MAR25-115000-C,101656.05,buy,1.7,1.7,,
1007,338918643,2025-01-06 21:42:26,2,0.0783,0.07807882,62.13,BTC-28MAR25-115000-C,101796.07,buy,12.5,12.5,BTC-STRG-28MAR25-95000_115000,175933
1008,338931275,2025-01-06 23:26:27,0,0.079,0.07880715,61.91,BTC-28MAR25-115000-C,102118.42,buy,12.5,12.5,BTC-STRG-28MAR25-95000_115000,175945
1009,338938958,2025-01-07 00:31:49,0,0.08,0.08003389,62.05,BTC-28MAR25-115000-C,102339.67,sell,0.1,0.1,,
1010,338939949,2025-01-07 00:35:10,0,0.081,0.08067476,62.18,BTC-28MAR25-115000-C,102528.32,buy,0.1,0.1,,
