trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,liquidation,combo_id,block_trade_id,combo_trade_id
796,307416226,2024-07-04 10:54:08,2,0.1875,0.18717306,52.8,BTC-27SEP24-50000-C,57831.98,sell,1.0,1.0,,,,
797,307418675,2024-07-04 11:14:47,2,0.187,0.18708059,52.09,BTC-27SEP24-50000-C,57892.62,sell,1.4,1.4,,,,
798,307701236,2024-07-05 14:14:45,2,0.1595,0.16020268,50.37,BTC-27SEP24-50000-C,55567.0,sell,1.5,1.5,,,,
799,307736133,2024-07-05 18:07:26,0,0.1685,0.16956543,50.56,BTC-27SEP24-50000-C,56315.7,sell,0.1,0.1,,,,
800,307737188,2024-07-05 18:15:22,2,0.1665,0.16702664,50.95,BTC-27SEP24-50000-C,56052.47,sell,1.0,1.0,,,,
801,307737607,2024-07-05 18:16:43,2,0.165,0.16613953,50.57,BTC-27SEP24-50000-C,55964.84,sell,2.2,2.2,,,,
802,307827442,2024-07-06 18:32:48,0,0.1835,0.18357423,50.41,BTC-27SEP24-50000-C,57785.0,sell,2.0,2.0,,,,
803,307997455,2024-07-08 09:02:37,0,0.19,0.18959539,53.26,BTC-27SEP24-50000-C,58122.3,buy,0.3,0.3,,,,
804,308189729,2024-07-09 16:08:03,2,0.181,0.18120834,51.85,BTC-27SEP24-50000-C,57525.03,sell,0.3,0.3,,,,
805,308512802,2024-07-12 08:02:02,2,0.173,0.17301995,50.39,BTC-27SEP24-50000-C,57071.78,sell,0.5,0.5,,,,
806,308519524,2024-07-12 08:46:59,0,0.175,0.17431368,50.62,BTC-27SEP24-50000-C,57256.46,sell,0.2,0.2,,,,
807,308562099,2024-07-12 17:57:02,0,0.183,0.18450833,48.59,BTC-27SEP24-50000-C,58212.8,sell,4.0,4.0,,,,
808,308562100,2024-07-12 17:57:02,1,0.183,0.18450833,48.59,BTC-27SEP24-50000-C,58212.8,buy,1.0,1.0,,,,
809,308757358,2024-07-14 11:25:37,0,0.2075,0.20689664,51.33,BTC-27SEP24-50000-C,60025.82,sell,0.3,0.3,,,,
810,308926283,2024-07-15 12:13:40,0,0.234,0.23565207,51.24,BTC-27SEP24-50000-C,62626.93,sell,4.2,4.2,,,,
811,308926284,2024-07-15 12:13:40,2,0.2335,0.23565207,50.67,BTC-27SEP24-50000-C,62626.93,sell,4.0,4.0,,,,
812,308926285,2024-07-15 12:13:40,3,0.2335,0.23565207,50.67,BTC-27SEP24-50000-C,62626.93,sell,7.5,7.5,,,,
813,308926286,2024-07-15 12:13:40,3,0.2335,0.23565207,50.67,BTC-27SEP24-50000-C,62626.93,buy,0.3,0.3,,,,
814,308926314,2024-07-15 12:13:55,2,0.233,0.23551233,50.25,BTC-27SEP24-50000-C,62618.37,sell,7.6,7.6,,,,
815,308926599,2024-07-15 12:17:01,3,0.233,0.23487169,50.98,BTC-27SEP24-50000-C,62558.98,sell,2.5,2.5,,,,
816,309075040,2024-07-16 06:37:46,0,0.25,0.25071766,54.78,BTC-27SEP24-50000-C,63836.26,sell,0.2,0.2,,BTC-CS-27SEP24-50000_60000,,309075039
817,309230867,2024-07-17 00:45:07,0,0.27,0.26949355,58.36,BTC-27SEP24-50000-C,65578.27,buy,1.0,1.0,,,,
818,309468121,2024-07-18 11:47:46,2,0.258,0.25992546,55.74,BTC-27SEP24-50000-C,64723.36,sell,1.2,1.2,,,,
819,309660238,2024-07-19 15:40:59,0,0.27,0.26957672,60.24,BTC-27SEP24-50000-C,65582.83,buy,1.0,1.0,,,,
820,309854408,2024-07-21 06:37:48,0,0.28,0.28179602,59.43,BTC-27SEP24-50000-C,66697.74,buy,0.5,0.5,,,,
821,309870902,2024-07-21 13:27:10,0,0.2805,0.28320032,58.37,BTC-27SEP24-50000-C,66902.58,sell,3.0,3.0,,,,
822,309935614,2024-07-21 20:29:13,0,0.2985,0.29825391,66.15,BTC-27SEP24-50000-C,68106.47,sell,0.2,0.2,,,,
823,309935670,2024-07-21 20:29:22,1,0.2985,0.29823784,66.1,BTC-27SEP24-50000-C,68112.99,sell,0.3,0.3,,,,
824,309936307,2024-07-21 20:31:40,1,0.2985,0.29836034,66.12,BTC-27SEP24-50000-C,68112.17,sell,0.6,0.6,,,,
825,309936337,2024-07-21 20:31:46,1,0.2985,0.29815017,66.13,BTC-27SEP24-50000-C,68112.92,sell,0.1,0.1,,,,
826,309936359,2024-07-21 20:31:50,1,0.2985,0.29815738,66.49,BTC-27SEP24-50000-C,68086.64,sell,0.5,0.5,,,,
827,309936392,2024-07-21 20:31:53,1,0.2985,0.29805239,66.71,BTC-27SEP24-50000-C,68066.65,sell,0.2,0.2,,,,
828,309936407,2024-07-21 20:31:56,1,0.2985,0.29793744,66.91,BTC-27SEP24-50000-C,68066.65,sell,0.5,0.5,,,,
829,309936411,2024-07-21 20:31:58,1,0.2985,0.2977594,67.07,BTC-27SEP24-50000-C,68038.92,sell,0.7,0.7,,,,
830,309936413,2024-07-21 20:31:58,1,0.2985,0.2977594,67.07,BTC-27SEP24-50000-C,68038.92,sell,1.1,1.1,,,,
831,309936420,2024-07-21 20:32:00,1,0.2985,0.29767821,67.17,BTC-27SEP24-50000-C,68030.99,sell,0.5,0.5,,,,
832,309936423,2024-07-21 20:32:01,1,0.2985,0.29767821,67.17,BTC-27SEP24-50000-C,68030.99,sell,0.3,0.3,,,,
833,309972091,2024-07-22 01:54:34,2,0.295,0.29545364,64.43,BTC-27SEP24-50000-C,67867.88,buy,5.0,5.0,,,,
834,309972423,2024-07-22 01:58:06,3,0.295,0.29546275,64.41,BTC-27SEP24-50000-C,67866.06,buy,5.0,5.0,,,,
835,310022092,2024-07-22 09:32:35,2,0.288,0.28883881,63.42,BTC-27SEP24-50000-C,67271.44,buy,0.5,0.5,,,,
836,310069039,2024-07-22 16:14:56,2,0.287,0.28715639,64.57,BTC-27SEP24-50000-C,67128.63,buy,0.2,0.2,,,,
837,310351192,2024-07-24 14:08:39,2,0.277,0.27702723,61.49,BTC-27SEP24-50000-C,66546.55,buy,0.5,0.5,,,,
838,310608572,2024-07-25 22:08:21,2,0.27,0.26948636,60.5,BTC-27SEP24-50000-C,66081.85,buy,0.5,0.5,,,,
839,310701723,2024-07-26 09:16:53,0,0.282,0.28203997,61.5,BTC-27SEP24-50000-C,67187.62,buy,0.3,0.3,,,,
840,310701748,2024-07-26 09:17:01,1,0.282,0.28214045,61.35,BTC-27SEP24-50000-C,67198.91,buy,0.1,0.1,,,,
841,310701769,2024-07-26 09:17:04,1,0.282,0.28215083,61.32,BTC-27SEP24-50000-C,67201.34,buy,0.6,0.6,,,,
842,310702733,2024-07-26 09:23:12,1,0.282,0.28203225,61.4,BTC-27SEP24-50000-C,67209.77,buy,0.4,0.4,,,,
843,310702740,2024-07-26 09:23:12,1,0.282,0.28203225,61.4,BTC-27SEP24-50000-C,67209.77,buy,1.6,1.6,,,,
844,310702741,2024-07-26 09:23:12,1,0.282,0.28203225,61.4,BTC-27SEP24-50000-C,67209.77,buy,0.3,0.3,,,,
845,310702743,2024-07-26 09:23:12,1,0.282,0.28203225,61.4,BTC-27SEP24-50000-C,67209.77,buy,0.2,0.2,,,,
846,310702769,2024-07-26 09:23:24,1,0.282,0.28212792,61.25,BTC-27SEP24-50000-C,67217.75,buy,1.6,1.6,,,,
847,310702770,2024-07-26 09:23:24,1,0.282,0.28212792,61.25,BTC-27SEP24-50000-C,67217.75,buy,0.3,0.3,,,,
848,310702788,2024-07-26 09:23:26,1,0.282,0.28214131,61.23,BTC-27SEP24-50000-C,67218.56,buy,1.1,1.1,,,,
849,310702790,2024-07-26 09:23:26,1,0.282,0.28214131,61.23,BTC-27SEP24-50000-C,67218.56,buy,0.4,0.4,,,,
850,310702810,2024-07-26 09:23:28,1,0.282,0.2821817,61.17,BTC-27SEP24-50000-C,67222.75,buy,0.6,0.6,,,,
851,310702811,2024-07-26 09:23:28,1,0.282,0.2821817,61.17,BTC-27SEP24-50000-C,67222.75,buy,2.3,2.3,,,,
852,310702812,2024-07-26 09:23:28,1,0.282,0.2821817,61.17,BTC-27SEP24-50000-C,67222.75,buy,0.2,0.2,,,,
853,310726741,2024-07-26 13:36:41,0,0.285,0.28357589,62.44,BTC-27SEP24-50000-C,67465.01,buy,0.5,0.5,,,,
854,311169777,2024-07-29 08:10:02,0,0.3005,0.30256867,55.13,BTC-27SEP24-50000-C,69535.14,sell,1.0,1.0,,,,
855,311170292,2024-07-29 08:13:52,0,0.303,0.30408687,57.46,BTC-27SEP24-50000-C,69679.59,buy,0.5,0.5,,,,
856,311170700,2024-07-29 08:17:13,0,0.304,0.30441479,59.15,BTC-27SEP24-50000-C,69689.0,buy,0.5,0.5,,,,
857,311260210,2024-07-29 17:00:15,2,0.272,0.27442639,54.82,BTC-27SEP24-50000-C,66780.57,sell,10.0,10.0,,,,
858,311425708,2024-07-30 20:28:49,2,0.262,0.26350953,52.38,BTC-27SEP24-50000-C,65954.66,sell,0.1,0.1,,,,
859,311768323,2024-08-01 21:13:45,2,0.246,0.24606316,53.44,BTC-27SEP24-50000-C,64683.11,sell,0.3,0.3,,,,
860,311789782,2024-08-01 23:40:34,0,0.252,0.25166035,54.69,BTC-27SEP24-50000-C,65151.62,sell,0.5,0.5,,,,
861,312053658,2024-08-03 13:32:13,2,0.213,0.21308978,52.42,BTC-27SEP24-50000-C,61859.46,buy,3.6,3.6,,,,
862,312053661,2024-08-03 13:32:13,3,0.213,0.21308609,52.42,BTC-27SEP24-50000-C,61859.92,buy,0.2,0.2,,,,
863,312053663,2024-08-03 13:32:16,3,0.213,0.21316481,52.29,BTC-27SEP24-50000-C,61867.68,buy,0.8,0.8,,,,
864,312053664,2024-08-03 13:32:16,3,0.213,0.21316481,52.29,BTC-27SEP24-50000-C,61867.68,buy,2.4,2.4,,,,
865,312141529,2024-08-04 10:17:28,2,0.201,0.20147194,55.13,BTC-27SEP24-50000-C,60586.7,buy,0.1,0.1,,,,
866,312141669,2024-08-04 10:24:17,0,0.202,0.20258779,55.01,BTC-27SEP24-50000-C,60674.24,buy,0.1,0.1,,,,
867,312142467,2024-08-04 10:52:59,0,0.2025,0.20308589,55.08,BTC-27SEP24-50000-C,60719.88,buy,0.1,0.1,,,,
868,312142730,2024-08-04 10:55:06,0,0.203,0.20297267,55.84,BTC-27SEP24-50000-C,60712.35,buy,0.1,0.1,,,,
869,312392586,2024-08-05 03:18:17,2,0.1325,0.13191936,56.44,BTC-27SEP24-50000-C,54189.06,buy,1.0,1.0,,,,
870,312499728,2024-08-05 06:44:54,2,0.123,0.1245411,76.82,BTC-27SEP24-50000-C,50395.62,sell,21.0,21.0,,,,
871,312499784,2024-08-05 06:45:05,0,0.1235,0.12439193,77.02,BTC-27SEP24-50000-C,50395.57,sell,5.3,5.3,,,,
872,312499786,2024-08-05 06:45:06,1,0.1235,0.12453478,77.01,BTC-27SEP24-50000-C,50395.57,sell,0.3,0.3,,,,
873,312499788,2024-08-05 06:45:06,1,0.1235,0.12453478,77.01,BTC-27SEP24-50000-C,50395.57,sell,0.2,0.2,,,,
874,312499789,2024-08-05 06:45:06,1,0.1235,0.12453478,77.01,BTC-27SEP24-50000-C,50395.57,sell,0.2,0.2,,,,
875,312499791,2024-08-05 06:45:06,1,0.1235,0.12453478,77.01,BTC-27SEP24-50000-C,50395.57,sell,0.2,0.2,,,,
876,312499812,2024-08-05 06:45:08,0,0.124,0.12454024,77.36,BTC-27SEP24-50000-C,50395.57,sell,1.0,1.0,,,,
877,312500000,2024-08-05 06:45:18,0,0.1245,0.12621085,76.55,BTC-27SEP24-50000-C,50592.03,sell,5.2,5.2,,,,
878,312500006,2024-08-05 06:45:18,1,0.1245,0.12621085,76.55,BTC-27SEP24-50000-C,50592.03,sell,5.2,5.2,,,,
879,312506568,2024-08-05 06:53:31,2,0.1225,0.12407398,71.25,BTC-27SEP24-50000-C,51220.73,sell,1.0,1.0,,,,
880,312506569,2024-08-05 06:53:31,3,0.1225,0.12407398,71.25,BTC-27SEP24-50000-C,51220.73,sell,0.5,0.5,,,,
881,312508358,2024-08-05 06:56:09,2,0.121,0.12250202,70.08,BTC-27SEP24-50000-C,51216.18,sell,0.1,0.1,,,,
882,312508359,2024-08-05 06:56:09,3,0.121,0.12250202,70.08,BTC-27SEP24-50000-C,51216.18,sell,0.1,0.1,,,,
883,312516932,2024-08-05 07:14:14,2,0.119,0.11959346,65.64,BTC-27SEP24-50000-C,51671.24,buy,1.0,1.0,,,,
884,312522929,2024-08-05 07:25:24,0,0.122,0.1238188,63.15,BTC-27SEP24-50000-C,52362.89,sell,1.0,1.0,,,,
885,312526330,2024-08-05 07:31:31,0,0.1235,0.12492405,62.65,BTC-27SEP24-50000-C,52600.02,sell,1.0,1.0,,,,
886,312527992,2024-08-05 07:34:35,2,0.1205,0.12199464,61.96,BTC-27SEP24-50000-C,52390.04,sell,6.0,6.0,,,,
887,312545517,2024-08-05 08:06:10,0,0.1225,0.1233952,60.51,BTC-27SEP24-50000-C,52798.48,sell,1.0,1.0,,,,
888,312562138,2024-08-05 09:10:08,2,0.1215,0.12189909,59.65,BTC-27SEP24-50000-C,52757.35,sell,0.3,0.3,,,,
889,312562139,2024-08-05 09:10:08,3,0.1215,0.12189909,59.65,BTC-27SEP24-50000-C,52757.35,sell,0.3,0.3,,,,
890,312562140,2024-08-05 09:10:08,3,0.1215,0.12189909,59.65,BTC-27SEP24-50000-C,52757.35,sell,0.2,0.2,,,,
891,312606544,2024-08-05 11:18:33,2,0.117,0.1165262,63.54,BTC-27SEP24-50000-C,51705.66,buy,8.8,8.8,,,,
892,312606545,2024-08-05 11:18:33,3,0.117,0.1165262,63.54,BTC-27SEP24-50000-C,51705.66,buy,1.0,1.0,,,,
893,312606546,2024-08-05 11:18:33,3,0.117,0.1165262,63.54,BTC-27SEP24-50000-C,51705.66,buy,1.8,1.8,,,,
894,312613634,2024-08-05 11:36:11,2,0.1105,0.10963521,63.6,BTC-27SEP24-50000-C,51009.9,buy,1.0,1.0,,,,
895,312613938,2024-08-05 11:37:05,3,0.1105,0.10965685,63.82,BTC-27SEP24-50000-C,50973.21,buy,1.0,1.0,,,,
896,312626603,2024-08-05 12:12:16,0,0.113,0.11318597,63.58,BTC-27SEP24-50000-C,51243.85,sell,0.1,0.1,,,,
897,312626770,2024-08-05 12:12:42,2,0.1125,0.11264421,63.64,BTC-27SEP24-50000-C,51181.93,sell,0.9,0.9,,,,
898,312636309,2024-08-05 12:30:19,2,0.1055,0.10415911,64.56,BTC-27SEP24-50000-C,50154.94,buy,4.9,4.9,,,,
899,312637077,2024-08-05 12:31:43,2,0.105,0.10561174,63.6,BTC-27SEP24-50000-C,50393.57,buy,3.4,3.4,,,,
900,312637078,2024-08-05 12:31:43,3,0.105,0.10561174,63.6,BTC-27SEP24-50000-C,50393.57,buy,16.6,16.6,,,,
901,312639509,2024-08-05 12:33:50,2,0.099,0.10081962,62.82,BTC-27SEP24-50000-C,49879.42,sell,0.5,0.5,,,,
902,312647715,2024-08-05 12:46:20,0,0.1085,0.10830845,64.45,BTC-27SEP24-50000-C,50899.19,buy,1.6,1.6,,,,
903,312651138,2024-08-05 12:53:02,2,0.105,0.10517724,64.17,BTC-27SEP24-50000-C,50309.83,sell,3.4,3.4,,,,
904,312653887,2024-08-05 12:55:29,2,0.1,0.10054385,64.37,BTC-27SEP24-50000-C,49740.98,sell,1.0,1.0,,,,
905,312655200,2024-08-05 12:56:13,3,0.1,0.10042958,64.54,BTC-27SEP24-50000-C,49706.89,sell,1.0,1.0,,,,
906,312665539,2024-08-05 13:14:42,0,0.1035,0.10412779,63.9,BTC-27SEP24-50000-C,50149.57,sell,0.9,0.9,,,,
907,312672673,2024-08-05 13:30:21,2,0.1025,0.1002479,65.14,BTC-27SEP24-50000-C,49805.79,buy,1.7,1.7,,,,
908,312672674,2024-08-05 13:30:21,3,0.1025,0.1002479,65.14,BTC-27SEP24-50000-C,49805.79,buy,5.0,5.0,,,,
909,312675078,2024-08-05 13:31:40,0,0.1055,0.10545388,64.28,BTC-27SEP24-50000-C,50285.43,sell,1.0,1.0,,,,
910,312675641,2024-08-05 13:32:30,0,0.107,0.10679548,64.39,BTC-27SEP24-50000-C,50420.98,sell,1.5,1.5,,,,
911,312676215,2024-08-05 13:33:16,0,0.11,0.10891411,64.41,BTC-27SEP24-50000-C,50732.73,buy,2.0,2.0,,,,
912,312703052,2024-08-05 14:00:18,0,0.125,0.12301937,62.82,BTC-27SEP24-50000-C,52507.18,buy,1.0,1.0,,,,
913,312725643,2024-08-05 14:23:04,0,0.127,0.12858981,59.36,BTC-27SEP24-50000-C,53316.46,sell,0.9,0.9,,,,
914,312756230,2024-08-05 15:19:17,0,0.1395,0.13968233,60.02,BTC-27SEP24-50000-C,54363.11,sell,0.3,0.3,,,,
915,312787278,2024-08-05 16:47:08,1,0.1395,0.13896531,59.29,BTC-27SEP24-50000-C,54446.68,buy,0.1,0.1,,,,
916,312787315,2024-08-05 16:47:11,2,0.139,0.13943633,58.75,BTC-27SEP24-50000-C,54464.55,sell,0.1,0.1,,,,
917,312793296,2024-08-05 17:01:34,2,0.1375,0.13659603,59.71,BTC-27SEP24-50000-C,54223.12,buy,1.0,1.0,,,,
918,312793706,2024-08-05 17:02:55,2,0.137,0.13597874,59.62,BTC-27SEP24-50000-C,54169.66,buy,1.0,1.0,,,,
919,312794125,2024-08-05 17:05:07,0,0.1375,0.13675734,59.68,BTC-27SEP24-50000-C,54211.1,buy,1.0,1.0,,,,
920,312795268,2024-08-05 17:07:14,2,0.134,0.13450794,58.9,BTC-27SEP24-50000-C,53983.25,sell,0.3,0.3,,,,
921,312795820,2024-08-05 17:08:06,0,0.1345,0.13302603,60.33,BTC-27SEP24-50000-C,53855.34,buy,2.0,2.0,,,,
922,312795821,2024-08-05 17:08:06,1,0.1345,0.13302603,60.33,BTC-27SEP24-50000-C,53855.34,buy,2.0,2.0,,,,
923,312795848,2024-08-05 17:08:08,1,0.1345,0.1332515,60.14,BTC-27SEP24-50000-C,53855.34,buy,2.4,2.4,,,,
924,312799414,2024-08-05 17:22:04,0,0.1425,0.14155157,60.79,BTC-27SEP24-50000-C,54558.03,buy,1.0,1.0,,,,
925,312800489,2024-08-05 17:28:33,2,0.1415,0.14214974,60.04,BTC-27SEP24-50000-C,54590.22,sell,0.9,0.9,,,,
926,312800510,2024-08-05 17:28:57,2,0.141,0.14125448,60.14,BTC-27SEP24-50000-C,54509.73,sell,0.9,0.9,,,,
927,312800532,2024-08-05 17:29:03,2,0.1405,0.1408351,60.09,BTC-27SEP24-50000-C,54469.84,sell,0.9,0.9,,,,
928,312800533,2024-08-05 17:29:03,3,0.1405,0.1408351,60.09,BTC-27SEP24-50000-C,54469.84,sell,1.0,1.0,,,,
929,312801772,2024-08-05 17:39:15,0,0.141,0.14147854,60.13,BTC-27SEP24-50000-C,54502.18,sell,0.9,0.9,,,,
930,312801773,2024-08-05 17:39:15,1,0.141,0.14147854,60.13,BTC-27SEP24-50000-C,54502.18,sell,1.0,1.0,,,,
931,312801956,2024-08-05 17:39:16,1,0.141,0.14144387,60.14,BTC-27SEP24-50000-C,54502.18,sell,0.9,0.9,,,,
932,312802811,2024-08-05 17:45:54,0,0.142,0.14270344,60.18,BTC-27SEP24-50000-C,54666.54,sell,1.0,1.0,,,,
933,312802812,2024-08-05 17:45:54,1,0.142,0.14270344,60.18,BTC-27SEP24-50000-C,54666.54,sell,2.0,2.0,,,,
934,312803189,2024-08-05 17:47:08,2,0.1415,0.14191133,60.38,BTC-27SEP24-50000-C,54547.68,sell,1.0,1.0,,,,
935,312803407,2024-08-05 17:48:12,0,0.144,0.14368446,60.9,BTC-27SEP24-50000-C,54709.41,buy,1.0,1.0,,,,
936,312804925,2024-08-05 17:52:27,0,0.148,0.14684884,61.48,BTC-27SEP24-50000-C,55020.22,buy,3.0,3.0,,,,
937,312806376,2024-08-05 18:02:09,2,0.144,0.14343513,61.13,BTC-27SEP24-50000-C,54681.42,buy,1.0,1.0,,,,
938,312807028,2024-08-05 18:10:15,2,0.1415,0.14180289,60.51,BTC-27SEP24-50000-C,54509.62,sell,1.0,1.0,,,,
939,312807389,2024-08-05 18:13:45,2,0.141,0.1411432,60.65,BTC-27SEP24-50000-C,54437.59,sell,1.0,1.0,,,,
940,312807528,2024-08-05 18:14:40,2,0.14,0.14032262,60.56,BTC-27SEP24-50000-C,54355.81,sell,1.0,1.0,,,,
941,312809506,2024-08-05 18:23:03,2,0.1355,0.13610187,60.27,BTC-27SEP24-50000-C,53952.76,sell,1.0,1.0,,,,
942,312816448,2024-08-05 18:52:12,2,0.1315,0.13101355,61.17,BTC-27SEP24-50000-C,53415.37,buy,1.0,1.0,,,,
943,312816735,2024-08-05 18:53:30,2,0.131,0.13050196,61.28,BTC-27SEP24-50000-C,53373.82,buy,1.0,1.0,,,,
944,312816736,2024-08-05 18:53:30,3,0.131,0.13050196,61.28,BTC-27SEP24-50000-C,53373.82,buy,1.0,1.0,,,,
945,312817732,2024-08-05 18:59:06,2,0.129,0.12929764,60.66,BTC-27SEP24-50000-C,53259.0,sell,1.0,1.0,,,,
946,312820699,2024-08-05 19:08:40,2,0.128,0.12834343,60.62,BTC-27SEP24-50000-C,53232.31,sell,1.0,1.0,,,,
947,312824664,2024-08-05 19:19:03,2,0.123,0.12242981,61.27,BTC-27SEP24-50000-C,52581.96,buy,0.9,0.9,,,,
948,312824697,2024-08-05 19:19:05,0,0.1235,0.12261779,61.39,BTC-27SEP24-50000-C,52581.96,buy,1.0,1.0,,,,
949,312825007,2024-08-05 19:20:10,0,0.124,0.12359271,61.22,BTC-27SEP24-50000-C,52691.31,buy,0.5,0.5,,,,
950,312825212,2024-08-05 19:20:51,0,0.125,0.12422584,61.42,BTC-27SEP24-50000-C,52765.02,buy,0.3,0.3,,,,
951,312825252,2024-08-05 19:20:54,1,0.125,0.12459988,61.26,BTC-27SEP24-50000-C,52785.41,buy,0.7,0.7,,,,
952,312828573,2024-08-05 19:33:32,0,0.1305,0.12961823,61.49,BTC-27SEP24-50000-C,53307.48,buy,1.0,1.0,,,,
953,312829647,2024-08-05 19:40:52,2,0.129,0.12879722,61.03,BTC-27SEP24-50000-C,53227.4,buy,3.0,3.0,,,,
954,312829762,2024-08-05 19:41:14,2,0.128,0.12861963,60.66,BTC-27SEP24-50000-C,53179.99,sell,1.0,1.0,,,,
955,312830846,2024-08-05 19:47:13,2,0.126,0.1262846,60.68,BTC-27SEP24-50000-C,52980.35,sell,1.0,1.0,,,,
956,312840208,2024-08-05 20:21:31,0,0.1335,0.13396446,60.71,BTC-27SEP24-50000-C,53692.82,buy,2.0,2.0,,,,
957,312841797,2024-08-05 20:36:05,0,0.1345,0.13472161,61.09,BTC-27SEP24-50000-C,53755.51,sell,0.2,0.2,,,,
958,312841798,2024-08-05 20:36:05,1,0.1345,0.13472161,61.09,BTC-27SEP24-50000-C,53755.51,sell,0.8,0.8,,,,
959,312869890,2024-08-05 23:21:59,0,0.142,0.14236316,60.04,BTC-27SEP24-50000-C,54646.0,sell,1.0,1.0,,,,
960,312872085,2024-08-05 23:42:24,2,0.139,0.1391995,60.16,BTC-27SEP24-50000-C,54354.24,sell,1.0,1.0,,,,
961,312941779,2024-08-06 07:00:31,0,0.1515,0.15139874,58.42,BTC-27SEP24-50000-C,55771.73,sell,0.5,0.5,,,,
962,312965096,2024-08-06 08:44:12,2,0.146,0.14519769,59.75,BTC-27SEP24-50000-C,55102.76,buy,1.0,1.0,,,,
963,313223379,2024-08-07 14:48:48,0,0.161,0.15996632,61.68,BTC-27SEP24-50000-C,56335.68,sell,1.0,1.0,,,,
964,313223595,2024-08-07 14:49:14,2,0.16,0.15964314,61.46,BTC-27SEP24-50000-C,56267.83,sell,1.0,1.0,,,,
965,313223921,2024-08-07 14:50:07,0,0.1615,0.16105752,61.72,BTC-27SEP24-50000-C,56414.85,sell,1.0,1.0,,,,
966,313223939,2024-08-07 14:50:09,2,0.1605,0.16086648,61.22,BTC-27SEP24-50000-C,56342.52,sell,0.6,0.6,,,,
967,313223940,2024-08-07 14:50:09,3,0.1605,0.16086648,61.22,BTC-27SEP24-50000-C,56342.52,sell,0.2,0.2,,,,
968,313223941,2024-08-07 14:50:09,3,0.1605,0.16044842,61.23,BTC-27SEP24-50000-C,56342.52,sell,0.2,0.2,,,,
969,313282296,2024-08-07 22:34:02,2,0.1445,0.14433556,60.34,BTC-27SEP24-50000-C,54989.77,buy,2.0,2.0,,,,
970,313283502,2024-08-07 22:45:04,0,0.1465,0.14652919,60.26,BTC-27SEP24-50000-C,55191.12,buy,2.0,2.0,,,,
971,313414992,2024-08-08 14:39:44,0,0.1775,0.17755574,56.85,BTC-27SEP24-50000-C,58393.45,buy,2.5,2.5,,,,
972,313424369,2024-08-08 15:05:39,0,0.1855,0.18457116,57.75,BTC-27SEP24-50000-C,58999.86,buy,1.0,1.0,,,,
973,313477379,2024-08-08 21:42:27,0,0.196,0.19500466,56.79,BTC-27SEP24-50000-C,60068.96,buy,0.9,0.9,,,,
974,313483993,2024-08-08 21:54:28,0,0.201,0.20158602,56.14,BTC-27SEP24-50000-C,60630.87,sell,0.9,0.9,,,,
975,313485111,2024-08-08 21:58:19,0,0.2045,0.20170789,58.54,BTC-27SEP24-50000-C,60764.27,buy,0.9,0.9,,,,
976,313485603,2024-08-08 21:58:34,0,0.207,0.20588635,58.28,BTC-27SEP24-50000-C,60992.73,buy,0.1,0.1,,,,
977,313490887,2024-08-08 22:07:18,2,0.204,0.20302751,58.4,BTC-27SEP24-50000-C,60750.95,buy,1.0,1.0,,,,
978,313527788,2024-08-09 00:00:50,0,0.215,0.21471539,59.19,BTC-27SEP24-50000-C,61680.35,sell,0.2,0.2,,,,
979,313564956,2024-08-09 07:11:18,2,0.208,0.20711677,58.44,BTC-27SEP24-50000-C,61113.0,buy,1.0,1.0,,,,
980,313659036,2024-08-09 15:17:11,2,0.197,0.19726638,56.0,BTC-27SEP24-50000-C,60374.48,sell,0.7,0.7,,,,
981,313697188,2024-08-09 21:55:01,0,0.199,0.19751286,58.54,BTC-27SEP24-50000-C,60353.37,buy,1.0,1.0,,,,
982,313772380,2024-08-10 18:09:32,0,0.205,0.20455657,59.11,BTC-27SEP24-50000-C,60849.2,buy,0.1,0.1,,,,
983,313968255,2024-08-12 14:02:09,2,0.172,0.17104815,58.44,BTC-27SEP24-50000-C,58063.02,buy,3.2,3.2,,,,
984,314457422,2024-08-15 19:56:38,2,0.1566,0.15665481,55.52,BTC-27SEP24-50000-C,57175.36,buy,15.0,15.0,,BTC-CS-27SEP24-50000_60000,152984,
985,314460554,2024-08-15 20:12:58,2,0.1537,0.15335974,55.94,BTC-27SEP24-50000-C,56879.73,buy,15.0,15.0,,BTC-CS-27SEP24-50000_60000,152989,
986,314466226,2024-08-15 20:55:57,2,0.145,0.14693412,54.37,BTC-27SEP24-50000-C,56274.33,sell,6.0,6.0,,,,
987,314774623,2024-08-19 14:18:55,0,0.165,0.16510329,55.87,BTC-27SEP24-50000-C,58208.89,buy,4.0,4.0,,,,
988,314774624,2024-08-19 14:18:55,1,0.165,0.16510329,55.87,BTC-27SEP24-50000-C,58208.89,buy,4.0,4.0,,,,
989,314774625,2024-08-19 14:18:55,1,0.165,0.16510329,55.87,BTC-27SEP24-50000-C,58208.89,buy,0.6,0.6,,,,
990,314774679,2024-08-19 14:19:27,1,0.165,0.16521617,55.89,BTC-27SEP24-50000-C,58187.31,buy,2.6,2.6,,,,
991,314774680,2024-08-19 14:19:27,1,0.165,0.16521617,55.89,BTC-27SEP24-50000-C,58187.31,buy,0.6,0.6,,,,
