trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,combo_id,block_trade_id,amount,combo_trade_id,liquidation
6655,233360265,2022-11-02 02:22:30,1,0.008,0.00796851,61.83,BTC-30DEC22-30000-C,20480.19,buy,,,0.2,,
6656,233360266,2022-11-02 02:22:30,1,0.008,0.00796851,61.83,BTC-30DEC22-30000-C,20480.19,buy,,,0.1,,
6657,233360267,2022-11-02 02:22:31,1,0.008,0.00797635,61.82,BTC-30DEC22-30000-C,20481.57,buy,,,0.1,,
6658,233360358,2022-11-02 02:31:25,1,0.008,0.00797322,61.77,BTC-30DEC22-30000-C,20491.02,buy,,,0.1,,
6659,233360359,2022-11-02 02:31:28,1,0.008,0.00797212,61.77,BTC-30DEC22-30000-C,20490.77,buy,,,0.1,,
6660,233360385,2022-11-02 02:33:32,1,0.008,0.00796438,61.78,BTC-30DEC22-30000-C,20488.59,buy,,,0.2,,
6661,233360386,2022-11-02 02:33:34,1,0.008,0.00796391,61.78,BTC-30DEC22-30000-C,20488.79,buy,,,0.1,,
6662,233360387,2022-11-02 02:33:35,1,0.008,0.0079687,61.77,BTC-30DEC22-30000-C,20490.51,buy,,,0.1,,
6663,233360388,2022-11-02 02:33:37,1,0.008,0.00796908,61.77,BTC-30DEC22-30000-C,20490.47,buy,,,0.1,,
6664,233360389,2022-11-02 02:33:37,1,0.008,0.00796908,61.77,BTC-30DEC22-30000-C,20490.47,buy,,,0.1,,
6665,233360613,2022-11-02 02:42:39,1,0.008,0.00784534,61.7,BTC-30DEC22-30000-C,20501.27,buy,,,0.1,,
6666,233360630,2022-11-02 02:42:53,1,0.008,0.00784363,61.69,BTC-30DEC22-30000-C,20501.31,buy,,,0.1,,
6667,233360652,2022-11-02 02:43:34,1,0.008,0.00783632,61.69,BTC-30DEC22-30000-C,20501.79,buy,,,0.1,,
6668,233360654,2022-11-02 02:43:38,1,0.008,0.00783572,61.69,BTC-30DEC22-30000-C,20501.75,buy,,,0.1,,
6669,233360714,2022-11-02 02:43:58,1,0.008,0.00782382,61.71,BTC-30DEC22-30000-C,20500.92,buy,,,0.1,,
6670,233360715,2022-11-02 02:43:58,1,0.008,0.00782382,61.71,BTC-30DEC22-30000-C,20500.92,buy,,,0.2,,
6671,233360716,2022-11-02 02:43:58,1,0.008,0.00782382,61.71,BTC-30DEC22-30000-C,20500.92,buy,,,0.1,,
6672,233360717,2022-11-02 02:43:58,1,0.008,0.00782382,61.71,BTC-30DEC22-30000-C,20500.92,buy,,,0.1,,
6673,233360718,2022-11-02 02:43:58,1,0.008,0.00782382,61.71,BTC-30DEC22-30000-C,20500.92,buy,,,0.1,,
6674,233360719,2022-11-02 02:43:58,1,0.008,0.00782342,61.71,BTC-30DEC22-30000-C,20500.92,buy,,,0.1,,
6675,233360825,2022-11-02 02:51:19,1,0.008,0.00786156,61.57,BTC-30DEC22-30000-C,20521.38,buy,,,0.1,,
6676,233360826,2022-11-02 02:51:21,1,0.008,0.0078673,61.56,BTC-30DEC22-30000-C,20523.13,buy,,,0.1,,
6677,233360851,2022-11-02 02:53:33,1,0.008,0.00786105,61.56,BTC-30DEC22-30000-C,20520.15,buy,,,0.1,,
6678,233360852,2022-11-02 02:54:00,1,0.008,0.00785289,61.58,BTC-30DEC22-30000-C,20518.22,buy,,,0.1,,
6679,233360857,2022-11-02 02:54:12,1,0.008,0.00784981,61.59,BTC-30DEC22-30000-C,20518.01,buy,,,0.1,,
6680,233360865,2022-11-02 02:54:44,1,0.008,0.00785847,61.58,BTC-30DEC22-30000-C,20520.17,buy,,,0.1,,
6681,233360868,2022-11-02 02:54:45,1,0.008,0.00785847,61.58,BTC-30DEC22-30000-C,20520.17,buy,,,0.1,,
6682,233360869,2022-11-02 02:54:45,1,0.008,0.00785847,61.58,BTC-30DEC22-30000-C,20520.17,buy,,,0.1,,
6683,233361429,2022-11-02 03:14:34,1,0.008,0.00787951,61.68,BTC-30DEC22-30000-C,20506.17,buy,,,0.1,,
6684,233361463,2022-11-02 03:17:19,1,0.008,0.00791368,61.64,BTC-30DEC22-30000-C,20511.81,buy,,,0.1,,
6685,233361464,2022-11-02 03:17:23,1,0.008,0.00791307,61.64,BTC-30DEC22-30000-C,20511.37,buy,,,0.1,,
6686,233361465,2022-11-02 03:17:29,1,0.008,0.00791187,61.64,BTC-30DEC22-30000-C,20511.59,buy,,,0.1,,
6687,233361466,2022-11-02 03:17:57,1,0.008,0.00791384,61.64,BTC-30DEC22-30000-C,20511.29,buy,,,0.1,,
6688,233361469,2022-11-02 03:18:03,1,0.008,0.00791562,61.64,BTC-30DEC22-30000-C,20511.62,buy,,,0.1,,
6689,233361470,2022-11-02 03:18:32,1,0.008,0.00791083,61.63,BTC-30DEC22-30000-C,20512.15,buy,,,0.1,,
6690,233361516,2022-11-02 03:19:09,1,0.008,0.00788875,61.65,BTC-30DEC22-30000-C,20510.8,buy,,,0.1,,
6691,233361517,2022-11-02 03:19:09,1,0.008,0.00788875,61.65,BTC-30DEC22-30000-C,20510.8,buy,,,0.2,,
6692,233361518,2022-11-02 03:19:09,1,0.008,0.00788875,61.65,BTC-30DEC22-30000-C,20510.8,buy,,,0.1,,
6693,233361519,2022-11-02 03:19:09,1,0.008,0.00788875,61.65,BTC-30DEC22-30000-C,20510.8,buy,,,0.1,,
6694,233361520,2022-11-02 03:19:09,1,0.008,0.00789499,61.64,BTC-30DEC22-30000-C,20515.66,buy,,,0.1,,
6695,233361521,2022-11-02 03:19:10,1,0.008,0.00789446,61.61,BTC-30DEC22-30000-C,20516.63,buy,,,0.1,,
6696,233361522,2022-11-02 03:19:12,1,0.008,0.00791261,61.61,BTC-30DEC22-30000-C,20516.79,buy,,,0.1,,
6697,233361532,2022-11-02 03:19:55,1,0.008,0.00790748,61.6,BTC-30DEC22-30000-C,20520.23,buy,,,0.1,,
6698,233361538,2022-11-02 03:20:07,1,0.008,0.00791029,61.57,BTC-30DEC22-30000-C,20521.83,buy,,,0.1,,
6699,233361539,2022-11-02 03:20:07,1,0.008,0.00791029,61.57,BTC-30DEC22-30000-C,20521.83,buy,,,0.1,,
6700,233361540,2022-11-02 03:20:07,1,0.008,0.00791029,61.57,BTC-30DEC22-30000-C,20521.83,buy,,,0.1,,
6701,233361541,2022-11-02 03:20:07,1,0.008,0.00791029,61.57,BTC-30DEC22-30000-C,20521.83,buy,,,0.1,,
6702,233361542,2022-11-02 03:20:07,1,0.008,0.00791465,61.57,BTC-30DEC22-30000-C,20521.83,buy,,,0.1,,
6703,233361543,2022-11-02 03:20:09,1,0.008,0.00791942,61.56,BTC-30DEC22-30000-C,20523.3,buy,,,0.1,,
6704,233361544,2022-11-02 03:20:09,1,0.008,0.00791986,61.56,BTC-30DEC22-30000-C,20523.3,buy,,,0.1,,
6705,233361545,2022-11-02 03:20:10,1,0.008,0.00791986,61.56,BTC-30DEC22-30000-C,20523.3,buy,,,0.1,,
6706,233361546,2022-11-02 03:20:10,1,0.008,0.00791952,61.56,BTC-30DEC22-30000-C,20523.3,buy,,,0.1,,
6707,233361547,2022-11-02 03:20:13,1,0.008,0.00792012,61.56,BTC-30DEC22-30000-C,20523.53,buy,,,0.1,,
6708,233361548,2022-11-02 03:20:18,1,0.008,0.00791748,61.56,BTC-30DEC22-30000-C,20523.03,buy,,,0.1,,
6709,233361552,2022-11-02 03:20:31,1,0.008,0.007916,61.56,BTC-30DEC22-30000-C,20523.31,buy,,,0.1,,
6710,233361910,2022-11-02 03:28:04,1,0.008,0.00786719,61.46,BTC-30DEC22-30000-C,20537.35,buy,,,0.1,,
6711,233361911,2022-11-02 03:28:08,1,0.008,0.00786747,61.45,BTC-30DEC22-30000-C,20537.35,buy,,,0.3,,
6712,233361912,2022-11-02 03:28:10,1,0.008,0.00786924,61.45,BTC-30DEC22-30000-C,20537.87,buy,,,0.3,,
6713,233361913,2022-11-02 03:28:14,1,0.008,0.00786898,61.45,BTC-30DEC22-30000-C,20538.01,buy,,,0.3,,
6714,233361914,2022-11-02 03:28:16,1,0.008,0.00786901,61.45,BTC-30DEC22-30000-C,20538.08,buy,,,0.2,,
6715,233361931,2022-11-02 03:28:16,1,0.008,0.00787837,61.43,BTC-30DEC22-30000-C,20540.88,buy,,,0.3,,
6716,233361934,2022-11-02 03:28:22,1,0.008,0.00787082,61.44,BTC-30DEC22-30000-C,20539.04,buy,,,0.1,,
6717,233361935,2022-11-02 03:28:25,1,0.008,0.00787073,61.44,BTC-30DEC22-30000-C,20539.1,buy,,,0.1,,
6718,233361936,2022-11-02 03:28:27,1,0.008,0.00787116,61.44,BTC-30DEC22-30000-C,20539.33,buy,,,0.1,,
6719,233361937,2022-11-02 03:28:27,1,0.008,0.00787032,61.44,BTC-30DEC22-30000-C,20539.14,buy,,,0.2,,
6720,233361938,2022-11-02 03:28:29,1,0.008,0.00787179,61.44,BTC-30DEC22-30000-C,20539.59,buy,,,0.1,,
6721,233361939,2022-11-02 03:28:31,1,0.008,0.00787589,61.43,BTC-30DEC22-30000-C,20540.97,buy,,,0.1,,
6722,233361940,2022-11-02 03:28:36,1,0.008,0.00787037,61.44,BTC-30DEC22-30000-C,20540.85,buy,,,0.1,,
6723,233375371,2022-11-02 10:07:13,2,0.0075,0.00752662,61.78,BTC-30DEC22-30000-C,20373.49,sell,,,0.5,,
6724,233384024,2022-11-02 14:11:26,3,0.0075,0.00776617,61.62,BTC-30DEC22-30000-C,20405.96,sell,,,0.2,,
6725,233384954,2022-11-02 14:23:07,3,0.0075,0.00775488,61.5,BTC-30DEC22-30000-C,20429.57,sell,,,1.0,,
6726,233385943,2022-11-02 14:49:39,3,0.0075,0.00737639,61.39,BTC-30DEC22-30000-C,20444.81,buy,,,0.1,,
6727,233386045,2022-11-02 14:53:34,3,0.0075,0.00731028,61.44,BTC-30DEC22-30000-C,20438.47,buy,,,0.1,,
6728,233386046,2022-11-02 14:53:36,3,0.0075,0.0073098,61.44,BTC-30DEC22-30000-C,20438.09,buy,,,0.2,,
6729,233387119,2022-11-02 15:38:16,3,0.0075,0.00724613,61.61,BTC-30DEC22-30000-C,20417.73,buy,,,1.0,,
6730,233387910,2022-11-02 16:08:50,3,0.0075,0.00719911,61.77,BTC-30DEC22-30000-C,20394.0,buy,,,0.1,,
6731,233387940,2022-11-02 16:10:47,3,0.0075,0.00722485,61.74,BTC-30DEC22-30000-C,20397.9,buy,,,0.1,,
6732,233387945,2022-11-02 16:11:03,3,0.0075,0.00721925,61.75,BTC-30DEC22-30000-C,20396.28,buy,,,0.1,,
6733,233388006,2022-11-02 16:14:26,3,0.0075,0.00722124,61.76,BTC-30DEC22-30000-C,20396.17,buy,,,0.1,,
6734,233388007,2022-11-02 16:14:28,3,0.0075,0.00722241,61.76,BTC-30DEC22-30000-C,20396.2,buy,,,0.1,,
6735,233388031,2022-11-02 16:15:11,3,0.0075,0.00722963,61.75,BTC-30DEC22-30000-C,20396.92,buy,,,0.1,,
6736,233388106,2022-11-02 16:16:57,3,0.0075,0.0072117,61.79,BTC-30DEC22-30000-C,20393.58,buy,,,0.1,,
6737,233388108,2022-11-02 16:16:59,3,0.0075,0.00721399,61.79,BTC-30DEC22-30000-C,20393.9,buy,,,0.1,,
6738,233388113,2022-11-02 16:16:59,3,0.0075,0.00721399,61.79,BTC-30DEC22-30000-C,20393.9,buy,,,0.1,,
6739,233388114,2022-11-02 16:16:59,3,0.0075,0.00721399,61.79,BTC-30DEC22-30000-C,20393.9,buy,,,0.1,,
6740,233388115,2022-11-02 16:16:59,3,0.0075,0.00721399,61.79,BTC-30DEC22-30000-C,20393.9,buy,,,0.1,,
6741,233388116,2022-11-02 16:16:59,3,0.0075,0.00721399,61.79,BTC-30DEC22-30000-C,20393.9,buy,,,0.1,,
6742,233388411,2022-11-02 16:25:42,3,0.0075,0.00721038,61.84,BTC-30DEC22-30000-C,20384.94,buy,,,0.2,,
6743,233388412,2022-11-02 16:25:42,3,0.0075,0.00721038,61.84,BTC-30DEC22-30000-C,20384.94,buy,,,0.1,,
6744,233388433,2022-11-02 16:25:44,3,0.0075,0.00721239,61.84,BTC-30DEC22-30000-C,20385.15,buy,,,0.1,,
6745,233388447,2022-11-02 16:25:46,3,0.0075,0.0072184,61.83,BTC-30DEC22-30000-C,20386.86,buy,,,0.1,,
6746,233388460,2022-11-02 16:25:49,3,0.0075,0.00721846,61.83,BTC-30DEC22-30000-C,20387.51,buy,,,0.1,,
6747,233388656,2022-11-02 16:27:24,3,0.0075,0.00721486,61.85,BTC-30DEC22-30000-C,20382.95,buy,,,0.1,,
6748,233388658,2022-11-02 16:27:28,3,0.0075,0.0072177,61.84,BTC-30DEC22-30000-C,20383.75,buy,,,0.1,,
6749,233388667,2022-11-02 16:27:42,3,0.0075,0.00721874,61.84,BTC-30DEC22-30000-C,20383.86,buy,,,0.1,,
6750,233388677,2022-11-02 16:27:44,3,0.0075,0.00722132,61.84,BTC-30DEC22-30000-C,20384.72,buy,,,0.1,,
6751,233388748,2022-11-02 16:27:54,3,0.0075,0.00722041,61.84,BTC-30DEC22-30000-C,20384.69,buy,,,0.1,,
6752,233388842,2022-11-02 16:29:12,3,0.0075,0.00721238,61.87,BTC-30DEC22-30000-C,20380.25,buy,,,0.1,,
6753,233389802,2022-11-02 16:49:17,3,0.0075,0.00739665,61.44,BTC-30DEC22-30000-C,20452.44,buy,,,0.1,,
6754,233389857,2022-11-02 16:50:35,3,0.0075,0.00742042,61.35,BTC-30DEC22-30000-C,20466.84,buy,,,0.1,,
6755,233389868,2022-11-02 16:50:38,3,0.0075,0.00744512,61.34,BTC-30DEC22-30000-C,20467.88,buy,,,0.2,,
6756,233389875,2022-11-02 16:50:40,3,0.0075,0.00744465,61.34,BTC-30DEC22-30000-C,20468.4,buy,,,0.1,,
6757,233389884,2022-11-02 16:50:42,3,0.0075,0.00745476,61.32,BTC-30DEC22-30000-C,20471.48,buy,,,0.2,,
6758,233389885,2022-11-02 16:50:42,3,0.0075,0.00745476,61.32,BTC-30DEC22-30000-C,20471.48,buy,,,0.1,,
6759,233389886,2022-11-02 16:50:42,3,0.0075,0.00745476,61.32,BTC-30DEC22-30000-C,20471.48,buy,,,0.1,,
6760,233389893,2022-11-02 16:50:42,3,0.0075,0.00745476,61.3,BTC-30DEC22-30000-C,20473.78,buy,,,0.1,,
6761,233389894,2022-11-02 16:50:42,3,0.0075,0.00745476,61.3,BTC-30DEC22-30000-C,20473.78,buy,,,0.1,,
6762,233389899,2022-11-02 16:50:44,3,0.0075,0.00746137,61.31,BTC-30DEC22-30000-C,20473.34,buy,,,0.1,,
6763,233389900,2022-11-02 16:50:44,3,0.0075,0.00746137,61.31,BTC-30DEC22-30000-C,20473.34,buy,,,0.1,,
6764,233389901,2022-11-02 16:50:44,3,0.0075,0.00746137,61.31,BTC-30DEC22-30000-C,20473.34,buy,,,0.1,,
6765,233389904,2022-11-02 16:50:44,3,0.0075,0.00746137,61.29,BTC-30DEC22-30000-C,20476.48,buy,,,0.1,,
6766,233389906,2022-11-02 16:50:45,3,0.0075,0.00747277,61.29,BTC-30DEC22-30000-C,20476.48,buy,,,0.1,,
6767,233389919,2022-11-02 16:50:49,3,0.0075,0.00747958,61.27,BTC-30DEC22-30000-C,20477.82,buy,,,0.1,,
6768,233389921,2022-11-02 16:50:52,3,0.0075,0.00748181,61.27,BTC-30DEC22-30000-C,20478.87,buy,,,0.1,,
6769,233389937,2022-11-02 16:51:07,3,0.0075,0.00748544,61.25,BTC-30DEC22-30000-C,20483.14,buy,,,0.1,,
6770,233389938,2022-11-02 16:51:07,3,0.0075,0.00748544,61.25,BTC-30DEC22-30000-C,20483.14,buy,,,0.1,,
6771,233389999,2022-11-02 16:51:36,3,0.0075,0.00750184,61.19,BTC-30DEC22-30000-C,20492.95,buy,,,0.1,,
6772,233390005,2022-11-02 16:51:40,3,0.0075,0.00751904,61.16,BTC-30DEC22-30000-C,20497.57,buy,,,0.1,,
6773,233390007,2022-11-02 16:51:40,3,0.0075,0.00751849,61.16,BTC-30DEC22-30000-C,20497.57,buy,,,0.1,,
6774,233390009,2022-11-02 16:51:41,3,0.0075,0.0075191,61.16,BTC-30DEC22-30000-C,20498.21,buy,,,0.1,,
6775,233390013,2022-11-02 16:51:43,3,0.0075,0.00752295,61.15,BTC-30DEC22-30000-C,20498.86,buy,,,0.1,,
6776,233390248,2022-11-02 16:57:32,3,0.0075,0.00738456,61.15,BTC-30DEC22-30000-C,20497.06,buy,,,0.1,,
6777,233390250,2022-11-02 16:57:32,3,0.0075,0.00738456,61.15,BTC-30DEC22-30000-C,20497.06,buy,,,0.1,,
6778,233390251,2022-11-02 16:57:32,3,0.0075,0.00738456,61.15,BTC-30DEC22-30000-C,20497.06,buy,,,0.1,,
6779,233390252,2022-11-02 16:57:33,3,0.0075,0.00740091,61.15,BTC-30DEC22-30000-C,20497.06,buy,,,0.1,,
6780,233391417,2022-11-02 17:14:27,3,0.0075,0.00729064,61.14,BTC-30DEC22-30000-C,20501.5,buy,,,0.1,,
6781,233391421,2022-11-02 17:14:27,3,0.0075,0.00730607,61.14,BTC-30DEC22-30000-C,20501.5,buy,,,0.1,,
6782,233391545,2022-11-02 17:15:33,3,0.0075,0.00733961,61.1,BTC-30DEC22-30000-C,20505.63,buy,,,0.2,,
6783,233391546,2022-11-02 17:15:35,3,0.0075,0.00734485,61.09,BTC-30DEC22-30000-C,20507.62,buy,,,0.3,,
6784,233391547,2022-11-02 17:15:38,3,0.0075,0.00734157,61.1,BTC-30DEC22-30000-C,20506.86,buy,,,0.1,,
6785,233391548,2022-11-02 17:15:38,3,0.0075,0.00734157,61.1,BTC-30DEC22-30000-C,20506.86,buy,,,0.1,,
6786,233391553,2022-11-02 17:15:47,3,0.0075,0.00733252,61.11,BTC-30DEC22-30000-C,20505.36,buy,,,0.1,,
6787,233391561,2022-11-02 17:16:21,3,0.0075,0.00733084,61.11,BTC-30DEC22-30000-C,20506.14,buy,,,0.1,,
6788,233391562,2022-11-02 17:16:24,3,0.0075,0.00732535,61.12,BTC-30DEC22-30000-C,20504.08,buy,,,0.1,,
6789,233391563,2022-11-02 17:16:27,3,0.0075,0.00732694,61.12,BTC-30DEC22-30000-C,20504.08,buy,,,0.1,,
6790,233392739,2022-11-02 17:32:41,3,0.0075,0.00722882,61.28,BTC-30DEC22-30000-C,20474.0,buy,,,0.1,,
6791,233392884,2022-11-02 17:39:15,3,0.0075,0.00727162,61.21,BTC-30DEC22-30000-C,20485.01,buy,,,0.1,,
6792,233392885,2022-11-02 17:39:15,3,0.0075,0.00727162,61.21,BTC-30DEC22-30000-C,20485.01,buy,,,0.1,,
6793,233392887,2022-11-02 17:39:15,3,0.0075,0.00727162,61.21,BTC-30DEC22-30000-C,20485.01,buy,,,0.1,,
6794,233392889,2022-11-02 17:39:16,3,0.0075,0.00727403,61.21,BTC-30DEC22-30000-C,20485.01,buy,,,0.1,,
6795,233392949,2022-11-02 17:39:21,3,0.0075,0.00728077,61.19,BTC-30DEC22-30000-C,20486.57,buy,,,0.1,,
6796,233392951,2022-11-02 17:39:21,3,0.0075,0.00728077,61.19,BTC-30DEC22-30000-C,20492.99,buy,,,0.1,,
6797,233392952,2022-11-02 17:39:21,3,0.0075,0.00728077,61.19,BTC-30DEC22-30000-C,20492.99,buy,,,0.1,,
6798,233392953,2022-11-02 17:39:21,3,0.0075,0.00728077,61.19,BTC-30DEC22-30000-C,20492.99,buy,,,0.1,,
6799,233392954,2022-11-02 17:39:21,3,0.0075,0.00728077,61.19,BTC-30DEC22-30000-C,20492.99,buy,,,0.2,,
6800,233393947,2022-11-02 17:54:37,3,0.0075,0.00712257,61.51,BTC-30DEC22-30000-C,20436.2,buy,,,0.4,,
6801,233393948,2022-11-02 17:54:38,3,0.0075,0.00711976,61.52,BTC-30DEC22-30000-C,20435.32,buy,,,0.3,,
6802,233393949,2022-11-02 17:54:39,3,0.0075,0.00711883,61.52,BTC-30DEC22-30000-C,20435.02,buy,,,0.3,,
6803,233393950,2022-11-02 17:54:40,3,0.0075,0.00711915,61.52,BTC-30DEC22-30000-C,20435.1,buy,,,0.2,,
6804,233393991,2022-11-02 17:54:59,3,0.0075,0.00708066,61.6,BTC-30DEC22-30000-C,20422.74,buy,,,0.1,,
6805,233394048,2022-11-02 17:55:14,3,0.0075,0.00708572,61.6,BTC-30DEC22-30000-C,20424.62,buy,,,0.1,,
6806,233394055,2022-11-02 17:55:16,3,0.0075,0.00708198,61.61,BTC-30DEC22-30000-C,20423.99,buy,,,0.1,,
6807,233394068,2022-11-02 17:55:18,3,0.0075,0.00708492,61.6,BTC-30DEC22-30000-C,20424.35,buy,,,0.1,,
6808,233394153,2022-11-02 17:55:42,3,0.0075,0.00702486,61.71,BTC-30DEC22-30000-C,20404.8,buy,,,0.1,,
6809,233394154,2022-11-02 17:55:42,3,0.0075,0.00702486,61.71,BTC-30DEC22-30000-C,20404.8,buy,,,0.1,,
6810,233394242,2022-11-02 17:56:05,3,0.0075,0.00701372,61.75,BTC-30DEC22-30000-C,20401.16,buy,,,0.1,,
6811,233394243,2022-11-02 17:56:05,3,0.0075,0.00701372,61.75,BTC-30DEC22-30000-C,20401.16,buy,,,0.1,,
6812,233394244,2022-11-02 17:56:05,3,0.0075,0.00701372,61.75,BTC-30DEC22-30000-C,20401.16,buy,,,0.1,,
6813,233394253,2022-11-02 17:56:10,3,0.0075,0.00703049,61.74,BTC-30DEC22-30000-C,20402.03,buy,,,0.1,,
6814,233394254,2022-11-02 17:56:10,3,0.0075,0.00703049,61.74,BTC-30DEC22-30000-C,20402.03,buy,,,0.1,,
6815,233394255,2022-11-02 17:56:10,3,0.0075,0.00703049,61.74,BTC-30DEC22-30000-C,20402.03,buy,,,0.1,,
6816,233394257,2022-11-02 17:56:12,3,0.0075,0.00703516,61.73,BTC-30DEC22-30000-C,20405.43,buy,,,0.1,,
6817,233394304,2022-11-02 17:56:42,3,0.0075,0.00702856,61.8,BTC-30DEC22-30000-C,20393.17,buy,,,0.5,,
6818,233394305,2022-11-02 17:56:43,3,0.0075,0.00702956,61.8,BTC-30DEC22-30000-C,20393.18,buy,,,0.4,,
6819,233394311,2022-11-02 17:56:44,3,0.0075,0.00702998,61.8,BTC-30DEC22-30000-C,20392.99,buy,,,0.1,,
6820,233394327,2022-11-02 17:56:44,3,0.0075,0.00702998,61.8,BTC-30DEC22-30000-C,20392.99,buy,,,0.1,,
6821,233394328,2022-11-02 17:56:44,3,0.0075,0.00702998,61.8,BTC-30DEC22-30000-C,20392.99,buy,,,0.1,,
6822,233394374,2022-11-02 17:56:49,3,0.0075,0.00701954,61.83,BTC-30DEC22-30000-C,20388.66,buy,,,0.1,,
6823,233394378,2022-11-02 17:56:51,3,0.0075,0.00701795,61.83,BTC-30DEC22-30000-C,20389.23,buy,,,0.1,,
6824,233394448,2022-11-02 17:57:01,3,0.0075,0.00702847,61.88,BTC-30DEC22-30000-C,20380.25,buy,,,0.1,,
6825,233394450,2022-11-02 17:57:01,3,0.0075,0.00703576,61.88,BTC-30DEC22-30000-C,20380.25,buy,,,0.1,,
6826,233394534,2022-11-02 17:57:08,3,0.0075,0.00702945,61.91,BTC-30DEC22-30000-C,20375.19,buy,,,0.1,,
6827,233394536,2022-11-02 17:57:08,3,0.0075,0.00702945,61.91,BTC-30DEC22-30000-C,20375.19,buy,,,0.2,,
6828,233394538,2022-11-02 17:57:08,3,0.0075,0.00702945,61.91,BTC-30DEC22-30000-C,20375.19,buy,,,0.1,,
6829,233394539,2022-11-02 17:57:08,3,0.0075,0.00702945,61.91,BTC-30DEC22-30000-C,20375.19,buy,,,0.1,,
6830,233394557,2022-11-02 17:57:16,3,0.0075,0.00702899,61.94,BTC-30DEC22-30000-C,20371.45,buy,,,0.1,,
6831,233394562,2022-11-02 17:57:16,3,0.0075,0.00702901,61.94,BTC-30DEC22-30000-C,20371.45,buy,,,0.1,,
6832,233394570,2022-11-02 17:57:20,3,0.0075,0.00702787,61.96,BTC-30DEC22-30000-C,20368.34,buy,,,0.1,,
6833,233394571,2022-11-02 17:57:20,3,0.0075,0.00702793,61.96,BTC-30DEC22-30000-C,20368.34,buy,,,0.2,,
6834,233394572,2022-11-02 17:57:20,3,0.0075,0.00702793,61.96,BTC-30DEC22-30000-C,20368.34,buy,,,0.1,,
6835,233394598,2022-11-02 17:57:22,3,0.0075,0.0070496,61.92,BTC-30DEC22-30000-C,20374.94,buy,,,0.1,,
6836,233394605,2022-11-02 17:57:23,3,0.0075,0.0070496,61.9,BTC-30DEC22-30000-C,20378.08,buy,,,0.1,,
6837,233394606,2022-11-02 17:57:23,3,0.0075,0.0070496,61.9,BTC-30DEC22-30000-C,20378.08,buy,,,0.1,,
6838,233394607,2022-11-02 17:57:23,3,0.0075,0.0070496,61.9,BTC-30DEC22-30000-C,20378.08,buy,,,0.2,,
6839,233394609,2022-11-02 17:57:23,3,0.0075,0.0070496,61.9,BTC-30DEC22-30000-C,20378.08,buy,,,0.1,,
6840,233394612,2022-11-02 17:57:24,3,0.0075,0.00705941,61.9,BTC-30DEC22-30000-C,20378.44,buy,,,0.1,,
6841,233394618,2022-11-02 17:57:25,3,0.0075,0.00706883,61.89,BTC-30DEC22-30000-C,20381.34,buy,,,0.2,,
6842,233394621,2022-11-02 17:57:25,3,0.0075,0.00706883,61.89,BTC-30DEC22-30000-C,20381.34,buy,,,0.1,,
6843,233394627,2022-11-02 17:57:25,3,0.0075,0.00706883,61.89,BTC-30DEC22-30000-C,20381.34,buy,,,0.1,,
6844,233394632,2022-11-02 17:57:26,3,0.0075,0.00706883,61.89,BTC-30DEC22-30000-C,20381.34,buy,,,0.1,,
6845,233394636,2022-11-02 17:57:26,3,0.0075,0.00706883,61.89,BTC-30DEC22-30000-C,20381.34,buy,,,0.1,,
6846,233394671,2022-11-02 17:57:44,3,0.0075,0.00708619,61.86,BTC-30DEC22-30000-C,20386.84,buy,,,0.1,,
6847,233394672,2022-11-02 17:57:44,3,0.0075,0.00708619,61.86,BTC-30DEC22-30000-C,20386.84,buy,,,0.1,,
6848,233394673,2022-11-02 17:57:44,3,0.0075,0.00708619,61.86,BTC-30DEC22-30000-C,20386.84,buy,,,0.1,,
6849,233394681,2022-11-02 17:57:52,3,0.0075,0.00711106,61.79,BTC-30DEC22-30000-C,20399.01,buy,,,0.1,,
6850,233394682,2022-11-02 17:57:52,3,0.0075,0.00711106,61.79,BTC-30DEC22-30000-C,20399.01,buy,,,0.1,,
6851,233394683,2022-11-02 17:57:52,3,0.0075,0.00711106,61.79,BTC-30DEC22-30000-C,20399.01,buy,,,0.1,,
6852,233394684,2022-11-02 17:57:52,3,0.0075,0.00711106,61.79,BTC-30DEC22-30000-C,20399.01,buy,,,0.1,,
6853,233394696,2022-11-02 17:57:54,3,0.0075,0.00714274,61.76,BTC-30DEC22-30000-C,20403.82,buy,,,0.1,,
6854,233394698,2022-11-02 17:57:54,3,0.0075,0.00714274,61.76,BTC-30DEC22-30000-C,20403.82,buy,,,0.2,,
6855,233394729,2022-11-02 17:57:58,3,0.0075,0.00716042,61.73,BTC-30DEC22-30000-C,20408.94,buy,,,0.1,,
6856,233394736,2022-11-02 17:57:58,3,0.0075,0.00716042,61.69,BTC-30DEC22-30000-C,20416.34,buy,,,0.2,,
6857,233394737,2022-11-02 17:57:58,3,0.0075,0.00716042,61.69,BTC-30DEC22-30000-C,20416.34,buy,,,0.1,,
6858,233394738,2022-11-02 17:57:58,3,0.0075,0.00716042,61.69,BTC-30DEC22-30000-C,20416.34,buy,,,0.1,,
6859,233397411,2022-11-02 18:00:16,3,0.0075,0.00709646,61.7,BTC-30DEC22-30000-C,20409.15,buy,,,3.6,,
