trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,liquidation,block_trade_id,combo_id,combo_trade_id
5113,314005025,2024-08-12 15:58:41,0,0.031,0.03072825,57.09,BTC-27SEP24-70000-C,60132.14,buy,5.0,5.0,,,,
5114,314008282,2024-08-12 16:15:58,2,0.029,0.02924126,56.51,BTC-27SEP24-70000-C,59810.31,sell,1.0,1.0,,,,
5115,314008283,2024-08-12 16:15:58,3,0.029,0.02924126,56.51,BTC-27SEP24-70000-C,59810.31,sell,4.0,4.0,,,,
5116,314033618,2024-08-12 19:31:09,2,0.027,0.02694533,57.17,BTC-27SEP24-70000-C,59141.32,sell,1.0,1.0,,,,
5117,314053150,2024-08-12 23:18:49,0,0.0275,0.02777851,56.57,BTC-27SEP24-70000-C,59532.29,sell,1.0,1.0,,,,
5118,314064168,2024-08-13 01:19:14,1,0.0275,0.02764507,56.27,BTC-27SEP24-70000-C,59646.35,buy,0.2,0.2,,,,
5119,314068157,2024-08-13 02:21:08,2,0.026,0.02659518,55.82,BTC-27SEP24-70000-C,59378.1,sell,2.0,2.0,,,,
5120,314068812,2024-08-13 02:31:14,0,0.0275,0.02734529,56.39,BTC-27SEP24-70000-C,59605.18,sell,2.0,2.0,,,,
5121,314069306,2024-08-13 02:51:35,2,0.0265,0.02674145,56.08,BTC-27SEP24-70000-C,59434.12,buy,0.1,0.1,,,,
5122,314069315,2024-08-13 02:51:41,3,0.0265,0.0267769,56.05,BTC-27SEP24-70000-C,59443.86,buy,0.2,0.2,,,,
5123,314069324,2024-08-13 02:51:41,3,0.0265,0.02677555,56.05,BTC-27SEP24-70000-C,59444.26,buy,0.1,0.1,,,,
5124,314069325,2024-08-13 02:51:42,3,0.0265,0.02677555,56.05,BTC-27SEP24-70000-C,59444.26,buy,0.1,0.1,,,,
5125,314069329,2024-08-13 02:51:49,3,0.0265,0.02681142,56.01,BTC-27SEP24-70000-C,59454.87,buy,0.1,0.1,,,,
5126,314069333,2024-08-13 02:51:50,3,0.0265,0.02681433,56.0,BTC-27SEP24-70000-C,59456.36,buy,1.4,1.4,,,,
5127,314069379,2024-08-13 02:53:46,3,0.0265,0.02678988,56.0,BTC-27SEP24-70000-C,59456.62,buy,1.0,1.0,,,,
5128,314069492,2024-08-13 02:59:52,3,0.0265,0.0268676,55.88,BTC-27SEP24-70000-C,59494.67,sell,2.0,2.0,,,,
5129,314081117,2024-08-13 06:10:06,0,0.027,0.02624722,57.18,BTC-27SEP24-70000-C,59253.27,buy,5.0,5.0,,,,
5130,314084669,2024-08-13 07:19:59,2,0.0265,0.0268066,56.29,BTC-27SEP24-70000-C,59403.6,sell,0.1,0.1,,,,
5131,314089307,2024-08-13 08:13:56,2,0.026,0.02592974,56.43,BTC-27SEP24-70000-C,59224.29,buy,5.0,5.0,,,,
5132,314089309,2024-08-13 08:13:58,3,0.026,0.02596491,56.44,BTC-27SEP24-70000-C,59224.29,sell,0.1,0.1,,,,
5133,314089330,2024-08-13 08:14:12,3,0.026,0.02596704,56.41,BTC-27SEP24-70000-C,59229.48,sell,7.4,7.4,,,,
5134,314089349,2024-08-13 08:14:33,3,0.026,0.02605324,56.37,BTC-27SEP24-70000-C,59249.23,sell,0.1,0.1,,,,
5135,314089395,2024-08-13 08:15:21,0,0.0265,0.02620077,56.7,BTC-27SEP24-70000-C,59285.94,buy,7.4,7.4,,,,
5136,314089396,2024-08-13 08:15:21,1,0.0265,0.02620077,56.7,BTC-27SEP24-70000-C,59285.94,sell,5.0,5.0,,,,
5137,314089651,2024-08-13 08:20:09,2,0.026,0.02600236,56.52,BTC-27SEP24-70000-C,59229.01,buy,0.1,0.1,,,,
5138,314094603,2024-08-13 09:48:57,2,0.0255,0.02493148,57.35,BTC-27SEP24-70000-C,58832.96,buy,10.0,10.0,,,,
5139,314095775,2024-08-13 10:17:57,2,0.025,0.02499107,57.05,BTC-27SEP24-70000-C,58790.7,sell,0.2,0.2,,,,
5140,314095788,2024-08-13 10:18:05,3,0.025,0.02500038,57.02,BTC-27SEP24-70000-C,58797.34,sell,0.1,0.1,,,,
5141,314095790,2024-08-13 10:18:06,3,0.025,0.02500038,57.02,BTC-27SEP24-70000-C,58797.34,sell,14.7,14.7,,,,
5142,314105215,2024-08-13 12:46:53,2,0.0245,0.02513022,56.29,BTC-27SEP24-70000-C,58882.99,sell,2.0,2.0,,,,
5143,314109663,2024-08-13 13:47:38,0,0.0265,0.02676123,56.56,BTC-27SEP24-70000-C,59339.27,sell,1.0,1.0,,,,
5144,314116126,2024-08-13 14:53:14,0,0.0275,0.02760744,56.76,BTC-27SEP24-70000-C,59581.86,buy,0.1,0.1,,,,
5145,314124672,2024-08-13 16:36:21,0,0.0295,0.02947568,56.28,BTC-27SEP24-70000-C,60232.09,buy,0.1,0.1,,,,
5146,314124818,2024-08-13 16:36:54,0,0.03,0.02962216,56.63,BTC-27SEP24-70000-C,60253.38,buy,4.0,4.0,,,,
5147,314144065,2024-08-13 17:46:28,0,0.035,0.03526287,56.44,BTC-27SEP24-70000-C,61566.93,sell,0.6,0.6,,,,
5148,314153366,2024-08-13 18:58:04,2,0.032,0.03270969,56.18,BTC-27SEP24-70000-C,60849.76,sell,6.8,6.8,,,,
5149,314153367,2024-08-13 18:58:04,3,0.032,0.03270969,56.18,BTC-27SEP24-70000-C,60849.76,sell,10.0,10.0,,,,
5150,314153368,2024-08-13 18:58:04,3,0.032,0.03270969,56.18,BTC-27SEP24-70000-C,60849.76,sell,6.0,6.0,,,,
5151,314153369,2024-08-13 18:58:04,3,0.032,0.03270969,56.18,BTC-27SEP24-70000-C,60849.76,sell,1.0,1.0,,,,
5152,314153370,2024-08-13 18:58:04,3,0.032,0.03270969,56.18,BTC-27SEP24-70000-C,60849.76,sell,3.0,3.0,,,,
5153,314153371,2024-08-13 18:58:04,3,0.032,0.03270969,56.18,BTC-27SEP24-70000-C,60849.76,sell,5.8,5.8,,,,
5154,314153372,2024-08-13 18:58:04,3,0.032,0.03270969,56.18,BTC-27SEP24-70000-C,60849.76,sell,5.0,5.0,,,,
5155,314153373,2024-08-13 18:58:04,3,0.032,0.03270969,56.18,BTC-27SEP24-70000-C,60849.76,sell,3.0,3.0,,,,
5156,314153374,2024-08-13 18:58:04,3,0.032,0.03270969,56.18,BTC-27SEP24-70000-C,60849.76,sell,1.0,1.0,,,,
5157,314153375,2024-08-13 18:58:04,3,0.032,0.03270969,56.18,BTC-27SEP24-70000-C,60849.76,sell,10.2,10.2,,,,
5158,314153376,2024-08-13 18:58:04,3,0.032,0.03270969,56.18,BTC-27SEP24-70000-C,60849.76,buy,0.1,0.1,,,,
5159,314153377,2024-08-13 18:58:04,3,0.032,0.03270969,56.18,BTC-27SEP24-70000-C,60849.76,buy,8.4,8.4,,,,
5160,314153378,2024-08-13 18:58:04,3,0.032,0.03270969,56.18,BTC-27SEP24-70000-C,60849.76,buy,27.3,27.3,,,,
5161,314153379,2024-08-13 18:58:04,3,0.032,0.03270969,56.18,BTC-27SEP24-70000-C,60849.76,buy,10.8,10.8,,,,
5162,314153380,2024-08-13 18:58:04,3,0.032,0.03270969,56.18,BTC-27SEP24-70000-C,60849.76,buy,1.6,1.6,,,,
5163,314154819,2024-08-13 19:06:11,2,0.031,0.0317181,55.94,BTC-27SEP24-70000-C,60693.2,sell,6.9,6.9,,,,
5164,314154820,2024-08-13 19:06:11,3,0.031,0.0317181,55.94,BTC-27SEP24-70000-C,60693.2,sell,0.1,0.1,,,,
5165,314155164,2024-08-13 19:10:24,0,0.0315,0.03138189,56.48,BTC-27SEP24-70000-C,60656.65,buy,5.0,5.0,,,,
5166,314156053,2024-08-13 19:18:58,2,0.031,0.03073291,56.61,BTC-27SEP24-70000-C,60508.37,buy,5.0,5.0,,,,
5167,314156054,2024-08-13 19:18:58,3,0.031,0.03073291,56.61,BTC-27SEP24-70000-C,60508.37,buy,1.0,1.0,,,,
5168,314156055,2024-08-13 19:18:58,3,0.031,0.03073291,56.61,BTC-27SEP24-70000-C,60508.37,buy,1.0,1.0,,,,
5169,314156056,2024-08-13 19:18:59,3,0.031,0.03073291,56.61,BTC-27SEP24-70000-C,60508.37,sell,4.0,4.0,,,,
5170,314157640,2024-08-13 19:28:17,3,0.031,0.03071627,56.62,BTC-27SEP24-70000-C,60523.13,buy,1.0,1.0,,,,
5171,314166709,2024-08-13 21:21:13,0,0.0315,0.03117009,56.56,BTC-27SEP24-70000-C,60661.44,buy,5.0,5.0,,,,
5172,314166710,2024-08-13 21:21:13,1,0.0315,0.03117009,56.56,BTC-27SEP24-70000-C,60661.44,buy,6.0,6.0,,,,
5173,314182432,2024-08-14 02:27:37,2,0.03,0.03052242,55.47,BTC-27SEP24-70000-C,60660.02,sell,4.0,4.0,,,,
5174,314209537,2024-08-14 11:10:02,0,0.0305,0.03089248,55.21,BTC-27SEP24-70000-C,60940.63,sell,2.0,2.0,,,,
5175,314209754,2024-08-14 11:14:59,1,0.0305,0.03113816,54.99,BTC-27SEP24-70000-C,60999.78,sell,2.0,2.0,,,,
5176,314215060,2024-08-14 12:22:01,0,0.034,0.03319782,56.49,BTC-27SEP24-70000-C,61409.33,buy,6.0,6.0,,,,
5177,314215061,2024-08-14 12:22:01,1,0.034,0.03319782,56.49,BTC-27SEP24-70000-C,61409.33,buy,6.8,6.8,,,,
5178,314215062,2024-08-14 12:22:01,1,0.034,0.03319782,56.49,BTC-27SEP24-70000-C,61409.33,buy,5.8,5.8,,,,
5179,314215063,2024-08-14 12:22:01,1,0.034,0.03319782,56.49,BTC-27SEP24-70000-C,61409.33,buy,16.5,16.5,,,,
5180,314215064,2024-08-14 12:22:01,1,0.034,0.03319782,56.49,BTC-27SEP24-70000-C,61409.33,buy,10.0,10.0,,,,
5181,314215065,2024-08-14 12:22:01,1,0.034,0.03319782,56.49,BTC-27SEP24-70000-C,61409.33,buy,1.0,1.0,,,,
5182,314215066,2024-08-14 12:22:01,1,0.034,0.03319782,56.49,BTC-27SEP24-70000-C,61409.33,buy,3.9,3.9,,,,
5183,314215249,2024-08-14 12:22:42,1,0.034,0.03339585,56.33,BTC-27SEP24-70000-C,61446.27,buy,10.0,10.0,,,,
5184,314215250,2024-08-14 12:22:42,1,0.034,0.03339585,56.33,BTC-27SEP24-70000-C,61446.27,buy,2.6,2.6,,,,
5185,314215251,2024-08-14 12:22:42,1,0.034,0.03339585,56.33,BTC-27SEP24-70000-C,61446.27,sell,18.1,18.1,,,,
5186,314215254,2024-08-14 12:22:43,1,0.034,0.0334068,56.34,BTC-27SEP24-70000-C,61446.27,sell,0.3,0.3,,,,
5187,314215255,2024-08-14 12:22:43,1,0.034,0.0334068,56.34,BTC-27SEP24-70000-C,61446.27,sell,2.3,2.3,,,,
5188,314215284,2024-08-14 12:22:52,1,0.034,0.03359801,56.26,BTC-27SEP24-70000-C,61468.53,sell,6.7,6.7,,,,
5189,314215285,2024-08-14 12:22:52,1,0.034,0.03359801,56.26,BTC-27SEP24-70000-C,61468.53,sell,6.7,6.7,,,,
5190,314217087,2024-08-14 12:30:03,0,0.035,0.03445283,56.0,BTC-27SEP24-70000-C,61756.65,sell,0.5,0.5,,,,
5191,314217089,2024-08-14 12:30:03,2,0.034,0.03445283,55.18,BTC-27SEP24-70000-C,61756.65,sell,0.1,0.1,,,,
5192,314217370,2024-08-14 12:30:05,3,0.034,0.03522386,55.24,BTC-27SEP24-70000-C,61739.42,sell,3.2,3.2,,,,
5193,314247378,2024-08-14 14:11:50,2,0.024,0.0238316,56.49,BTC-27SEP24-70000-C,58973.64,sell,0.1,0.1,,,,
5194,314267884,2024-08-14 15:42:50,0,0.026,0.0262002,56.0,BTC-27SEP24-70000-C,59636.33,sell,7.3,7.3,,,,
5195,314271050,2024-08-14 15:54:45,0,0.0265,0.02581151,56.56,BTC-27SEP24-70000-C,59607.89,sell,3.0,3.0,,,,
5196,314276380,2024-08-14 16:26:53,2,0.0235,0.02383801,55.88,BTC-27SEP24-70000-C,58988.62,sell,1.0,1.0,,,,
5197,314276381,2024-08-14 16:26:53,3,0.0235,0.02383801,55.88,BTC-27SEP24-70000-C,58988.62,sell,1.0,1.0,,,,
5198,314284187,2024-08-14 17:02:06,0,0.024,0.02409799,55.88,BTC-27SEP24-70000-C,59145.34,sell,0.1,0.1,,,,
5199,314284188,2024-08-14 17:02:06,1,0.024,0.02409799,55.88,BTC-27SEP24-70000-C,59145.34,sell,0.1,0.1,,,,
5200,314305658,2024-08-14 21:32:59,2,0.0225,0.02287503,54.93,BTC-27SEP24-70000-C,59039.29,sell,10.0,10.0,,,,
5201,314305932,2024-08-14 21:35:44,3,0.0225,0.02271745,55.11,BTC-27SEP24-70000-C,58985.83,sell,7.7,7.7,,,,
5202,314305999,2024-08-14 21:37:05,3,0.0225,0.02275504,55.07,BTC-27SEP24-70000-C,58995.04,sell,2.3,2.3,,,,
5203,314306639,2024-08-14 21:58:59,2,0.022,0.02224673,54.92,BTC-27SEP24-70000-C,58901.6,buy,1.1,1.1,,,,
5204,314306793,2024-08-14 22:00:15,2,0.0215,0.02218311,54.45,BTC-27SEP24-70000-C,58895.72,sell,0.8,0.8,,,,
5205,314306794,2024-08-14 22:00:15,3,0.0215,0.02218311,54.45,BTC-27SEP24-70000-C,58895.72,sell,7.6,7.6,,,,
5206,314306795,2024-08-14 22:00:15,3,0.0215,0.02218311,54.45,BTC-27SEP24-70000-C,58895.72,sell,1.6,1.6,,,,
5207,314306799,2024-08-14 22:00:17,3,0.0215,0.02217794,54.45,BTC-27SEP24-70000-C,58895.58,sell,10.0,10.0,,,,
5208,314307035,2024-08-14 22:02:11,3,0.0215,0.02192324,54.64,BTC-27SEP24-70000-C,58843.19,sell,0.1,0.1,,,,
5209,314307214,2024-08-14 22:02:43,2,0.021,0.02165105,54.37,BTC-27SEP24-70000-C,58773.23,sell,3.0,3.0,,,,
5210,314309510,2024-08-14 22:07:01,3,0.021,0.0213095,54.76,BTC-27SEP24-70000-C,58647.47,buy,5.0,5.0,,,,
5211,314309517,2024-08-14 22:07:03,3,0.021,0.0213095,54.78,BTC-27SEP24-70000-C,58641.27,buy,5.0,5.0,,,,
5212,314312434,2024-08-14 22:47:33,0,0.022,0.02206198,54.88,BTC-27SEP24-70000-C,58902.56,buy,0.3,0.3,,,,
5213,314317088,2024-08-15 00:29:49,2,0.0215,0.02183442,54.48,BTC-27SEP24-70000-C,58912.44,sell,2.0,2.0,,,,
5214,314370808,2024-08-15 12:01:09,2,0.02,0.0204026,53.68,BTC-27SEP24-70000-C,58778.7,sell,7.9,7.9,,,,
5215,314374291,2024-08-15 12:33:59,2,0.0195,0.01979922,53.18,BTC-27SEP24-70000-C,58769.65,sell,1.0,1.0,,,,
5216,314378320,2024-08-15 12:50:33,0,0.02,0.0200325,52.7,BTC-27SEP24-70000-C,59109.25,sell,5.0,5.0,,,,
5217,314381831,2024-08-15 13:12:30,1,0.02,0.02006762,52.65,BTC-27SEP24-70000-C,59084.97,buy,0.2,0.2,,,,
5218,314385852,2024-08-15 13:41:11,0,0.021,0.02067768,52.84,BTC-27SEP24-70000-C,59338.79,buy,0.1,0.1,,,,
5219,314386088,2024-08-15 13:43:06,2,0.0205,0.02032618,52.74,BTC-27SEP24-70000-C,59215.34,sell,30.0,30.0,,,,
5220,314395265,2024-08-15 14:50:30,0,0.022,0.0221871,52.54,BTC-27SEP24-70000-C,59701.84,sell,0.1,0.1,,,,
5221,314402851,2024-08-15 16:01:14,0,0.0235,0.02306801,53.82,BTC-27SEP24-70000-C,59740.59,buy,5.0,5.0,,,,
5222,314402852,2024-08-15 16:01:14,1,0.0235,0.02306801,53.82,BTC-27SEP24-70000-C,59740.59,buy,0.1,0.1,,,,
5223,314402853,2024-08-15 16:01:15,1,0.0235,0.02306801,53.82,BTC-27SEP24-70000-C,59740.59,buy,3.2,3.2,,,,
5224,314403273,2024-08-15 16:03:40,0,0.024,0.02337508,54.2,BTC-27SEP24-70000-C,59754.1,buy,0.2,0.2,,,,
5225,314403274,2024-08-15 16:03:40,1,0.024,0.02337508,54.2,BTC-27SEP24-70000-C,59754.1,buy,0.8,0.8,,,,
5226,314403275,2024-08-15 16:03:42,1,0.024,0.0234155,54.2,BTC-27SEP24-70000-C,59754.61,buy,0.2,0.2,,,,
5227,314403276,2024-08-15 16:03:42,1,0.024,0.0234155,54.2,BTC-27SEP24-70000-C,59754.61,sell,2.8,2.8,,,,
5228,314407950,2024-08-15 16:35:09,0,0.025,0.02454591,55.51,BTC-27SEP24-70000-C,59649.61,buy,1.0,1.0,,,,
5229,314408068,2024-08-15 16:35:31,2,0.0245,0.02463245,54.98,BTC-27SEP24-70000-C,59661.22,sell,1.0,1.0,,,,
5230,314408167,2024-08-15 16:36:57,0,0.0255,0.0249305,55.73,BTC-27SEP24-70000-C,59717.73,buy,1.0,1.0,,,,
5231,314408284,2024-08-15 16:38:13,1,0.0255,0.02497035,55.74,BTC-27SEP24-70000-C,59717.84,buy,1.0,1.0,,,,
5232,314408765,2024-08-15 16:42:32,2,0.025,0.02465205,55.75,BTC-27SEP24-70000-C,59569.12,buy,1.0,1.0,,,,
5233,314409267,2024-08-15 16:46:55,2,0.0245,0.02484042,55.23,BTC-27SEP24-70000-C,59579.12,sell,25.0,25.0,,,,
5234,314409271,2024-08-15 16:47:04,3,0.0245,0.02482165,55.26,BTC-27SEP24-70000-C,59569.55,sell,7.0,7.0,,,,
5235,314409272,2024-08-15 16:47:04,3,0.0245,0.02482165,55.26,BTC-27SEP24-70000-C,59569.55,sell,5.0,5.0,,,,
5236,314409273,2024-08-15 16:47:04,3,0.0245,0.02482165,55.26,BTC-27SEP24-70000-C,59569.55,sell,7.4,7.4,,,,
5237,314409274,2024-08-15 16:47:04,3,0.0245,0.02482165,55.26,BTC-27SEP24-70000-C,59569.55,sell,1.0,1.0,,,,
5238,314409275,2024-08-15 16:47:04,3,0.0245,0.02482165,55.26,BTC-27SEP24-70000-C,59569.55,sell,4.6,4.6,,,,
5239,314409279,2024-08-15 16:47:05,0,0.025,0.02482447,55.75,BTC-27SEP24-70000-C,59569.55,buy,1.0,1.0,,,,
5240,314410035,2024-08-15 16:53:15,2,0.0245,0.0246032,55.45,BTC-27SEP24-70000-C,59524.39,sell,5.0,5.0,,,,
5241,314410036,2024-08-15 16:53:15,3,0.0245,0.0246032,55.45,BTC-27SEP24-70000-C,59524.39,buy,7.4,7.4,,,,
5242,314410037,2024-08-15 16:53:15,3,0.0245,0.0246032,55.45,BTC-27SEP24-70000-C,59524.39,buy,0.1,0.1,,,,
5243,314410038,2024-08-15 16:53:15,3,0.0245,0.0246032,55.45,BTC-27SEP24-70000-C,59524.39,buy,2.5,2.5,,,,
5244,314410115,2024-08-15 16:53:43,2,0.024,0.02464683,54.92,BTC-27SEP24-70000-C,59535.89,sell,7.3,7.3,,,,
5245,314410116,2024-08-15 16:53:43,3,0.024,0.02464683,54.92,BTC-27SEP24-70000-C,59535.89,sell,6.0,6.0,,,,
5246,314410117,2024-08-15 16:53:43,3,0.024,0.02464683,54.92,BTC-27SEP24-70000-C,59535.89,sell,11.7,11.7,,,,
5247,314410595,2024-08-15 17:01:26,3,0.024,0.02444462,55.12,BTC-27SEP24-70000-C,59476.51,sell,6.0,6.0,,,,
5248,314410596,2024-08-15 17:01:26,3,0.024,0.02444462,55.12,BTC-27SEP24-70000-C,59476.51,sell,7.4,7.4,,,,
5249,314410597,2024-08-15 17:01:26,3,0.024,0.02444462,55.12,BTC-27SEP24-70000-C,59476.51,sell,6.0,6.0,,,,
5250,314410598,2024-08-15 17:01:26,3,0.024,0.02444462,55.12,BTC-27SEP24-70000-C,59476.51,sell,5.6,5.6,,,,
5251,314410644,2024-08-15 17:01:47,3,0.024,0.0245461,55.02,BTC-27SEP24-70000-C,59501.06,sell,1.0,1.0,,,,
5252,314410645,2024-08-15 17:01:47,3,0.024,0.0245461,55.02,BTC-27SEP24-70000-C,59501.06,sell,5.0,5.0,,,,
5253,314410646,2024-08-15 17:01:47,3,0.024,0.0245461,55.02,BTC-27SEP24-70000-C,59501.06,sell,6.0,6.0,,,,
5254,314410647,2024-08-15 17:01:47,3,0.024,0.0245461,55.02,BTC-27SEP24-70000-C,59501.06,sell,13.0,13.0,,,,
5255,314412571,2024-08-15 17:20:08,2,0.0235,0.02372244,55.64,BTC-27SEP24-70000-C,59196.73,sell,7.4,7.4,,,,
5256,314412572,2024-08-15 17:20:08,3,0.0235,0.02372244,55.64,BTC-27SEP24-70000-C,59196.73,sell,1.0,1.0,,,,
5257,314412573,2024-08-15 17:20:08,3,0.0235,0.02372244,55.64,BTC-27SEP24-70000-C,59196.73,sell,6.6,6.6,,,,
5258,314415565,2024-08-15 17:58:08,2,0.023,0.02317685,55.38,BTC-27SEP24-70000-C,59135.32,buy,4.4,4.4,,,,
5259,314424191,2024-08-15 18:11:38,2,0.02,0.02023772,55.74,BTC-27SEP24-70000-C,58141.82,sell,2.0,2.0,,,,
5260,314426454,2024-08-15 18:15:11,3,0.02,0.01978132,56.2,BTC-27SEP24-70000-C,58013.83,sell,1.0,1.0,,,,
5261,314429115,2024-08-15 18:19:19,2,0.0185,0.01864263,55.96,BTC-27SEP24-70000-C,57610.39,sell,0.1,0.1,,,,
5262,314429116,2024-08-15 18:19:19,3,0.0185,0.01864263,55.96,BTC-27SEP24-70000-C,57610.39,buy,0.9,0.9,,,,
5263,314439282,2024-08-15 19:09:05,3,0.0185,0.01870985,55.66,BTC-27SEP24-70000-C,57695.26,buy,3.0,3.0,,,,
5264,314442173,2024-08-15 19:11:46,2,0.0175,0.01751639,55.93,BTC-27SEP24-70000-C,57268.11,buy,3.0,3.0,,,,
5265,314448830,2024-08-15 19:29:26,2,0.017,0.01663113,56.63,BTC-27SEP24-70000-C,56909.59,sell,0.5,0.5,,,,
5266,314459430,2024-08-15 20:08:19,3,0.017,0.01706896,56.7,BTC-27SEP24-70000-C,57011.65,sell,0.1,0.1,,,,
5267,314469193,2024-08-15 21:00:17,2,0.016,0.0162795,56.15,BTC-27SEP24-70000-C,56709.81,buy,0.1,0.1,,,,
5268,314471358,2024-08-15 21:13:25,0,0.017,0.0167301,56.59,BTC-27SEP24-70000-C,56953.95,buy,8.7,8.7,,,,
5269,314471359,2024-08-15 21:13:25,1,0.017,0.0167301,56.59,BTC-27SEP24-70000-C,56953.95,buy,0.1,0.1,,,,
5270,314471360,2024-08-15 21:13:25,1,0.017,0.0167301,56.59,BTC-27SEP24-70000-C,56953.95,sell,0.3,0.3,,,,
5271,314471689,2024-08-15 21:13:59,1,0.017,0.01673145,56.58,BTC-27SEP24-70000-C,56960.54,buy,1.0,1.0,,,,
5272,314474521,2024-08-15 21:39:06,0,0.018,0.0180417,56.32,BTC-27SEP24-70000-C,57383.93,sell,0.5,0.5,,,,
5273,314479588,2024-08-15 22:29:31,0,0.0185,0.01875922,55.95,BTC-27SEP24-70000-C,57692.97,buy,0.1,0.1,,,,
5274,314480789,2024-08-15 22:39:48,0,0.019,0.01913708,55.89,BTC-27SEP24-70000-C,57849.15,buy,0.1,0.1,,,,
5275,314482869,2024-08-15 23:25:52,2,0.018,0.01861459,55.43,BTC-27SEP24-70000-C,57682.05,sell,0.1,0.1,,,,
5276,314486104,2024-08-16 00:32:19,2,0.017,0.01757742,55.27,BTC-27SEP24-70000-C,57388.93,sell,0.5,0.5,,,,
5277,314486399,2024-08-16 00:38:54,0,0.018,0.01775136,56.23,BTC-27SEP24-70000-C,57436.03,buy,3.0,3.0,,,,
5278,314487825,2024-08-16 01:12:39,2,0.017,0.01753524,55.32,BTC-27SEP24-70000-C,57385.54,sell,1.0,1.0,,,,
5279,314488276,2024-08-16 01:17:48,3,0.017,0.01708645,55.83,BTC-27SEP24-70000-C,57230.4,sell,5.0,5.0,,,,
5280,314490824,2024-08-16 01:54:21,3,0.017,0.01709713,55.58,BTC-27SEP24-70000-C,57295.41,buy,1.0,1.0,,,,
5281,314497208,2024-08-16 02:32:19,0,0.0195,0.01989087,55.31,BTC-27SEP24-70000-C,58239.43,buy,0.1,0.1,,,,
5282,314497698,2024-08-16 02:32:28,0,0.02,0.02037075,55.24,BTC-27SEP24-70000-C,58399.87,buy,0.1,0.1,,,,
5283,314506721,2024-08-16 03:32:26,2,0.0185,0.01887032,54.91,BTC-27SEP24-70000-C,58046.64,sell,4.1,4.1,,,,
5284,314509871,2024-08-16 04:23:49,3,0.0185,0.01901491,55.25,BTC-27SEP24-70000-C,57983.43,sell,0.3,0.3,,,,
5285,314509872,2024-08-16 04:23:49,3,0.0185,0.01901491,55.25,BTC-27SEP24-70000-C,57983.43,sell,1.7,1.7,,,,
5286,314520049,2024-08-16 06:34:54,0,0.02,0.01951783,55.32,BTC-27SEP24-70000-C,58418.97,buy,0.2,0.2,,,,
5287,314531424,2024-08-16 08:06:13,2,0.0195,0.01990321,54.29,BTC-27SEP24-70000-C,58542.58,sell,0.1,0.1,,,,
5288,314533169,2024-08-16 08:20:12,0,0.0202,0.0197889,55.25,BTC-27SEP24-70000-C,58476.93,buy,25.0,25.0,,153059,BTC-CS-27SEP24-70000_85000,
5289,314533171,2024-08-16 08:20:12,1,0.0202,0.0197889,55.25,BTC-27SEP24-70000-C,58476.93,buy,25.0,25.0,,153060,BTC-CS-27SEP24-70000_85000,
5290,314533173,2024-08-16 08:20:12,1,0.0202,0.0197889,55.25,BTC-27SEP24-70000-C,58476.93,buy,50.0,50.0,,153061,BTC-CS-27SEP24-70000_85000,
5291,314533596,2024-08-16 08:23:23,1,0.0202,0.01971435,55.42,BTC-27SEP24-70000-C,58433.31,buy,250.0,250.0,,153065,BTC-CS-27SEP24-70000_85000,
5292,314533599,2024-08-16 08:23:28,1,0.0202,0.01975053,55.38,BTC-27SEP24-70000-C,58445.58,buy,50.0,50.0,,153066,BTC-CS-27SEP24-70000_85000,
5293,314537878,2024-08-16 09:27:10,0,0.0205,0.02023399,55.52,BTC-27SEP24-70000-C,58506.06,buy,5.0,5.0,,,,
5294,314537879,2024-08-16 09:27:10,1,0.0205,0.02023399,55.52,BTC-27SEP24-70000-C,58506.06,buy,10.0,10.0,,,,
5295,314537880,2024-08-16 09:27:10,1,0.0205,0.02023399,55.52,BTC-27SEP24-70000-C,58506.06,sell,10.6,10.6,,,,
5296,314537881,2024-08-16 09:27:10,1,0.0205,0.02023399,55.52,BTC-27SEP24-70000-C,58506.06,sell,0.1,0.1,,,,
5297,314537882,2024-08-16 09:27:10,1,0.0205,0.02023399,55.52,BTC-27SEP24-70000-C,58506.06,sell,11.0,11.0,,,,
5298,314537996,2024-08-16 09:30:21,1,0.0205,0.02040689,55.48,BTC-27SEP24-70000-C,58524.31,sell,10.6,10.6,,,,
5299,314538055,2024-08-16 09:32:37,1,0.0205,0.02036354,55.64,BTC-27SEP24-70000-C,58479.34,sell,0.2,0.2,,,,
5300,314538061,2024-08-16 09:32:41,1,0.0205,0.02035004,55.64,BTC-27SEP24-70000-C,58477.82,sell,0.1,0.1,,,,
5301,314538063,2024-08-16 09:32:44,1,0.0205,0.02035264,55.65,BTC-27SEP24-70000-C,58474.43,sell,0.5,0.5,,,,
5302,314540095,2024-08-16 10:10:03,1,0.0205,0.02041168,55.69,BTC-27SEP24-70000-C,58451.82,sell,1.9,1.9,,,,
5303,314541109,2024-08-16 10:34:32,2,0.0195,0.01982765,55.11,BTC-27SEP24-70000-C,58337.65,sell,3.0,3.0,,,,
5304,314547009,2024-08-16 12:19:53,3,0.0195,0.01943295,55.74,BTC-27SEP24-70000-C,58166.39,sell,0.1,0.1,,,,
5305,314555625,2024-08-16 13:03:49,2,0.0185,0.01872706,55.26,BTC-27SEP24-70000-C,57978.18,buy,0.1,0.1,,,,
