trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_id,combo_id,combo_trade_id
1134,339357396,2025-01-08 12:46:45,3,0.032,0.03168519,57.84,BTC-31JAN25-102000-C,94987.98,sell,0.3,0.3,,,
1135,339400784,2025-01-08 16:19:43,2,0.031,0.03110472,57.04,BTC-31JAN25-102000-C,94936.54,buy,0.1,0.1,,,
1136,339402590,2025-01-08 16:35:13,2,0.0305,0.03065852,56.73,BTC-31JAN25-102000-C,94876.26,buy,0.4,0.4,,,
1137,339422953,2025-01-08 17:25:12,2,0.026,0.02622874,57.19,BTC-31JAN25-102000-C,93357.86,sell,0.1,0.1,,,
1138,339424737,2025-01-08 17:27:53,0,0.0265,0.02572756,58.54,BTC-31JAN25-102000-C,93142.85,buy,0.2,0.2,,,
1139,339426193,2025-01-08 17:29:10,2,0.0255,0.02542487,57.79,BTC-31JAN25-102000-C,93028.83,buy,0.1,0.1,,,
1140,339444545,2025-01-08 18:06:14,0,0.029,0.02913178,57.14,BTC-31JAN25-102000-C,94326.35,buy,0.1,0.1,,,
1141,339448674,2025-01-08 18:17:58,1,0.029,0.02930764,56.83,BTC-31JAN25-102000-C,94422.94,buy,0.3,0.3,,,
1142,339458440,2025-01-08 18:48:59,2,0.028,0.02837839,56.58,BTC-31JAN25-102000-C,94148.27,sell,0.6,0.6,,,
1143,339458726,2025-01-08 18:50:07,3,0.028,0.02844307,56.52,BTC-31JAN25-102000-C,94168.37,sell,0.6,0.6,,,
1144,339459145,2025-01-08 18:51:13,3,0.028,0.02844352,56.55,BTC-31JAN25-102000-C,94157.46,buy,0.6,0.6,,,
1145,339471221,2025-01-08 19:40:11,2,0.0275,0.02789227,56.16,BTC-31JAN25-102000-C,94143.15,sell,0.6,0.6,,,
1146,339472313,2025-01-08 19:44:47,3,0.0275,0.02775218,56.21,BTC-31JAN25-102000-C,94128.36,buy,0.9,0.9,,,
1147,339474349,2025-01-08 19:49:01,0,0.028,0.02822106,56.16,BTC-31JAN25-102000-C,94302.26,buy,0.4,0.4,,,
1148,339477619,2025-01-08 20:07:10,2,0.0275,0.02781249,55.83,BTC-31JAN25-102000-C,94246.73,buy,0.1,0.1,,,
1149,339478197,2025-01-08 20:09:01,2,0.027,0.02701166,56.11,BTC-31JAN25-102000-C,94006.64,buy,0.1,0.1,,,
1150,339478764,2025-01-08 20:11:34,2,0.0265,0.02649312,56.13,BTC-31JAN25-102000-C,93825.32,buy,0.1,0.1,,,
1151,339483212,2025-01-08 20:37:08,0,0.027,0.02715627,55.9,BTC-31JAN25-102000-C,94049.61,buy,0.4,0.4,,,
1152,339484833,2025-01-08 20:52:55,0,0.0275,0.02764382,55.82,BTC-31JAN25-102000-C,94218.39,buy,0.8,0.8,,,
1153,339484957,2025-01-08 20:54:28,2,0.027,0.02746118,55.48,BTC-31JAN25-102000-C,94162.27,sell,0.6,0.6,,,
1154,339492561,2025-01-08 22:03:38,0,0.028,0.028273,55.63,BTC-31JAN25-102000-C,94492.51,sell,0.2,0.2,,,
1155,339514334,2025-01-09 02:06:44,0,0.029,0.02917293,55.7,BTC-31JAN25-102000-C,94819.36,buy,0.1,0.1,,,
1156,339530888,2025-01-09 02:34:11,2,0.028,0.02815938,56.82,BTC-31JAN25-102000-C,94270.2,buy,0.1,0.1,,,
1157,339532694,2025-01-09 02:44:03,0,0.0295,0.02952216,56.87,BTC-31JAN25-102000-C,94728.16,sell,0.1,0.1,,,
1158,339534507,2025-01-09 02:58:44,2,0.029,0.02927689,56.5,BTC-31JAN25-102000-C,94651.59,buy,0.3,0.3,,,
1159,339550835,2025-01-09 06:05:06,2,0.028,0.02812934,56.69,BTC-31JAN25-102000-C,94319.55,buy,0.1,0.1,,,
1160,339560959,2025-01-09 07:36:20,2,0.0245,0.02469497,56.02,BTC-31JAN25-102000-C,93419.25,sell,0.5,0.5,,,
1161,339563814,2025-01-09 07:45:17,0,0.025,0.02504555,56.07,BTC-31JAN25-102000-C,93592.54,buy,0.1,0.1,,,
1162,339578552,2025-01-09 08:29:03,2,0.023,0.02298113,56.13,BTC-31JAN25-102000-C,92951.43,buy,0.1,0.1,,,
1163,339584923,2025-01-09 08:55:41,2,0.0227,0.02289959,55.9,BTC-31JAN25-102000-C,92945.26,sell,3.0,3.0,176428,,
1164,339586942,2025-01-09 09:11:19,0,0.0235,0.02372979,55.78,BTC-31JAN25-102000-C,93260.86,sell,9.0,9.0,,,
1165,339586943,2025-01-09 09:11:19,1,0.0235,0.02372979,55.78,BTC-31JAN25-102000-C,93260.86,sell,1.5,1.5,,,
1166,339586944,2025-01-09 09:11:19,1,0.0235,0.02372979,55.78,BTC-31JAN25-102000-C,93260.86,sell,3.0,3.0,,,
1167,339586945,2025-01-09 09:11:19,1,0.0235,0.02372979,55.78,BTC-31JAN25-102000-C,93260.86,sell,2.7,2.7,,,
1168,339586946,2025-01-09 09:11:19,1,0.0235,0.02372979,55.78,BTC-31JAN25-102000-C,93260.86,sell,0.8,0.8,,,
1169,339586947,2025-01-09 09:11:19,1,0.0235,0.02372979,55.78,BTC-31JAN25-102000-C,93260.86,sell,3.7,3.7,,,
1170,339586948,2025-01-09 09:11:19,1,0.0235,0.02372979,55.78,BTC-31JAN25-102000-C,93260.86,sell,8.7,8.7,,,
1171,339586949,2025-01-09 09:11:19,1,0.0235,0.02372979,55.78,BTC-31JAN25-102000-C,93260.86,buy,2.2,2.2,,,
1172,339586950,2025-01-09 09:11:19,1,0.0235,0.02372979,55.78,BTC-31JAN25-102000-C,93260.86,buy,0.8,0.8,,,
1173,339586951,2025-01-09 09:11:19,1,0.0235,0.02372979,55.78,BTC-31JAN25-102000-C,93260.86,buy,1.8,1.8,,,
1174,339586952,2025-01-09 09:11:19,1,0.0235,0.02372979,55.78,BTC-31JAN25-102000-C,93260.86,buy,1.8,1.8,,,
1175,339586953,2025-01-09 09:11:19,1,0.0235,0.02372979,55.78,BTC-31JAN25-102000-C,93260.86,buy,2.8,2.8,,,
1176,339586954,2025-01-09 09:11:19,1,0.0235,0.02372979,55.78,BTC-31JAN25-102000-C,93260.86,buy,1.8,1.8,,,
1177,339586955,2025-01-09 09:11:19,1,0.0235,0.02372979,55.78,BTC-31JAN25-102000-C,93260.86,buy,0.3,0.3,,,
1178,339586956,2025-01-09 09:11:19,1,0.0235,0.02372979,55.78,BTC-31JAN25-102000-C,93260.86,buy,0.3,0.3,,,
1179,339586964,2025-01-09 09:11:23,1,0.0235,0.02373544,55.75,BTC-31JAN25-102000-C,93264.23,buy,8.8,8.8,,,
1180,339586973,2025-01-09 09:11:44,1,0.0235,0.02374891,55.71,BTC-31JAN25-102000-C,93274.28,buy,0.8,0.8,,,
1181,339586977,2025-01-09 09:11:54,1,0.0235,0.02376364,55.72,BTC-31JAN25-102000-C,93271.36,buy,0.7,0.7,,,
1182,339586992,2025-01-09 09:12:07,1,0.0235,0.02371747,55.74,BTC-31JAN25-102000-C,93260.79,buy,0.7,0.7,,,
1183,339587004,2025-01-09 09:12:17,1,0.0235,0.02369643,55.74,BTC-31JAN25-102000-C,93265.66,buy,0.8,0.8,,,
1184,339587030,2025-01-09 09:12:52,2,0.023,0.02357943,55.21,BTC-31JAN25-102000-C,93249.4,sell,8.8,8.8,,,
1185,339587031,2025-01-09 09:12:52,3,0.023,0.02357943,55.21,BTC-31JAN25-102000-C,93249.4,sell,6.0,6.0,,,
1186,339587032,2025-01-09 09:12:52,3,0.023,0.02357943,55.21,BTC-31JAN25-102000-C,93249.4,sell,22.0,22.0,,,
1187,339587033,2025-01-09 09:12:52,3,0.023,0.02357943,55.21,BTC-31JAN25-102000-C,93249.4,sell,10.0,10.0,,,
1188,339587034,2025-01-09 09:12:52,3,0.023,0.02357943,55.21,BTC-31JAN25-102000-C,93249.4,sell,5.0,5.0,,,
1189,339587035,2025-01-09 09:12:52,3,0.023,0.02357943,55.21,BTC-31JAN25-102000-C,93249.4,sell,2.8,2.8,,,
1190,339587036,2025-01-09 09:12:52,3,0.023,0.02357943,55.21,BTC-31JAN25-102000-C,93249.4,sell,9.0,9.0,,,
1191,339587037,2025-01-09 09:12:52,3,0.023,0.02357943,55.21,BTC-31JAN25-102000-C,93249.4,sell,1.5,1.5,,,
1192,339587038,2025-01-09 09:12:52,3,0.023,0.02357943,55.21,BTC-31JAN25-102000-C,93249.4,sell,30.0,30.0,,,
1193,339587039,2025-01-09 09:12:52,3,0.023,0.02357943,55.21,BTC-31JAN25-102000-C,93249.4,sell,1.9,1.9,,,
1194,339587044,2025-01-09 09:12:55,0,0.0235,0.02357993,55.81,BTC-31JAN25-102000-C,93249.39,buy,8.7,8.7,,,
1195,339587063,2025-01-09 09:13:11,2,0.023,0.02354426,55.21,BTC-31JAN25-102000-C,93252.1,sell,8.7,8.7,,,
1196,339587064,2025-01-09 09:13:11,3,0.023,0.02354426,55.21,BTC-31JAN25-102000-C,93252.1,sell,30.0,30.0,,,
1197,339587065,2025-01-09 09:13:11,3,0.023,0.02354426,55.21,BTC-31JAN25-102000-C,93252.1,sell,10.0,10.0,,,
1198,339587066,2025-01-09 09:13:11,3,0.023,0.02354426,55.21,BTC-31JAN25-102000-C,93252.1,sell,3.7,3.7,,,
1199,339587067,2025-01-09 09:13:11,3,0.023,0.02354426,55.21,BTC-31JAN25-102000-C,93252.1,sell,1.5,1.5,,,
1200,339587068,2025-01-09 09:13:11,3,0.023,0.02354426,55.21,BTC-31JAN25-102000-C,93252.1,buy,14.0,14.0,,,
1201,339587069,2025-01-09 09:13:11,3,0.023,0.02354426,55.21,BTC-31JAN25-102000-C,93252.1,buy,14.0,14.0,,,
1202,339587070,2025-01-09 09:13:11,3,0.023,0.02354426,55.21,BTC-31JAN25-102000-C,93252.1,buy,5.4,5.4,,,
1203,339587071,2025-01-09 09:13:11,3,0.023,0.02354426,55.21,BTC-31JAN25-102000-C,93252.1,buy,2.2,2.2,,,
1204,339587072,2025-01-09 09:13:11,3,0.023,0.02354426,55.21,BTC-31JAN25-102000-C,93252.1,buy,10.5,10.5,,,
1205,339588727,2025-01-09 09:20:55,0,0.0245,0.02383399,56.38,BTC-31JAN25-102000-C,93422.85,buy,0.2,0.2,,,
1206,339605146,2025-01-09 12:37:26,2,0.024,0.02382793,55.62,BTC-31JAN25-102000-C,93506.22,sell,0.1,0.1,,,
1207,339605838,2025-01-09 12:45:03,2,0.023,0.02326496,55.18,BTC-31JAN25-102000-C,93279.3,sell,0.1,0.1,,,
1208,339605839,2025-01-09 12:45:03,3,0.023,0.02326496,55.18,BTC-31JAN25-102000-C,93279.3,sell,0.1,0.1,,,
1209,339608579,2025-01-09 13:18:24,2,0.0225,0.02288328,54.97,BTC-31JAN25-102000-C,93176.32,sell,0.1,0.1,,,
1210,339608583,2025-01-09 13:18:25,3,0.0225,0.02288328,54.97,BTC-31JAN25-102000-C,93176.8,sell,0.2,0.2,,,
1211,339614366,2025-01-09 13:37:23,2,0.0205,0.02119121,55.41,BTC-31JAN25-102000-C,92305.11,sell,2.4,2.4,,,
1212,339628016,2025-01-09 14:06:07,2,0.02,0.01974989,56.65,BTC-31JAN25-102000-C,91823.93,buy,0.1,0.1,,,
1213,339628805,2025-01-09 14:08:14,3,0.02,0.02012192,56.1,BTC-31JAN25-102000-C,91987.46,buy,0.2,0.2,,,
1214,339632099,2025-01-09 14:16:03,0,0.0215,0.02153669,56.11,BTC-31JAN25-102000-C,92529.56,sell,0.1,0.1,,,
1215,339632100,2025-01-09 14:16:03,1,0.0215,0.02153669,56.11,BTC-31JAN25-102000-C,92529.56,sell,8.9,8.9,,,
1216,339632276,2025-01-09 14:16:47,1,0.0215,0.02156987,56.12,BTC-31JAN25-102000-C,92539.95,sell,1.0,1.0,,,
1217,339635894,2025-01-09 14:33:11,0,0.022,0.02181432,56.74,BTC-31JAN25-102000-C,92527.31,sell,1.0,1.0,,,
1218,339638735,2025-01-09 14:47:07,0,0.0225,0.02201869,57.94,BTC-31JAN25-102000-C,92335.65,buy,2.1,2.1,,,
1219,339638736,2025-01-09 14:47:07,1,0.0225,0.02201869,57.94,BTC-31JAN25-102000-C,92335.65,buy,7.0,7.0,,,
1220,339638737,2025-01-09 14:47:07,1,0.0225,0.02201869,57.94,BTC-31JAN25-102000-C,92335.65,buy,0.9,0.9,,,
1221,339638952,2025-01-09 14:48:09,0,0.023,0.022181,58.34,BTC-31JAN25-102000-C,92394.04,buy,3.7,3.7,,,
1222,339638953,2025-01-09 14:48:09,1,0.023,0.022181,58.34,BTC-31JAN25-102000-C,92394.04,buy,3.0,3.0,,,
1223,339638954,2025-01-09 14:48:09,1,0.023,0.022181,58.34,BTC-31JAN25-102000-C,92394.04,buy,0.8,0.8,,,
1224,339640075,2025-01-09 14:54:00,0,0.0235,0.02273549,58.49,BTC-31JAN25-102000-C,92533.91,buy,5.8,5.8,,,
1225,339640076,2025-01-09 14:54:00,1,0.0235,0.02273549,58.49,BTC-31JAN25-102000-C,92533.91,buy,4.4,4.4,,,
1226,339640077,2025-01-09 14:54:00,1,0.0235,0.02273549,58.49,BTC-31JAN25-102000-C,92533.91,buy,1.8,1.8,,,
1227,339645559,2025-01-09 15:14:21,0,0.024,0.02404264,58.07,BTC-31JAN25-102000-C,92802.41,sell,1.0,1.0,,,
1228,339645574,2025-01-09 15:14:22,1,0.024,0.02404791,58.09,BTC-31JAN25-102000-C,92799.0,sell,2.3,2.3,,,
1229,339650322,2025-01-09 15:27:33,0,0.026,0.02600314,58.25,BTC-31JAN25-102000-C,93402.79,buy,1.0,1.0,,,
1230,339699307,2025-01-09 19:39:29,2,0.023,0.02304722,56.84,BTC-31JAN25-102000-C,92830.58,buy,0.4,0.4,,,
1231,339712167,2025-01-09 20:15:30,2,0.0205,0.02047255,57.38,BTC-31JAN25-102000-C,91773.81,buy,0.1,0.1,,,
1232,339721626,2025-01-09 20:33:34,3,0.0205,0.02021457,57.84,BTC-31JAN25-102000-C,91635.17,buy,0.1,0.1,,,
1233,339730797,2025-01-09 21:11:04,0,0.0215,0.02166684,57.26,BTC-31JAN25-102000-C,92212.73,buy,0.1,0.1,,,
1234,339731165,2025-01-09 21:13:09,1,0.0215,0.02133342,57.68,BTC-31JAN25-102000-C,92099.93,buy,0.1,0.1,,,
1235,339732686,2025-01-09 21:23:33,1,0.0215,0.02197799,56.87,BTC-31JAN25-102000-C,92355.16,sell,0.2,0.2,,,
1236,339743560,2025-01-09 22:30:42,0,0.022,0.02176084,57.8,BTC-31JAN25-102000-C,92298.81,buy,4.7,4.7,,,
1237,339743561,2025-01-09 22:30:42,1,0.022,0.02176084,57.8,BTC-31JAN25-102000-C,92298.81,buy,3.3,3.3,,,
1238,339743562,2025-01-09 22:30:42,1,0.022,0.02176084,57.8,BTC-31JAN25-102000-C,92298.81,buy,2.0,2.0,,,
1239,339744449,2025-01-09 22:32:52,2,0.0215,0.02160956,57.39,BTC-31JAN25-102000-C,92251.37,buy,0.1,0.1,,,
1240,339763182,2025-01-10 01:32:51,0,0.0235,0.02316017,57.99,BTC-31JAN25-102000-C,92829.85,buy,0.1,0.1,,,
1241,339767517,2025-01-10 02:29:01,0,0.0245,0.02492629,57.13,BTC-31JAN25-102000-C,93411.8,sell,0.1,0.1,,,
1242,339769458,2025-01-10 02:34:44,1,0.0245,0.02500569,56.47,BTC-31JAN25-102000-C,93549.52,sell,0.1,0.1,,,
1243,339791320,2025-01-10 06:51:31,0,0.026,0.02591354,56.43,BTC-31JAN25-102000-C,94137.6,sell,1.2,1.2,,,
1244,339813131,2025-01-10 08:07:29,0,0.0265,0.02706235,55.6,BTC-31JAN25-102000-C,94604.12,buy,0.1,0.1,,,
1245,339819953,2025-01-10 08:55:31,0,0.027,0.02685219,55.91,BTC-31JAN25-102000-C,94668.92,sell,5.9,5.9,,,
1246,339822519,2025-01-10 09:18:42,0,0.028,0.0273758,56.41,BTC-31JAN25-102000-C,94857.47,buy,3.0,3.0,,,
1247,339822566,2025-01-10 09:19:09,1,0.028,0.02735001,56.49,BTC-31JAN25-102000-C,94841.02,buy,3.0,3.0,,,
