trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,amount,block_trade_id,combo_id,combo_trade_id
1583,228945453,2022-09-13 03:45:36,2,0.1255,0.12540698,78.74,BTC-30SEP22-20000-C,22172.98,buy,0.1,,,
1584,228945515,2022-09-13 03:49:30,0,0.1265,0.12642483,78.71,BTC-30SEP22-20000-C,22207.58,buy,0.1,,,
1585,228945527,2022-09-13 03:50:38,0,0.127,0.12692574,78.73,BTC-30SEP22-20000-C,22225.23,buy,3.2,,,
1586,228945528,2022-09-13 03:50:40,1,0.127,0.12693514,78.62,BTC-30SEP22-20000-C,22227.8,buy,0.2,,,
1587,228945650,2022-09-13 03:54:16,1,0.127,0.12687272,78.86,BTC-30SEP22-20000-C,22222.27,buy,3.0,,,
1588,228945652,2022-09-13 03:54:16,1,0.127,0.12687272,78.86,BTC-30SEP22-20000-C,22222.27,buy,0.1,,,
1589,228945653,2022-09-13 03:54:16,1,0.127,0.12687272,78.86,BTC-30SEP22-20000-C,22222.27,buy,1.9,,,
1590,228945654,2022-09-13 03:54:16,1,0.127,0.12687272,78.86,BTC-30SEP22-20000-C,22222.27,buy,0.1,,,
1591,228945655,2022-09-13 03:54:16,1,0.127,0.12687272,78.86,BTC-30SEP22-20000-C,22222.27,buy,0.5,,,
1592,228945656,2022-09-13 03:54:16,1,0.127,0.12687275,78.86,BTC-30SEP22-20000-C,22222.27,buy,0.5,,,
1593,228945657,2022-09-13 03:54:16,1,0.127,0.12687275,78.86,BTC-30SEP22-20000-C,22222.27,buy,0.2,,,
1594,228945658,2022-09-13 03:54:16,1,0.127,0.12687275,78.82,BTC-30SEP22-20000-C,22228.11,buy,0.1,,,
1595,228945659,2022-09-13 03:54:16,1,0.127,0.12687275,78.82,BTC-30SEP22-20000-C,22228.11,buy,0.1,,,
1596,228945660,2022-09-13 03:54:17,1,0.127,0.12689729,78.82,BTC-30SEP22-20000-C,22228.11,buy,0.2,,,
1597,228945676,2022-09-13 03:55:17,1,0.127,0.1269304,78.75,BTC-30SEP22-20000-C,22225.61,buy,1.6,,,
1598,228945677,2022-09-13 03:55:17,1,0.127,0.1269304,78.75,BTC-30SEP22-20000-C,22225.61,buy,1.1,,,
1599,228945828,2022-09-13 03:59:41,1,0.127,0.12690059,78.78,BTC-30SEP22-20000-C,22222.23,buy,2.5,,,
1600,228945829,2022-09-13 03:59:41,1,0.127,0.12690059,78.78,BTC-30SEP22-20000-C,22222.23,buy,1.6,,,
1601,228945830,2022-09-13 03:59:41,1,0.127,0.12690059,78.78,BTC-30SEP22-20000-C,22222.23,buy,0.1,,,
1602,228945939,2022-09-13 04:02:51,1,0.127,0.12705893,78.8,BTC-30SEP22-20000-C,22223.36,buy,1.9,,,
1603,228945940,2022-09-13 04:02:51,1,0.127,0.12705893,78.8,BTC-30SEP22-20000-C,22223.36,buy,1.1,,,
1604,228945941,2022-09-13 04:02:51,1,0.127,0.12705893,78.8,BTC-30SEP22-20000-C,22223.36,buy,0.2,,,
1605,228945945,2022-09-13 04:02:51,1,0.127,0.12705821,78.8,BTC-30SEP22-20000-C,22224.94,buy,0.4,,,
1606,228945946,2022-09-13 04:02:51,1,0.127,0.12705821,78.8,BTC-30SEP22-20000-C,22224.94,buy,0.7,,,
1607,228945947,2022-09-13 04:02:52,1,0.127,0.12705821,78.8,BTC-30SEP22-20000-C,22224.94,buy,0.4,,,
1608,228945948,2022-09-13 04:02:52,1,0.127,0.12705821,78.73,BTC-30SEP22-20000-C,22230.17,buy,0.3,,,
1609,228946006,2022-09-13 04:04:11,2,0.126,0.12607827,78.77,BTC-30SEP22-20000-C,22188.61,sell,0.1,,,
1610,228946111,2022-09-13 04:06:19,3,0.126,0.12595207,78.86,BTC-30SEP22-20000-C,22188.94,buy,1.9,,,
1611,228946112,2022-09-13 04:06:19,3,0.126,0.12595207,78.86,BTC-30SEP22-20000-C,22188.94,buy,0.1,,,
1612,228946114,2022-09-13 04:06:19,3,0.126,0.12595207,78.86,BTC-30SEP22-20000-C,22188.94,buy,0.1,,,
1613,228946118,2022-09-13 04:06:19,3,0.126,0.12595207,78.86,BTC-30SEP22-20000-C,22188.94,buy,0.2,,,
1614,228946119,2022-09-13 04:06:19,3,0.126,0.12595207,78.86,BTC-30SEP22-20000-C,22188.94,buy,0.4,,,
1615,228946597,2022-09-13 04:23:48,0,0.1275,0.12732275,79.01,BTC-30SEP22-20000-C,22236.34,buy,10.0,,,
1616,228947966,2022-09-13 04:34:11,0,0.1305,0.13040749,79.07,BTC-30SEP22-20000-C,22344.92,buy,0.3,,,
1617,228947967,2022-09-13 04:34:12,1,0.1305,0.13055011,78.85,BTC-30SEP22-20000-C,22344.02,buy,0.4,,,
1618,228947968,2022-09-13 04:34:13,1,0.1305,0.13055011,78.88,BTC-30SEP22-20000-C,22343.69,buy,0.2,,,
1619,228947969,2022-09-13 04:34:13,1,0.1305,0.13055011,78.88,BTC-30SEP22-20000-C,22343.69,buy,0.2,,,
1620,228947970,2022-09-13 04:34:13,1,0.1305,0.13052752,78.88,BTC-30SEP22-20000-C,22343.69,buy,0.1,,,
1621,228947971,2022-09-13 04:34:13,1,0.1305,0.13052752,78.88,BTC-30SEP22-20000-C,22343.69,buy,0.3,,,
1622,228947972,2022-09-13 04:34:13,1,0.1305,0.13052752,78.88,BTC-30SEP22-20000-C,22343.69,buy,0.1,,,
1623,228947973,2022-09-13 04:34:19,1,0.1305,0.13054275,78.86,BTC-30SEP22-20000-C,22343.85,buy,0.1,,,
1624,228947974,2022-09-13 04:34:21,1,0.1305,0.1305791,78.81,BTC-30SEP22-20000-C,22346.06,buy,0.1,,,
1625,228947975,2022-09-13 04:34:28,1,0.1305,0.13058771,78.79,BTC-30SEP22-20000-C,22345.65,buy,0.1,,,
1626,228947979,2022-09-13 04:34:42,1,0.1305,0.13066378,78.68,BTC-30SEP22-20000-C,22348.51,buy,0.5,,,
1627,228947980,2022-09-13 04:34:42,1,0.1305,0.13066378,78.68,BTC-30SEP22-20000-C,22348.51,buy,0.2,,,
1628,228947983,2022-09-13 04:34:42,1,0.1305,0.13066378,78.68,BTC-30SEP22-20000-C,22348.51,buy,0.2,,,
1629,228947984,2022-09-13 04:34:42,1,0.1305,0.13066378,78.68,BTC-30SEP22-20000-C,22348.51,buy,0.4,,,
1630,228947989,2022-09-13 04:34:42,1,0.1305,0.13066378,78.68,BTC-30SEP22-20000-C,22348.51,buy,0.5,,,
1631,228947992,2022-09-13 04:34:42,1,0.1305,0.13066378,78.68,BTC-30SEP22-20000-C,22348.51,buy,0.2,,,
1632,228947993,2022-09-13 04:34:42,1,0.1305,0.13066378,78.68,BTC-30SEP22-20000-C,22348.51,buy,1.1,,,
1633,228953587,2022-09-13 06:40:38,0,0.135,0.13380681,80.14,BTC-30SEP22-20000-C,22474.11,buy,5.5,,,
1634,228961521,2022-09-13 07:36:40,2,0.131,0.13074943,80.22,BTC-30SEP22-20000-C,22328.5,sell,4.1,,,
1635,228969855,2022-09-13 09:37:50,0,0.133,0.13324174,80.85,BTC-30SEP22-20000-C,22395.3,buy,2.8,,,
1636,228969885,2022-09-13 09:38:05,1,0.133,0.13300068,81.05,BTC-30SEP22-20000-C,22389.48,buy,0.2,,,
1637,228988136,2022-09-13 12:30:18,2,0.127,0.13069312,76.38,BTC-30SEP22-20000-C,22329.28,sell,0.1,,,
1638,229019500,2022-09-13 13:07:50,2,0.102,0.10302004,76.39,BTC-30SEP22-20000-C,21420.16,buy,5.9,,,
1639,229019501,2022-09-13 13:07:50,3,0.102,0.10302004,76.39,BTC-30SEP22-20000-C,21420.16,buy,8.9,,,
1640,229019502,2022-09-13 13:07:50,3,0.102,0.10302004,76.39,BTC-30SEP22-20000-C,21420.16,buy,29.6,,,
1641,229019503,2022-09-13 13:07:50,3,0.102,0.10302004,76.39,BTC-30SEP22-20000-C,21420.16,buy,5.6,,,
1642,229028130,2022-09-13 13:32:28,0,0.104,0.10415705,77.85,BTC-30SEP22-20000-C,21450.52,sell,0.3,,,
1643,229051180,2022-09-13 14:44:11,2,0.0925,0.09256224,76.1,BTC-30SEP22-20000-C,21102.55,buy,0.1,,,
1644,229052613,2022-09-13 14:47:18,2,0.089,0.09018299,74.32,BTC-30SEP22-20000-C,21016.62,buy,5.0,,,
1645,229055834,2022-09-13 14:53:47,2,0.087,0.08709779,76.14,BTC-30SEP22-20000-C,20884.54,buy,2.3,,,
1646,229055835,2022-09-13 14:53:47,3,0.087,0.08709779,76.14,BTC-30SEP22-20000-C,20884.54,buy,0.4,,,
1647,229055845,2022-09-13 14:53:47,3,0.087,0.0871278,75.96,BTC-30SEP22-20000-C,20889.05,buy,2.1,,,
1648,229055854,2022-09-13 14:53:48,3,0.087,0.08712802,75.96,BTC-30SEP22-20000-C,20890.2,buy,0.2,,,
1649,229064521,2022-09-13 15:46:33,2,0.085,0.08540379,75.52,BTC-30SEP22-20000-C,20837.76,buy,4.1,,,
1650,229093486,2022-09-13 19:56:03,2,0.071,0.07138668,75.02,BTC-30SEP22-20000-C,20313.39,sell,0.1,,,
1651,229093677,2022-09-13 19:57:40,0,0.072,0.07168049,75.78,BTC-30SEP22-20000-C,20337.61,buy,6.0,,,
1652,229093678,2022-09-13 19:57:40,1,0.072,0.07168049,75.78,BTC-30SEP22-20000-C,20337.61,sell,4.0,,,
1653,229095532,2022-09-13 20:16:54,2,0.069,0.07029514,73.55,BTC-30SEP22-20000-C,20286.11,sell,12.5,49376,BTC-CS-30SEP22-20000_23000,
1654,229095704,2022-09-13 20:18:35,3,0.069,0.06955228,74.36,BTC-30SEP22-20000-C,20260.28,buy,2.4,,,
1655,229095705,2022-09-13 20:18:35,3,0.069,0.06955228,74.36,BTC-30SEP22-20000-C,20260.28,buy,5.1,,,
1656,229109407,2022-09-13 22:55:22,0,0.0685,0.06806738,74.68,BTC-30SEP22-20000-C,20242.83,buy,0.1,,,
1657,229111884,2022-09-14 00:14:07,2,0.067,0.06702037,73.68,BTC-30SEP22-20000-C,20208.5,buy,6.0,,,
1658,229112138,2022-09-14 00:18:28,2,0.065,0.06555411,73.14,BTC-30SEP22-20000-C,20146.9,sell,2.0,,,
1659,229116330,2022-09-14 02:14:00,0,0.07,0.06979604,73.28,BTC-30SEP22-20000-C,20351.35,sell,1.0,,,
1660,229116375,2022-09-14 02:14:50,1,0.07,0.06997846,73.05,BTC-30SEP22-20000-C,20358.14,sell,0.2,,,
1661,229116376,2022-09-14 02:14:50,1,0.07,0.06997846,73.05,BTC-30SEP22-20000-C,20358.14,sell,0.1,,,
1662,229116377,2022-09-14 02:14:50,1,0.07,0.06997846,73.05,BTC-30SEP22-20000-C,20358.14,sell,0.1,,,
1663,229116378,2022-09-14 02:14:50,1,0.07,0.06997846,73.05,BTC-30SEP22-20000-C,20358.14,sell,0.1,,,
1664,229116379,2022-09-14 02:14:50,1,0.07,0.06997846,73.06,BTC-30SEP22-20000-C,20358.14,sell,0.1,,,
1665,229116380,2022-09-14 02:14:50,1,0.07,0.06997846,73.06,BTC-30SEP22-20000-C,20358.14,sell,0.1,,,
1666,229116381,2022-09-14 02:14:51,1,0.07,0.0699699,73.06,BTC-30SEP22-20000-C,20358.37,sell,0.1,,,
1667,229116429,2022-09-14 02:15:53,0,0.0705,0.07027902,73.27,BTC-30SEP22-20000-C,20368.18,sell,1.2,,,
1668,229116577,2022-09-14 02:19:18,0,0.071,0.07084767,73.12,BTC-30SEP22-20000-C,20392.67,sell,1.0,,,
1669,229116946,2022-09-14 02:21:04,0,0.072,0.07196699,72.98,BTC-30SEP22-20000-C,20439.58,sell,1.0,,,
1670,229121547,2022-09-14 03:32:21,2,0.0695,0.06978783,72.33,BTC-30SEP22-20000-C,20366.48,buy,9.0,,,
1671,229121684,2022-09-14 03:38:32,0,0.07,0.0700677,72.64,BTC-30SEP22-20000-C,20367.39,sell,0.4,,,
