trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,block_trade_id,amount,combo_id,combo_trade_id,liquidation
198,322174667,2024-10-25 07:29:18,1,0.0375,0.03837404,61.0,BTC-27JUN25-130000-C,67271.43,sell,5.0,,5.0,,,
199,322452119,2024-10-28 01:12:33,2,0.037,0.03675385,60.44,BTC-27JUN25-130000-C,67788.7,sell,0.1,,0.1,,,
200,322452528,2024-10-28 01:21:14,3,0.037,0.03659715,60.53,BTC-27JUN25-130000-C,67704.47,sell,0.1,,0.1,,,
201,322514177,2024-10-28 14:51:16,0,0.038,0.03840577,59.79,BTC-27JUN25-130000-C,68949.89,buy,10.0,,10.0,,,
202,322617009,2024-10-29 02:40:24,0,0.0435,0.04317904,60.04,BTC-27JUN25-130000-C,71217.75,buy,0.1,,0.1,,,
203,322627782,2024-10-29 03:59:42,2,0.0425,0.0422896,59.98,BTC-27JUN25-130000-C,70873.68,sell,0.1,,0.1,,,
204,322636126,2024-10-29 06:21:04,0,0.043,0.04231129,60.01,BTC-27JUN25-130000-C,71059.41,sell,1.2,,1.2,,,
205,322636127,2024-10-29 06:21:04,1,0.043,0.04231129,60.01,BTC-27JUN25-130000-C,71059.41,sell,0.2,,0.2,,,
206,322636128,2024-10-29 06:21:06,1,0.043,0.04233024,60.01,BTC-27JUN25-130000-C,71059.05,sell,0.1,,0.1,,,
207,322636159,2024-10-29 06:21:19,1,0.043,0.04249722,60.0,BTC-27JUN25-130000-C,71076.49,sell,0.9,,0.9,,,
208,322666414,2024-10-29 11:46:12,0,0.044,0.04439935,59.99,BTC-27JUN25-130000-C,71474.08,sell,0.1,,0.1,,,
209,322678319,2024-10-29 13:37:40,1,0.044,0.04390497,60.29,BTC-27JUN25-130000-C,71183.37,sell,0.4,,0.4,,,
210,322752520,2024-10-29 18:08:45,0,0.0465,0.04711207,59.91,BTC-27JUN25-130000-C,72688.71,buy,0.1,,0.1,,,
211,322869388,2024-10-30 13:06:02,2,0.0425,0.04314853,58.95,BTC-27JUN25-130000-C,71783.21,sell,0.1,,0.1,,,
212,323027334,2024-10-31 15:08:12,2,0.0415,0.04176889,59.6,BTC-27JUN25-130000-C,70963.9,buy,0.1,,0.1,,,
213,323341973,2024-11-01 21:45:54,2,0.0355,0.03665572,58.96,BTC-27JUN25-130000-C,68925.11,sell,1.6,,1.6,,,
214,323341974,2024-11-01 21:45:54,3,0.0355,0.03665572,58.96,BTC-27JUN25-130000-C,68925.11,sell,3.4,,3.4,,,
215,323436300,2024-11-03 02:37:18,2,0.034,0.03419821,59.83,BTC-27JUN25-130000-C,68065.08,buy,0.6,,0.6,,,
216,323444945,2024-11-03 03:37:41,3,0.034,0.0339009,59.62,BTC-27JUN25-130000-C,68301.77,buy,0.4,,0.4,,,
217,323445959,2024-11-03 04:06:00,3,0.034,0.0341871,59.54,BTC-27JUN25-130000-C,68381.92,buy,0.2,,0.2,,,
218,323468758,2024-11-03 11:23:25,2,0.033,0.03367412,58.95,BTC-27JUN25-130000-C,68469.8,buy,10.0,,10.0,,,
219,323609825,2024-11-04 13:40:23,0,0.038,0.03758574,60.89,BTC-27JUN25-130000-C,68949.6,buy,5.0,,5.0,,,
220,323609826,2024-11-04 13:40:23,1,0.038,0.03758574,60.89,BTC-27JUN25-130000-C,68949.6,sell,1.6,,1.6,,,
221,323679605,2024-11-04 21:36:05,2,0.0345,0.03466541,61.29,BTC-27JUN25-130000-C,67022.59,sell,0.5,,0.5,,,
222,323915362,2024-11-06 02:05:41,0,0.04,0.03991527,60.12,BTC-27JUN25-130000-C,71041.11,sell,0.1,,0.1,,,
223,324166077,2024-11-06 11:13:03,0,0.045,0.04443007,59.73,BTC-27JUN25-130000-C,73757.38,buy,0.1,,0.1,,,
224,324166414,2024-11-06 11:15:20,1,0.045,0.04477205,59.59,BTC-27JUN25-130000-C,73892.69,sell,1.6,,1.6,,,
225,324166415,2024-11-06 11:15:20,1,0.045,0.04477205,59.59,BTC-27JUN25-130000-C,73892.69,sell,0.4,,0.4,,,
226,324169046,2024-11-06 11:23:10,2,0.0435,0.04483249,58.79,BTC-27JUN25-130000-C,74063.53,sell,0.1,,0.1,,,
227,324169112,2024-11-06 11:23:19,3,0.0435,0.0448075,58.8,BTC-27JUN25-130000-C,74054.6,sell,0.1,,0.1,,,
228,324169122,2024-11-06 11:23:25,3,0.0435,0.04479459,58.8,BTC-27JUN25-130000-C,74054.21,sell,0.1,,0.1,,,
229,324169131,2024-11-06 11:23:35,3,0.0435,0.04479127,58.8,BTC-27JUN25-130000-C,74057.54,sell,0.1,,0.1,,,
230,324169134,2024-11-06 11:23:44,3,0.0435,0.04479357,58.8,BTC-27JUN25-130000-C,74062.94,sell,0.1,,0.1,,,
231,324169136,2024-11-06 11:23:48,3,0.0435,0.0447824,58.8,BTC-27JUN25-130000-C,74056.04,sell,0.1,,0.1,,,
232,324169145,2024-11-06 11:24:01,3,0.0435,0.04475063,58.81,BTC-27JUN25-130000-C,74052.05,sell,0.1,,0.1,,,
233,324169157,2024-11-06 11:24:04,2,0.043,0.04474702,58.59,BTC-27JUN25-130000-C,74052.66,sell,0.1,,0.1,,,
234,324169162,2024-11-06 11:24:09,3,0.043,0.04474395,58.59,BTC-27JUN25-130000-C,74052.82,sell,0.1,,0.1,,,
235,324169163,2024-11-06 11:24:13,3,0.043,0.04473807,58.59,BTC-27JUN25-130000-C,74053.58,sell,0.1,,0.1,,,
236,324169755,2024-11-06 11:26:44,0,0.0435,0.0449927,58.65,BTC-27JUN25-130000-C,74213.49,sell,0.1,,0.1,,,
237,324169771,2024-11-06 11:26:48,1,0.0435,0.04498768,58.65,BTC-27JUN25-130000-C,74212.56,sell,0.1,,0.1,,,
238,324169781,2024-11-06 11:26:52,1,0.0435,0.04501805,58.64,BTC-27JUN25-130000-C,74228.48,sell,0.1,,0.1,,,
239,324169838,2024-11-06 11:26:55,1,0.0435,0.04503717,58.63,BTC-27JUN25-130000-C,74241.47,sell,0.1,,0.1,,,
240,324169841,2024-11-06 11:27:01,1,0.0435,0.04507372,58.61,BTC-27JUN25-130000-C,74256.66,sell,0.1,,0.1,,,
241,324169921,2024-11-06 11:27:11,1,0.0435,0.04499667,58.64,BTC-27JUN25-130000-C,74227.6,sell,0.1,,0.1,,,
242,324169949,2024-11-06 11:27:19,1,0.0435,0.04504672,58.62,BTC-27JUN25-130000-C,74256.38,sell,0.1,,0.1,,,
243,324169953,2024-11-06 11:27:23,1,0.0435,0.04504587,58.62,BTC-27JUN25-130000-C,74254.15,sell,0.1,,0.1,,,
244,324169984,2024-11-06 11:27:27,1,0.0435,0.04507909,58.6,BTC-27JUN25-130000-C,74270.58,sell,0.1,,0.1,,,
245,324170000,2024-11-06 11:27:30,1,0.0435,0.04506667,58.61,BTC-27JUN25-130000-C,74262.39,sell,0.1,,0.1,,,
246,324187088,2024-11-06 12:48:56,0,0.045,0.04449058,59.2,BTC-27JUN25-130000-C,74335.57,buy,2.9,,2.9,,,
247,324241507,2024-11-06 15:41:57,2,0.0425,0.04301104,58.3,BTC-27JUN25-130000-C,74172.32,buy,2.0,,2.0,,,
248,324275548,2024-11-06 19:04:27,0,0.046,0.04559037,58.8,BTC-27JUN25-130000-C,75169.02,buy,3.0,,3.0,,,
249,324320744,2024-11-06 22:49:59,1,0.046,0.0473337,58.11,BTC-27JUN25-130000-C,75929.58,sell,1.1,,1.1,,,
250,324320745,2024-11-06 22:49:59,1,0.046,0.0473337,58.11,BTC-27JUN25-130000-C,75929.58,sell,5.0,,5.0,,,
251,324320746,2024-11-06 22:49:59,1,0.046,0.0473337,58.11,BTC-27JUN25-130000-C,75929.58,buy,2.8,,2.8,,,
252,324320747,2024-11-06 22:49:59,1,0.046,0.0473337,58.11,BTC-27JUN25-130000-C,75929.58,buy,1.1,,1.1,,,
253,324320778,2024-11-06 22:50:14,1,0.046,0.04730922,58.11,BTC-27JUN25-130000-C,75928.47,buy,0.1,,0.1,,,
254,324442348,2024-11-07 15:07:35,2,0.0425,0.04206901,57.35,BTC-27JUN25-130000-C,74992.16,buy,0.1,,0.1,,,
255,324449363,2024-11-07 15:38:57,0,0.043,0.04424034,56.96,BTC-27JUN25-130000-C,75597.72,sell,0.1,,0.1,,,
256,324449874,2024-11-07 15:40:01,1,0.043,0.04436199,56.89,BTC-27JUN25-130000-C,75659.43,sell,0.1,,0.1,,,
257,324449907,2024-11-07 15:40:08,1,0.043,0.04436355,56.89,BTC-27JUN25-130000-C,75663.44,sell,0.1,,0.1,,,
258,324449944,2024-11-07 15:40:14,1,0.043,0.04436471,56.88,BTC-27JUN25-130000-C,75672.19,sell,0.1,,0.1,,,
259,324573640,2024-11-08 00:56:17,0,0.045,0.04473021,57.18,BTC-27JUN25-130000-C,76131.24,sell,0.1,,0.1,,,
260,324866004,2024-11-10 04:13:14,0,0.0455,0.0444112,56.36,BTC-27JUN25-130000-C,77385.56,buy,0.1,,0.1,,,
261,324879550,2024-11-10 04:51:03,0,0.046,0.04606699,55.76,BTC-27JUN25-130000-C,78196.52,buy,1.0,,1.0,,,
262,324879551,2024-11-10 04:51:03,1,0.046,0.04606699,55.76,BTC-27JUN25-130000-C,78196.52,buy,3.6,,3.6,,,
263,324938775,2024-11-10 06:44:12,0,0.047,0.04805814,55.37,BTC-27JUN25-130000-C,78749.27,sell,5.0,,5.0,,,
264,324938776,2024-11-10 06:44:12,1,0.047,0.04805814,55.37,BTC-27JUN25-130000-C,78749.27,sell,1.5,,1.5,,,
265,324938777,2024-11-10 06:44:12,1,0.047,0.04805814,55.37,BTC-27JUN25-130000-C,78749.27,buy,0.3,,0.3,,,
266,324938778,2024-11-10 06:44:12,1,0.047,0.04805814,55.37,BTC-27JUN25-130000-C,78749.27,buy,1.3,,1.3,,,
267,324938779,2024-11-10 06:44:12,1,0.047,0.04805814,55.37,BTC-27JUN25-130000-C,78749.27,buy,0.3,,0.3,,,
268,324938823,2024-11-10 06:44:29,1,0.047,0.04797407,55.37,BTC-27JUN25-130000-C,78741.38,buy,1.3,,1.3,,,
269,324938824,2024-11-10 06:44:29,1,0.047,0.04797407,55.37,BTC-27JUN25-130000-C,78741.38,buy,0.3,,0.3,,,
270,324942280,2024-11-10 07:04:44,2,0.046,0.04731654,54.7,BTC-27JUN25-130000-C,79006.25,sell,5.0,,5.0,,,
271,324942281,2024-11-10 07:04:44,3,0.046,0.04731654,54.7,BTC-27JUN25-130000-C,79006.25,sell,6.0,,6.0,,,
272,324942282,2024-11-10 07:04:44,3,0.046,0.04731654,54.7,BTC-27JUN25-130000-C,79006.25,sell,11.8,,11.8,,,
273,324942283,2024-11-10 07:04:44,3,0.046,0.04731654,54.7,BTC-27JUN25-130000-C,79006.25,sell,1.6,,1.6,,,
274,324942286,2024-11-10 07:04:44,3,0.046,0.04731654,54.7,BTC-27JUN25-130000-C,79006.25,buy,3.4,,3.4,,,
275,324942287,2024-11-10 07:04:44,3,0.046,0.04731654,54.7,BTC-27JUN25-130000-C,79006.25,buy,0.3,,0.3,,,
276,324942295,2024-11-10 07:04:44,3,0.046,0.04731654,54.7,BTC-27JUN25-130000-C,79006.25,buy,21.9,,21.9,,,
277,324946070,2024-11-10 07:31:50,2,0.0455,0.04591975,54.6,BTC-27JUN25-130000-C,78965.08,sell,0.1,,0.1,,,
278,324949898,2024-11-10 07:51:36,0,0.046,0.04535399,55.01,BTC-27JUN25-130000-C,78804.99,sell,1.0,,1.0,,,
279,324988679,2024-11-10 11:46:37,0,0.05,0.04925462,55.6,BTC-27JUN25-130000-C,79911.82,sell,5.0,,5.0,,,
280,325231527,2024-11-11 08:19:40,1,0.05,0.04927096,54.38,BTC-27JUN25-130000-C,81295.85,buy,1.0,,1.0,,,
281,325231528,2024-11-11 08:19:40,1,0.05,0.04927096,54.38,BTC-27JUN25-130000-C,81295.85,buy,2.2,,2.2,,,
282,325231529,2024-11-11 08:19:40,1,0.05,0.04927096,54.38,BTC-27JUN25-130000-C,81295.85,sell,1.2,,1.2,,,
283,325231659,2024-11-11 08:20:32,2,0.0495,0.04928101,54.21,BTC-27JUN25-130000-C,81261.72,sell,5.0,,5.0,,,
284,325232650,2024-11-11 08:26:08,0,0.051,0.05005813,54.93,BTC-27JUN25-130000-C,81150.68,buy,2.0,,2.0,,,
285,325233288,2024-11-11 08:30:44,0,0.0515,0.050706,55.16,BTC-27JUN25-130000-C,81109.71,buy,1.0,,1.0,,,
286,325233289,2024-11-11 08:30:44,1,0.0515,0.050706,55.16,BTC-27JUN25-130000-C,81109.71,buy,0.3,,0.3,,,
287,325399468,2024-11-11 17:54:29,0,0.061,0.06114389,55.31,BTC-27JUN25-130000-C,84885.73,buy,0.1,,0.1,,,
288,325451533,2024-11-11 19:43:08,0,0.0665,0.06672922,55.74,BTC-27JUN25-130000-C,86475.0,buy,0.1,,0.1,,,
289,325451863,2024-11-11 19:43:54,1,0.0665,0.06647345,55.82,BTC-27JUN25-130000-C,86393.44,buy,0.1,,0.1,,,
290,325451864,2024-11-11 19:43:56,1,0.0665,0.06651041,55.82,BTC-27JUN25-130000-C,86395.91,buy,0.1,,0.1,,,
291,325508162,2024-11-11 21:29:16,0,0.0745,0.07451976,56.79,BTC-27JUN25-130000-C,88399.05,buy,1.1,,1.1,,,
292,325657881,2024-11-12 03:02:10,0,0.076,0.07576405,58.01,BTC-27JUN25-130000-C,87710.45,buy,0.1,,0.1,,,
293,325732302,2024-11-12 07:29:19,0,0.079,0.07904829,56.95,BTC-27JUN25-130000-C,89617.57,buy,0.1,,0.1,,,
294,325917713,2024-11-12 13:56:14,2,0.0695,0.06943725,57.36,BTC-27JUN25-130000-C,85918.15,buy,0.1,,0.1,,,
295,325978092,2024-11-12 16:09:16,0,0.07,0.07014917,57.25,BTC-27JUN25-130000-C,86387.72,sell,3.0,,3.0,,,
296,326031255,2024-11-12 18:36:42,0,0.076,0.07518665,57.16,BTC-27JUN25-130000-C,88614.59,buy,3.0,,3.0,,,
297,326031256,2024-11-12 18:36:42,1,0.076,0.07518665,57.16,BTC-27JUN25-130000-C,88614.59,buy,0.3,,0.3,,,
298,326037633,2024-11-12 18:58:01,0,0.077,0.07688956,57.12,BTC-27JUN25-130000-C,89022.82,buy,1.1,,1.1,,,
299,326104825,2024-11-12 21:32:08,0,0.0785,0.07812074,57.91,BTC-27JUN25-130000-C,88932.54,buy,0.1,,0.1,,,
300,326115694,2024-11-12 22:05:18,2,0.0755,0.07542179,57.71,BTC-27JUN25-130000-C,88183.65,sell,0.1,,0.1,,,
301,326117123,2024-11-12 22:08:47,2,0.0745,0.07425651,57.75,BTC-27JUN25-130000-C,87781.98,sell,0.1,,0.1,,,
302,326184087,2024-11-13 03:27:51,2,0.071,0.07103199,56.67,BTC-27JUN25-130000-C,87645.14,buy,1.0,,1.0,,,
303,326367335,2024-11-13 15:05:31,0,0.085,0.08509923,58.12,BTC-27JUN25-130000-C,91028.24,buy,0.1,,0.1,,,
304,326367402,2024-11-13 15:05:37,1,0.085,0.08499251,58.17,BTC-27JUN25-130000-C,90983.03,buy,0.1,,0.1,,,
305,326367452,2024-11-13 15:05:41,1,0.085,0.08502052,58.12,BTC-27JUN25-130000-C,91036.03,buy,0.1,,0.1,,,
306,326367585,2024-11-13 15:05:56,1,0.085,0.085123,58.12,BTC-27JUN25-130000-C,91036.78,buy,0.1,,0.1,,,
307,326368915,2024-11-13 15:07:40,2,0.084,0.08408028,58.11,BTC-27JUN25-130000-C,90693.34,buy,0.1,,0.1,,,
308,326370824,2024-11-13 15:10:12,0,0.085,0.0854529,57.94,BTC-27JUN25-130000-C,91237.96,buy,0.1,,0.1,,,
309,326371095,2024-11-13 15:10:27,1,0.085,0.08557488,57.96,BTC-27JUN25-130000-C,91226.94,buy,0.1,,0.1,,,
310,326371161,2024-11-13 15:10:30,1,0.085,0.08551296,57.91,BTC-27JUN25-130000-C,91274.9,buy,0.1,,0.1,,,
311,326371225,2024-11-13 15:10:33,0,0.0855,0.08564727,58.03,BTC-27JUN25-130000-C,91331.29,buy,0.1,,0.1,,,
312,326371440,2024-11-13 15:10:46,1,0.0855,0.08571073,58.04,BTC-27JUN25-130000-C,91319.0,buy,0.1,,0.1,,,
313,326409361,2024-11-13 16:08:28,0,0.093,0.0918623,59.09,BTC-27JUN25-130000-C,92781.77,buy,0.2,,0.2,,,
314,326477291,2024-11-13 18:12:04,2,0.09,0.08968814,58.38,BTC-27JUN25-130000-C,92458.21,sell,1.2,,1.2,,,
315,326478020,2024-11-13 18:15:22,0,0.0905,0.08996672,58.48,BTC-27JUN25-130000-C,92543.3,buy,1.8,,1.8,,,
316,326609548,2024-11-13 23:21:14,2,0.0805,0.08129737,57.61,BTC-27JUN25-130000-C,90188.08,sell,0.1,,0.1,,,
317,326609552,2024-11-13 23:21:16,3,0.0805,0.08131395,57.6,BTC-27JUN25-130000-C,90194.29,sell,0.1,,0.1,,,
318,326658797,2024-11-14 04:45:58,2,0.0765,0.07747042,56.46,BTC-27JUN25-130000-C,89915.4,sell,0.5,,0.5,,,
319,326658798,2024-11-14 04:45:58,3,0.0765,0.07747042,56.46,BTC-27JUN25-130000-C,89915.4,sell,4.0,,4.0,,,
320,326658799,2024-11-14 04:45:58,3,0.0765,0.07747042,56.46,BTC-27JUN25-130000-C,89915.4,sell,0.5,,0.5,,,
321,326725887,2024-11-14 10:14:36,0,0.0845,0.08434213,57.82,BTC-27JUN25-130000-C,91331.67,sell,8.0,,8.0,,,
322,326782973,2024-11-14 14:33:53,0,0.087,0.08697796,58.14,BTC-27JUN25-130000-C,91768.24,buy,0.7,,0.7,,,
323,326792330,2024-11-14 14:41:54,2,0.083,0.08225657,58.64,BTC-27JUN25-130000-C,89950.85,sell,3.0,,3.0,,,
324,326881308,2024-11-14 18:55:22,2,0.0795,0.07972016,58.18,BTC-27JUN25-130000-C,89302.5,buy,0.1,,0.1,,,
325,326883605,2024-11-14 19:13:26,0,0.08,0.08048779,58.16,BTC-27JUN25-130000-C,89507.04,buy,4.0,,4.0,,,
326,326883668,2024-11-14 19:13:59,1,0.08,0.0803624,58.18,BTC-27JUN25-130000-C,89490.27,buy,4.0,,4.0,,,
327,326883709,2024-11-14 19:14:33,1,0.08,0.08042531,58.14,BTC-27JUN25-130000-C,89530.4,buy,2.0,,2.0,,,
328,326890218,2024-11-14 19:54:21,2,0.0785,0.07831507,57.66,BTC-27JUN25-130000-C,89467.85,buy,10.0,,10.0,,,
329,327096522,2024-11-15 09:25:52,2,0.078,0.07849258,57.79,BTC-27JUN25-130000-C,89258.16,buy,1.0,,1.0,,,
330,327119517,2024-11-15 10:42:46,0,0.0795,0.07928622,58.38,BTC-27JUN25-130000-C,89140.91,buy,1.1,,1.1,,,
331,327119573,2024-11-15 10:43:14,1,0.0795,0.07926681,58.39,BTC-27JUN25-130000-C,89144.61,buy,1.1,,1.1,,,
332,327120257,2024-11-15 10:46:32,1,0.0795,0.07947361,58.28,BTC-27JUN25-130000-C,89235.01,buy,1.1,,1.1,,,
333,327121081,2024-11-15 10:49:28,1,0.0795,0.07965649,58.22,BTC-27JUN25-130000-C,89284.85,buy,1.1,,1.1,,,
334,327518055,2024-11-17 09:28:05,0,0.0856,0.0835161,58.52,BTC-27JUN25-130000-C,91193.72,buy,25.0,168442,25.0,,,
335,327569433,2024-11-17 16:35:34,2,0.0825,0.083573,58.19,BTC-27JUN25-130000-C,90390.16,buy,0.1,,0.1,,,
336,327569435,2024-11-17 16:35:44,3,0.0825,0.08354585,58.2,BTC-27JUN25-130000-C,90383.6,buy,0.9,,0.9,,,
337,327569443,2024-11-17 16:35:53,3,0.0825,0.08352889,58.21,BTC-27JUN25-130000-C,90373.1,buy,1.0,,1.0,,,
338,327569444,2024-11-17 16:35:57,3,0.0825,0.08348346,58.21,BTC-27JUN25-130000-C,90370.0,buy,1.0,,1.0,,,
339,327569445,2024-11-17 16:35:59,3,0.0825,0.08348693,58.21,BTC-27JUN25-130000-C,90372.42,buy,1.0,,1.0,,,
340,327673228,2024-11-18 08:09:12,0,0.0878,0.08629105,58.71,BTC-27JUN25-130000-C,91760.01,buy,25.0,168524,25.0,,,
341,327679298,2024-11-18 08:36:43,2,0.0876,0.08590047,58.74,BTC-27JUN25-130000-C,91661.14,buy,25.0,168529,25.0,,,
342,327707550,2024-11-18 11:29:04,2,0.086,0.0842852,59.19,BTC-27JUN25-130000-C,90838.97,sell,25.0,168550,25.0,,,
343,327867796,2024-11-18 22:33:23,2,0.0845,0.08439557,58.07,BTC-27JUN25-130000-C,91205.24,buy,0.1,,0.1,,,
344,327894998,2024-11-19 03:13:00,0,0.0865,0.08563586,58.69,BTC-27JUN25-130000-C,91306.95,buy,4.0,,4.0,,,
345,327894999,2024-11-19 03:13:00,1,0.0865,0.08563586,58.69,BTC-27JUN25-130000-C,91306.95,buy,1.0,,1.0,,,
346,327896098,2024-11-19 03:22:59,1,0.0865,0.08592987,58.59,BTC-27JUN25-130000-C,91420.96,sell,1.0,,1.0,,,
347,327948739,2024-11-19 11:02:21,0,0.087,0.08852817,58.46,BTC-27JUN25-130000-C,91803.27,sell,8.4,,8.4,,,
348,327948740,2024-11-19 11:02:21,1,0.087,0.08852817,58.46,BTC-27JUN25-130000-C,91803.27,sell,1.6,,1.6,,,
349,327948741,2024-11-19 11:02:21,1,0.087,0.08852817,58.46,BTC-27JUN25-130000-C,91803.27,sell,6.0,,6.0,,,
350,327948742,2024-11-19 11:02:21,1,0.087,0.08852817,58.46,BTC-27JUN25-130000-C,91803.27,buy,9.0,,9.0,,,
351,327948768,2024-11-19 11:02:54,2,0.0865,0.08845263,58.31,BTC-27JUN25-130000-C,91790.33,sell,8.4,,8.4,,,
352,327948769,2024-11-19 11:02:54,3,0.0865,0.08845263,58.31,BTC-27JUN25-130000-C,91790.33,sell,2.4,,2.4,,,
353,327948770,2024-11-19 11:02:54,3,0.0865,0.08845263,58.31,BTC-27JUN25-130000-C,91790.33,buy,1.5,,1.5,,,
354,327948771,2024-11-19 11:02:54,3,0.0865,0.08845263,58.31,BTC-27JUN25-130000-C,91790.33,buy,12.7,,12.7,,,
355,327948859,2024-11-19 11:03:17,2,0.086,0.08837923,58.14,BTC-27JUN25-130000-C,91778.48,sell,4.0,,4.0,,,
356,327948860,2024-11-19 11:03:17,3,0.086,0.08837923,58.14,BTC-27JUN25-130000-C,91778.48,sell,8.4,,8.4,,,
357,327948861,2024-11-19 11:03:17,3,0.086,0.08837923,58.14,BTC-27JUN25-130000-C,91778.48,buy,12.6,,12.6,,,
358,328165938,2024-11-20 00:29:56,0,0.0905,0.0907549,59.34,BTC-27JUN25-130000-C,92196.43,sell,1.1,,1.1,,,
359,328205615,2024-11-20 07:20:53,0,0.092,0.09220359,59.26,BTC-27JUN25-130000-C,92869.49,buy,0.1,,0.1,,,
360,328205685,2024-11-20 07:21:00,1,0.092,0.09220079,59.26,BTC-27JUN25-130000-C,92869.3,buy,0.1,,0.1,,,
361,328218073,2024-11-20 08:35:16,0,0.093,0.0937388,59.27,BTC-27JUN25-130000-C,93156.14,buy,1.0,,1.0,,,
362,328218364,2024-11-20 08:38:34,1,0.093,0.09374841,59.21,BTC-27JUN25-130000-C,93218.21,buy,1.0,,1.0,,,
363,328218370,2024-11-20 08:38:52,1,0.093,0.09370015,59.22,BTC-27JUN25-130000-C,93217.6,buy,1.0,,1.0,,,
364,328218415,2024-11-20 08:40:14,1,0.093,0.09363465,59.21,BTC-27JUN25-130000-C,93219.11,buy,1.0,,1.0,,,
365,328218418,2024-11-20 08:40:20,1,0.093,0.09363226,59.21,BTC-27JUN25-130000-C,93217.17,buy,1.0,,1.0,,,
366,328233401,2024-11-20 10:00:13,0,0.0945,0.09432026,59.84,BTC-27JUN25-130000-C,93192.7,sell,0.7,,0.7,,,
367,328234794,2024-11-20 10:11:04,0,0.095,0.09500277,59.9,BTC-27JUN25-130000-C,93323.95,sell,0.6,,0.6,,,
368,328239627,2024-11-20 10:50:03,0,0.0984,0.0955882,60.94,BTC-27JUN25-130000-C,93490.87,buy,500.0,168950,500.0,BTC-CDIAG-27JUN25_27DEC24-130000_85000,,
369,328239860,2024-11-20 10:51:57,2,0.096,0.09554694,60.19,BTC-27JUN25-130000-C,93433.61,sell,0.6,,0.6,,,
370,328239960,2024-11-20 10:53:11,0,0.0975,0.09565762,60.7,BTC-27JUN25-130000-C,93448.63,sell,1.0,,1.0,,,
371,328243920,2024-11-20 11:19:29,2,0.0965,0.09697749,60.62,BTC-27JUN25-130000-C,93122.04,sell,0.7,,0.7,,,
372,328251372,2024-11-20 12:05:06,0,0.1005,0.10051977,61.51,BTC-27JUN25-130000-C,93532.45,buy,0.1,,0.1,,,
373,328251606,2024-11-20 12:07:25,2,0.1,0.10083925,61.25,BTC-27JUN25-130000-C,93606.18,sell,0.1,,0.1,,,
374,328253753,2024-11-20 12:19:24,0,0.101,0.10113644,61.56,BTC-27JUN25-130000-C,93644.25,sell,0.6,,0.6,,,
375,328294786,2024-11-20 14:16:32,0,0.1075,0.1032853,62.95,BTC-27JUN25-130000-C,94295.96,buy,500.0,168986,500.0,,,
376,328299709,2024-11-20 14:29:39,2,0.104,0.10412303,61.47,BTC-27JUN25-130000-C,94590.21,buy,0.1,,0.1,,,
377,328302519,2024-11-20 14:35:47,3,0.104,0.10404126,61.55,BTC-27JUN25-130000-C,94549.25,sell,0.9,,0.9,,,
378,328329280,2024-11-20 15:36:59,0,0.1065,0.10694823,62.27,BTC-27JUN25-130000-C,94754.35,sell,0.1,,0.1,,,
379,328358736,2024-11-20 16:51:36,0,0.1079,0.10570485,63.74,BTC-27JUN25-130000-C,93825.69,buy,200.0,169015,200.0,,,
380,328359986,2024-11-20 16:55:17,0,0.108,0.10667741,63.49,BTC-27JUN25-130000-C,94089.61,buy,100.0,169016,100.0,,,
381,328364097,2024-11-20 17:17:17,2,0.1076,0.1073814,63.25,BTC-27JUN25-130000-C,94176.77,buy,100.0,169017,100.0,BTC-CSR23-27JUN25-130000_160000,,
382,328400500,2024-11-20 20:16:02,2,0.1065,0.10473222,63.16,BTC-27JUN25-130000-C,94004.96,buy,100.0,169038,100.0,BTC-CS-27JUN25-130000_170000,,
383,328400974,2024-11-20 20:19:24,0,0.1068,0.10506434,63.11,BTC-27JUN25-130000-C,94154.2,buy,100.0,169039,100.0,BTC-CS-27JUN25-130000_170000,,
384,328407893,2024-11-20 20:58:44,2,0.1045,0.10542962,62.26,BTC-27JUN25-130000-C,94220.28,sell,0.5,,0.5,,,
385,328408175,2024-11-20 20:59:30,3,0.1045,0.10557738,62.17,BTC-27JUN25-130000-C,94314.94,sell,3.0,,3.0,,,
386,328433492,2024-11-21 01:10:13,0,0.106,0.10683215,62.05,BTC-27JUN25-130000-C,94891.7,sell,7.7,,7.7,,,
387,328433493,2024-11-21 01:10:13,1,0.106,0.10683215,62.05,BTC-27JUN25-130000-C,94891.7,buy,1.3,,1.3,,,
388,328490858,2024-11-21 04:46:35,0,0.1208,0.11437721,65.16,BTC-27JUN25-130000-C,96697.83,buy,50.0,169122,50.0,,,
389,328491063,2024-11-21 04:47:07,2,0.1165,0.11427883,63.77,BTC-27JUN25-130000-C,96640.64,buy,7.4,,7.4,,,
390,328491064,2024-11-21 04:47:07,3,0.1165,0.11427883,63.77,BTC-27JUN25-130000-C,96640.64,buy,3.0,,3.0,,,
391,328491135,2024-11-21 04:47:30,3,0.1165,0.11441054,63.73,BTC-27JUN25-130000-C,96666.62,buy,1.1,,1.1,,,
392,328491136,2024-11-21 04:47:30,3,0.1165,0.11441054,63.73,BTC-27JUN25-130000-C,96666.62,buy,5.2,,5.2,,,
393,328497067,2024-11-21 04:57:27,0,0.1225,0.12006461,64.7,BTC-27JUN25-130000-C,97613.87,buy,0.1,,0.1,,,
