trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,combo_id,block_trade_id,amount,combo_trade_id,liquidation
1900,331769541,2024-12-05 12:39:24,1,0.1215,0.12151896,58.19,BTC-31JAN25-100000-C,102989.68,buy,0.5,,,0.5,,
1901,331769543,2024-12-05 12:39:24,1,0.1215,0.12151896,58.19,BTC-31JAN25-100000-C,102989.68,buy,0.1,,,0.1,,
1902,331769578,2024-12-05 12:39:33,1,0.1215,0.12170316,58.07,BTC-31JAN25-100000-C,103020.5,buy,0.4,,,0.4,,
1903,331769585,2024-12-05 12:39:34,1,0.1215,0.12169941,58.07,BTC-31JAN25-100000-C,103021.99,buy,0.5,,,0.5,,
1904,331769623,2024-12-05 12:39:40,1,0.1215,0.12170074,58.06,BTC-31JAN25-100000-C,103021.0,buy,0.1,,,0.1,,
1905,331777467,2024-12-05 13:01:02,0,0.122,0.12179007,58.56,BTC-31JAN25-100000-C,102999.6,buy,0.5,,,0.5,,
1906,331781805,2024-12-05 13:19:09,0,0.124,0.1232588,59.07,BTC-31JAN25-100000-C,103230.09,buy,0.2,,,0.2,,
1907,331809415,2024-12-05 14:42:22,2,0.122,0.1223759,58.34,BTC-31JAN25-100000-C,103147.19,buy,1.9,,,1.9,,
1908,331809416,2024-12-05 14:42:22,3,0.122,0.1223759,58.34,BTC-31JAN25-100000-C,103147.19,buy,3.1,,,3.1,,
1909,331813251,2024-12-05 14:50:26,0,0.1225,0.12288316,58.07,BTC-31JAN25-100000-C,103382.05,sell,4.2,,,4.2,,
1910,331813252,2024-12-05 14:50:26,1,0.1225,0.12288316,58.07,BTC-31JAN25-100000-C,103382.05,sell,3.9,,,3.9,,
1911,331814159,2024-12-05 14:51:24,1,0.1225,0.12403157,57.54,BTC-31JAN25-100000-C,103522.98,sell,0.1,,,0.1,,
1912,331835117,2024-12-05 15:23:52,2,0.1155,0.11498741,57.61,BTC-31JAN25-100000-C,102261.52,buy,1.0,,,1.0,,
1913,331840150,2024-12-05 15:29:33,2,0.1135,0.11345849,57.18,BTC-31JAN25-100000-C,101998.89,buy,0.1,,,0.1,,
1914,331986817,2024-12-05 21:13:42,2,0.103,0.10241299,58.62,BTC-31JAN25-100000-C,99533.21,buy,0.1,,,0.1,,
1915,331986833,2024-12-05 21:13:59,3,0.103,0.10241803,58.61,BTC-31JAN25-100000-C,99535.81,buy,0.1,,,0.1,,
1916,331986956,2024-12-05 21:15:05,2,0.1025,0.1022957,58.4,BTC-31JAN25-100000-C,99508.44,buy,0.1,,,0.1,,
1917,331987059,2024-12-05 21:15:26,3,0.1025,0.10170597,58.78,BTC-31JAN25-100000-C,99390.17,buy,0.1,,,0.1,,
1918,331987186,2024-12-05 21:15:53,2,0.102,0.10149567,58.55,BTC-31JAN25-100000-C,99353.35,buy,0.1,,,0.1,,
1919,331999606,2024-12-05 22:25:08,2,0.095,0.09523005,57.81,BTC-31JAN25-100000-C,98183.45,sell,0.4,,,0.4,,
1920,332000122,2024-12-05 22:26:39,2,0.0945,0.09461104,57.88,BTC-31JAN25-100000-C,98055.69,sell,0.5,,,0.5,,
1921,332002195,2024-12-05 22:26:53,2,0.0895,0.09138829,57.19,BTC-31JAN25-100000-C,97246.81,buy,0.3,,,0.3,,M
1922,332002530,2024-12-05 22:26:54,2,0.087,0.09067575,55.94,BTC-31JAN25-100000-C,97138.14,buy,2.0,,,2.0,,M
1923,332005625,2024-12-05 22:27:30,0,0.089,0.08968455,57.83,BTC-31JAN25-100000-C,96969.1,sell,0.5,,,0.5,,
1924,332006824,2024-12-05 22:27:56,2,0.0865,0.08746555,57.52,BTC-31JAN25-100000-C,96508.49,sell,0.5,,,0.5,,
1925,332012722,2024-12-05 22:28:24,2,0.07,0.07651312,55.2,BTC-31JAN25-100000-C,93744.82,sell,1.0,,,1.0,,
1926,332012723,2024-12-05 22:28:24,3,0.07,0.07651312,55.2,BTC-31JAN25-100000-C,93744.82,sell,0.4,,,0.4,,
1927,332032698,2024-12-05 22:30:49,0,0.0995,0.07979603,71.72,BTC-31JAN25-100000-C,94704.53,sell,0.6,,,0.6,,
1928,332035447,2024-12-05 22:31:49,1,0.0995,0.08407222,68.79,BTC-31JAN25-100000-C,95691.18,sell,0.5,,,0.5,,
1929,332045291,2024-12-05 22:35:14,2,0.086,0.08544993,61.07,BTC-31JAN25-100000-C,95351.94,sell,0.6,,,0.6,,
1930,332050666,2024-12-05 22:38:02,0,0.092,0.09169434,61.33,BTC-31JAN25-100000-C,96574.4,sell,0.6,,,0.6,,
1931,332051748,2024-12-05 22:38:37,2,0.0895,0.08968628,61.2,BTC-31JAN25-100000-C,96094.22,sell,0.5,,,0.5,,
1932,332052857,2024-12-05 22:39:28,3,0.0895,0.0896246,61.42,BTC-31JAN25-100000-C,95981.35,sell,0.5,,,0.5,,
1933,332054208,2024-12-05 22:41:15,0,0.0915,0.09101372,61.75,BTC-31JAN25-100000-C,96327.83,sell,0.6,,,0.6,,
1934,332055265,2024-12-05 22:41:46,2,0.0905,0.09037733,61.48,BTC-31JAN25-100000-C,96201.48,sell,0.5,,,0.5,,
1935,332056266,2024-12-05 22:42:14,2,0.0895,0.08963564,61.36,BTC-31JAN25-100000-C,96034.21,sell,0.5,,,0.5,,
1936,332058199,2024-12-05 22:44:06,3,0.0895,0.09025162,60.95,BTC-31JAN25-100000-C,96245.28,sell,0.7,,,0.7,,
1937,332059331,2024-12-05 22:45:07,0,0.0905,0.09174119,60.72,BTC-31JAN25-100000-C,96540.53,sell,0.5,,,0.5,,
1938,332063461,2024-12-05 22:49:05,0,0.0935,0.09404341,60.41,BTC-31JAN25-100000-C,97129.96,sell,0.9,,,0.9,,
1939,332065340,2024-12-05 22:51:15,2,0.092,0.09288225,60.18,BTC-31JAN25-100000-C,96871.41,sell,0.7,,,0.7,,
1940,332066087,2024-12-05 22:52:18,2,0.091,0.09160414,60.17,BTC-31JAN25-100000-C,96628.39,sell,0.1,,,0.1,,
1941,332066330,2024-12-05 22:52:34,2,0.0905,0.0912747,60.02,BTC-31JAN25-100000-C,96568.46,sell,0.1,,,0.1,,
1942,332066335,2024-12-05 22:52:36,3,0.0905,0.09114973,60.2,BTC-31JAN25-100000-C,96509.59,sell,0.4,,,0.4,,
1943,332066371,2024-12-05 22:52:38,3,0.0905,0.09095493,60.23,BTC-31JAN25-100000-C,96502.0,sell,0.1,,,0.1,,
1944,332068041,2024-12-05 22:54:01,0,0.0915,0.09181808,60.26,BTC-31JAN25-100000-C,96710.98,sell,0.1,,,0.1,,
1945,332068107,2024-12-05 22:54:07,1,0.0915,0.09147695,60.48,BTC-31JAN25-100000-C,96641.66,buy,0.1,,,0.1,,
1946,332068139,2024-12-05 22:54:11,2,0.091,0.09131876,60.26,BTC-31JAN25-100000-C,96613.07,sell,0.1,,,0.1,,
1947,332068140,2024-12-05 22:54:11,3,0.091,0.09131876,60.26,BTC-31JAN25-100000-C,96613.07,sell,0.7,,,0.7,,
1948,332069125,2024-12-05 22:55:37,3,0.091,0.09080859,60.55,BTC-31JAN25-100000-C,96526.29,sell,0.1,,,0.1,,
1949,332069130,2024-12-05 22:55:41,3,0.091,0.09075433,60.59,BTC-31JAN25-100000-C,96519.72,sell,0.1,,,0.1,,
1950,332070139,2024-12-05 22:57:40,2,0.0905,0.09090281,60.18,BTC-31JAN25-100000-C,96567.05,sell,1.0,,,1.0,,
1951,332073522,2024-12-05 23:00:43,3,0.0905,0.09091716,60.18,BTC-31JAN25-100000-C,96529.15,sell,0.9,,,0.9,,
1952,332074311,2024-12-05 23:02:12,2,0.0885,0.08916547,59.89,BTC-31JAN25-100000-C,96202.09,sell,0.8,,,0.8,,
1953,332074841,2024-12-05 23:02:46,2,0.088,0.08850407,60.0,BTC-31JAN25-100000-C,96062.33,sell,0.6,,,0.6,,
1954,332075006,2024-12-05 23:03:07,2,0.0875,0.0881025,59.89,BTC-31JAN25-100000-C,95990.98,sell,0.6,,,0.6,,
1955,332075872,2024-12-05 23:03:43,3,0.0875,0.08790093,59.91,BTC-31JAN25-100000-C,95991.96,sell,0.1,,,0.1,,
1956,332075910,2024-12-05 23:03:46,3,0.0875,0.08788383,59.91,BTC-31JAN25-100000-C,95992.73,sell,0.1,,,0.1,,
1957,332075927,2024-12-05 23:03:47,3,0.0875,0.08787314,59.91,BTC-31JAN25-100000-C,95992.67,sell,0.4,,,0.4,,
1958,332077464,2024-12-05 23:05:10,3,0.0875,0.08809236,59.83,BTC-31JAN25-100000-C,96024.03,sell,0.1,,,0.1,,
1959,332077466,2024-12-05 23:05:10,3,0.0875,0.08809236,59.83,BTC-31JAN25-100000-C,96024.03,sell,0.8,,,0.8,,
1960,332078232,2024-12-05 23:06:03,2,0.0865,0.087145,59.57,BTC-31JAN25-100000-C,95903.8,sell,0.7,,,0.7,,
1961,332079141,2024-12-05 23:06:58,3,0.0865,0.0864849,59.93,BTC-31JAN25-100000-C,95773.69,buy,0.1,,,0.1,,
1962,332084143,2024-12-05 23:12:06,0,0.089,0.0889431,59.76,BTC-31JAN25-100000-C,96356.84,sell,0.1,,,0.1,,
1963,332084968,2024-12-05 23:12:42,0,0.0895,0.08940673,59.75,BTC-31JAN25-100000-C,96473.23,sell,2.0,,,2.0,,
1964,332087469,2024-12-05 23:16:51,0,0.0905,0.09023549,59.76,BTC-31JAN25-100000-C,96696.65,sell,0.1,,,0.1,,
1965,332092813,2024-12-05 23:23:39,0,0.0925,0.09259461,59.56,BTC-31JAN25-100000-C,97176.65,sell,0.4,,,0.4,,
1966,332092822,2024-12-05 23:23:39,1,0.0925,0.09259461,59.56,BTC-31JAN25-100000-C,97176.65,sell,0.3,,,0.3,,
1967,332092840,2024-12-05 23:23:42,1,0.0925,0.09230023,59.73,BTC-31JAN25-100000-C,97118.66,sell,0.1,,,0.1,,
1968,332092886,2024-12-05 23:23:44,1,0.0925,0.09228992,59.74,BTC-31JAN25-100000-C,97117.44,sell,0.2,,,0.2,,
1969,332092911,2024-12-05 23:23:46,1,0.0925,0.09228847,59.71,BTC-31JAN25-100000-C,97124.46,sell,2.9,,,2.9,,
1970,332094933,2024-12-05 23:27:11,0,0.0935,0.09396818,59.37,BTC-31JAN25-100000-C,97470.29,sell,1.9,,,1.9,,
1971,332095171,2024-12-05 23:27:38,0,0.094,0.09409362,59.6,BTC-31JAN25-100000-C,97501.98,sell,0.9,,,0.9,,
1972,332095972,2024-12-05 23:29:15,2,0.0935,0.09329497,59.71,BTC-31JAN25-100000-C,97368.68,sell,1.2,,,1.2,,
1973,332098365,2024-12-05 23:33:49,2,0.0915,0.09199143,59.39,BTC-31JAN25-100000-C,97024.95,sell,0.1,,,0.1,,
1974,332098395,2024-12-05 23:33:49,3,0.0915,0.09199143,59.39,BTC-31JAN25-100000-C,97024.95,sell,2.7,,,2.7,,
1975,332110065,2024-12-06 00:00:14,3,0.0915,0.09166909,59.31,BTC-31JAN25-100000-C,97053.63,sell,0.6,,,0.6,,
1976,332111022,2024-12-06 00:02:12,2,0.091,0.09062786,59.69,BTC-31JAN25-100000-C,96830.96,sell,0.5,,,0.5,,
1977,332112578,2024-12-06 00:04:55,2,0.09,0.09034288,59.29,BTC-31JAN25-100000-C,96703.55,sell,0.6,,,0.6,,
1978,332112607,2024-12-06 00:05:05,3,0.09,0.09015154,59.44,BTC-31JAN25-100000-C,96655.21,sell,0.6,,,0.6,,
1979,332112662,2024-12-06 00:05:15,3,0.09,0.08992126,59.5,BTC-31JAN25-100000-C,96637.88,sell,0.6,,,0.6,,
1980,332112942,2024-12-06 00:06:07,2,0.0895,0.08964018,59.42,BTC-31JAN25-100000-C,96551.17,sell,0.6,,,0.6,,
1981,332113072,2024-12-06 00:06:19,3,0.0895,0.08963055,59.48,BTC-31JAN25-100000-C,96529.79,sell,0.6,,,0.6,,
1982,332116356,2024-12-06 00:13:18,3,0.0895,0.08984902,59.21,BTC-31JAN25-100000-C,96642.48,sell,6.3,,,6.3,,
1983,332116612,2024-12-06 00:13:49,0,0.09,0.08978024,59.87,BTC-31JAN25-100000-C,96522.46,buy,1.9,,,1.9,,
1984,332116613,2024-12-06 00:13:49,0,0.0905,0.08978024,60.19,BTC-31JAN25-100000-C,96522.46,buy,6.3,,,6.3,,
1985,332116614,2024-12-06 00:13:49,1,0.0905,0.08978024,60.19,BTC-31JAN25-100000-C,96522.46,buy,4.3,,,4.3,,
1986,332116615,2024-12-06 00:13:49,0,0.091,0.08978024,60.51,BTC-31JAN25-100000-C,96522.46,buy,6.3,,,6.3,,
1987,332116616,2024-12-06 00:13:49,1,0.091,0.08978024,60.51,BTC-31JAN25-100000-C,96522.46,buy,9.9,,,9.9,,
1988,332116617,2024-12-06 00:13:49,0,0.093,0.08978024,61.79,BTC-31JAN25-100000-C,96522.46,buy,4.0,,,4.0,,
1989,332116618,2024-12-06 00:13:49,0,0.0935,0.08978024,62.11,BTC-31JAN25-100000-C,96522.46,buy,4.0,,,4.0,,
1990,332122463,2024-12-06 00:32:35,2,0.093,0.09281646,59.41,BTC-31JAN25-100000-C,97338.26,sell,0.1,,,0.1,,
1991,332125587,2024-12-06 00:43:27,0,0.095,0.09409785,59.71,BTC-31JAN25-100000-C,97671.0,buy,6.1,,,6.1,,
1992,332125588,2024-12-06 00:43:27,1,0.095,0.09409785,59.71,BTC-31JAN25-100000-C,97671.0,buy,2.9,,,2.9,,
1993,332125589,2024-12-06 00:43:27,1,0.095,0.09409785,59.71,BTC-31JAN25-100000-C,97671.0,buy,2.4,,,2.4,,
1994,332125590,2024-12-06 00:43:27,1,0.095,0.09409785,59.71,BTC-31JAN25-100000-C,97671.0,sell,9.2,,,9.2,,
1995,332125591,2024-12-06 00:43:27,1,0.095,0.09409785,59.71,BTC-31JAN25-100000-C,97671.0,sell,2.1,,,2.1,,
1996,332125593,2024-12-06 00:43:27,1,0.095,0.09409785,59.71,BTC-31JAN25-100000-C,97671.0,sell,0.3,,,0.3,,
1997,332125595,2024-12-06 00:43:27,1,0.095,0.09409785,59.71,BTC-31JAN25-100000-C,97671.0,sell,0.1,,,0.1,,
1998,332125598,2024-12-06 00:43:28,1,0.095,0.09408826,59.69,BTC-31JAN25-100000-C,97679.16,sell,0.6,,,0.6,,
1999,332125601,2024-12-06 00:43:28,1,0.095,0.09408826,59.69,BTC-31JAN25-100000-C,97679.16,sell,0.3,,,0.3,,
2000,332125660,2024-12-06 00:43:36,1,0.095,0.09431936,59.61,BTC-31JAN25-100000-C,97705.41,sell,6.1,,,6.1,,
2001,332125661,2024-12-06 00:43:36,1,0.095,0.09431936,59.61,BTC-31JAN25-100000-C,97705.41,sell,5.9,,,5.9,,
2002,332135599,2024-12-06 01:31:02,0,0.0965,0.09562279,59.58,BTC-31JAN25-100000-C,97969.36,buy,0.1,,,0.1,,
2003,332141134,2024-12-06 01:50:22,0,0.0995,0.09907796,59.21,BTC-31JAN25-100000-C,98720.37,buy,0.5,,,0.5,,
2004,332145164,2024-12-06 02:09:24,2,0.094,0.09412798,58.63,BTC-31JAN25-100000-C,97794.39,buy,0.1,,,0.1,,
2005,332145216,2024-12-06 02:09:39,3,0.094,0.09397812,58.69,BTC-31JAN25-100000-C,97773.47,buy,0.7,,,0.7,,
2006,332145230,2024-12-06 02:09:42,3,0.094,0.09409935,58.59,BTC-31JAN25-100000-C,97807.11,buy,0.6,,,0.6,,
2007,332145231,2024-12-06 02:09:42,3,0.094,0.09409935,58.59,BTC-31JAN25-100000-C,97807.11,buy,0.1,,,0.1,,
2008,332145352,2024-12-06 02:10:20,2,0.0935,0.09425175,58.19,BTC-31JAN25-100000-C,97828.87,sell,0.9,,,0.9,,
2009,332145519,2024-12-06 02:11:46,3,0.0935,0.09407553,58.32,BTC-31JAN25-100000-C,97789.76,buy,0.8,,,0.8,,
2010,332145520,2024-12-06 02:11:46,3,0.0935,0.09407553,58.32,BTC-31JAN25-100000-C,97789.76,buy,1.2,,,1.2,,
2011,332146598,2024-12-06 02:19:20,0,0.0955,0.09510519,58.79,BTC-31JAN25-100000-C,98068.24,buy,0.5,,,0.5,,
2012,332146629,2024-12-06 02:19:26,1,0.0955,0.09517155,58.7,BTC-31JAN25-100000-C,98096.41,buy,0.5,,,0.5,,
2013,332149493,2024-12-06 02:37:26,2,0.0935,0.09335221,58.37,BTC-31JAN25-100000-C,97827.83,sell,1.0,,,1.0,,
2014,332173791,2024-12-06 06:03:42,2,0.093,0.09236754,57.81,BTC-31JAN25-100000-C,97878.17,buy,0.1,,,0.1,,
2015,332176773,2024-12-06 06:36:45,0,0.094,0.09410101,57.26,BTC-31JAN25-100000-C,98266.7,buy,0.7,,,0.7,,
2016,332178657,2024-12-06 07:06:49,2,0.0925,0.09260777,57.11,BTC-31JAN25-100000-C,98014.35,buy,1.3,,,1.3,,
2017,332178698,2024-12-06 07:07:58,3,0.0925,0.09257725,57.12,BTC-31JAN25-100000-C,98007.0,buy,1.9,,,1.9,,
2018,332178724,2024-12-06 07:08:37,3,0.0925,0.09250544,57.15,BTC-31JAN25-100000-C,97998.73,buy,3.1,,,3.1,,
2019,332179154,2024-12-06 07:11:48,2,0.092,0.09195636,57.22,BTC-31JAN25-100000-C,97892.69,sell,0.1,,,0.1,,
2020,332179706,2024-12-06 07:17:35,0,0.0925,0.09224126,57.36,BTC-31JAN25-100000-C,97947.75,buy,0.2,,,0.2,,
2021,332179721,2024-12-06 07:17:38,1,0.0925,0.09228328,57.33,BTC-31JAN25-100000-C,97956.15,buy,0.1,,,0.1,,
2022,332179722,2024-12-06 07:17:38,1,0.0925,0.09228328,57.33,BTC-31JAN25-100000-C,97956.15,buy,0.1,,,0.1,,
2023,332181839,2024-12-06 07:33:29,1,0.0925,0.09266366,56.77,BTC-31JAN25-100000-C,98092.56,buy,0.6,,,0.6,,
2024,332181891,2024-12-06 07:33:32,1,0.0925,0.09270561,56.71,BTC-31JAN25-100000-C,98123.02,buy,0.6,,,0.6,,
2025,332181892,2024-12-06 07:33:32,1,0.0925,0.09270561,56.71,BTC-31JAN25-100000-C,98123.02,buy,0.1,,,0.1,,
2026,332181906,2024-12-06 07:33:34,1,0.0925,0.0928369,56.64,BTC-31JAN25-100000-C,98132.37,buy,3.3,,,3.3,,
2027,332188022,2024-12-06 07:58:13,0,0.0935,0.09343803,56.97,BTC-31JAN25-100000-C,98207.01,sell,0.1,,,0.1,,
2028,332188059,2024-12-06 07:58:20,1,0.0935,0.09345222,56.97,BTC-31JAN25-100000-C,98208.55,sell,0.1,,,0.1,,
2029,332188124,2024-12-06 07:58:39,1,0.0935,0.09344828,56.96,BTC-31JAN25-100000-C,98212.14,sell,0.1,,,0.1,,
2030,332201008,2024-12-06 09:06:26,1,0.0935,0.09263149,57.01,BTC-31JAN25-100000-C,98300.1,buy,0.1,,,0.1,,
2031,332201175,2024-12-06 09:06:43,1,0.0935,0.0925682,57.05,BTC-31JAN25-100000-C,98289.38,buy,0.2,,,0.2,,
2032,332201390,2024-12-06 09:07:20,1,0.0935,0.09247263,57.1,BTC-31JAN25-100000-C,98275.46,buy,0.1,,,0.1,,
2033,332234859,2024-12-06 11:57:08,2,0.09,0.0906924,56.26,BTC-31JAN25-100000-C,98049.26,sell,0.1,,,0.1,,
2034,332234869,2024-12-06 11:57:10,3,0.09,0.09061048,56.34,BTC-31JAN25-100000-C,98021.96,sell,0.1,,,0.1,,
2035,332234881,2024-12-06 11:57:19,3,0.09,0.09065808,56.28,BTC-31JAN25-100000-C,98034.82,sell,0.1,,,0.1,,
2036,332243238,2024-12-06 12:51:55,2,0.0895,0.08996354,56.59,BTC-31JAN25-100000-C,97824.56,sell,0.1,,,0.1,,
2037,332243941,2024-12-06 12:56:14,0,0.09,0.08998087,56.9,BTC-31JAN25-100000-C,97851.37,buy,1.0,,,1.0,,
2038,332270377,2024-12-06 14:15:18,0,0.0935,0.09386483,56.25,BTC-31JAN25-100000-C,98768.59,sell,5.9,,,5.9,,
2039,332270378,2024-12-06 14:15:18,1,0.0935,0.09386483,56.25,BTC-31JAN25-100000-C,98768.59,buy,5.9,,,5.9,,
2040,332270379,2024-12-06 14:15:18,1,0.0935,0.09386483,56.25,BTC-31JAN25-100000-C,98768.59,buy,0.1,,,0.1,,
2041,332270380,2024-12-06 14:15:18,1,0.0935,0.09386483,56.25,BTC-31JAN25-100000-C,98768.59,buy,1.4,,,1.4,,
2042,332270381,2024-12-06 14:15:18,1,0.0935,0.09386483,56.25,BTC-31JAN25-100000-C,98768.59,buy,0.9,,,0.9,,
2043,332270383,2024-12-06 14:15:19,1,0.0935,0.0938646,56.23,BTC-31JAN25-100000-C,98773.8,buy,0.4,,,0.4,,
2044,332270384,2024-12-06 14:15:20,1,0.0935,0.0938646,56.23,BTC-31JAN25-100000-C,98773.8,buy,0.4,,,0.4,,
2045,332272109,2024-12-06 14:25:53,0,0.0955,0.09555114,56.41,BTC-31JAN25-100000-C,99132.44,buy,5.6,,,5.6,,
2046,332272129,2024-12-06 14:25:53,1,0.0955,0.09555114,56.41,BTC-31JAN25-100000-C,99132.44,buy,0.6,,,0.6,,
2047,332272131,2024-12-06 14:25:53,1,0.0955,0.09555114,56.41,BTC-31JAN25-100000-C,99132.44,buy,8.8,,,8.8,,
2048,332272617,2024-12-06 14:27:15,0,0.096,0.09568377,56.57,BTC-31JAN25-100000-C,99201.14,buy,0.1,,,0.1,,
2049,332273390,2024-12-06 14:27:43,0,0.097,0.09636905,56.91,BTC-31JAN25-100000-C,99314.82,sell,0.1,,,0.1,,
2050,332274579,2024-12-06 14:29:58,2,0.0965,0.09651763,56.46,BTC-31JAN25-100000-C,99328.68,buy,5.8,,,5.8,,
2051,332274650,2024-12-06 14:30:02,3,0.0965,0.09662772,56.37,BTC-31JAN25-100000-C,99357.31,buy,5.8,,,5.8,,
2052,332274654,2024-12-06 14:30:02,3,0.0965,0.09662772,56.37,BTC-31JAN25-100000-C,99357.31,buy,0.8,,,0.8,,
2053,332274657,2024-12-06 14:30:02,3,0.0965,0.09662772,56.37,BTC-31JAN25-100000-C,99357.31,buy,1.9,,,1.9,,
2054,332274658,2024-12-06 14:30:02,3,0.0965,0.09662772,56.37,BTC-31JAN25-100000-C,99357.31,buy,0.3,,,0.3,,
2055,332274660,2024-12-06 14:30:02,3,0.0965,0.09662772,56.37,BTC-31JAN25-100000-C,99357.31,buy,0.1,,,0.1,,
2056,332274661,2024-12-06 14:30:02,3,0.0965,0.09662772,56.37,BTC-31JAN25-100000-C,99357.31,buy,0.1,,,0.1,,
2057,332274670,2024-12-06 14:30:03,3,0.0965,0.09666906,56.34,BTC-31JAN25-100000-C,99367.22,buy,0.2,,,0.2,,
2058,332287876,2024-12-06 14:56:01,0,0.098,0.09696761,57.15,BTC-31JAN25-100000-C,99412.79,buy,0.1,,,0.1,,
2059,332299605,2024-12-06 15:37:12,2,0.097,0.09731779,56.36,BTC-31JAN25-100000-C,99430.04,sell,0.3,,,0.3,,
2060,332304640,2024-12-06 15:59:49,0,0.0975,0.09708072,56.72,BTC-31JAN25-100000-C,99404.03,buy,0.2,,,0.2,,
2061,332316560,2024-12-06 16:36:19,2,0.096,0.09600011,56.41,BTC-31JAN25-100000-C,99249.16,sell,0.6,,,0.6,,
2062,332316561,2024-12-06 16:36:19,3,0.096,0.09600011,56.41,BTC-31JAN25-100000-C,99249.16,sell,0.2,,,0.2,,
2063,332316564,2024-12-06 16:36:19,3,0.096,0.09600011,56.41,BTC-31JAN25-100000-C,99249.16,sell,0.1,,,0.1,,
2064,332316565,2024-12-06 16:36:19,3,0.096,0.09600011,56.41,BTC-31JAN25-100000-C,99249.16,sell,3.1,,,3.1,,
2065,332361615,2024-12-06 18:55:18,0,0.109,0.10914956,57.28,BTC-31JAN25-100000-C,101543.48,buy,1.0,,,1.0,,
2066,332371188,2024-12-06 19:37:50,1,0.109,0.10888249,57.43,BTC-31JAN25-100000-C,101563.85,sell,0.5,,,0.5,,
2067,332392665,2024-12-06 21:13:29,2,0.1067,0.10659822,56.93,BTC-31JAN25-100000-C,101244.01,buy,25.0,BTC-CS-31JAN25-100000_130000,172064,25.0,,
2068,332392903,2024-12-06 21:14:48,3,0.1067,0.10639965,57.02,BTC-31JAN25-100000-C,101218.83,buy,12.5,BTC-CS-31JAN25-100000_130000,172065,12.5,,
2069,332393010,2024-12-06 21:15:38,2,0.1066,0.10646628,56.98,BTC-31JAN25-100000-C,101201.2,buy,12.5,BTC-CS-31JAN25-100000_130000,172066,12.5,,
2070,332408120,2024-12-06 22:42:39,2,0.1042,0.10357173,57.16,BTC-31JAN25-100000-C,100687.46,buy,0.1,BTC-STDC-31JAN25_27DEC24-100000,,0.1,332408117,
2071,332430166,2024-12-07 01:00:08,2,0.1037,0.10269756,57.69,BTC-31JAN25-100000-C,100428.78,buy,50.0,BTC-CS-31JAN25-100000_120000,172079,50.0,,
