trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,amount,combo_id,block_trade_id,liquidation,combo_trade_id
5234,246663962,2023-03-19 23:20:12,1,0.033,0.03322836,78.84,BTC-31MAR23-30000-C,28332.5,buy,0.1,,,,
5235,246663981,2023-03-19 23:20:12,1,0.033,0.03322836,78.84,BTC-31MAR23-30000-C,28332.5,buy,1.1,,,,
5236,246666215,2023-03-19 23:29:21,2,0.0325,0.03285811,78.12,BTC-31MAR23-30000-C,28339.86,buy,1.5,,,,
5237,246669222,2023-03-19 23:50:29,2,0.031,0.03100215,79.05,BTC-31MAR23-30000-C,28164.66,sell,0.5,,,,
5238,246670150,2023-03-19 23:53:22,2,0.03,0.03030103,78.66,BTC-31MAR23-30000-C,28110.17,sell,0.1,,,,
5239,246670417,2023-03-19 23:53:58,2,0.0295,0.02985433,78.7,BTC-31MAR23-30000-C,28061.88,sell,1.6,,,,
5240,246672514,2023-03-20 00:00:25,3,0.0295,0.02986916,78.34,BTC-31MAR23-30000-C,28084.13,sell,0.6,,,,
5241,246676279,2023-03-20 00:11:02,2,0.0285,0.02883725,78.51,BTC-31MAR23-30000-C,27982.03,sell,1.4,,,,
5242,246676909,2023-03-20 00:13:21,0,0.029,0.02931074,78.42,BTC-31MAR23-30000-C,28034.07,sell,1.1,,,,
5243,246677217,2023-03-20 00:14:45,0,0.0295,0.02942649,78.86,BTC-31MAR23-30000-C,28049.73,buy,1.6,,,,
5244,246677218,2023-03-20 00:14:45,1,0.0295,0.02942649,78.86,BTC-31MAR23-30000-C,28049.73,buy,0.1,,,,
5245,246677219,2023-03-20 00:14:45,1,0.0295,0.02942649,78.86,BTC-31MAR23-30000-C,28049.73,sell,1.4,,,,
5246,246677220,2023-03-20 00:14:45,1,0.0295,0.02942649,78.86,BTC-31MAR23-30000-C,28049.73,sell,0.1,,,,
5247,246677229,2023-03-20 00:14:46,1,0.0295,0.02940384,78.83,BTC-31MAR23-30000-C,28052.88,sell,1.8,,,,
5248,246677684,2023-03-20 00:16:44,2,0.029,0.02896908,78.75,BTC-31MAR23-30000-C,28012.41,sell,5.0,,,,
5249,246679429,2023-03-20 00:26:00,0,0.0295,0.02963198,78.42,BTC-31MAR23-30000-C,28075.32,sell,0.9,,,,
5250,246682218,2023-03-20 00:43:08,2,0.029,0.02890833,78.79,BTC-31MAR23-30000-C,28013.4,sell,1.3,,,,
5251,246682777,2023-03-20 00:45:44,3,0.029,0.02877512,79.05,BTC-31MAR23-30000-C,28007.91,buy,0.1,,,,
5252,246683170,2023-03-20 00:47:52,2,0.0285,0.02837894,78.93,BTC-31MAR23-30000-C,27968.93,buy,0.1,,,,
5253,246683672,2023-03-20 00:50:31,2,0.028,0.02795231,78.9,BTC-31MAR23-30000-C,27925.37,buy,0.5,,,,
5254,246683840,2023-03-20 00:51:06,3,0.028,0.02806821,78.74,BTC-31MAR23-30000-C,27940.27,sell,0.7,,,,
5255,246685439,2023-03-20 00:57:56,2,0.0275,0.0279578,78.09,BTC-31MAR23-30000-C,27928.79,sell,1.0,,,,
5256,246685440,2023-03-20 00:57:58,3,0.0275,0.02796072,78.11,BTC-31MAR23-30000-C,27928.36,sell,1.0,,,,
5257,246685771,2023-03-20 00:59:58,2,0.027,0.02755872,77.72,BTC-31MAR23-30000-C,27906.31,sell,1.0,,,,
5258,246698669,2023-03-20 01:52:20,2,0.0255,0.02537168,77.55,BTC-31MAR23-30000-C,27768.63,sell,0.1,,,,
5259,246699099,2023-03-20 01:53:24,2,0.025,0.0251693,77.01,BTC-31MAR23-30000-C,27762.88,buy,1.0,,,,
5260,246701092,2023-03-20 02:05:27,2,0.0245,0.02439811,77.26,BTC-31MAR23-30000-C,27711.44,buy,0.2,,,,
5261,246719515,2023-03-20 03:15:25,2,0.0205,0.02095472,73.84,BTC-31MAR23-30000-C,27516.57,sell,2.2,,,,
5262,246719775,2023-03-20 03:17:06,3,0.0205,0.02069175,74.23,BTC-31MAR23-30000-C,27493.2,buy,0.1,,,,
5263,246719783,2023-03-20 03:17:07,3,0.0205,0.02066676,74.32,BTC-31MAR23-30000-C,27488.56,buy,0.1,,,,
5264,246719787,2023-03-20 03:17:08,3,0.0205,0.02065349,74.32,BTC-31MAR23-30000-C,27489.11,buy,0.1,,,,
5265,246719797,2023-03-20 03:17:09,3,0.0205,0.0206118,74.31,BTC-31MAR23-30000-C,27490.64,buy,0.1,,,,
5266,246719798,2023-03-20 03:17:10,3,0.0205,0.02061761,74.28,BTC-31MAR23-30000-C,27490.59,buy,0.1,,,,
5267,246719799,2023-03-20 03:17:11,3,0.0205,0.02063133,74.28,BTC-31MAR23-30000-C,27490.16,buy,0.1,,,,
5268,246719800,2023-03-20 03:17:12,3,0.0205,0.02063056,74.29,BTC-31MAR23-30000-C,27491.85,buy,0.1,,,,
5269,246719845,2023-03-20 03:17:24,3,0.0205,0.02060485,74.35,BTC-31MAR23-30000-C,27486.97,buy,0.1,,,,
5270,246721555,2023-03-20 03:23:22,2,0.02,0.01936284,75.53,BTC-31MAR23-30000-C,27362.07,buy,0.1,,,,
5271,246721556,2023-03-20 03:23:22,3,0.02,0.01936284,75.53,BTC-31MAR23-30000-C,27362.07,buy,2.1,,,,
5272,246721557,2023-03-20 03:23:22,3,0.02,0.01936284,75.53,BTC-31MAR23-30000-C,27362.07,sell,7.8,,,,
5273,246722128,2023-03-20 03:25:02,2,0.0195,0.01925523,74.99,BTC-31MAR23-30000-C,27344.5,sell,10.0,,,,
5274,246722492,2023-03-20 03:25:29,2,0.019,0.01893748,74.68,BTC-31MAR23-30000-C,27298.21,sell,10.0,,,,
5275,246722493,2023-03-20 03:25:29,3,0.019,0.01893748,74.68,BTC-31MAR23-30000-C,27298.21,sell,2.0,,,,
5276,246723898,2023-03-20 03:27:36,0,0.02,0.01967177,75.24,BTC-31MAR23-30000-C,27376.77,sell,10.0,,,,
5277,246724140,2023-03-20 03:28:46,2,0.0195,0.01971082,74.33,BTC-31MAR23-30000-C,27379.28,sell,1.1,,,,
5278,246724141,2023-03-20 03:28:46,3,0.0195,0.01971082,74.33,BTC-31MAR23-30000-C,27379.28,sell,0.1,,,,
5279,246724143,2023-03-20 03:28:46,3,0.0195,0.01971082,74.34,BTC-31MAR23-30000-C,27379.28,buy,1.4,,,,
5280,246724144,2023-03-20 03:28:46,3,0.0195,0.01971082,74.34,BTC-31MAR23-30000-C,27379.28,buy,0.2,,,,
5281,246724145,2023-03-20 03:28:46,3,0.0195,0.01971082,74.34,BTC-31MAR23-30000-C,27379.28,buy,0.9,,,,
5282,246724173,2023-03-20 03:28:54,3,0.0195,0.0196771,74.31,BTC-31MAR23-30000-C,27379.8,buy,8.8,,,,
5283,246725586,2023-03-20 03:31:57,2,0.019,0.01868618,75.37,BTC-31MAR23-30000-C,27254.54,sell,10.0,,,,
5284,246736384,2023-03-20 03:57:35,0,0.0195,0.0195371,75.03,BTC-31MAR23-30000-C,27339.79,sell,1.7,,,,
5285,246736420,2023-03-20 03:57:55,1,0.0195,0.01958746,74.97,BTC-31MAR23-30000-C,27342.84,sell,0.9,,,,
5286,246736895,2023-03-20 04:00:39,1,0.0195,0.01971777,74.9,BTC-31MAR23-30000-C,27340.69,sell,2.4,,,,
5287,246744709,2023-03-20 04:39:37,0,0.0205,0.02072967,74.64,BTC-31MAR23-30000-C,27472.04,sell,20.0,,,,
5288,246745309,2023-03-20 04:43:42,1,0.0205,0.020444,74.93,BTC-31MAR23-30000-C,27464.62,buy,1.8,,,,
5289,246745310,2023-03-20 04:43:42,1,0.0205,0.020444,74.93,BTC-31MAR23-30000-C,27464.62,buy,4.4,,,,
5290,246745311,2023-03-20 04:43:42,1,0.0205,0.020444,74.93,BTC-31MAR23-30000-C,27464.62,sell,3.8,,,,
5291,246746723,2023-03-20 04:53:51,1,0.0205,0.02057608,74.25,BTC-31MAR23-30000-C,27509.46,sell,0.1,,,,
5292,246750117,2023-03-20 05:22:12,1,0.0205,0.02079464,74.19,BTC-31MAR23-30000-C,27515.09,sell,0.6,,,,
5293,246754093,2023-03-20 05:53:47,2,0.02,0.02014172,73.63,BTC-31MAR23-30000-C,27505.6,buy,3.0,,,,
5294,246754102,2023-03-20 05:53:47,3,0.02,0.02014231,73.63,BTC-31MAR23-30000-C,27505.6,sell,2.8,,,,
5295,246754103,2023-03-20 05:53:47,3,0.02,0.02014231,73.63,BTC-31MAR23-30000-C,27505.6,sell,1.1,,,,
5296,246780570,2023-03-20 07:43:21,0,0.0285,0.02838136,75.67,BTC-31MAR23-30000-C,28227.33,buy,0.1,,,,
5297,246786994,2023-03-20 07:55:26,0,0.029,0.02895663,74.87,BTC-31MAR23-30000-C,28306.78,buy,0.1,,,,
5298,246786995,2023-03-20 07:55:26,1,0.029,0.02895663,74.87,BTC-31MAR23-30000-C,28306.78,sell,0.1,,,,
5299,246788188,2023-03-20 07:57:46,2,0.0285,0.02834527,75.05,BTC-31MAR23-30000-C,28264.0,sell,0.1,,,,
5300,246793157,2023-03-20 08:07:31,0,0.0305,0.03016766,76.29,BTC-31MAR23-30000-C,28374.14,sell,0.7,,,,
5301,246793160,2023-03-20 08:07:31,1,0.0305,0.03016766,76.27,BTC-31MAR23-30000-C,28374.14,sell,0.2,,,,
5302,246793433,2023-03-20 08:07:56,2,0.03,0.03030018,75.35,BTC-31MAR23-30000-C,28380.97,sell,0.1,,,,
5303,246793570,2023-03-20 08:08:19,0,0.0305,0.03035416,75.98,BTC-31MAR23-30000-C,28394.55,buy,2.5,,,,
5304,246793571,2023-03-20 08:08:19,1,0.0305,0.03035416,75.98,BTC-31MAR23-30000-C,28394.55,buy,1.3,,,,
5305,246793579,2023-03-20 08:08:23,1,0.0305,0.03036436,76.0,BTC-31MAR23-30000-C,28393.46,buy,2.9,,,,
5306,246794143,2023-03-20 08:09:47,1,0.0305,0.03046824,75.85,BTC-31MAR23-30000-C,28403.52,buy,0.8,,,,
5307,246794144,2023-03-20 08:09:47,1,0.0305,0.03046824,75.85,BTC-31MAR23-30000-C,28403.52,buy,0.5,,,,
5308,246794145,2023-03-20 08:09:47,1,0.0305,0.03046824,75.85,BTC-31MAR23-30000-C,28403.52,buy,0.3,,,,
5309,246794148,2023-03-20 08:09:47,1,0.0305,0.03046824,75.85,BTC-31MAR23-30000-C,28403.52,buy,5.0,,,,
5310,246794575,2023-03-20 08:10:17,1,0.0305,0.03050483,75.81,BTC-31MAR23-30000-C,28399.52,sell,1.4,,,,
5311,246794789,2023-03-20 08:10:37,2,0.03,0.03011145,75.81,BTC-31MAR23-30000-C,28358.09,buy,2.1,,,,
5312,246795707,2023-03-20 08:12:12,2,0.0285,0.0289599,75.14,BTC-31MAR23-30000-C,28262.34,sell,0.5,,,,
5313,246796068,2023-03-20 08:13:14,3,0.0285,0.02875666,75.52,BTC-31MAR23-30000-C,28238.64,sell,1.6,,,,
5314,246796635,2023-03-20 08:14:28,2,0.0275,0.02830638,74.56,BTC-31MAR23-30000-C,28204.65,sell,0.9,,,,
5315,246796636,2023-03-20 08:14:28,3,0.0275,0.02830638,74.56,BTC-31MAR23-30000-C,28204.65,sell,0.4,,,,
5316,246798061,2023-03-20 08:17:52,2,0.026,0.02674629,73.67,BTC-31MAR23-30000-C,28110.53,sell,0.1,,,,
5317,246798814,2023-03-20 08:20:27,0,0.027,0.02717313,74.37,BTC-31MAR23-30000-C,28175.69,sell,5.7,,,,
5318,246798870,2023-03-20 08:20:38,1,0.027,0.02747207,73.99,BTC-31MAR23-30000-C,28187.76,sell,1.2,,,,
5319,246798908,2023-03-20 08:20:47,1,0.027,0.02755046,73.91,BTC-31MAR23-30000-C,28197.83,sell,5.4,,,,
5320,246801187,2023-03-20 08:31:04,0,0.029,0.02868758,75.83,BTC-31MAR23-30000-C,28266.81,sell,0.3,,,,
5321,246801881,2023-03-20 08:35:07,0,0.0295,0.02939263,75.61,BTC-31MAR23-30000-C,28324.52,buy,0.5,,,,
5322,246810417,2023-03-20 09:01:33,0,0.031,0.03117283,77.07,BTC-31MAR23-30000-C,28369.12,sell,1.2,,,,
5323,246825955,2023-03-20 09:51:33,2,0.03,0.02958224,78.58,BTC-31MAR23-30000-C,28207.28,buy,0.1,,,,
5324,246825956,2023-03-20 09:51:33,3,0.03,0.02958224,78.58,BTC-31MAR23-30000-C,28207.28,buy,0.3,,,,
5325,246829281,2023-03-20 10:10:49,0,0.0305,0.03039469,78.17,BTC-31MAR23-30000-C,28283.51,sell,3.0,,,,
5326,246835804,2023-03-20 10:39:28,2,0.03,0.02989873,77.61,BTC-31MAR23-30000-C,28281.29,buy,5.0,,,,
5327,246836104,2023-03-20 10:42:22,3,0.03,0.02978387,77.7,BTC-31MAR23-30000-C,28273.01,buy,13.0,,,,
5328,246836105,2023-03-20 10:42:22,3,0.03,0.02978387,77.7,BTC-31MAR23-30000-C,28273.01,buy,2.3,,,,
5329,246838440,2023-03-20 10:54:45,2,0.029,0.02908092,77.52,BTC-31MAR23-30000-C,28201.46,sell,0.8,,,,
5330,246839496,2023-03-20 11:10:33,3,0.029,0.02925526,77.22,BTC-31MAR23-30000-C,28215.34,sell,3.0,,,,
5331,246839502,2023-03-20 11:11:00,0,0.0295,0.02926756,78.02,BTC-31MAR23-30000-C,28211.64,sell,0.3,,,,
5332,246842043,2023-03-20 11:35:46,0,0.03,0.03020375,77.28,BTC-31MAR23-30000-C,28296.32,sell,3.0,,,,
5333,246843439,2023-03-20 11:49:07,2,0.029,0.02907192,77.09,BTC-31MAR23-30000-C,28208.86,buy,0.9,,,,
5334,246844014,2023-03-20 11:52:46,0,0.03,0.03001824,77.22,BTC-31MAR23-30000-C,28292.12,sell,0.7,,,,
5335,246844449,2023-03-20 11:55:28,1,0.03,0.03015362,77.0,BTC-31MAR23-30000-C,28310.17,buy,0.7,,,,
5336,246844458,2023-03-20 11:55:32,1,0.03,0.03024038,76.81,BTC-31MAR23-30000-C,28310.99,buy,0.8,,,,
5337,246844534,2023-03-20 11:55:50,1,0.03,0.0302809,76.74,BTC-31MAR23-30000-C,28318.59,buy,0.5,,,,
5338,246845031,2023-03-20 11:58:37,1,0.03,0.03029972,76.8,BTC-31MAR23-30000-C,28310.99,sell,11.0,,69192,,
5339,246845035,2023-03-20 11:58:37,1,0.03,0.03029417,76.8,BTC-31MAR23-30000-C,28310.99,sell,2.2,,,,
5340,246849270,2023-03-20 12:39:25,1,0.03,0.03000837,76.69,BTC-31MAR23-30000-C,28321.58,sell,0.2,,,,
5341,246852277,2023-03-20 13:13:02,2,0.028,0.02877052,75.25,BTC-31MAR23-30000-C,28244.15,sell,8.0,,,,
5342,246852278,2023-03-20 13:13:02,3,0.028,0.02877052,75.25,BTC-31MAR23-30000-C,28244.15,sell,15.0,,,,
5343,246852279,2023-03-20 13:13:02,3,0.028,0.02877052,75.25,BTC-31MAR23-30000-C,28244.15,sell,1.5,,,,
5344,246852280,2023-03-20 13:13:02,3,0.028,0.02877052,75.25,BTC-31MAR23-30000-C,28244.15,sell,0.1,,,,
5345,246852281,2023-03-20 13:13:02,3,0.028,0.02877052,75.25,BTC-31MAR23-30000-C,28244.15,sell,13.3,,,,
5346,246852435,2023-03-20 13:15:21,3,0.028,0.02824769,75.86,BTC-31MAR23-30000-C,28207.39,sell,50.0,,69207,,
5347,246852636,2023-03-20 13:17:24,2,0.0275,0.02797199,75.46,BTC-31MAR23-30000-C,28191.39,sell,50.0,,69209,,
5348,246852858,2023-03-20 13:18:36,0,0.0276,0.02829782,75.07,BTC-31MAR23-30000-C,28220.36,sell,50.0,,69211,,
5349,246852983,2023-03-20 13:19:09,0,0.0277,0.02814477,75.37,BTC-31MAR23-30000-C,28214.95,sell,50.0,,69212,,
5350,246853129,2023-03-20 13:20:27,2,0.0271,0.02777209,74.75,BTC-31MAR23-30000-C,28192.53,sell,50.0,,69213,,
5351,246855289,2023-03-20 13:33:33,2,0.0265,0.02703679,74.08,BTC-31MAR23-30000-C,28181.08,sell,2.0,,,,
5352,246859730,2023-03-20 13:43:32,2,0.0235,0.02406516,73.92,BTC-31MAR23-30000-C,27910.72,sell,2.7,,,,
5353,246859731,2023-03-20 13:43:32,3,0.0235,0.02406516,73.92,BTC-31MAR23-30000-C,27910.72,sell,0.8,,,,
5354,246860134,2023-03-20 13:44:43,0,0.024,0.02399632,74.79,BTC-31MAR23-30000-C,27905.69,buy,4.0,,,,
5355,246860135,2023-03-20 13:44:43,1,0.024,0.02399632,74.79,BTC-31MAR23-30000-C,27905.69,buy,1.8,,,,
5356,246860142,2023-03-20 13:44:47,1,0.024,0.0240823,74.68,BTC-31MAR23-30000-C,27911.85,sell,2.4,,,,
5357,246860288,2023-03-20 13:45:35,1,0.024,0.0241113,74.47,BTC-31MAR23-30000-C,27920.12,buy,4.0,,,,
5358,246860289,2023-03-20 13:45:35,1,0.024,0.0241113,74.47,BTC-31MAR23-30000-C,27920.12,buy,1.2,,,,
5359,246866150,2023-03-20 14:05:48,0,0.025,0.0253941,72.58,BTC-31MAR23-30000-C,28124.59,sell,5.0,,,,
5360,246868237,2023-03-20 14:15:06,2,0.024,0.024062,72.99,BTC-31MAR23-30000-C,27997.36,sell,0.5,,,,
5361,246868427,2023-03-20 14:16:01,0,0.0245,0.02465503,72.88,BTC-31MAR23-30000-C,28050.36,sell,0.5,,,,
5362,246868543,2023-03-20 14:16:32,0,0.025,0.02453724,73.89,BTC-31MAR23-30000-C,28044.16,buy,0.9,,,,
5363,246868544,2023-03-20 14:16:32,1,0.025,0.02453724,73.89,BTC-31MAR23-30000-C,28044.16,buy,1.1,,,,
5364,246870532,2023-03-20 14:25:47,2,0.024,0.02419894,72.56,BTC-31MAR23-30000-C,28032.04,buy,1.0,,,,
5365,246870533,2023-03-20 14:25:47,3,0.024,0.02419894,72.56,BTC-31MAR23-30000-C,28032.04,buy,0.6,,,,
5366,246872624,2023-03-20 14:34:38,0,0.025,0.02511849,72.03,BTC-31MAR23-30000-C,28145.91,buy,0.2,,,,
5367,246876478,2023-03-20 14:50:16,2,0.024,0.02404169,72.33,BTC-31MAR23-30000-C,28048.45,sell,0.7,,,,
5368,246882044,2023-03-20 15:14:16,2,0.0235,0.02361828,71.75,BTC-31MAR23-30000-C,28044.92,buy,1.0,,,,
5369,246882222,2023-03-20 15:15:43,3,0.0235,0.02351152,71.91,BTC-31MAR23-30000-C,28029.35,buy,18.0,BTC-CS-31MAR23-28000_30000,69235,,
5370,246883897,2023-03-20 15:29:38,3,0.0235,0.02395774,71.03,BTC-31MAR23-30000-C,28084.65,sell,19.0,,,,
5371,246883898,2023-03-20 15:29:38,3,0.0235,0.02395774,71.03,BTC-31MAR23-30000-C,28084.65,sell,1.3,,,,
5372,246884973,2023-03-20 15:34:59,2,0.023,0.0228135,71.76,BTC-31MAR23-30000-C,28002.67,buy,1.9,,,,
5373,246884974,2023-03-20 15:34:59,3,0.023,0.0228135,71.76,BTC-31MAR23-30000-C,28002.67,buy,0.1,,,,
5374,246885195,2023-03-20 15:35:53,2,0.0225,0.02277638,70.93,BTC-31MAR23-30000-C,28003.17,sell,0.7,,,,
5375,246885562,2023-03-20 15:37:05,2,0.022,0.02228829,70.92,BTC-31MAR23-30000-C,27954.78,sell,2.0,,,,
5376,246887845,2023-03-20 15:49:32,0,0.0225,0.02268322,70.89,BTC-31MAR23-30000-C,28004.17,buy,0.8,,,,
5377,246888015,2023-03-20 15:50:28,1,0.0225,0.02264162,70.9,BTC-31MAR23-30000-C,28003.98,buy,0.5,,,,
5378,246904716,2023-03-20 16:25:43,2,0.0185,0.01900713,71.14,BTC-31MAR23-30000-C,27593.3,sell,2.0,,,,
5379,246905097,2023-03-20 16:27:02,3,0.0185,0.01884594,71.58,BTC-31MAR23-30000-C,27563.85,sell,0.4,,,,
5380,246905212,2023-03-20 16:27:24,0,0.019,0.01903803,72.07,BTC-31MAR23-30000-C,27588.6,buy,5.0,,,,
5381,246906047,2023-03-20 16:29:50,0,0.0195,0.02001194,71.08,BTC-31MAR23-30000-C,27710.16,sell,1.0,,,,
5382,246906216,2023-03-20 16:30:20,0,0.02,0.0201648,71.65,BTC-31MAR23-30000-C,27729.4,buy,5.0,,,,
5383,246912462,2023-03-20 16:52:55,2,0.0195,0.01963853,71.06,BTC-31MAR23-30000-C,27707.71,buy,1.0,,,,
5384,246912463,2023-03-20 16:52:55,3,0.0195,0.01963853,71.06,BTC-31MAR23-30000-C,27707.71,buy,1.0,,,,
5385,246912687,2023-03-20 16:54:13,3,0.0195,0.01958293,71.19,BTC-31MAR23-30000-C,27698.43,sell,0.2,,,,
5386,246916418,2023-03-20 17:08:19,0,0.02,0.02014554,71.0,BTC-31MAR23-30000-C,27760.4,buy,2.5,,,,
5387,246916420,2023-03-20 17:08:19,1,0.02,0.02014554,71.0,BTC-31MAR23-30000-C,27760.4,buy,2.5,,,,
5388,246918908,2023-03-20 17:16:40,0,0.0205,0.020723,70.81,BTC-31MAR23-30000-C,27819.03,buy,2.0,,,,
5389,246919922,2023-03-20 17:21:13,2,0.02,0.02018136,70.75,BTC-31MAR23-30000-C,27757.6,sell,0.1,,,,
5390,246926045,2023-03-20 17:52:58,3,0.02,0.02027345,70.64,BTC-31MAR23-30000-C,27786.16,buy,0.9,,,,
5391,246926046,2023-03-20 17:52:59,3,0.02,0.0202547,70.64,BTC-31MAR23-30000-C,27787.21,buy,0.8,,,,
5392,246926047,2023-03-20 17:52:59,3,0.02,0.0202547,70.64,BTC-31MAR23-30000-C,27787.21,buy,0.1,,,,
5393,246926055,2023-03-20 17:53:02,3,0.02,0.02026941,70.61,BTC-31MAR23-30000-C,27788.37,buy,0.7,,,,
5394,246926058,2023-03-20 17:53:04,3,0.02,0.02027379,70.52,BTC-31MAR23-30000-C,27791.57,buy,5.0,,,,
5395,246926059,2023-03-20 17:53:05,3,0.02,0.02030178,70.55,BTC-31MAR23-30000-C,27791.14,buy,1.5,,,,
5396,246938317,2023-03-20 18:44:40,0,0.0225,0.02319099,70.3,BTC-31MAR23-30000-C,28058.54,buy,25.0,,69304,,
5397,246941551,2023-03-20 18:53:53,0,0.023,0.02323114,71.02,BTC-31MAR23-30000-C,28046.25,sell,1.2,,,,
5398,246947940,2023-03-20 19:18:56,2,0.021,0.02115779,71.14,BTC-31MAR23-30000-C,27866.81,buy,0.1,,,,
5399,246950823,2023-03-20 19:24:26,2,0.02,0.02024961,70.85,BTC-31MAR23-30000-C,27775.86,sell,6.8,,,,
5400,246952821,2023-03-20 19:29:42,0,0.0205,0.02051743,70.94,BTC-31MAR23-30000-C,27816.45,buy,2.2,,,,
5401,246952822,2023-03-20 19:29:42,1,0.0205,0.02051743,70.94,BTC-31MAR23-30000-C,27816.45,buy,4.0,,,,
5402,246955207,2023-03-20 19:38:52,1,0.0205,0.02062305,70.61,BTC-31MAR23-30000-C,27841.17,sell,1.1,,,,
5403,246955948,2023-03-20 19:41:18,2,0.02,0.02072523,69.5,BTC-31MAR23-30000-C,27850.35,sell,0.1,,,,
5404,246955949,2023-03-20 19:41:18,3,0.02,0.02072523,69.5,BTC-31MAR23-30000-C,27850.35,sell,20.0,,,,
5405,246955950,2023-03-20 19:41:18,3,0.02,0.02072523,69.5,BTC-31MAR23-30000-C,27850.35,sell,5.0,,,,
5406,246955951,2023-03-20 19:41:18,3,0.02,0.02072523,69.5,BTC-31MAR23-30000-C,27850.35,sell,1.5,,,,
5407,246955952,2023-03-20 19:41:18,3,0.02,0.02072523,69.5,BTC-31MAR23-30000-C,27850.35,buy,18.0,,,,
5408,246955953,2023-03-20 19:41:18,3,0.02,0.02072523,69.5,BTC-31MAR23-30000-C,27850.35,buy,15.0,,,,
5409,246955954,2023-03-20 19:41:18,3,0.02,0.02072523,69.5,BTC-31MAR23-30000-C,27850.35,buy,14.0,,,,
5410,246955955,2023-03-20 19:41:18,3,0.02,0.02072523,69.5,BTC-31MAR23-30000-C,27850.35,buy,2.5,,,,
5411,246955956,2023-03-20 19:41:18,3,0.02,0.02072523,69.5,BTC-31MAR23-30000-C,27850.35,buy,2.5,,,,
5412,246955957,2023-03-20 19:41:18,3,0.02,0.02072523,69.5,BTC-31MAR23-30000-C,27850.35,buy,2.5,,,,
5413,246955958,2023-03-20 19:41:18,3,0.02,0.02072523,69.5,BTC-31MAR23-30000-C,27850.35,buy,2.5,,,,
5414,246955959,2023-03-20 19:41:18,3,0.02,0.02072523,69.5,BTC-31MAR23-30000-C,27850.35,buy,2.5,,,,
5415,246955969,2023-03-20 19:41:18,3,0.02,0.02072486,69.5,BTC-31MAR23-30000-C,27850.35,buy,2.5,,,,
5416,246955971,2023-03-20 19:41:18,3,0.02,0.02072486,69.5,BTC-31MAR23-30000-C,27850.35,buy,0.3,,,,
5417,246956329,2023-03-20 19:42:42,3,0.02,0.02050823,69.77,BTC-31MAR23-30000-C,27837.8,sell,225.0,,69318,,
5418,246958304,2023-03-20 19:50:01,0,0.0205,0.02031156,69.81,BTC-31MAR23-30000-C,27881.22,buy,0.1,,,,
5419,246960055,2023-03-20 19:59:10,0,0.021,0.02044705,70.7,BTC-31MAR23-30000-C,27878.55,buy,30.0,,69322,,
5420,246961419,2023-03-20 20:03:49,0,0.0215,0.02078254,71.09,BTC-31MAR23-30000-C,27903.28,buy,100.0,BTC-CDIAG-7APR23_31MAR23-37000_30000,69324,,
5421,246968059,2023-03-20 20:31:45,0,0.022,0.02186897,70.11,BTC-31MAR23-30000-C,28037.45,buy,0.7,,,,
5422,246968060,2023-03-20 20:31:45,1,0.022,0.02187228,70.11,BTC-31MAR23-30000-C,28037.45,buy,0.1,,,,
5423,246968063,2023-03-20 20:31:45,1,0.022,0.02187228,70.11,BTC-31MAR23-30000-C,28037.45,buy,0.4,,,,
5424,246970538,2023-03-20 20:48:39,1,0.022,0.02200076,69.94,BTC-31MAR23-30000-C,28039.94,buy,1.0,,,,
5425,246970783,2023-03-20 20:50:10,1,0.022,0.0222729,69.4,BTC-31MAR23-30000-C,28075.45,buy,0.7,,,,
5426,246970796,2023-03-20 20:50:10,1,0.022,0.02226272,69.38,BTC-31MAR23-30000-C,28075.45,buy,0.7,,,,
5427,246970797,2023-03-20 20:50:10,1,0.022,0.02226272,69.38,BTC-31MAR23-30000-C,28075.45,buy,0.1,,,,
5428,246971126,2023-03-20 20:52:09,1,0.022,0.02200765,69.69,BTC-31MAR23-30000-C,28061.11,buy,2.5,,,,
5429,246971128,2023-03-20 20:52:09,1,0.022,0.02200765,69.69,BTC-31MAR23-30000-C,28061.11,buy,2.5,,,,
5430,246971205,2023-03-20 20:52:20,1,0.022,0.02221137,69.3,BTC-31MAR23-30000-C,28083.06,buy,1.3,,,,
5431,246974382,2023-03-20 21:05:11,0,0.024,0.02410429,69.73,BTC-31MAR23-30000-C,28235.36,buy,0.5,,,,
5432,246978795,2023-03-20 21:38:47,2,0.0235,0.02345506,70.07,BTC-31MAR23-30000-C,28173.34,buy,0.1,,,,
5433,246979337,2023-03-20 21:44:55,2,0.022,0.02194865,69.97,BTC-31MAR23-30000-C,28039.81,buy,0.1,,,,
5434,246982596,2023-03-20 22:06:59,2,0.0215,0.0220483,69.33,BTC-31MAR23-30000-C,28032.91,sell,0.1,,,,
5435,246987058,2023-03-20 22:46:05,0,0.0225,0.02253772,70.18,BTC-31MAR23-30000-C,28079.55,sell,1.0,,,,
5436,246988900,2023-03-20 23:06:14,2,0.022,0.02208687,70.12,BTC-31MAR23-30000-C,28034.33,sell,0.9,,,,
5437,247008265,2023-03-21 00:50:49,2,0.021,0.02129587,69.64,BTC-31MAR23-30000-C,27994.02,sell,3.0,,,,
5438,247018486,2023-03-21 02:13:17,2,0.0195,0.02014335,68.98,BTC-31MAR23-30000-C,27888.15,sell,0.1,,,,
