trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_trade_id,combo_id,liquidation,block_trade_id
4879,319592175,2024-10-02 11:09:28,3,0.0355,0.03543168,60.73,BTC-27DEC24-80000-C,60923.71,sell,0.8,0.8,,,,
4880,319595086,2024-10-02 11:51:31,0,0.036,0.03608401,60.63,BTC-27DEC24-80000-C,61144.59,sell,0.2,0.2,,,,
4881,319595091,2024-10-02 11:51:34,1,0.036,0.03604392,60.7,BTC-27DEC24-80000-C,61114.83,sell,0.1,0.1,,,,
4882,319600320,2024-10-02 12:46:57,2,0.0355,0.03579881,60.49,BTC-27DEC24-80000-C,61050.23,sell,5.0,5.0,,,,
4883,319600321,2024-10-02 12:46:57,3,0.0355,0.03579881,60.49,BTC-27DEC24-80000-C,61050.23,sell,7.7,7.7,,,,
4884,319600322,2024-10-02 12:46:57,3,0.0355,0.03579881,60.49,BTC-27DEC24-80000-C,61050.23,buy,17.3,17.3,,,,
4885,319605275,2024-10-02 13:21:16,0,0.0356,0.03523702,60.76,BTC-27DEC24-80000-C,60927.31,buy,125.0,125.0,,,,160095
4886,319615335,2024-10-02 14:07:17,0,0.0365,0.03669215,60.39,BTC-27DEC24-80000-C,61392.37,sell,5.0,5.0,,,,
4887,319616173,2024-10-02 14:11:25,1,0.0365,0.03702256,60.12,BTC-27DEC24-80000-C,61512.15,sell,5.0,5.0,,,,
4888,319616174,2024-10-02 14:11:25,1,0.0365,0.03702256,60.12,BTC-27DEC24-80000-C,61512.15,buy,5.0,5.0,,,,
4889,319616224,2024-10-02 14:11:39,1,0.0365,0.03705321,60.08,BTC-27DEC24-80000-C,61519.16,sell,9.0,9.0,,,,
4890,319616225,2024-10-02 14:11:39,1,0.0365,0.03705321,60.08,BTC-27DEC24-80000-C,61519.16,sell,1.0,1.0,,,,
4891,319620328,2024-10-02 14:27:36,2,0.036,0.03599596,60.18,BTC-27DEC24-80000-C,61324.27,buy,5.0,5.0,,,,
4892,319621077,2024-10-02 14:30:01,2,0.0345,0.03554036,59.46,BTC-27DEC24-80000-C,61210.83,buy,12.5,12.5,,BTC-CSR12-27DEC24-80000_100000,,160129
4893,319621864,2024-10-02 14:32:22,3,0.0345,0.03550395,59.43,BTC-27DEC24-80000-C,61223.11,sell,7.7,7.7,,,,
4894,319621865,2024-10-02 14:32:22,3,0.0345,0.03550395,59.43,BTC-27DEC24-80000-C,61223.11,sell,2.3,2.3,,,,
4895,319622012,2024-10-02 14:33:21,0,0.0355,0.03551071,59.98,BTC-27DEC24-80000-C,61281.0,buy,2.1,2.1,,,,
4896,319622013,2024-10-02 14:33:21,1,0.0355,0.03551071,59.98,BTC-27DEC24-80000-C,61281.0,buy,0.1,0.1,,,,
4897,319622804,2024-10-02 14:40:06,1,0.0355,0.03563999,59.71,BTC-27DEC24-80000-C,61398.79,buy,1.1,1.1,,,,
4898,319622993,2024-10-02 14:41:38,1,0.0355,0.03581031,59.57,BTC-27DEC24-80000-C,61473.7,buy,1.1,1.1,,,,
4899,319627981,2024-10-02 15:21:30,0,0.0362,0.03615748,59.74,BTC-27DEC24-80000-C,61602.88,buy,25.0,25.0,,BTC-CSR12-27DEC24-80000_100000,,160138
4900,319630334,2024-10-02 15:34:45,0,0.0365,0.03665934,59.54,BTC-27DEC24-80000-C,61786.19,buy,1.0,1.0,,,,
4901,319638022,2024-10-02 16:34:45,0,0.0374,0.03719721,59.62,BTC-27DEC24-80000-C,62036.42,buy,25.0,25.0,,BTC-CS-27DEC24-63000_80000,,160144
4902,319638024,2024-10-02 16:34:45,0,0.0376,0.03719721,59.75,BTC-27DEC24-80000-C,62036.42,buy,12.5,12.5,,BTC-CS-27DEC24-63000_80000,,160145
4903,319638348,2024-10-02 16:38:01,2,0.0375,0.03732313,59.59,BTC-27DEC24-80000-C,62065.11,buy,13.0,13.0,,BTC-CS-27DEC24-63000_80000,,160146
4904,319638463,2024-10-02 16:40:07,2,0.0369,0.0370099,59.38,BTC-27DEC24-80000-C,61981.26,sell,0.2,0.2,319638461,BTC-CSR12-27DEC24-75000_80000,,
4905,319639782,2024-10-02 16:54:07,0,0.0373,0.03692944,59.71,BTC-27DEC24-80000-C,61973.93,buy,0.4,0.4,319639780,BTC-CSR12-27DEC24-75000_80000,,
4906,319654196,2024-10-02 19:04:40,2,0.0325,0.0329939,58.99,BTC-27DEC24-80000-C,60821.75,sell,0.5,0.5,,,,
4907,319654197,2024-10-02 19:04:40,3,0.0325,0.0329939,58.99,BTC-27DEC24-80000-C,60821.75,sell,0.7,0.7,,,,
4908,319655298,2024-10-02 19:08:22,3,0.0325,0.03258021,59.22,BTC-27DEC24-80000-C,60721.89,buy,0.4,0.4,,,,
4909,319655865,2024-10-02 19:11:23,0,0.0331,0.03273784,59.58,BTC-27DEC24-80000-C,60744.67,buy,25.0,25.0,,BTC-CS-27DEC24-63000_80000,,160167
4910,319656262,2024-10-02 19:15:19,2,0.033,0.03288427,59.37,BTC-27DEC24-80000-C,60806.88,sell,1.0,1.0,,,,
4911,319657141,2024-10-02 19:18:50,2,0.032,0.03176077,59.47,BTC-27DEC24-80000-C,60438.69,sell,0.5,0.5,,,,
4912,319662575,2024-10-02 19:38:39,2,0.031,0.03117468,59.28,BTC-27DEC24-80000-C,60188.44,buy,5.0,5.0,,,,
4913,319663293,2024-10-02 19:41:39,3,0.031,0.03111449,59.3,BTC-27DEC24-80000-C,60186.43,sell,0.1,0.1,,,,
4914,319665515,2024-10-02 19:49:49,2,0.0305,0.03044494,59.34,BTC-27DEC24-80000-C,60003.67,sell,0.1,0.1,,,,
4915,319665590,2024-10-02 19:50:24,2,0.03,0.03045211,58.97,BTC-27DEC24-80000-C,60024.24,sell,0.1,0.1,,,,
4916,319665591,2024-10-02 19:50:25,3,0.03,0.03050206,58.97,BTC-27DEC24-80000-C,60024.24,sell,0.1,0.1,,,,
4917,319665594,2024-10-02 19:50:27,3,0.03,0.03050206,58.97,BTC-27DEC24-80000-C,60024.24,sell,0.1,0.1,,,,
4918,319665680,2024-10-02 19:51:00,0,0.0305,0.03055699,59.26,BTC-27DEC24-80000-C,60054.08,buy,0.1,0.1,,,,
4919,319665681,2024-10-02 19:51:00,1,0.0305,0.03055699,59.26,BTC-27DEC24-80000-C,60054.08,buy,0.1,0.1,,,,
4920,319665982,2024-10-02 19:52:19,0,0.031,0.03080243,59.46,BTC-27DEC24-80000-C,60140.98,buy,5.0,5.0,,,,
4921,319675933,2024-10-02 20:56:48,0,0.033,0.03299964,59.05,BTC-27DEC24-80000-C,60957.96,buy,0.1,0.1,,,,
4922,319677012,2024-10-02 21:07:52,2,0.0325,0.03240961,59.21,BTC-27DEC24-80000-C,60744.71,buy,0.1,0.1,,,,
4923,319680698,2024-10-02 21:51:14,0,0.033,0.0331893,59.34,BTC-27DEC24-80000-C,60811.17,sell,7.9,7.9,,,,
4924,319698333,2024-10-03 02:17:55,0,0.0349,0.03460994,60.1,BTC-27DEC24-80000-C,61100.39,buy,100.0,100.0,,BTC-CSR12-27DEC24-80000_100000,,160232
4925,319699381,2024-10-03 02:40:49,2,0.0345,0.0346851,59.85,BTC-27DEC24-80000-C,61105.78,sell,1.0,1.0,,,,
4926,319699382,2024-10-03 02:40:50,0,0.0348,0.03468531,60.06,BTC-27DEC24-80000-C,61105.78,buy,100.0,100.0,,BTC-CSR12-27DEC24-80000_100000,,160235
4927,319699939,2024-10-03 02:53:11,0,0.035,0.03502019,59.9,BTC-27DEC24-80000-C,61227.26,buy,1.0,1.0,,,,
4928,319705360,2024-10-03 04:25:21,0,0.0355,0.03529015,59.97,BTC-27DEC24-80000-C,61338.23,buy,1.0,1.0,,,,
4929,319710620,2024-10-03 07:15:18,2,0.035,0.03488362,60.01,BTC-27DEC24-80000-C,61222.12,sell,0.1,0.1,,,,
4930,319710621,2024-10-03 07:15:18,3,0.035,0.03488362,60.01,BTC-27DEC24-80000-C,61222.12,buy,0.4,0.4,,,,
4931,319711617,2024-10-03 07:28:15,3,0.035,0.03500413,60.05,BTC-27DEC24-80000-C,61200.77,sell,5.0,5.0,,,,
4932,319711933,2024-10-03 07:32:09,3,0.035,0.03502825,60.07,BTC-27DEC24-80000-C,61192.88,sell,5.0,5.0,,,,
4933,319719538,2024-10-03 08:23:45,2,0.0325,0.0326882,60.06,BTC-27DEC24-80000-C,60410.89,buy,5.0,5.0,,,,
4934,319723362,2024-10-03 08:59:29,2,0.0323,0.03214059,60.36,BTC-27DEC24-80000-C,60240.06,buy,25.0,25.0,,BTC-CSR12-27DEC24-80000_100000,,160271
4935,319724653,2024-10-03 09:10:09,0,0.033,0.03243765,60.73,BTC-27DEC24-80000-C,60291.2,buy,0.1,0.1,,,,
4936,319724659,2024-10-03 09:10:12,1,0.033,0.03252196,60.66,BTC-27DEC24-80000-C,60323.81,buy,0.1,0.1,,,,
4937,319724662,2024-10-03 09:10:13,1,0.033,0.03255586,60.66,BTC-27DEC24-80000-C,60327.95,buy,0.1,0.1,,,,
4938,319724666,2024-10-03 09:10:14,1,0.033,0.03255701,60.64,BTC-27DEC24-80000-C,60327.95,buy,0.1,0.1,,,,
4939,319724667,2024-10-03 09:10:15,1,0.033,0.03258228,60.64,BTC-27DEC24-80000-C,60327.95,buy,0.1,0.1,,,,
4940,319727026,2024-10-03 09:47:11,0,0.0334,0.03322179,60.12,BTC-27DEC24-80000-C,60695.81,buy,100.0,100.0,,BTC-CSR12-27DEC24-80000_100000,,160279
4941,319727142,2024-10-03 09:49:09,1,0.0334,0.03319133,60.14,BTC-27DEC24-80000-C,60688.4,buy,100.0,100.0,,BTC-CS-27DEC24-80000_100000,,160280
4942,319727158,2024-10-03 09:49:36,1,0.0334,0.03316384,60.17,BTC-27DEC24-80000-C,60675.36,buy,100.0,100.0,,BTC-CSR12-27DEC24-80000_100000,,160281
4943,319727767,2024-10-03 10:00:43,2,0.0333,0.03308009,60.08,BTC-27DEC24-80000-C,60695.71,buy,25.0,25.0,,BTC-CS-27DEC24-80000_100000,,160283
4944,319728010,2024-10-03 10:04:00,3,0.0333,0.03305083,60.08,BTC-27DEC24-80000-C,60687.36,buy,25.0,25.0,,BTC-CS-27DEC24-80000_100000,,160284
4945,319728048,2024-10-03 10:06:07,2,0.0332,0.03302519,60.01,BTC-27DEC24-80000-C,60684.92,buy,25.0,25.0,,BTC-CS-27DEC24-80000_100000,,160285
4946,319728262,2024-10-03 10:11:57,3,0.0332,0.03305346,59.97,BTC-27DEC24-80000-C,60702.83,buy,25.0,25.0,,BTC-CS-27DEC24-80000_100000,,160286
4947,319729480,2024-10-03 10:32:37,0,0.0338,0.03377139,59.99,BTC-27DEC24-80000-C,60853.68,buy,25.0,25.0,,BTC-CS-27DEC24-80000_100000,,160292
4948,319729887,2024-10-03 10:42:13,0,0.034,0.03388088,60.06,BTC-27DEC24-80000-C,60927.44,buy,50.0,50.0,,BTC-CS-27DEC24-80000_100000,,160293
4949,319732230,2024-10-03 11:25:42,2,0.0337,0.03298126,60.41,BTC-27DEC24-80000-C,60680.68,sell,25.0,25.0,,BTC-CS-27DEC24-80000_100000,,160295
4950,319736239,2024-10-03 12:29:53,2,0.032,0.03241386,59.56,BTC-27DEC24-80000-C,60539.78,sell,4.0,4.0,,,,
4951,319739131,2024-10-03 13:12:17,2,0.0315,0.03155538,59.86,BTC-27DEC24-80000-C,60248.15,sell,0.1,0.1,,,,
4952,319739308,2024-10-03 13:12:57,3,0.0315,0.03149349,59.91,BTC-27DEC24-80000-C,60229.09,sell,0.9,0.9,,,,
4953,319740065,2024-10-03 13:14:40,2,0.031,0.03143701,59.61,BTC-27DEC24-80000-C,60200.66,sell,8.0,8.0,,,,
4954,319740066,2024-10-03 13:14:40,3,0.031,0.03143701,59.61,BTC-27DEC24-80000-C,60200.66,sell,5.0,5.0,,,,
4955,319744995,2024-10-03 13:32:09,0,0.0315,0.03160041,59.68,BTC-27DEC24-80000-C,60342.87,sell,0.1,0.1,,,,
4956,319746161,2024-10-03 13:40:17,2,0.031,0.0309985,59.74,BTC-27DEC24-80000-C,60158.39,sell,0.1,0.1,,,,
4957,319751350,2024-10-03 14:05:25,0,0.032,0.03190105,59.67,BTC-27DEC24-80000-C,60488.76,sell,1.0,1.0,,,,
4958,319755519,2024-10-03 14:16:06,1,0.032,0.03197457,59.57,BTC-27DEC24-80000-C,60557.76,sell,1.0,1.0,,,,
4959,319756699,2024-10-03 14:22:34,1,0.032,0.03175636,59.73,BTC-27DEC24-80000-C,60482.41,sell,1.0,1.0,,,,
4960,319758065,2024-10-03 14:27:57,2,0.0315,0.03118595,59.89,BTC-27DEC24-80000-C,60205.46,buy,0.1,0.1,,,,
4961,319759762,2024-10-03 14:40:23,0,0.032,0.03194082,59.65,BTC-27DEC24-80000-C,60495.52,sell,1.0,1.0,,,,
4962,319767367,2024-10-03 15:31:10,2,0.0315,0.03109895,59.97,BTC-27DEC24-80000-C,60159.16,buy,0.1,0.1,,,,
4963,319767368,2024-10-03 15:31:10,3,0.0315,0.03109895,59.97,BTC-27DEC24-80000-C,60159.16,buy,0.1,0.1,,,,
4964,319767369,2024-10-03 15:31:10,3,0.0315,0.03109895,59.97,BTC-27DEC24-80000-C,60159.16,buy,5.8,5.8,,,,
4965,319767542,2024-10-03 15:32:53,0,0.032,0.03149334,60.12,BTC-27DEC24-80000-C,60301.57,buy,6.0,6.0,,,,
4966,319767581,2024-10-03 15:32:55,1,0.032,0.03150938,60.13,BTC-27DEC24-80000-C,60301.57,buy,1.3,1.3,,,,
4967,319770045,2024-10-03 15:52:43,0,0.0325,0.0326525,59.82,BTC-27DEC24-80000-C,60576.27,buy,0.5,0.5,,,,
4968,319772812,2024-10-03 16:17:58,0,0.0327,0.03255212,59.84,BTC-27DEC24-80000-C,60648.42,buy,100.0,100.0,,BTC-CS-27DEC24-80000_100000,,160363
4969,319793794,2024-10-03 20:17:08,0,0.0335,0.0335648,59.79,BTC-27DEC24-80000-C,60943.42,buy,1.0,1.0,,,,
4970,319807428,2024-10-04 01:14:33,2,0.0333,0.03266503,60.47,BTC-27DEC24-80000-C,60605.98,buy,50.0,50.0,,,,160412
4971,319819391,2024-10-04 05:09:55,0,0.034,0.03405623,59.93,BTC-27DEC24-80000-C,61104.78,buy,1.0,1.0,,,,
4972,319821998,2024-10-04 06:13:00,1,0.034,0.03404991,59.86,BTC-27DEC24-80000-C,61136.2,buy,0.2,0.2,,,,
4973,319822117,2024-10-04 06:15:10,1,0.034,0.03397661,59.92,BTC-27DEC24-80000-C,61116.54,buy,1.0,1.0,,,,
4974,319822595,2024-10-04 06:24:28,0,0.0345,0.03449908,59.93,BTC-27DEC24-80000-C,61256.39,buy,1.0,1.0,,,,
4975,319826652,2024-10-04 07:25:04,1,0.0345,0.03465856,59.81,BTC-27DEC24-80000-C,61303.32,buy,1.0,1.0,,,,
4976,319836271,2024-10-04 08:19:36,0,0.035,0.03509819,59.83,BTC-27DEC24-80000-C,61444.61,buy,1.0,1.0,,,,
4977,319845944,2024-10-04 12:04:01,2,0.0345,0.03467251,59.59,BTC-27DEC24-80000-C,61431.01,sell,0.1,0.1,,,,
4978,319845945,2024-10-04 12:04:01,3,0.0345,0.03467251,59.59,BTC-27DEC24-80000-C,61431.01,buy,4.9,4.9,,,,
4979,319850054,2024-10-04 12:34:25,2,0.034,0.03420047,59.55,BTC-27DEC24-80000-C,61321.53,sell,0.5,0.5,,,,
4980,319853745,2024-10-04 12:55:07,0,0.035,0.03510538,59.3,BTC-27DEC24-80000-C,61732.72,buy,1.0,1.0,,,,
4981,319853746,2024-10-04 12:55:07,1,0.035,0.03510538,59.3,BTC-27DEC24-80000-C,61732.72,buy,0.1,0.1,,,,
4982,319853747,2024-10-04 12:55:07,0,0.0355,0.03510538,59.64,BTC-27DEC24-80000-C,61732.72,buy,7.9,7.9,,,,
4983,319853748,2024-10-04 12:55:07,1,0.0355,0.03510538,59.64,BTC-27DEC24-80000-C,61732.72,buy,10.9,10.9,,,,
4984,319853749,2024-10-04 12:55:07,1,0.0355,0.03510538,59.64,BTC-27DEC24-80000-C,61732.72,buy,0.1,0.1,,,,
4985,319870528,2024-10-04 15:06:02,2,0.034,0.03427408,59.06,BTC-27DEC24-80000-C,61556.37,buy,1.0,1.0,,,,
4986,319889495,2024-10-04 18:37:21,0,0.0355,0.03541513,58.65,BTC-27DEC24-80000-C,62219.01,buy,1.0,1.0,,,,
4987,319895151,2024-10-04 19:53:26,1,0.0355,0.03590699,58.48,BTC-27DEC24-80000-C,62315.46,sell,7.7,7.7,,,,
4988,319895152,2024-10-04 19:53:26,1,0.0355,0.03590699,58.48,BTC-27DEC24-80000-C,62315.46,sell,2.3,2.3,,,,
4989,319895179,2024-10-04 19:54:19,1,0.0355,0.03591681,58.46,BTC-27DEC24-80000-C,62316.04,sell,0.1,0.1,,,,
4990,319895180,2024-10-04 19:54:23,1,0.0355,0.03591733,58.46,BTC-27DEC24-80000-C,62316.04,sell,2.9,2.9,,,,
4991,319896842,2024-10-04 20:17:30,1,0.0355,0.03581346,58.54,BTC-27DEC24-80000-C,62275.4,sell,2.7,2.7,,,,
4992,319896843,2024-10-04 20:17:30,1,0.0355,0.03581346,58.54,BTC-27DEC24-80000-C,62275.4,sell,0.1,0.1,,,,
4993,319896880,2024-10-04 20:18:30,1,0.0355,0.03578099,58.54,BTC-27DEC24-80000-C,62270.35,sell,0.1,0.1,,,,
4994,319918228,2024-10-05 06:47:00,2,0.0345,0.03375784,58.18,BTC-27DEC24-80000-C,62197.06,buy,1.0,1.0,,,,
4995,319918957,2024-10-05 07:01:08,2,0.034,0.0339882,57.7,BTC-27DEC24-80000-C,62259.02,sell,1.0,1.0,,,,
4996,319919200,2024-10-05 07:05:05,0,0.0345,0.03378651,58.16,BTC-27DEC24-80000-C,62218.57,buy,1.0,1.0,,,,
4997,319919375,2024-10-05 07:10:00,1,0.0345,0.03377672,58.21,BTC-27DEC24-80000-C,62183.05,buy,1.0,1.0,,,,
4998,319919594,2024-10-05 07:18:21,1,0.0345,0.03394594,58.14,BTC-27DEC24-80000-C,62207.76,buy,1.0,1.0,,,,
4999,319919654,2024-10-05 07:19:51,1,0.0345,0.03402193,58.1,BTC-27DEC24-80000-C,62227.74,buy,1.0,1.0,,,,
5000,319919757,2024-10-05 07:23:00,1,0.0345,0.03391398,58.2,BTC-27DEC24-80000-C,62188.32,buy,1.0,1.0,,,,
5001,319919807,2024-10-05 07:24:01,1,0.0345,0.03385695,58.24,BTC-27DEC24-80000-C,62173.82,buy,1.0,1.0,,,,
5002,319919870,2024-10-05 07:26:17,1,0.0345,0.03379322,58.29,BTC-27DEC24-80000-C,62153.14,buy,0.9,0.9,,,,
5003,319919871,2024-10-05 07:26:17,1,0.0345,0.03379322,58.29,BTC-27DEC24-80000-C,62153.14,buy,0.1,0.1,,,,
5004,319920000,2024-10-05 07:31:31,1,0.0345,0.03381469,58.3,BTC-27DEC24-80000-C,62142.83,buy,1.0,1.0,,,,
5005,319932601,2024-10-05 13:53:25,0,0.0355,0.03491285,58.99,BTC-27DEC24-80000-C,62155.77,buy,2.0,2.0,,,,
5006,319938150,2024-10-05 17:03:00,2,0.034,0.03401479,58.62,BTC-27DEC24-80000-C,61919.01,sell,0.1,0.1,,,,
5007,319938160,2024-10-05 17:03:06,3,0.034,0.03400721,58.62,BTC-27DEC24-80000-C,61915.89,sell,0.9,0.9,,,,
5008,319938501,2024-10-05 17:12:42,2,0.0335,0.03405309,58.18,BTC-27DEC24-80000-C,61949.32,sell,0.1,0.1,,,,
5009,319938508,2024-10-05 17:12:50,3,0.0335,0.03405388,58.18,BTC-27DEC24-80000-C,61949.6,sell,0.5,0.5,,,,
5010,319938516,2024-10-05 17:12:51,3,0.0335,0.03405607,58.18,BTC-27DEC24-80000-C,61949.6,sell,0.1,0.1,,,,
5011,319938517,2024-10-05 17:12:51,3,0.0335,0.03405607,58.18,BTC-27DEC24-80000-C,61949.6,buy,0.4,0.4,,,,
5012,319938519,2024-10-05 17:12:52,3,0.0335,0.03405627,58.18,BTC-27DEC24-80000-C,61949.6,buy,0.1,0.1,,,,
5013,319938520,2024-10-05 17:12:53,3,0.0335,0.0340588,58.18,BTC-27DEC24-80000-C,61949.6,buy,0.4,0.4,,,,
5014,319938521,2024-10-05 17:12:54,3,0.0335,0.03405697,58.18,BTC-27DEC24-80000-C,61949.6,buy,0.5,0.5,,,,
5015,319938522,2024-10-05 17:12:56,3,0.0335,0.03405711,58.18,BTC-27DEC24-80000-C,61949.6,buy,0.1,0.1,,,,
5016,319938523,2024-10-05 17:12:56,3,0.0335,0.03405711,58.18,BTC-27DEC24-80000-C,61949.6,buy,0.1,0.1,,,,
5017,319938526,2024-10-05 17:12:58,3,0.0335,0.03405457,58.18,BTC-27DEC24-80000-C,61951.52,buy,0.3,0.3,,,,
5018,319939846,2024-10-05 18:12:11,3,0.0335,0.03351116,58.32,BTC-27DEC24-80000-C,61912.83,sell,0.4,0.4,,,,
5019,319940962,2024-10-05 18:48:52,2,0.033,0.03301753,58.1,BTC-27DEC24-80000-C,61856.99,buy,0.1,0.1,,,,
5020,319942010,2024-10-05 19:25:31,2,0.0325,0.03299084,57.66,BTC-27DEC24-80000-C,61880.5,sell,0.1,0.1,,,,
5021,319942012,2024-10-05 19:25:32,3,0.0325,0.03299098,57.66,BTC-27DEC24-80000-C,61880.5,sell,0.1,0.1,,,,
5022,319942013,2024-10-05 19:25:33,3,0.0325,0.03298976,57.67,BTC-27DEC24-80000-C,61880.5,sell,0.1,0.1,,,,
5023,319942014,2024-10-05 19:25:34,3,0.0325,0.0329887,57.67,BTC-27DEC24-80000-C,61880.19,sell,0.1,0.1,,,,
5024,319942309,2024-10-05 19:43:46,3,0.0325,0.03285946,57.78,BTC-27DEC24-80000-C,61839.31,sell,0.1,0.1,,,,
5025,319942311,2024-10-05 19:43:47,3,0.0325,0.03285915,57.78,BTC-27DEC24-80000-C,61839.31,sell,0.1,0.1,,,,
5026,319942850,2024-10-05 19:54:35,3,0.0325,0.03273533,57.87,BTC-27DEC24-80000-C,61802.63,buy,0.1,0.1,,,,
5027,319942852,2024-10-05 19:54:37,3,0.0325,0.03273827,57.87,BTC-27DEC24-80000-C,61802.45,buy,0.1,0.1,,,,
5028,319942863,2024-10-05 19:54:38,3,0.0325,0.03273855,57.87,BTC-27DEC24-80000-C,61802.47,buy,0.1,0.1,,,,
5029,319953862,2024-10-06 04:33:01,2,0.031,0.03123061,56.79,BTC-27DEC24-80000-C,61892.0,buy,1.3,1.3,,,,
5030,319953866,2024-10-06 04:33:11,3,0.031,0.03123729,56.79,BTC-27DEC24-80000-C,61893.57,buy,1.3,1.3,,,,
5031,319953871,2024-10-06 04:33:22,3,0.031,0.03123719,56.79,BTC-27DEC24-80000-C,61893.62,buy,1.3,1.3,,,,
5032,319953876,2024-10-06 04:33:32,3,0.031,0.03123968,56.78,BTC-27DEC24-80000-C,61894.27,buy,1.3,1.3,,,,
5033,319953881,2024-10-06 04:34:00,3,0.031,0.0312494,56.77,BTC-27DEC24-80000-C,61900.55,buy,1.3,1.3,,,,
5034,319953884,2024-10-06 04:34:10,3,0.031,0.03124359,56.77,BTC-27DEC24-80000-C,61900.4,buy,1.3,1.3,,,,
5035,319953885,2024-10-06 04:34:21,3,0.031,0.03124107,56.77,BTC-27DEC24-80000-C,61900.62,buy,1.3,1.3,,,,
5036,319953887,2024-10-06 04:34:33,3,0.031,0.03123938,56.77,BTC-27DEC24-80000-C,61900.6,buy,1.3,1.3,,,,
5037,319953889,2024-10-06 04:34:43,3,0.031,0.03123398,56.77,BTC-27DEC24-80000-C,61900.32,buy,1.3,1.3,,,,
5038,319953890,2024-10-06 04:34:53,3,0.031,0.03122934,56.77,BTC-27DEC24-80000-C,61900.49,buy,1.3,1.3,,,,
5039,319954792,2024-10-06 05:25:16,0,0.0315,0.03129703,57.02,BTC-27DEC24-80000-C,61938.53,buy,1.0,1.0,,,,
5040,319963865,2024-10-06 11:54:20,0,0.0325,0.03202685,57.34,BTC-27DEC24-80000-C,62120.6,buy,4.0,4.0,,,,
5041,319963866,2024-10-06 11:54:20,1,0.0325,0.03202685,57.34,BTC-27DEC24-80000-C,62120.6,buy,1.0,1.0,,,,
5042,319967472,2024-10-06 13:36:15,0,0.033,0.0327933,57.3,BTC-27DEC24-80000-C,62319.11,buy,1.0,1.0,,,,
5043,319969802,2024-10-06 14:33:46,0,0.0335,0.03329776,57.52,BTC-27DEC24-80000-C,62373.6,buy,1.0,1.0,,,,
5044,319971545,2024-10-06 14:47:29,0,0.034,0.03389155,57.44,BTC-27DEC24-80000-C,62558.55,buy,1.0,1.0,,,,
5045,319973044,2024-10-06 14:56:22,0,0.0345,0.03452072,57.35,BTC-27DEC24-80000-C,62740.66,buy,1.0,1.0,,,,
5046,319977642,2024-10-06 15:59:24,1,0.0345,0.03445913,57.41,BTC-27DEC24-80000-C,62713.32,buy,1.0,1.0,,,,
5047,319980702,2024-10-06 16:36:43,0,0.0355,0.03511432,57.92,BTC-27DEC24-80000-C,62781.95,buy,0.2,0.2,,,,
5048,319980854,2024-10-06 16:38:56,1,0.0355,0.03516707,57.95,BTC-27DEC24-80000-C,62763.57,buy,0.4,0.4,,,,
5049,319980859,2024-10-06 16:38:58,1,0.0355,0.03516704,57.95,BTC-27DEC24-80000-C,62763.57,buy,0.4,0.4,,,,
5050,319983692,2024-10-06 17:42:43,0,0.036,0.03562086,58.51,BTC-27DEC24-80000-C,62675.01,buy,1.0,1.0,,,,
5051,319986083,2024-10-06 19:05:22,0,0.0365,0.03637345,58.52,BTC-27DEC24-80000-C,62804.74,buy,1.0,1.0,,,,
5052,319991943,2024-10-06 21:22:54,2,0.0355,0.03557825,58.63,BTC-27DEC24-80000-C,62507.7,buy,7.8,7.8,,,,
5053,319999501,2024-10-06 23:45:01,0,0.037,0.03715588,58.75,BTC-27DEC24-80000-C,62892.08,sell,0.2,0.2,,,,
5054,319999562,2024-10-06 23:45:20,1,0.037,0.03709429,58.79,BTC-27DEC24-80000-C,62873.93,sell,0.5,0.5,,,,
5055,319999862,2024-10-06 23:46:33,1,0.037,0.03694118,58.91,BTC-27DEC24-80000-C,62829.29,sell,0.3,0.3,,,,
5056,319999863,2024-10-06 23:46:33,1,0.037,0.03694118,58.91,BTC-27DEC24-80000-C,62829.29,sell,3.7,3.7,,,,
5057,319999864,2024-10-06 23:46:33,1,0.037,0.03694118,58.91,BTC-27DEC24-80000-C,62829.29,sell,0.1,0.1,,,,
5058,320002122,2024-10-07 00:21:15,1,0.037,0.03715694,58.76,BTC-27DEC24-80000-C,62904.8,buy,0.1,0.1,,,,
5059,320002128,2024-10-07 00:21:16,1,0.037,0.03715694,58.74,BTC-27DEC24-80000-C,62904.8,buy,0.4,0.4,,,,
5060,320003552,2024-10-07 00:38:25,1,0.037,0.03712353,58.64,BTC-27DEC24-80000-C,62955.05,buy,0.5,0.5,,,,
5061,320006399,2024-10-07 00:44:41,0,0.038,0.03827856,58.48,BTC-27DEC24-80000-C,63303.36,sell,1.0,1.0,,,,
5062,320006400,2024-10-07 00:44:47,1,0.038,0.03829716,58.48,BTC-27DEC24-80000-C,63304.06,sell,0.2,0.2,,,,
5063,320006401,2024-10-07 00:44:47,1,0.038,0.03829716,58.48,BTC-27DEC24-80000-C,63304.06,sell,0.2,0.2,,,,
5064,320006402,2024-10-07 00:44:47,1,0.038,0.03829716,58.48,BTC-27DEC24-80000-C,63304.06,sell,0.2,0.2,,,,
5065,320006403,2024-10-07 00:44:47,1,0.038,0.03829716,58.48,BTC-27DEC24-80000-C,63304.06,sell,0.4,0.4,,,,
