trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,amount,combo_id,block_trade_id,liquidation
4063,220934656,2022-06-24 22:57:43,1,0.012,0.01167138,75.55,BTC-30SEP22-40000-C,21324.01,sell,0.2,,,
4064,220934657,2022-06-24 22:57:43,1,0.012,0.01167138,75.55,BTC-30SEP22-40000-C,21324.01,sell,0.2,,,
4065,220934658,2022-06-24 22:57:43,1,0.012,0.01167138,75.55,BTC-30SEP22-40000-C,21324.01,sell,0.1,,,
4066,220934659,2022-06-24 22:57:43,1,0.012,0.01167138,75.55,BTC-30SEP22-40000-C,21324.01,sell,0.1,,,
4067,220934660,2022-06-24 22:57:44,1,0.012,0.01167138,75.55,BTC-30SEP22-40000-C,21324.01,sell,0.1,,,
4068,220934661,2022-06-24 22:57:44,1,0.012,0.01167138,75.55,BTC-30SEP22-40000-C,21324.01,sell,0.1,,,
4069,220934662,2022-06-24 22:57:44,1,0.012,0.01167138,75.55,BTC-30SEP22-40000-C,21324.41,sell,0.2,,,
4070,220934663,2022-06-24 22:57:44,1,0.012,0.01167138,75.55,BTC-30SEP22-40000-C,21324.41,sell,0.2,,,
4071,220934664,2022-06-24 22:57:44,1,0.012,0.01167138,75.55,BTC-30SEP22-40000-C,21324.41,sell,0.1,,,
4072,220934665,2022-06-24 22:57:44,1,0.012,0.01168626,75.55,BTC-30SEP22-40000-C,21324.41,sell,0.1,,,
4073,220934666,2022-06-24 22:57:44,1,0.012,0.01168626,75.55,BTC-30SEP22-40000-C,21324.41,sell,0.1,,,
4074,220934697,2022-06-24 22:58:14,1,0.012,0.01181322,75.51,BTC-30SEP22-40000-C,21333.11,sell,0.1,,,
4075,220934698,2022-06-24 22:58:14,1,0.012,0.01181322,75.51,BTC-30SEP22-40000-C,21333.11,sell,0.1,,,
4076,220934699,2022-06-24 22:58:14,1,0.012,0.01181322,75.51,BTC-30SEP22-40000-C,21333.11,sell,0.1,,,
4077,220934700,2022-06-24 22:58:16,1,0.012,0.01181105,75.52,BTC-30SEP22-40000-C,21331.33,sell,0.1,,,
4078,220934701,2022-06-24 22:58:17,1,0.012,0.01181185,75.52,BTC-30SEP22-40000-C,21331.17,sell,0.1,,,
4079,220934702,2022-06-24 22:58:17,1,0.012,0.01181185,75.52,BTC-30SEP22-40000-C,21331.17,sell,0.1,,,
4080,220934703,2022-06-24 22:58:17,1,0.012,0.01181185,75.52,BTC-30SEP22-40000-C,21331.17,sell,0.1,,,
4081,220934704,2022-06-24 22:58:17,1,0.012,0.01181185,75.52,BTC-30SEP22-40000-C,21331.17,sell,0.1,,,
4082,220934733,2022-06-24 22:58:23,1,0.012,0.01182058,75.5,BTC-30SEP22-40000-C,21333.01,sell,0.1,,,
4083,220934734,2022-06-24 22:58:24,1,0.012,0.01181777,75.52,BTC-30SEP22-40000-C,21331.85,sell,0.1,,,
4084,220934736,2022-06-24 22:58:24,1,0.012,0.01181777,75.52,BTC-30SEP22-40000-C,21331.85,sell,0.1,,,
4085,220934737,2022-06-24 22:58:25,1,0.012,0.01181177,75.53,BTC-30SEP22-40000-C,21329.61,sell,0.1,,,
4086,220934738,2022-06-24 22:58:25,1,0.012,0.01181177,75.53,BTC-30SEP22-40000-C,21329.61,sell,0.1,,,
4087,220934883,2022-06-24 22:59:46,1,0.012,0.01181503,75.58,BTC-30SEP22-40000-C,21315.34,sell,0.1,,,
4088,220934893,2022-06-24 22:59:51,1,0.012,0.01181049,75.59,BTC-30SEP22-40000-C,21310.41,sell,0.1,,,
4089,220934895,2022-06-24 22:59:54,1,0.012,0.01179666,75.61,BTC-30SEP22-40000-C,21305.77,sell,0.1,,,
4090,220934899,2022-06-24 22:59:57,1,0.012,0.01179343,75.62,BTC-30SEP22-40000-C,21305.02,sell,0.1,,,
4091,220934900,2022-06-24 22:59:57,1,0.012,0.01179343,75.62,BTC-30SEP22-40000-C,21305.02,sell,0.1,,,
4092,220934901,2022-06-24 22:59:57,1,0.012,0.01179343,75.62,BTC-30SEP22-40000-C,21305.02,sell,0.1,,,
4093,220934902,2022-06-24 22:59:58,1,0.012,0.01179169,75.62,BTC-30SEP22-40000-C,21305.02,sell,0.1,,,
4094,220934903,2022-06-24 22:59:58,1,0.012,0.01179169,75.62,BTC-30SEP22-40000-C,21305.02,sell,0.1,,,
4095,220934904,2022-06-24 22:59:58,1,0.012,0.01179169,75.62,BTC-30SEP22-40000-C,21305.02,sell,0.1,,,
4096,220934906,2022-06-24 22:59:58,1,0.012,0.01179169,75.62,BTC-30SEP22-40000-C,21305.02,sell,0.1,,,
4097,220934907,2022-06-24 22:59:58,1,0.012,0.01179169,75.62,BTC-30SEP22-40000-C,21305.02,sell,0.1,,,
4098,220934908,2022-06-24 22:59:58,1,0.012,0.01179169,75.63,BTC-30SEP22-40000-C,21301.96,sell,0.1,,,
4099,220934909,2022-06-24 22:59:58,1,0.012,0.01179169,75.63,BTC-30SEP22-40000-C,21301.96,sell,0.1,,,
4100,220934910,2022-06-24 22:59:58,1,0.012,0.01179169,75.63,BTC-30SEP22-40000-C,21301.96,sell,0.1,,,
4101,220934911,2022-06-24 22:59:58,1,0.012,0.01179169,75.63,BTC-30SEP22-40000-C,21301.96,sell,0.1,,,
4102,220934912,2022-06-24 22:59:58,1,0.012,0.01179169,75.63,BTC-30SEP22-40000-C,21301.96,sell,0.1,,,
4103,220934913,2022-06-24 22:59:58,1,0.012,0.01179169,75.63,BTC-30SEP22-40000-C,21301.96,sell,0.1,,,
4104,220934914,2022-06-24 22:59:58,1,0.012,0.01179169,75.63,BTC-30SEP22-40000-C,21301.96,sell,0.1,,,
4105,220934915,2022-06-24 22:59:58,1,0.012,0.01179169,75.63,BTC-30SEP22-40000-C,21301.96,sell,0.1,,,
4106,220935181,2022-06-24 23:06:20,1,0.012,0.01219519,75.67,BTC-30SEP22-40000-C,21296.4,sell,0.1,,,
4107,220935182,2022-06-24 23:06:20,1,0.012,0.01219519,75.67,BTC-30SEP22-40000-C,21291.73,sell,0.1,,,
4108,220935183,2022-06-24 23:06:20,1,0.012,0.01219519,75.67,BTC-30SEP22-40000-C,21291.73,sell,0.1,,,
4109,220935184,2022-06-24 23:06:22,1,0.012,0.01218174,75.69,BTC-30SEP22-40000-C,21290.44,sell,0.1,,,
4110,220935190,2022-06-24 23:06:22,1,0.012,0.01218174,75.69,BTC-30SEP22-40000-C,21290.44,sell,0.1,,,
4111,220935196,2022-06-24 23:06:22,1,0.012,0.01218174,75.69,BTC-30SEP22-40000-C,21290.44,sell,0.1,,,
4112,220935197,2022-06-24 23:06:22,1,0.012,0.01218174,75.69,BTC-30SEP22-40000-C,21290.44,sell,0.1,,,
4113,220935198,2022-06-24 23:06:22,1,0.012,0.01218174,75.69,BTC-30SEP22-40000-C,21290.44,sell,0.1,,,
4114,220935199,2022-06-24 23:06:22,1,0.012,0.01218174,75.69,BTC-30SEP22-40000-C,21290.44,sell,0.1,,,
4115,220935200,2022-06-24 23:06:22,1,0.012,0.01218174,75.69,BTC-30SEP22-40000-C,21290.44,sell,0.1,,,
4116,220935201,2022-06-24 23:06:22,1,0.012,0.01218174,75.69,BTC-30SEP22-40000-C,21290.44,sell,0.1,,,
4117,220935229,2022-06-24 23:06:35,1,0.012,0.01217492,75.72,BTC-30SEP22-40000-C,21282.64,sell,0.1,,,
4118,220935230,2022-06-24 23:06:35,1,0.012,0.01217492,75.72,BTC-30SEP22-40000-C,21282.64,sell,0.1,,,
4119,220935233,2022-06-24 23:06:35,1,0.012,0.01217492,75.72,BTC-30SEP22-40000-C,21282.64,sell,0.1,,,
4120,220935234,2022-06-24 23:06:35,1,0.012,0.01216685,75.72,BTC-30SEP22-40000-C,21282.64,sell,0.1,,,
4121,220935236,2022-06-24 23:06:35,1,0.012,0.01216685,75.72,BTC-30SEP22-40000-C,21282.64,sell,0.1,,,
4122,220935237,2022-06-24 23:06:35,1,0.012,0.01216685,75.72,BTC-30SEP22-40000-C,21282.64,sell,0.1,,,
4123,220935238,2022-06-24 23:06:35,1,0.012,0.01216685,75.72,BTC-30SEP22-40000-C,21282.64,sell,0.1,,,
4124,220935246,2022-06-24 23:06:35,1,0.012,0.01216685,75.72,BTC-30SEP22-40000-C,21282.64,sell,0.1,,,
4125,220935261,2022-06-24 23:06:36,1,0.012,0.01216685,75.72,BTC-30SEP22-40000-C,21280.86,sell,0.1,,,
4126,220935267,2022-06-24 23:06:36,1,0.012,0.01216685,75.72,BTC-30SEP22-40000-C,21280.86,sell,0.1,,,
4127,220935270,2022-06-24 23:06:36,1,0.012,0.01216685,75.72,BTC-30SEP22-40000-C,21280.86,sell,0.1,,,
4128,220935273,2022-06-24 23:06:36,1,0.012,0.01216685,75.72,BTC-30SEP22-40000-C,21280.86,sell,0.1,,,
4129,220935274,2022-06-24 23:06:36,1,0.012,0.01216685,75.72,BTC-30SEP22-40000-C,21280.86,sell,0.1,,,
4130,220935275,2022-06-24 23:06:36,1,0.012,0.01216685,75.72,BTC-30SEP22-40000-C,21280.86,sell,0.1,,,
4131,220935276,2022-06-24 23:06:36,1,0.012,0.01216685,75.72,BTC-30SEP22-40000-C,21280.86,sell,0.1,,,
4132,220935277,2022-06-24 23:06:36,1,0.012,0.01216685,75.72,BTC-30SEP22-40000-C,21280.86,sell,0.1,,,
4133,220935284,2022-06-24 23:06:36,1,0.012,0.01216153,75.72,BTC-30SEP22-40000-C,21280.86,sell,0.1,,,
4134,220935303,2022-06-24 23:06:36,1,0.012,0.01216153,75.72,BTC-30SEP22-40000-C,21280.86,sell,0.1,,,
4135,220935321,2022-06-24 23:06:37,1,0.012,0.01216153,75.79,BTC-30SEP22-40000-C,21265.38,sell,0.1,,,
4136,220935342,2022-06-24 23:06:37,1,0.012,0.01216153,75.79,BTC-30SEP22-40000-C,21265.38,sell,0.1,,,
4137,220935351,2022-06-24 23:06:37,1,0.012,0.01216153,75.79,BTC-30SEP22-40000-C,21265.38,sell,0.1,,,
4138,220935352,2022-06-24 23:06:37,1,0.012,0.01216153,75.79,BTC-30SEP22-40000-C,21265.38,sell,0.1,,,
4139,220935360,2022-06-24 23:06:37,1,0.012,0.01210539,75.79,BTC-30SEP22-40000-C,21265.38,sell,0.1,,,
4140,220935361,2022-06-24 23:06:37,1,0.012,0.01210539,75.79,BTC-30SEP22-40000-C,21265.38,sell,0.1,,,
4141,220940503,2022-06-25 00:35:48,1,0.012,0.01225397,76.27,BTC-30SEP22-40000-C,21147.24,sell,0.1,,,
4142,220940521,2022-06-25 00:36:11,1,0.012,0.01223724,76.31,BTC-30SEP22-40000-C,21135.18,sell,0.1,,,
4143,220940522,2022-06-25 00:36:11,1,0.012,0.01223724,76.31,BTC-30SEP22-40000-C,21135.18,sell,0.1,,,
4144,220941595,2022-06-25 00:55:21,1,0.012,0.01215116,76.12,BTC-30SEP22-40000-C,21177.1,sell,0.1,,,
4145,220941673,2022-06-25 00:56:58,1,0.012,0.01223721,76.13,BTC-30SEP22-40000-C,21175.71,sell,0.1,,,
4146,220941674,2022-06-25 00:56:58,1,0.012,0.01223721,76.13,BTC-30SEP22-40000-C,21175.71,sell,0.1,,,
4147,220941675,2022-06-25 00:56:58,1,0.012,0.01223721,76.13,BTC-30SEP22-40000-C,21175.71,sell,0.1,,,
4148,220941676,2022-06-25 00:56:58,1,0.012,0.01223721,76.13,BTC-30SEP22-40000-C,21175.71,sell,0.1,,,
4149,220941677,2022-06-25 00:56:59,1,0.012,0.01223005,76.14,BTC-30SEP22-40000-C,21173.34,sell,0.1,,,
4150,220941792,2022-06-25 00:57:36,1,0.012,0.01223811,76.17,BTC-30SEP22-40000-C,21165.96,sell,0.1,,,
4151,220941795,2022-06-25 00:57:36,1,0.012,0.01223811,76.17,BTC-30SEP22-40000-C,21165.96,sell,0.1,,,
4152,220941796,2022-06-25 00:57:36,1,0.012,0.01223811,76.17,BTC-30SEP22-40000-C,21165.96,sell,0.1,,,
4153,220941797,2022-06-25 00:57:36,1,0.012,0.01223811,76.17,BTC-30SEP22-40000-C,21165.96,sell,0.1,,,
4154,220941798,2022-06-25 00:57:36,1,0.012,0.0121881,76.17,BTC-30SEP22-40000-C,21165.96,sell,0.2,,,
4155,220941799,2022-06-25 00:57:36,1,0.012,0.0121881,76.17,BTC-30SEP22-40000-C,21165.96,sell,0.2,,,
4156,220941801,2022-06-25 00:57:36,1,0.012,0.0121881,76.17,BTC-30SEP22-40000-C,21165.96,sell,0.1,,,
4157,220941802,2022-06-25 00:57:36,1,0.012,0.0121881,76.17,BTC-30SEP22-40000-C,21165.96,sell,0.2,,,
4158,220941803,2022-06-25 00:57:36,1,0.012,0.0121881,76.17,BTC-30SEP22-40000-C,21165.96,sell,0.1,,,
4159,220941804,2022-06-25 00:57:36,1,0.012,0.0121881,76.17,BTC-30SEP22-40000-C,21165.96,sell,0.1,,,
4160,220941805,2022-06-25 00:57:36,1,0.012,0.0121881,76.17,BTC-30SEP22-40000-C,21165.96,sell,0.1,,,
4161,220941806,2022-06-25 00:57:36,1,0.012,0.0121881,76.17,BTC-30SEP22-40000-C,21165.96,sell,0.1,,,
4162,220941807,2022-06-25 00:57:36,1,0.012,0.0121881,76.17,BTC-30SEP22-40000-C,21165.96,sell,0.1,,,
4163,220941808,2022-06-25 00:57:36,1,0.012,0.0121881,76.17,BTC-30SEP22-40000-C,21165.96,sell,0.1,,,
4164,220941809,2022-06-25 00:57:36,1,0.012,0.0121881,76.17,BTC-30SEP22-40000-C,21165.96,sell,0.1,,,
4165,220941810,2022-06-25 00:57:36,1,0.012,0.0121881,76.17,BTC-30SEP22-40000-C,21165.96,sell,0.2,,,
4166,220941811,2022-06-25 00:57:36,1,0.012,0.0121881,76.17,BTC-30SEP22-40000-C,21165.96,sell,0.1,,,
4167,220941812,2022-06-25 00:57:36,1,0.012,0.0121881,76.17,BTC-30SEP22-40000-C,21165.96,sell,0.1,,,
4168,220941841,2022-06-25 00:58:01,1,0.012,0.01211938,76.2,BTC-30SEP22-40000-C,21156.2,sell,0.1,,,
4169,220943113,2022-06-25 01:26:50,1,0.012,0.0121694,75.66,BTC-30SEP22-40000-C,21303.37,sell,0.1,,,
4170,220943119,2022-06-25 01:26:50,1,0.012,0.0121694,75.66,BTC-30SEP22-40000-C,21303.37,sell,0.1,,,
4171,220943124,2022-06-25 01:26:50,1,0.012,0.0121694,75.66,BTC-30SEP22-40000-C,21303.37,sell,0.1,,,
4172,220943125,2022-06-25 01:26:50,1,0.012,0.0121694,75.66,BTC-30SEP22-40000-C,21303.37,sell,0.1,,,
4173,220943126,2022-06-25 01:26:50,1,0.012,0.0121694,75.66,BTC-30SEP22-40000-C,21303.37,sell,0.1,,,
4174,220943135,2022-06-25 01:27:00,1,0.012,0.01214932,75.68,BTC-30SEP22-40000-C,21292.65,sell,0.1,,,
4175,220943136,2022-06-25 01:27:03,1,0.012,0.0121235,75.71,BTC-30SEP22-40000-C,21284.39,sell,0.1,,,
4176,220943137,2022-06-25 01:27:03,1,0.012,0.0121235,75.71,BTC-30SEP22-40000-C,21284.39,sell,0.1,,,
4177,220943138,2022-06-25 01:27:03,1,0.012,0.0121235,75.71,BTC-30SEP22-40000-C,21284.39,sell,0.1,,,
4178,220943143,2022-06-25 01:27:08,1,0.012,0.01209024,75.73,BTC-30SEP22-40000-C,21277.43,sell,0.1,,,
4179,220943159,2022-06-25 01:27:33,1,0.012,0.01210885,75.69,BTC-30SEP22-40000-C,21289.93,sell,0.1,,,
4180,220943160,2022-06-25 01:27:33,1,0.012,0.01210885,75.69,BTC-30SEP22-40000-C,21289.93,sell,0.1,,,
4181,220943161,2022-06-25 01:27:33,1,0.012,0.01210885,75.69,BTC-30SEP22-40000-C,21289.93,sell,0.1,,,
4182,220943162,2022-06-25 01:27:37,1,0.012,0.01210088,75.7,BTC-30SEP22-40000-C,21287.43,sell,0.1,,,
4183,220943166,2022-06-25 01:27:43,1,0.012,0.01209751,75.7,BTC-30SEP22-40000-C,21285.43,sell,0.1,,,
4184,220943167,2022-06-25 01:27:50,1,0.012,0.01210793,75.69,BTC-30SEP22-40000-C,21289.32,sell,0.1,,,
4185,220943176,2022-06-25 01:28:25,1,0.012,0.01208908,75.68,BTC-30SEP22-40000-C,21292.31,sell,0.1,,,
4186,220943177,2022-06-25 01:28:25,1,0.012,0.01208908,75.68,BTC-30SEP22-40000-C,21292.31,sell,0.1,,,
4187,220943178,2022-06-25 01:28:25,1,0.012,0.01208908,75.68,BTC-30SEP22-40000-C,21292.31,sell,0.1,,,
4188,220943197,2022-06-25 01:28:58,1,0.012,0.01206176,75.71,BTC-30SEP22-40000-C,21285.76,sell,0.1,,,
4189,220943241,2022-06-25 01:29:10,1,0.012,0.01206882,75.69,BTC-30SEP22-40000-C,21289.16,sell,0.1,,,
4190,220943246,2022-06-25 01:29:10,1,0.012,0.01206882,75.69,BTC-30SEP22-40000-C,21289.16,sell,0.1,,,
4191,220943304,2022-06-25 01:29:37,1,0.012,0.01203505,75.72,BTC-30SEP22-40000-C,21281.58,sell,0.1,,,
4192,220943364,2022-06-25 01:29:37,1,0.012,0.01203505,75.72,BTC-30SEP22-40000-C,21281.58,sell,0.1,,,
4193,220943391,2022-06-25 01:29:37,1,0.012,0.01203505,75.74,BTC-30SEP22-40000-C,21277.54,sell,0.1,,,
4194,220943392,2022-06-25 01:29:37,1,0.012,0.01203505,75.74,BTC-30SEP22-40000-C,21277.54,sell,0.1,,,
4195,220943393,2022-06-25 01:29:37,1,0.012,0.01203505,75.74,BTC-30SEP22-40000-C,21277.54,sell,0.1,,,
4196,220943395,2022-06-25 01:29:37,1,0.012,0.01203505,75.74,BTC-30SEP22-40000-C,21277.54,sell,0.1,,,
4197,220943396,2022-06-25 01:29:37,1,0.012,0.01203505,75.74,BTC-30SEP22-40000-C,21277.54,sell,0.1,,,
4198,220943397,2022-06-25 01:29:37,1,0.012,0.01203505,75.74,BTC-30SEP22-40000-C,21277.54,sell,0.1,,,
4199,220943403,2022-06-25 01:29:37,1,0.012,0.01203505,75.74,BTC-30SEP22-40000-C,21277.54,sell,0.1,,,
4200,220943405,2022-06-25 01:29:38,1,0.012,0.0120309,75.74,BTC-30SEP22-40000-C,21277.54,sell,0.2,,,
4201,220943406,2022-06-25 01:29:38,1,0.012,0.0120309,75.74,BTC-30SEP22-40000-C,21277.54,sell,0.1,,,
4202,220945516,2022-06-25 02:39:19,2,0.011,0.01173325,74.56,BTC-30SEP22-40000-C,21238.59,buy,1.0,,,
4203,220962062,2022-06-25 10:15:29,3,0.011,0.01135232,73.75,BTC-30SEP22-40000-C,21465.74,sell,0.1,,,
4204,220962063,2022-06-25 10:15:29,3,0.011,0.01135232,73.75,BTC-30SEP22-40000-C,21465.74,sell,0.1,,,
4205,220962064,2022-06-25 10:15:29,3,0.011,0.01135232,73.75,BTC-30SEP22-40000-C,21465.74,sell,0.1,,,
4206,220962065,2022-06-25 10:15:29,3,0.011,0.01135232,73.75,BTC-30SEP22-40000-C,21465.74,sell,0.1,,,
4207,220962066,2022-06-25 10:15:29,3,0.011,0.01135232,73.75,BTC-30SEP22-40000-C,21465.74,sell,0.1,,,
4208,220962068,2022-06-25 10:15:34,3,0.011,0.01134455,73.76,BTC-30SEP22-40000-C,21463.41,sell,0.1,,,
4209,220962078,2022-06-25 10:16:12,3,0.011,0.01134825,73.76,BTC-30SEP22-40000-C,21459.19,sell,0.1,,,
4210,220962079,2022-06-25 10:16:16,3,0.011,0.01133524,73.78,BTC-30SEP22-40000-C,21454.89,sell,0.1,,,
4211,220962080,2022-06-25 10:16:16,3,0.011,0.01133524,73.78,BTC-30SEP22-40000-C,21454.89,sell,0.1,,,
4212,220962081,2022-06-25 10:16:16,3,0.011,0.01133524,73.78,BTC-30SEP22-40000-C,21454.89,sell,0.1,,,
4213,220962082,2022-06-25 10:16:16,3,0.011,0.01133524,73.78,BTC-30SEP22-40000-C,21454.89,sell,0.1,,,
4214,220962083,2022-06-25 10:16:16,3,0.011,0.01133524,73.78,BTC-30SEP22-40000-C,21454.89,sell,0.1,,,
4215,220962085,2022-06-25 10:16:20,3,0.011,0.01132804,73.8,BTC-30SEP22-40000-C,21451.32,sell,0.1,,,
4216,220962086,2022-06-25 10:16:20,3,0.011,0.01132804,73.8,BTC-30SEP22-40000-C,21451.32,sell,0.1,,,
4217,220962087,2022-06-25 10:16:21,3,0.011,0.01132224,73.8,BTC-30SEP22-40000-C,21451.17,sell,0.1,,,
4218,220962088,2022-06-25 10:16:21,3,0.011,0.01132224,73.8,BTC-30SEP22-40000-C,21451.17,sell,0.1,,,
4219,220962089,2022-06-25 10:16:21,3,0.011,0.01132224,73.8,BTC-30SEP22-40000-C,21451.17,sell,0.1,,,
4220,220962092,2022-06-25 10:16:24,3,0.011,0.01131666,73.8,BTC-30SEP22-40000-C,21449.94,sell,0.1,,,
4221,220962093,2022-06-25 10:16:24,3,0.011,0.01131666,73.8,BTC-30SEP22-40000-C,21449.94,sell,0.1,,,
4222,220962128,2022-06-25 10:16:32,3,0.011,0.01129254,73.8,BTC-30SEP22-40000-C,21449.95,sell,0.1,,,
4223,220962137,2022-06-25 10:16:32,3,0.011,0.01129254,73.8,BTC-30SEP22-40000-C,21449.95,sell,0.1,,,
4224,220962138,2022-06-25 10:16:32,3,0.011,0.01129254,73.8,BTC-30SEP22-40000-C,21449.95,sell,0.1,,,
4225,220962140,2022-06-25 10:16:32,3,0.011,0.01129254,73.8,BTC-30SEP22-40000-C,21449.95,sell,0.2,,,
4226,220962142,2022-06-25 10:16:32,3,0.011,0.01129254,73.8,BTC-30SEP22-40000-C,21449.95,sell,0.2,,,
4227,220962143,2022-06-25 10:16:32,3,0.011,0.01129254,73.8,BTC-30SEP22-40000-C,21449.95,sell,0.2,,,
4228,220962144,2022-06-25 10:16:32,3,0.011,0.01129254,73.8,BTC-30SEP22-40000-C,21449.95,sell,0.2,,,
4229,220962145,2022-06-25 10:16:32,3,0.011,0.01129254,73.8,BTC-30SEP22-40000-C,21449.95,sell,0.1,,,
4230,220962146,2022-06-25 10:16:32,3,0.011,0.01129254,73.8,BTC-30SEP22-40000-C,21449.95,sell,0.1,,,
4231,220962147,2022-06-25 10:16:32,3,0.011,0.01129254,73.8,BTC-30SEP22-40000-C,21449.95,sell,0.1,,,
4232,220962148,2022-06-25 10:16:34,3,0.011,0.01126586,73.83,BTC-30SEP22-40000-C,21442.01,sell,0.2,,,
4233,220962149,2022-06-25 10:16:34,3,0.011,0.01126586,73.83,BTC-30SEP22-40000-C,21442.01,sell,0.1,,,
4234,220962150,2022-06-25 10:16:34,3,0.011,0.01126586,73.83,BTC-30SEP22-40000-C,21442.01,sell,0.1,,,
4235,220962151,2022-06-25 10:16:34,3,0.011,0.01126586,73.83,BTC-30SEP22-40000-C,21442.01,sell,0.1,,,
4236,220962152,2022-06-25 10:16:34,3,0.011,0.01126586,73.83,BTC-30SEP22-40000-C,21442.01,sell,0.1,,,
4237,220962153,2022-06-25 10:16:34,3,0.011,0.0112554,73.83,BTC-30SEP22-40000-C,21442.01,sell,0.1,,,
4238,220962154,2022-06-25 10:16:36,3,0.011,0.01125028,73.83,BTC-30SEP22-40000-C,21441.4,sell,0.1,,,
4239,220962155,2022-06-25 10:16:36,3,0.011,0.01125028,73.83,BTC-30SEP22-40000-C,21441.4,sell,0.1,,,
4240,220962159,2022-06-25 10:16:44,3,0.011,0.01121143,73.83,BTC-30SEP22-40000-C,21439.14,sell,0.1,,,
4241,220962160,2022-06-25 10:16:45,3,0.011,0.01121143,73.83,BTC-30SEP22-40000-C,21439.14,sell,0.1,,,
4242,220962169,2022-06-25 10:17:00,3,0.011,0.01115414,73.84,BTC-30SEP22-40000-C,21432.64,sell,0.1,,,
4243,220962170,2022-06-25 10:17:00,3,0.011,0.01115414,73.84,BTC-30SEP22-40000-C,21432.64,sell,0.1,,,
4244,220962171,2022-06-25 10:17:02,3,0.011,0.01114968,73.84,BTC-30SEP22-40000-C,21432.58,sell,0.1,,,
4245,220962172,2022-06-25 10:17:03,3,0.011,0.011147,73.84,BTC-30SEP22-40000-C,21432.58,sell,0.1,,,
4246,220962173,2022-06-25 10:17:04,3,0.011,0.0111442,73.84,BTC-30SEP22-40000-C,21432.62,sell,0.1,,,
4247,220962174,2022-06-25 10:17:04,3,0.011,0.0111442,73.84,BTC-30SEP22-40000-C,21432.62,sell,0.1,,,
4248,220968068,2022-06-25 12:34:53,2,0.0105,0.01073047,74.74,BTC-30SEP22-40000-C,21054.67,sell,0.1,,,
4249,220968069,2022-06-25 12:34:53,3,0.0105,0.01073047,74.74,BTC-30SEP22-40000-C,21054.67,sell,0.1,,,
4250,220968070,2022-06-25 12:34:53,3,0.0105,0.01073047,74.74,BTC-30SEP22-40000-C,21054.67,sell,0.1,,,
4251,220968071,2022-06-25 12:34:53,3,0.0105,0.01073047,74.74,BTC-30SEP22-40000-C,21054.67,sell,0.1,,,
4252,220968072,2022-06-25 12:34:53,3,0.0105,0.01073047,74.74,BTC-30SEP22-40000-C,21054.67,sell,0.1,,,
4253,220968075,2022-06-25 12:34:54,3,0.0105,0.01073025,74.77,BTC-30SEP22-40000-C,21051.59,sell,0.1,,,
4254,220968077,2022-06-25 12:34:55,3,0.0105,0.01070171,74.78,BTC-30SEP22-40000-C,21050.41,sell,0.1,,,
4255,220968078,2022-06-25 12:34:55,3,0.0105,0.01070171,74.78,BTC-30SEP22-40000-C,21050.41,sell,0.1,,,
4256,220968079,2022-06-25 12:34:55,3,0.0105,0.01070171,74.78,BTC-30SEP22-40000-C,21050.41,sell,0.1,,,
4257,220968445,2022-06-25 12:36:22,3,0.0105,0.01077776,74.69,BTC-30SEP22-40000-C,21076.66,sell,0.2,,,
4258,220969276,2022-06-25 12:45:45,0,0.011,0.01090322,75.0,BTC-30SEP22-40000-C,21175.84,buy,3.0,,,
4259,220976128,2022-06-25 15:51:42,2,0.0105,0.0104769,75.01,BTC-30SEP22-40000-C,21009.99,sell,0.1,,,
4260,220976132,2022-06-25 15:51:42,3,0.0105,0.0104769,75.05,BTC-30SEP22-40000-C,20999.46,sell,0.1,,,
4261,220976185,2022-06-25 15:51:42,3,0.0105,0.0104769,75.05,BTC-30SEP22-40000-C,20999.46,sell,0.1,,,
4262,220976186,2022-06-25 15:51:42,3,0.0105,0.0104769,75.05,BTC-30SEP22-40000-C,20999.46,sell,0.3,,,
4263,220976187,2022-06-25 15:51:42,3,0.0105,0.0104769,75.05,BTC-30SEP22-40000-C,20999.46,sell,0.1,,,
4264,220976189,2022-06-25 15:51:42,3,0.0105,0.0104769,75.05,BTC-30SEP22-40000-C,20999.46,sell,0.1,,,
4265,220976194,2022-06-25 15:51:42,3,0.0105,0.0104769,75.05,BTC-30SEP22-40000-C,20999.46,sell,0.1,,,
4266,220976195,2022-06-25 15:51:42,3,0.0105,0.0104769,75.05,BTC-30SEP22-40000-C,20999.46,sell,0.1,,,
4267,220976196,2022-06-25 15:51:42,3,0.0105,0.01044415,75.05,BTC-30SEP22-40000-C,20999.46,sell,0.2,,,
4268,220976197,2022-06-25 15:51:42,3,0.0105,0.01044415,75.05,BTC-30SEP22-40000-C,20999.46,sell,0.1,,,
4269,220976198,2022-06-25 15:51:42,3,0.0105,0.01044415,75.05,BTC-30SEP22-40000-C,20999.46,sell,0.1,,,
4270,220976199,2022-06-25 15:51:42,3,0.0105,0.01044415,75.05,BTC-30SEP22-40000-C,20999.46,sell,0.2,,,
4271,220976205,2022-06-25 15:51:42,3,0.0105,0.01044415,75.05,BTC-30SEP22-40000-C,20999.46,sell,0.2,,,
4272,220976208,2022-06-25 15:51:42,3,0.0105,0.01044415,75.05,BTC-30SEP22-40000-C,20999.46,sell,0.2,,,
